t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
3.008033139e-04   8.941834539e-04   5.802170734e-01   3.366518523e-01   1.000748669e+00   1.057622986e+00   1.022751523e-01   -3.039884065e-01  -3.527585271e-01    -1.108223597e+00    2.730693240e-01    3.315422968e+02   5.127583461e-04   1.992911886e-01   1.000000000e+00   5.333960524e-01   -2.381598312e+05  -7.980539828e+05    1.036242189e+06     -2.100135016e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.316008844e-01   9.057305951e-03   1.514706624e-01   1.460192969e-02   9.884211355e-02   2.944271040e-01   5.333960524e-01   7.774644793e-03   1.788251956e-01   1.097190517e-02   4.776777096e-02   2.212644311e-01   
3.014306797e-04   8.960483938e-04   5.802172635e-01   3.366520729e-01   1.000749325e+00   1.057623679e+00   1.022752528e-01   -3.023028519e-01  -3.508026669e-01    -1.102079081e+00    2.730110699e-01    3.315536894e+02   5.118453648e-04   1.992399751e-01   1.000000000e+00   5.336288836e-01   -2.381040301e+05  -7.969748053e+05    1.035108301e+06     -2.101010837e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.318229706e-01   9.025319703e-03   1.514022676e-01   1.460375644e-02   9.883010254e-02   2.943155831e-01   5.336288836e-01   7.746583908e-03   1.787305042e-01   1.097242170e-02   4.775824013e-02   2.211633665e-01   
3.021125990e-04   8.980755024e-04   5.802174690e-01   3.366523114e-01   1.000750034e+00   1.057624428e+00   1.022753615e-01   -3.006614390e-01  -3.488980384e-01    -1.096095514e+00    2.729478024e-01    3.315660042e+02   5.109482123e-04   1.991843997e-01   1.000000000e+00   5.338806416e-01   -2.380434545e+05  -7.958060513e+05    1.033880043e+06     -2.101957655e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.320631417e-01   8.990856842e-03   1.513281945e-01   1.460572886e-02   9.881704542e-02   2.941950327e-01   5.338806416e-01   7.716352943e-03   1.786279927e-01   1.097297804e-02   4.774790270e-02   2.210541320e-01   
3.039128660e-04   9.034270691e-04   5.802180066e-01   3.366529352e-01   1.000751888e+00   1.057626388e+00   1.022756458e-01   -2.968064571e-01  -3.444249017e-01    -1.082042741e+00    2.727907459e-01    3.315962433e+02   5.088305883e-04   1.990466959e-01   1.000000015e+00   5.344991944e-01   -2.378932387e+05  -7.925132136e+05    1.030705138e+06     -2.104283033e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.326533655e-01   8.906721617e-03   1.511456856e-01   1.461056148e-02   9.878466079e-02   2.938990050e-01   5.344991944e-01   7.642560650e-03   1.783755957e-01   1.097433456e-02   4.772236550e-02   2.207859492e-01   
3.043356560e-04   9.046838764e-04   5.802181385e-01   3.366530882e-01   1.000752343e+00   1.057626869e+00   1.022757155e-01   -2.953884979e-01  -3.427795288e-01    -1.076873649e+00    2.727405808e-01    3.316056597e+02   5.080609328e-04   1.990028994e-01   1.000000000e+00   5.346919139e-01   -2.378453629e+05  -7.920261340e+05    1.029905476e+06     -2.105007278e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.328372976e-01   8.880666279e-03   1.510886657e-01   1.461206416e-02   9.877448362e-02   2.938068226e-01   5.346919139e-01   7.619711644e-03   1.782967957e-01   1.097475493e-02   4.771436940e-02   2.207024544e-01   
3.045811470e-04   9.054136355e-04   5.802182109e-01   3.366531723e-01   1.000752593e+00   1.057627133e+00   1.022757538e-01   -2.949402987e-01  -3.422594649e-01    -1.075239821e+00    2.727179759e-01    3.316099941e+02   5.078093612e-04   1.989830944e-01   1.000000000e+00   5.347806398e-01   -2.378237517e+05  -7.916116107e+05    1.029469641e+06     -2.105340676e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.329219852e-01   8.868696362e-03   1.510623924e-01   1.461275451e-02   9.876978246e-02   2.937643891e-01   5.347806398e-01   7.609215225e-03   1.782604944e-01   1.097494733e-02   4.771068079e-02   2.206640224e-01   
3.053994502e-04   9.078461658e-04   5.802184514e-01   3.366534514e-01   1.000753423e+00   1.057628010e+00   1.022758810e-01   -2.930090201e-01  -3.400184798e-01    -1.068199558e+00    2.726418369e-01    3.316243753e+02   5.067514677e-04   1.989165542e-01   1.000000000e+00   5.350750974e-01   -2.377510572e+05  -7.902339925e+05    1.028020588e+06     -2.106446941e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.332030694e-01   8.829087318e-03   1.509750873e-01   1.461504233e-02   9.875411525e-02   2.936235985e-01   5.350750974e-01   7.574484354e-03   1.781399050e-01   1.097558337e-02   4.769840950e-02   2.205365204e-01   
3.079089133e-04   9.153059254e-04   5.802191795e-01   3.366542963e-01   1.000755934e+00   1.057630664e+00   1.022762660e-01   -2.873052176e-01  -3.333999953e-01    -1.047406976e+00    2.724074209e-01    3.316678690e+02   5.036149347e-04   1.987122996e-01   1.000000015e+00   5.359663321e-01   -2.375276123e+05  -7.860473646e+05    1.023614240e+06     -2.109793554e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.340541012e-01   8.710248694e-03   1.507098349e-01   1.462193339e-02   9.870610250e-02   2.931977793e-01   5.359663321e-01   7.470303512e-03   1.777738804e-01   1.097748286e-02   4.766099780e-02   2.201510033e-01   
3.083248841e-04   9.165424617e-04   5.802192987e-01   3.366544346e-01   1.000756345e+00   1.057631098e+00   1.022763290e-01   -2.861562284e-01  -3.320667323e-01    -1.043218407e+00    2.723683069e-01    3.316749860e+02   5.029930584e-04   1.986783271e-01   1.000000000e+00   5.361122688e-01   -2.374903890e+05  -7.853592250e+05    1.022889620e+06     -2.110341298e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.341934936e-01   8.690947956e-03   1.506662495e-01   1.462305624e-02   9.869815090e-02   2.931281018e-01   5.361122688e-01   7.453386300e-03   1.777137885e-01   1.097778969e-02   4.765483083e-02   2.200879359e-01   
3.085703751e-04   9.172722208e-04   5.802193689e-01   3.366545160e-01   1.000756587e+00   1.057631354e+00   1.022763662e-01   -2.857234670e-01  -3.315645794e-01    -1.041640847e+00    2.723453850e-01    3.316791770e+02   5.027487016e-04   1.986584030e-01   1.000000000e+00   5.361982177e-01   -2.374685688e+05  -7.849536850e+05    1.022462549e+06     -2.110663862e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.342755938e-01   8.679596320e-03   1.506405646e-01   1.462371695e-02   9.869345885e-02   2.930870695e-01   5.361982177e-01   7.443437002e-03   1.776783821e-01   1.097796994e-02   4.765119475e-02   2.200507985e-01   
3.091159105e-04   9.188939076e-04   5.802195244e-01   3.366546965e-01   1.000757124e+00   1.057631921e+00   1.022764484e-01   -2.845407768e-01  -3.301922283e-01    -1.037329479e+00    2.722942528e-01    3.316884572e+02   5.020951141e-04   1.986140111e-01   1.000000000e+00   5.363885737e-01   -2.374199250e+05  -7.840545729e+05    1.021515568e+06     -2.111378173e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.344574391e-01   8.654511255e-03   1.505836255e-01   1.462517814e-02   9.868303544e-02   2.929962105e-01   5.363885737e-01   7.421451842e-03   1.775999103e-01   1.097836753e-02   4.764312728e-02   2.199685694e-01   
3.100978744e-04   9.218129440e-04   5.802198025e-01   3.366550192e-01   1.000758083e+00   1.057632935e+00   1.022765954e-01   -2.823056227e-01  -3.275986252e-01    -1.029181434e+00    2.722020174e-01    3.317050517e+02   5.008652820e-04   1.985340479e-01   1.000000000e+00   5.367290774e-01   -2.373322458e+05  -7.824431332e+05    1.019817907e+06     -2.112655617e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.347827659e-01   8.609824842e-03   1.504815976e-01   1.462778456e-02   9.866428538e-02   2.928337418e-01   5.367290774e-01   7.382291092e-03   1.774593592e-01   1.097907318e-02   4.762864856e-02   2.198215505e-01   
3.119526950e-04   9.273266794e-04   5.802203221e-01   3.366556222e-01   1.000759876e+00   1.057634830e+00   1.022768703e-01   -2.780707631e-01  -3.226846155e-01    -1.013743618e+00    2.720274660e-01    3.317360413e+02   4.985352151e-04   1.983830445e-01   1.000000000e+00   5.373653603e-01   -2.371665100e+05  -7.794218048e+05    1.016633603e+06     -2.115041715e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.353908518e-01   8.526911319e-03   1.502903745e-01   1.463263006e-02   9.862891103e-02   2.925303214e-01   5.373653603e-01   7.309642901e-03   1.771961360e-01   1.098037271e-02   4.760143958e-02   2.195470486e-01   
3.122527395e-04   9.282186072e-04   5.802204055e-01   3.366557190e-01   1.000760163e+00   1.057635133e+00   1.022769143e-01   -2.775539611e-01  -3.220849437e-01    -1.011859693e+00    2.719992962e-01    3.317410099e+02   4.982423304e-04   1.983587008e-01   1.000000000e+00   5.374674251e-01   -2.371397787e+05  -7.789358820e+05    1.016121294e+06     -2.115424343e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.354884133e-01   8.513684694e-03   1.502596303e-01   1.463340406e-02   9.862319485e-02   2.924816728e-01   5.374674251e-01   7.298055332e-03   1.771538405e-01   1.098057870e-02   4.759705600e-02   2.195030444e-01   
3.130164891e-04   9.304889688e-04   5.802206168e-01   3.366559641e-01   1.000760892e+00   1.057635904e+00   1.022770261e-01   -2.757835197e-01  -3.200305678e-01    -1.005405681e+00    2.719272299e-01    3.317536012e+02   4.972692397e-04   1.982965153e-01   1.000000000e+00   5.377261364e-01   -2.370714466e+05  -7.777025608e+05    1.014820792e+06     -2.116394065e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.357357342e-01   8.480250282e-03   1.501816125e-01   1.463536169e-02   9.860865306e-02   2.923583883e-01   5.377261364e-01   7.268765957e-03   1.770465403e-01   1.098109755e-02   4.758592069e-02   2.193915390e-01   
3.150895239e-04   9.366513789e-04   5.802211836e-01   3.366566219e-01   1.000762848e+00   1.057637970e+00   1.022773258e-01   -2.712738574e-01  -3.147976772e-01    -9.889660702e-01    2.717313716e-01    3.317873716e+02   4.947751053e-04   1.981278630e-01   1.000000000e+00   5.384204406e-01   -2.368859468e+05  -7.743808950e+05    1.011316571e+06     -2.118995444e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.363996423e-01   8.391179009e-03   1.499716073e-01   1.464058328e-02   9.856925252e-02   2.920277356e-01   5.384204406e-01   7.190749933e-03   1.767579320e-01   1.098246565e-02   4.755586631e-02   2.190925454e-01   
3.162897019e-04   9.402190901e-04   5.802215077e-01   3.366569979e-01   1.000763965e+00   1.057639152e+00   1.022774972e-01   -2.687945925e-01  -3.119208074e-01    -9.799281170e-01    2.716178380e-01    3.318066678e+02   4.933964956e-04   1.980303190e-01   1.000000000e+00   5.388174415e-01   -2.367785487e+05  -7.724741388e+05    1.009304042e+06     -2.120482216e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.367793773e-01   8.340656466e-03   1.498511341e-01   1.464354763e-02   9.854648908e-02   2.918387955e-01   5.388174415e-01   7.146506634e-03   1.765925051e-01   1.098323171e-02   4.753857485e-02   2.189217402e-01   
3.170261748e-04   9.424083673e-04   5.802217048e-01   3.366572268e-01   1.000764646e+00   1.057639870e+00   1.022776014e-01   -2.671097843e-01  -3.099657888e-01    -9.737862451e-01    2.715479439e-01    3.318184093e+02   4.924686106e-04   1.979703759e-01   1.000000000e+00   5.390591123e-01   -2.367124951e+05  -7.713104763e+05    1.008075419e+06     -2.121387019e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.370105777e-01   8.310059325e-03   1.497776466e-01   1.464534347e-02   9.853254184e-02   2.917238310e-01   5.390591123e-01   7.119715071e-03   1.764916478e-01   1.098369148e-02   4.752800776e-02   2.188178255e-01   
3.177080941e-04   9.444354759e-04   5.802218864e-01   3.366574375e-01   1.000765272e+00   1.057640532e+00   1.022776975e-01   -2.656502365e-01  -3.082721627e-01    -9.684655618e-01    2.714832465e-01    3.318292215e+02   4.916595926e-04   1.979149340e-01   1.000000000e+00   5.392817219e-01   -2.366513793e+05  -7.702368301e+05    1.006941610e+06     -2.122220299e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.372235703e-01   8.281968972e-03   1.497098648e-01   1.464699228e-02   9.851964067e-02   2.916179629e-01   5.392817219e-01   7.095120576e-03   1.763986534e-01   1.098411088e-02   4.751824964e-02   2.187221435e-01   
3.198356824e-04   9.507600548e-04   5.802224470e-01   3.366580880e-01   1.000767206e+00   1.057642576e+00   1.022779939e-01   -2.613006964e-01  -3.032250589e-01    -9.526096174e-01    2.712812563e-01    3.318625802e+02   4.892370321e-04   1.977421523e-01   1.000000000e+00   5.399689405e-01   -2.364607580e+05  -7.669112969e+05    1.003428302e+06     -2.124791721e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.378812663e-01   8.195836085e-03   1.495000537e-01   1.465204687e-02   9.847947593e-02   2.912913211e-01   5.399689405e-01   7.019718957e-03   1.761109970e-01   1.098537874e-02   4.748797210e-02   2.184269927e-01   
3.203539411e-04   9.523006573e-04   5.802225820e-01   3.366582447e-01   1.000767671e+00   1.057643068e+00   1.022780653e-01   -2.600419510e-01  -3.017644245e-01    -9.480208991e-01    2.712318485e-01    3.318706171e+02   4.885471658e-04   1.976999850e-01   1.000000000e+00   5.401345985e-01   -2.364141877e+05  -7.661070316e+05    1.002578278e+06     -2.125411352e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.380398449e-01   8.175211777e-03   1.494493456e-01   1.465325653e-02   9.846971422e-02   2.912126269e-01   5.401345985e-01   7.001666793e-03   1.760415206e-01   1.098567773e-02   4.748063725e-02   2.183558992e-01   
3.205516977e-04   9.528885188e-04   5.802226334e-01   3.366583043e-01   1.000767849e+00   1.057643256e+00   1.022780925e-01   -2.597187307e-01  -3.013893717e-01    -9.468426361e-01    2.712131016e-01    3.318736761e+02   4.883624665e-04   1.976839782e-01   1.000000000e+00   5.401976612e-01   -2.363965135e+05  -7.658006360e+05    1.002254425e+06     -2.125647212e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.381002166e-01   8.167372259e-03   1.494300306e-01   1.465371625e-02   9.846599125e-02   2.911826731e-01   5.401976612e-01   6.994805277e-03   1.760150608e-01   1.098579095e-02   4.747784191e-02   2.183288399e-01   
3.213154474e-04   9.551588804e-04   5.802228311e-01   3.366585337e-01   1.000768531e+00   1.057643976e+00   1.022781970e-01   -2.581718379e-01  -2.995943894e-01    -9.412035327e-01    2.711404414e-01    3.318854405e+02   4.874997529e-04   1.976220097e-01   1.000000000e+00   5.404402334e-01   -2.363280529e+05  -7.646205866e+05    1.001006926e+06     -2.126554329e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.383324571e-01   8.137294549e-03   1.493556620e-01   1.465547939e-02   9.845162642e-02   2.910674806e-01   5.404402334e-01   6.968481097e-03   1.759132073e-01   1.098622257e-02   4.746706938e-02   2.182247862e-01   
3.241522318e-04   9.635916522e-04   5.802235550e-01   3.366593738e-01   1.000771028e+00   1.057646616e+00   1.022785799e-01   -2.523454540e-01  -2.928335528e-01    -9.199637382e-01    2.708700552e-01    3.319285146e+02   4.842540934e-04   1.973919627e-01   1.000000000e+00   5.413290361e-01   -2.360736231e+05  -7.602782525e+05    9.964139653e+05     -2.129876491e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.391836718e-01   8.028029295e-03   1.490822693e-01   1.466187343e-02   9.839844668e-02   2.906457095e-01   5.413290361e-01   6.872870053e-03   1.755390910e-01   1.098775393e-02   4.742735022e-02   2.178438986e-01   
3.245682026e-04   9.648281884e-04   5.802236598e-01   3.366594954e-01   1.000771389e+00   1.057646997e+00   1.022786353e-01   -2.514971770e-01  -2.918492249e-01    -9.168713810e-01    2.708303421e-01    3.319347477e+02   4.837810709e-04   1.973582479e-01   1.000000000e+00   5.414577347e-01   -2.360362972e+05  -7.596469774e+05    9.957459177e+05     -2.130357333e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.393069624e-01   8.012332784e-03   1.490425629e-01   1.466279011e-02   9.839067376e-02   2.905846781e-01   5.414577347e-01   6.859137381e-03   1.754847973e-01   1.098796873e-02   4.742156598e-02   2.177887959e-01   
3.248136935e-04   9.655579475e-04   5.802237215e-01   3.366595669e-01   1.000771602e+00   1.057647222e+00   1.022786679e-01   -2.511062862e-01  -2.913956477e-01    -9.154464262e-01    2.708069769e-01    3.319384184e+02   4.835567676e-04   1.973384094e-01   1.000000000e+00   5.415335343e-01   -2.360143354e+05  -7.592749351e+05    9.953521746e+05     -2.130640512e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.393795813e-01   8.003099679e-03   1.490191655e-01   1.466332910e-02   9.838608882e-02   2.905487357e-01   5.415335343e-01   6.851059788e-03   1.754528085e-01   1.098809455e-02   4.741815611e-02   2.177563467e-01   
3.256319967e-04   9.679904778e-04   5.802239261e-01   3.366598044e-01   1.000772308e+00   1.057647968e+00   1.022787761e-01   -2.494157237e-01  -2.894339409e-01    -9.092835424e-01    2.707287777e-01    3.319505981e+02   4.826152009e-04   1.972720951e-01   1.000000000e+00   5.417851044e-01   -2.359408807e+05  -7.580384715e+05    9.940433574e+05     -2.131580215e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.396206163e-01   7.972539206e-03   1.489414336e-01   1.466511152e-02   9.837082392e-02   2.904294754e-01   5.417851044e-01   6.824325294e-03   1.753465609e-01   1.098850730e-02   4.740681733e-02   2.176486848e-01   
3.285778882e-04   9.767475869e-04   5.802246520e-01   3.366606468e-01   1.000774812e+00   1.057650615e+00   1.022791600e-01   -2.435378766e-01  -2.826133594e-01    -8.878560538e-01    2.704468784e-01    3.319937999e+02   4.793286351e-04   1.970335949e-01   1.000000000e+00   5.426780743e-01   -2.356764148e+05  -7.536297653e+05    9.893740209e+05     -2.134914178e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.404764657e-01   7.865004549e-03   1.486646165e-01   1.467136225e-02   9.831609069e-02   2.900064604e-01   5.426780743e-01   6.730271603e-03   1.749685100e-01   1.098991485e-02   4.736632041e-02   2.172669088e-01   
3.287688257e-04   9.773151774e-04   5.802246984e-01   3.366607007e-01   1.000774972e+00   1.057650784e+00   1.022791845e-01   -2.431534642e-01  -2.821672909e-01    -8.864546880e-01    2.704285819e-01    3.319965660e+02   4.791138493e-04   1.970181450e-01   1.000000000e+00   5.427352839e-01   -2.356592675e+05  -7.533462607e+05    9.890736195e+05     -2.135127690e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.405313118e-01   7.858164492e-03   1.486468345e-01   1.467175857e-02   9.831255529e-02   2.899793754e-01   5.427352839e-01   6.724290021e-03   1.749442416e-01   1.099000190e-02   4.736371286e-02   2.172424697e-01   
3.291643389e-04   9.784909003e-04   5.802247945e-01   3.366608121e-01   1.000775304e+00   1.057651134e+00   1.022792353e-01   -2.425398548e-01  -2.814552748e-01    -8.842178237e-01    2.703907871e-01    3.320022834e+02   4.787602398e-04   1.969862281e-01   1.000000000e+00   5.428535454e-01   -2.356238456e+05  -7.527598240e+05    9.884521706e+05     -2.135569023e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.406446931e-01   7.844042820e-03   1.486100590e-01   1.467257628e-02   9.830523658e-02   2.899233923e-01   5.428535454e-01   6.711941104e-03   1.748940577e-01   1.099018067e-02   4.735831789e-02   2.171919573e-01   
3.301463027e-04   9.814099367e-04   5.802250314e-01   3.366610871e-01   1.000776121e+00   1.057651998e+00   1.022793606e-01   -2.404821999e-01  -2.790675839e-01    -8.767166715e-01    2.702965126e-01    3.320163939e+02   4.776150696e-04   1.969067328e-01   1.000000000e+00   5.431454919e-01   -2.355355585e+05  -7.513094655e+05    9.869148600e+05     -2.136658322e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.409246238e-01   7.809302972e-03   1.485191585e-01   1.467458423e-02   9.828709868e-02   2.897852319e-01   5.431454919e-01   6.681564192e-03   1.747700534e-01   1.099061394e-02   4.734496750e-02   2.170673090e-01   
3.323284446e-04   9.878966842e-04   5.802255514e-01   3.366616905e-01   1.000777915e+00   1.057653894e+00   1.022796356e-01   -2.361992799e-01  -2.740977148e-01    -8.611033672e-01    2.700869204e-01    3.320473691e+02   4.752144947e-04   1.967303105e-01   1.000000000e+00   5.437867477e-01   -2.353394634e+05  -7.481117684e+05    9.835238597e+05     -2.139050028e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.415396486e-01   7.733535932e-03   1.483189812e-01   1.467894548e-02   9.824694342e-02   2.894819453e-01   5.437867477e-01   6.615323187e-03   1.744971581e-01   1.099152850e-02   4.731550075e-02   2.167937418e-01   
3.330103639e-04   9.899237928e-04   5.802257120e-01   3.366618769e-01   1.000778469e+00   1.057654479e+00   1.022797205e-01   -2.349989660e-01  -2.727048848e-01    -8.567276627e-01    2.700214312e-01    3.320569404e+02   4.745331963e-04   1.966752705e-01   1.000000000e+00   5.439850020e-01   -2.352782420e+05  -7.471197009e+05    9.824713599e+05     -2.139789204e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.417298381e-01   7.710263255e-03   1.482569482e-01   1.468027949e-02   9.823443977e-02   2.893882312e-01   5.439850020e-01   6.594979399e-03   1.744126412e-01   1.099180044e-02   4.730635034e-02   2.167092266e-01   
3.335013458e-04   9.913833110e-04   5.802258272e-01   3.366620105e-01   1.000778866e+00   1.057654899e+00   1.022797814e-01   -2.338112441e-01  -2.713266451e-01    -8.523977948e-01    2.699740482e-01    3.320638031e+02   4.738808875e-04   1.966354962e-01   1.000000000e+00   5.441271812e-01   -2.352339752e+05  -7.464073208e+05    9.817154742e+05     -2.140319233e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.418662469e-01   7.693613045e-03   1.482124222e-01   1.468123227e-02   9.822544903e-02   2.893210365e-01   5.441271812e-01   6.580425536e-03   1.743519908e-01   1.099199251e-02   4.729977740e-02   2.166486326e-01   
3.340468813e-04   9.930049979e-04   5.802259546e-01   3.366621583e-01   1.000779305e+00   1.057655363e+00   1.022798488e-01   -2.330230446e-01  -2.704120369e-01    -8.495244686e-01    2.699217366e-01    3.320713977e+02   4.734217926e-04   1.965915717e-01   1.000000000e+00   5.442845530e-01   -2.351850971e+05  -7.456178430e+05    9.808776464e+05     -2.140905828e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.420172446e-01   7.675226268e-03   1.481630977e-01   1.468228264e-02   9.821547250e-02   2.892466763e-01   5.442845530e-01   6.564354556e-03   1.742848184e-01   1.099220192e-02   4.729249075e-02   2.165815813e-01   
3.354107199e-04   9.970592151e-04   5.802262706e-01   3.366625251e-01   1.000780396e+00   1.057656516e+00   1.022800159e-01   -2.305022838e-01  -2.674869610e-01    -8.403350716e-01    2.697904705e-01    3.320902435e+02   4.719987101e-04   1.964815173e-01   1.000000000e+00   5.446752036e-01   -2.350625439e+05  -7.436535617e+05    9.787924599e+05     -2.142361625e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.423921302e-01   7.629777731e-03   1.480404725e-01   1.468487052e-02   9.819059343e-02   2.890621556e-01   5.446752036e-01   6.524633849e-03   1.741178867e-01   1.099270705e-02   4.727435125e-02   2.164152176e-01   
3.382475044e-04   1.005491987e-03   5.802269168e-01   3.366632750e-01   1.000782625e+00   1.057658872e+00   1.022803577e-01   -2.251877998e-01  -2.613200456e-01    -8.209611355e-01    2.695168838e-01    3.321288067e+02   4.690020649e-04   1.962527056e-01   1.000000000e+00   5.454751711e-01   -2.348074507e+05  -7.396105913e+05    9.744978626e+05     -2.145341315e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.431600730e-01   7.537569864e-03   1.477885415e-01   1.469007962e-02   9.813913921e-02   2.886845969e-01   5.454751711e-01   6.444062728e-03   1.737752164e-01   1.099367346e-02   4.723697602e-02   2.160749003e-01   
3.388475934e-04   1.007275842e-03   5.802270516e-01   3.366634314e-01   1.000783090e+00   1.057659363e+00   1.022804290e-01   -2.241505428e-01  -2.601164171e-01    -8.171798252e-01    2.694589971e-01    3.321368568e+02   4.684114907e-04   1.962043794e-01   1.000000000e+00   5.456422678e-01   -2.347535283e+05  -7.387625750e+05    9.735966045e+05     -2.145963463e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.433205243e-01   7.518453558e-03   1.477357807e-01   1.469115200e-02   9.812830641e-02   2.886057831e-01   5.456422678e-01   6.427361622e-03   1.737035008e-01   1.099386350e-02   4.722913067e-02   2.160038756e-01   
3.417934849e-04   1.016032952e-03   5.802277038e-01   3.366641883e-01   1.000785340e+00   1.057661741e+00   1.022807739e-01   -2.187833802e-01  -2.538883567e-01    -7.976137962e-01    2.691742729e-01    3.321758435e+02   4.653739749e-04   1.959671612e-01   1.000000000e+00   5.464520101e-01   -2.344885876e+05  -7.346355924e+05    9.692081828e+05     -2.148977156e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.440982796e-01   7.426516854e-03   1.474794362e-01   1.469626826e-02   9.807539635e-02   2.882241028e-01   5.464520101e-01   6.347053438e-03   1.733552979e-01   1.099472393e-02   4.719092500e-02   2.156599896e-01   
