t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
2.546652796e-03   1.162727736e-02   4.676202681e-01   2.186687151e-01   9.983778724e-01   1.977067662e+03   1.637736698e+00   3.502279114e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.573761321e-03   1.175104701e-02   4.676106898e-01   2.186597573e-01   9.983369734e-01   1.975528196e+03   1.640604706e+00   3.508484177e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.606893963e-03   1.190232104e-02   4.675989443e-01   2.186487728e-01   9.982868213e-01   1.973692855e+03   1.644064524e+00   3.515971420e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.615177124e-03   1.194013955e-02   4.675960010e-01   2.186460202e-01   9.982742539e-01   1.973242481e+03   1.644925867e+00   3.517835617e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.631743445e-03   1.201577656e-02   4.675901059e-01   2.186405072e-01   9.982490830e-01   1.972352555e+03   1.646647538e+00   3.521561977e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.658851971e-03   1.213954622e-02   4.675804348e-01   2.186314630e-01   9.982077899e-01   1.970923069e+03   1.649448699e+00   3.527625573e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.694243657e-03   1.230113438e-02   4.675677668e-01   2.186196165e-01   9.981537024e-01   1.969102746e+03   1.653057178e+00   3.535438702e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.698385237e-03   1.232004363e-02   4.675662812e-01   2.186182273e-01   9.981473596e-01   1.968893241e+03   1.653477101e+00   3.536348039e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.713445529e-03   1.238880455e-02   4.675608735e-01   2.186131704e-01   9.981242713e-01   1.968138015e+03   1.655003971e+00   3.539654546e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.751096259e-03   1.256070686e-02   4.675473154e-01   2.186004922e-01   9.980663861e-01   1.966290338e+03   1.658801639e+00   3.547879721e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.786017311e-03   1.272014624e-02   4.675346921e-01   2.185886883e-01   9.980124931e-01   1.964625771e+03   1.662273588e+00   3.555401591e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.787711593e-03   1.272788185e-02   4.675340785e-01   2.185881145e-01   9.980098735e-01   1.964546260e+03   1.662441320e+00   3.555765017e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.801642363e-03   1.279148570e-02   4.675290291e-01   2.185833930e-01   9.979883165e-01   1.963897315e+03   1.663820586e+00   3.558753538e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.831762947e-03   1.292900754e-02   4.675180858e-01   2.185731605e-01   9.979415978e-01   1.962521555e+03   1.666792956e+00   3.565194603e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.880708896e-03   1.315248053e-02   4.675002365e-01   2.185564711e-01   9.978653988e-01   1.960352163e+03   1.671557265e+00   3.575521752e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.884097462e-03   1.316795174e-02   4.674989973e-01   2.185553124e-01   9.978601087e-01   1.960205116e+03   1.671884352e+00   3.576230884e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.901416797e-03   1.324702680e-02   4.674926570e-01   2.185493844e-01   9.978330428e-01   1.959460351e+03   1.673555929e+00   3.579855007e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.923254221e-03   1.334673013e-02   4.674846468e-01   2.185418950e-01   9.977988483e-01   1.958536721e+03   1.675657118e+00   3.584411017e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.989519505e-03   1.364927819e-02   4.674602367e-01   2.185190729e-01   9.976946493e-01   1.955825381e+03   1.681947747e+00   3.598055226e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.022652148e-03   1.380055221e-02   4.674479719e-01   2.185076064e-01   9.976422969e-01   1.954526778e+03   1.685065236e+00   3.604818797e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.088917432e-03   1.410310026e-02   4.674233313e-01   2.184845707e-01   9.975371223e-01   1.952022526e+03   1.691206570e+00   3.618147527e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.090647012e-03   1.411099703e-02   4.674226862e-01   2.184839675e-01   9.975343686e-01   1.951958881e+03   1.691365392e+00   3.618492303e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.091152944e-03   1.411330696e-02   4.674224974e-01   2.184837911e-01   9.975335630e-01   1.951940276e+03   1.691411870e+00   3.618593198e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.096612300e-03   1.413823280e-02   4.674204603e-01   2.184818867e-01   9.975248679e-01   1.951740040e+03   1.691913348e+00   3.619681833e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.113178621e-03   1.421386981e-02   4.674142724e-01   2.184761020e-01   9.974984570e-01   1.951138094e+03   1.693435182e+00   3.622985607e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.150829351e-03   1.438577211e-02   4.674001741e-01   2.184629227e-01   9.974382841e-01   1.949797419e+03   1.696876263e+00   3.630457063e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.199022285e-03   1.460580706e-02   4.673820594e-01   2.184459895e-01   9.973609717e-01   1.948134864e+03   1.701208784e+00   3.639867533e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.207305446e-03   1.464362556e-02   4.673789383e-01   2.184430719e-01   9.973476511e-01   1.947855582e+03   1.701951807e+00   3.641481606e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.229895884e-03   1.474676695e-02   4.673704143e-01   2.184351042e-01   9.973112728e-01   1.947104190e+03   1.703977403e+00   3.645882047e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.308209402e-03   1.510432373e-02   4.673407372e-01   2.184073647e-01   9.971846220e-01   1.944592336e+03   1.710890077e+00   3.660905075e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.359414394e-03   1.533811087e-02   4.673212252e-01   2.183891276e-01   9.971013567e-01   1.943029112e+03   1.715358210e+00   3.670619088e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.419655562e-03   1.561315455e-02   4.672981653e-01   2.183675752e-01   9.970029551e-01   1.941261662e+03   1.720528585e+00   3.681864626e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.458812321e-03   1.579193294e-02   4.672831160e-01   2.183535105e-01   9.969387396e-01   1.940155770e+03   1.723869935e+00   3.689133794e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.507005255e-03   1.601196789e-02   4.672645298e-01   2.183361408e-01   9.968594345e-01   1.938838692e+03   1.727942673e+00   3.697996665e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.564234365e-03   1.627325939e-02   4.672423670e-01   2.183154295e-01   9.967648730e-01   1.937330126e+03   1.732705104e+00   3.708364708e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.580800686e-03   1.634889640e-02   4.672359331e-01   2.183094172e-01   9.967374224e-01   1.936905720e+03   1.734082685e+00   3.711364135e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.610921270e-03   1.648641824e-02   4.672242145e-01   2.182984667e-01   9.966874254e-01   1.936127039e+03   1.731656862e+00   3.706265232e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.686222729e-03   1.683022285e-02   4.671948022e-01   2.182709832e-01   9.965619437e-01   1.934314429e+03   1.742697809e+00   3.730130988e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.689611295e-03   1.684569406e-02   4.671934747e-01   2.182697428e-01   9.965562805e-01   1.934234365e+03   1.742972849e+00   3.730730294e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.695635412e-03   1.687319842e-02   4.671911140e-01   2.182675370e-01   9.965462096e-01   1.934092550e+03   1.743461933e+00   3.731796005e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.712954747e-03   1.695227348e-02   4.671843214e-01   2.182611902e-01   9.965172319e-01   1.933688704e+03   1.744868367e+00   3.734860711e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.743075331e-03   1.708979533e-02   4.671724874e-01   2.182501329e-01   9.964667477e-01   1.932999189e+03   1.747296236e+00   3.740152263e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.822894879e-03   1.745422821e-02   4.671410028e-01   2.182207165e-01   9.963324406e-01   1.931234109e+03   1.753618340e+00   3.753937954e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.826095191e-03   1.746883990e-02   4.671397367e-01   2.182195336e-01   9.963270398e-01   1.931165411e+03   1.753871418e+00   3.754489888e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.835507873e-03   1.751181548e-02   4.671360114e-01   2.182160531e-01   9.963111492e-01   1.930964264e+03   1.754616021e+00   3.756113804e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.862616399e-03   1.763558513e-02   4.671252690e-01   2.182060169e-01   9.962653267e-01   1.930373067e+03   1.761786468e+00   3.771550342e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.959002267e-03   1.807565503e-02   4.670869085e-01   2.181701801e-01   9.961017064e-01   1.928440549e+03   1.764209386e+00   3.777047383e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.001171084e-03   1.826818561e-02   4.670700455e-01   2.181544274e-01   9.960297840e-01   1.927628584e+03   1.767453666e+00   3.784129774e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.044845931e-03   1.846759228e-02   4.670525305e-01   2.181380662e-01   9.959550835e-01   1.926812176e+03   1.770754957e+00   3.791340035e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.123159449e-03   1.882514907e-02   4.670210009e-01   2.181086153e-01   9.958206190e-01   1.925402095e+03   1.776645894e+00   3.804209855e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.139725770e-03   1.890078608e-02   4.670143107e-01   2.181023664e-01   9.957920885e-01   1.925113927e+03   1.777880624e+00   3.806908233e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.169846354e-03   1.903830792e-02   4.670021279e-01   2.180909875e-01   9.957401357e-01   1.924598063e+03   1.780104432e+00   3.811769425e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.224063405e-03   1.928584724e-02   4.669801389e-01   2.180704501e-01   9.956463682e-01   1.923692707e+03   1.784086822e+00   3.820476876e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.290328689e-03   1.958839529e-02   4.669531659e-01   2.180452591e-01   9.955313533e-01   1.922628592e+03   1.788923216e+00   3.831054904e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.314425157e-03   1.969841276e-02   4.669433301e-01   2.180360736e-01   9.954894146e-01   1.922254615e+03   1.790661385e+00   3.834858043e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.379184412e-03   1.999408472e-02   4.669168242e-01   2.180113207e-01   9.953764005e-01   1.921276717e+03   1.795304045e+00   3.845018967e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.433448526e-03   2.024183891e-02   4.668945345e-01   2.179905064e-01   9.952813682e-01   1.920486597e+03   1.799161384e+00   3.853464220e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.433707375e-03   2.024302074e-02   4.668944281e-01   2.179904069e-01   9.952809142e-01   1.920482894e+03   1.799179562e+00   3.853504035e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.433966224e-03   2.024420257e-02   4.668943216e-01   2.179903075e-01   9.952804602e-01   1.920479191e+03   1.799197741e+00   3.853543849e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.436695902e-03   2.025666549e-02   4.668931985e-01   2.179892588e-01   9.952756720e-01   1.920440179e+03   1.799389431e+00   3.853963683e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.454768252e-03   2.033917859e-02   4.668857579e-01   2.179823109e-01   9.952439500e-01   1.920183812e+03   1.800657991e+00   3.856742169e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.480370748e-03   2.045607216e-02   4.668752041e-01   2.179724562e-01   9.951989562e-01   1.919826315e+03   1.802455586e+00   3.860679621e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.539105887e-03   2.072423975e-02   4.668509331e-01   2.179497937e-01   9.950954861e-01   1.919025365e+03   1.806556649e+00   3.869664856e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.611395288e-03   2.105429217e-02   4.668209483e-01   2.179217978e-01   9.949676648e-01   1.918078674e+03   1.811540199e+00   3.880588919e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.611501181e-03   2.105477564e-02   4.668209043e-01   2.179217567e-01   9.949674772e-01   1.918077322e+03   1.811547449e+00   3.880604815e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.611665903e-03   2.105552772e-02   4.668208359e-01   2.179216928e-01   9.949671854e-01   1.918075218e+03   1.811558726e+00   3.880629541e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.612513044e-03   2.105939552e-02   4.668204838e-01   2.179213641e-01   9.949656845e-01   1.918064405e+03   1.811616721e+00   3.880756702e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.620607951e-03   2.109635451e-02   4.668171184e-01   2.179182220e-01   9.949513387e-01   1.917961429e+03   1.812170806e+00   3.881971621e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.650728535e-03   2.123387636e-02   4.668045826e-01   2.179065184e-01   9.948979032e-01   1.917583875e+03   1.814232470e+00   3.886492417e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.689885294e-03   2.141265475e-02   4.667882532e-01   2.178912734e-01   9.948282990e-01   1.917104070e+03   1.816900432e+00   3.892343947e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.792295279e-03   2.188022901e-02   4.667453826e-01   2.178512522e-01   9.946455738e-01   1.915898262e+03   1.823770397e+00   3.907420331e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.852536447e-03   2.215527270e-02   4.667200503e-01   2.178276053e-01   9.945376092e-01   1.915226292e+03   1.827774117e+00   3.916210834e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.973018782e-03   2.270536006e-02   4.666691550e-01   2.177801002e-01   9.943207148e-01   1.913947580e+03   1.835641098e+00   3.933495665e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.994103191e-03   2.280162535e-02   4.666602144e-01   2.177717557e-01   9.942826162e-01   1.913734003e+03   1.837007012e+00   3.936498024e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.024223775e-03   2.293914719e-02   4.666474276e-01   2.177598217e-01   9.942281287e-01   1.913434663e+03   1.838960606e+00   3.940792335e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.088983030e-03   2.323481915e-02   4.666198688e-01   2.177341020e-01   9.941107000e-01   1.912809138e+03   1.843105141e+00   3.949907117e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.221513599e-03   2.383991526e-02   4.665631926e-01   2.176812127e-01   9.938692228e-01   1.911597494e+03   1.851464326e+00   3.968303448e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.287778884e-03   2.414246331e-02   4.665347186e-01   2.176546437e-01   9.937479166e-01   1.911027702e+03   1.855564116e+00   3.977333394e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.402237102e-03   2.466504631e-02   4.664853273e-01   2.176085606e-01   9.935375146e-01   1.910090292e+03   1.862590586e+00   3.992817088e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.418803424e-03   2.474068332e-02   4.664781566e-01   2.176018706e-01   9.935069700e-01   1.909961124e+03   1.863602947e+00   3.995048687e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.445911949e-03   2.486445298e-02   4.664664114e-01   2.175909129e-01   9.934569404e-01   1.909752589e+03   1.865237897e+00   3.998654248e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.584466635e-03   2.549705345e-02   4.664061542e-01   2.175347007e-01   9.932002915e-01   1.908729181e+03   1.873525163e+00   4.016939198e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.610822146e-03   2.561738506e-02   4.663946491e-01   2.175239687e-01   9.931512925e-01   1.908543898e+03   1.875086920e+00   4.020386862e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.643201773e-03   2.576522104e-02   4.663804970e-01   2.175107679e-01   9.930910217e-01   1.908320094e+03   1.876983174e+00   4.024574754e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.703442941e-03   2.604026473e-02   4.663541135e-01   2.174861592e-01   9.929786654e-01   1.907914534e+03   1.880497952e+00   4.032339154e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.811877043e-03   2.653534336e-02   4.663064522e-01   2.174417073e-01   9.927757110e-01   1.907214417e+03   1.886777579e+00   4.046218040e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.849527773e-03   2.670724566e-02   4.662898512e-01   2.174262254e-01   9.927050248e-01   1.906982275e+03   1.888921609e+00   4.050960158e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.873624240e-03   2.681726313e-02   4.662792135e-01   2.174163050e-01   9.926597311e-01   1.906837099e+03   1.890294541e+00   4.053997017e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.906756882e-03   2.696853716e-02   4.662645687e-01   2.174026480e-01   9.925973776e-01   1.906641502e+03   1.892178994e+00   4.058165946e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.063383918e-03   2.768365073e-02   4.661950723e-01   2.173378454e-01   9.923015076e-01   1.905756952e+03   1.900955102e+00   4.077595870e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.134167291e-03   2.800682706e-02   4.661635157e-01   2.173084234e-01   9.921671753e-01   1.905383058e+03   1.904861064e+00   4.086250853e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.198926546e-03   2.830249902e-02   4.661345721e-01   2.172814393e-01   9.920439739e-01   1.905052428e+03   1.908418302e+00   4.094135933e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.340493290e-03   2.894885168e-02   4.660710479e-01   2.172222217e-01   9.917736035e-01   1.904366391e+03   1.916036421e+00   4.111039356e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.344634870e-03   2.896776093e-02   4.660691843e-01   2.172204845e-01   9.917656719e-01   1.904347272e+03   1.916258634e+00   4.111532576e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.368731337e-03   2.907777841e-02   4.660583362e-01   2.172103727e-01   9.917195045e-01   1.904237214e+03   1.917552154e+00   4.114403724e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.416924272e-03   2.929781335e-02   4.660366096e-01   2.171901215e-01   9.916270433e-01   1.904022508e+03   1.920133112e+00   4.120133638e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.585599541e-03   3.006793567e-02   4.659602644e-01   2.171189680e-01   9.913021768e-01   1.903306108e+03   1.928944904e+00   4.139719738e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.601883482e-03   3.014228341e-02   4.659528682e-01   2.171120754e-01   9.912707072e-01   1.903240374e+03   1.929790999e+00   4.141601289e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.603389511e-03   3.014915950e-02   4.659521840e-01   2.171114378e-01   9.912677963e-01   1.903234332e+03   1.929869351e+00   4.141775523e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.614308223e-03   3.019901117e-02   4.659472228e-01   2.171068145e-01   9.912466875e-01   1.903190699e+03   1.930437165e+00   4.143038246e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.665513215e-03   3.043279830e-02   4.659239310e-01   2.170851095e-01   9.911475887e-01   1.902990423e+03   1.933090161e+00   4.148939414e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.761899084e-03   3.087286820e-02   4.658799725e-01   2.170441488e-01   9.909605740e-01   1.902623752e+03   1.937978201e+00   4.159822950e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.882381419e-03   3.142295556e-02   4.658248153e-01   2.169927585e-01   9.907259412e-01   1.902190692e+03   1.944061839e+00   4.173375430e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.915514061e-03   3.157422959e-02   4.658096078e-01   2.169785907e-01   9.906612550e-01   1.902078268e+03   1.945713505e+00   4.177057478e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.951658762e-03   3.173925580e-02   4.657929986e-01   2.169631175e-01   9.905906089e-01   1.901958422e+03   1.947503110e+00   4.181048483e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.039008455e-03   3.213806914e-02   4.657527731e-01   2.169256457e-01   9.904195233e-01   1.901676418e+03   1.951799328e+00   4.190633831e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.171539024e-03   3.274316524e-02   4.656915231e-01   2.168685947e-01   9.901590450e-01   1.901268605e+03   1.958250161e+00   4.205037163e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.180386946e-03   3.278356228e-02   4.656874248e-01   2.168647776e-01   9.901416173e-01   1.901242427e+03   1.958674139e+00   4.205984604e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.188481853e-03   3.282052128e-02   4.656836743e-01   2.168612845e-01   9.901256688e-01   1.901218596e+03   1.959062016e+00   4.206851398e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
