t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
6.413208224e-05   2.928084696e-04   4.680398550e-01   2.190613059e-01   1.000170328e+00   6.882013892e-01   5.368427974e-02   -7.669609622e-01  -7.179365951e-01    -2.255464333e+00    1.164668740e-01    3.103502967e+02   5.328426441e-04   8.730989221e-02   1.000000000e+00   2.080287428e-01   -1.053972489e+05  -6.136043614e+05    7.186007567e+05     -6.206971249e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.533992533e-01   1.812958138e-01   1.596810167e-01   2.887642588e-02   8.886967229e-03   4.678605231e-01   2.080287428e-01   1.707662029e-01   2.068645633e-01   2.380936749e-02   4.712801615e-03   3.858183220e-01   
6.419797200e-05   2.931093031e-04   4.680399056e-01   2.190613532e-01   1.000170544e+00   6.882015379e-01   5.368429713e-02   -7.671864859e-01  -7.181477808e-01    -2.256127792e+00    1.165239141e-01    3.103589254e+02   5.330302181e-04   8.735480695e-02   1.000000000e+00   2.081227791e-01   -1.054473665e+05  -6.139143288e+05    7.189607781e+05     -6.212412168e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.534690770e-01   1.812644773e-01   1.596356853e-01   2.891197676e-02   8.917365876e-03   4.678014178e-01   2.081227791e-01   1.707361504e-01   2.068051879e-01   2.383860528e-02   4.728907318e-03   3.857683700e-01   
6.428183169e-05   2.934921821e-04   4.680399699e-01   2.190614134e-01   1.000170819e+00   6.882017271e-01   5.368431927e-02   -7.674747250e-01  -7.184176944e-01    -2.256975751e+00    1.165969291e-01    3.103699235e+02   5.332700964e-04   8.741228736e-02   1.000000000e+00   2.082426792e-01   -1.055115264e+05  -6.143107591e+05    7.194212871e+05     -6.219347853e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.535581137e-01   1.812243913e-01   1.595780657e-01   2.895710794e-02   8.956197153e-03   4.677261242e-01   2.082426792e-01   1.706977004e-01   2.067297043e-01   2.387572017e-02   4.749480405e-03   3.857047155e-01   
6.471311013e-05   2.954612742e-04   4.680403013e-01   2.190617236e-01   1.000172235e+00   6.882027016e-01   5.368443330e-02   -7.689831659e-01  -7.198302252e-01    -2.261413347e+00    1.169807995e-01    3.104268243e+02   5.345276435e-04   8.771421572e-02   1.000000000e+00   2.088637232e-01   -1.058489618e+05  -6.163896449e+05    7.218371757e+05     -6.255242611e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.540194709e-01   1.810140624e-01   1.592832870e-01   2.918684389e-02   9.158829308e-03   4.673375064e-01   2.088637232e-01   1.704958255e-01   2.063432708e-01   2.406461094e-02   4.856829239e-03   3.853757404e-01   
6.593980206e-05   3.010619935e-04   4.680412593e-01   2.190626204e-01   1.000176329e+00   6.882055189e-01   5.368476295e-02   -7.877843809e-01  -7.374311874e-01    -2.316708401e+00    1.181655095e-01    3.105918543e+02   5.454680053e-04   8.864305212e-02   1.000000000e+00   2.106717292e-01   -1.068918078e+05  -6.226725638e+05    7.291530004e+05     -6.359460346e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.553642603e-01   1.803772948e-01   1.584589500e-01   2.981862992e-02   9.762160258e-03   4.662187048e-01   2.106717292e-01   1.698834431e-01   2.052601419e-01   2.458369418e-02   5.176384789e-03   3.844246068e-01   
6.612238758e-05   3.018956260e-04   4.680414032e-01   2.190627551e-01   1.000176945e+00   6.882059422e-01   5.368481248e-02   -7.884818808e-01  -7.380843318e-01    -2.318760315e+00    1.183512642e-01    3.106168073e+02   5.460600004e-04   8.878842118e-02   1.000000000e+00   2.109460202e-01   -1.070554278e+05  -6.236522398e+05    7.302960694e+05     -6.375232798e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.555684858e-01   1.802778753e-01   1.583379060e-01   2.991008558e-02   9.855191009e-03   4.660504564e-01   2.109460202e-01   1.697876859e-01   2.051007845e-01   2.465878582e-02   5.225649042e-03   3.842810745e-01   
6.614889193e-05   3.020166371e-04   4.680414241e-01   2.190627747e-01   1.000177034e+00   6.882060036e-01   5.368481967e-02   -7.885833858e-01  -7.381793819e-01    -2.319058923e+00    1.183784217e-01    3.106204351e+02   5.461463135e-04   8.880966922e-02   1.000000000e+00   2.109859168e-01   -1.070793517e+05  -6.237950835e+05    7.304628063e+05     -6.377526229e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.555981944e-01   1.802633747e-01   1.583203585e-01   2.992332362e-02   9.868742762e-03   4.660260060e-01   2.109859168e-01   1.697737174e-01   2.050776781e-01   2.466965436e-02   5.232825158e-03   3.842602082e-01   
6.626079919e-05   3.025275732e-04   4.680415124e-01   2.190628573e-01   1.000177411e+00   6.882062632e-01   5.368485005e-02   -7.890142468e-01  -7.385828427e-01    -2.320326433e+00    1.184937606e-01    3.106357823e+02   5.465127640e-04   8.889989211e-02   1.000000000e+00   2.111547477e-01   -1.071809643e+05  -6.244015857e+05    7.311707903e+05     -6.387229234e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.557239280e-01   1.802018118e-01   1.582463899e-01   2.997903012e-02   9.926196850e-03   4.659226433e-01   2.111547477e-01   1.697144030e-01   2.049802531e-01   2.471538617e-02   5.263248382e-03   3.841719616e-01   
6.651406298e-05   3.036839021e-04   4.680417124e-01   2.190630445e-01   1.000178266e+00   6.882068513e-01   5.368491885e-02   -7.900012260e-01  -7.395070531e-01    -2.323229925e+00    1.187587482e-01    3.106706789e+02   5.473531749e-04   8.910707107e-02   1.000000000e+00   2.115389395e-01   -1.074144600e+05  -6.257927568e+05    7.327951718e+05     -6.409297341e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.560101307e-01   1.800606137e-01   1.580796517e-01   3.010406888e-02   1.005752724e-02   4.656880077e-01   2.115389395e-01   1.695783069e-01   2.047605113e-01   2.481801498e-02   5.332786789e-03   3.839714406e-01   
6.775889406e-05   3.093674395e-04   4.680427127e-01   2.190639809e-01   1.000182541e+00   6.882097931e-01   5.368526308e-02   -8.162081152e-01  -7.640405207e-01    -2.400304087e+00    1.201690153e-01    3.108460289e+02   5.622835325e-04   9.020674061e-02   1.000000000e+00   2.134761228e-01   -1.086585137e+05  -6.330599720e+05    7.412921232e+05     -6.520298818e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.574551648e-01   1.793234645e-01   1.572752943e-01   3.069504971e-02   1.073306461e-02   4.645179621e-01   2.134761228e-01   1.688665238e-01   2.036974606e-01   2.530259464e-02   5.690384601e-03   3.829669135e-01   
6.796389080e-05   3.103033950e-04   4.680428798e-01   2.190641373e-01   1.000183255e+00   6.882102844e-01   5.368532056e-02   -8.151333426e-01  -7.630347141e-01    -2.397144252e+00    1.204126451e-01    3.108754736e+02   5.620664855e-04   9.039645278e-02   1.000000000e+00   2.138025405e-01   -1.088735054e+05  -6.343196802e+05    7.427677018e+05     -6.538956557e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.576989487e-01   1.791957045e-01   1.571450177e-01   3.078892782e-02   1.084871843e-02   4.643226828e-01   2.138025405e-01   1.687429762e-01   2.035248260e-01   2.537949345e-02   5.751590819e-03   3.827985730e-01   
6.801582330e-05   3.105405038e-04   4.680429221e-01   2.190641769e-01   1.000183436e+00   6.882104089e-01   5.368533513e-02   -8.153574060e-01  -7.632445257e-01    -2.397803395e+00    1.204753037e-01    3.108829534e+02   5.622604614e-04   9.044522140e-02   1.000000000e+00   2.138855095e-01   -1.089288117e+05  -6.346410512e+05    7.431443071e+05     -6.543697030e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.577609251e-01   1.791631073e-01   1.571120914e-01   3.081258644e-02   1.087817652e-02   4.642731133e-01   2.138855095e-01   1.687114472e-01   2.034811769e-01   2.539886996e-02   5.767179930e-03   3.827558165e-01   
6.817435411e-05   3.112643094e-04   4.680430514e-01   2.190642980e-01   1.000183989e+00   6.882107892e-01   5.368537963e-02   -8.160465564e-01  -7.638898407e-01    -2.399830712e+00    1.206681701e-01    3.109058570e+02   5.628572527e-04   9.059529880e-02   1.000000000e+00   2.141396771e-01   -1.090990604e+05  -6.356298694e+05    7.443031639e+05     -6.558214718e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.579508187e-01   1.790628365e-01   1.570118396e-01   3.088439797e-02   1.096862920e-02   4.641214780e-01   2.141396771e-01   1.686144416e-01   2.033482208e-01   2.545767415e-02   5.815045247e-03   3.826249411e-01   
6.933830605e-05   3.165785761e-04   4.680440162e-01   2.190652011e-01   1.000188112e+00   6.882136264e-01   5.368571161e-02   -8.397531107e-01  -7.860828370e-01    -2.469552066e+00    1.221883565e-01    3.110779543e+02   5.766817377e-04   9.177580111e-02   1.000000000e+00   2.160554314e-01   -1.104420398e+05  -6.433210262e+05    7.533244649e+05     -6.667402939e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.593840401e-01   1.782842870e-01   1.562901714e-01   3.138913838e-02   1.166207310e-02   4.629902900e-01   2.160554314e-01   1.678600981e-01   2.023879902e-01   2.587045537e-02   6.181894625e-03   3.816441303e-01   
6.981149635e-05   3.187390256e-04   4.680444159e-01   2.190655753e-01   1.000189821e+00   6.882148019e-01   5.368584916e-02   -8.464925637e-01  -7.923922351e-01    -2.489373624e+00    1.228507562e-01    3.111497654e+02   5.809131311e-04   9.228927269e-02   1.000000015e+00   2.168579703e-01   -1.110275596e+05  -6.466476854e+05    7.572331926e+05     -6.713017611e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.599853612e-01   1.779479502e-01   1.560033702e-01   3.158394497e-02   1.195765277e-02   4.625217206e-01   2.168579703e-01   1.675336995e-01   2.020048682e-01   2.602950072e-02   6.338209085e-03   3.812357522e-01   
6.986237703e-05   3.189713320e-04   4.680444590e-01   2.190656156e-01   1.000190005e+00   6.882149286e-01   5.368586399e-02   -8.467422202e-01  -7.926260087e-01    -2.490108046e+00    1.229232361e-01    3.111575457e+02   5.811326562e-04   9.234543426e-02   1.000000000e+00   2.169450357e-01   -1.110916309e+05  -6.470116803e+05    7.576611752e+05     -6.717961543e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.600506272e-01   1.779111558e-01   1.559727348e-01   3.160456616e-02   1.198986642e-02   4.624710496e-01   2.169450357e-01   1.674979763e-01   2.019638944e-01   2.604632712e-02   6.355243015e-03   3.811915235e-01   
6.998449065e-05   3.195288674e-04   4.680445624e-01   2.190657124e-01   1.000190447e+00   6.882152328e-01   5.368589958e-02   -8.473456315e-01  -7.931910306e-01    -2.491883115e+00    1.230985048e-01    3.111762776e+02   5.816633470e-04   9.248121759e-02   1.000000000e+00   2.171547413e-01   -1.112465781e+05  -6.478916733e+05    7.586959109e+05     -6.729866190e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.602078549e-01   1.778222300e-01   1.558994135e-01   3.165373651e-02   1.206760513e-02   4.623491600e-01   2.171547413e-01   1.674116241e-01   2.018657802e-01   2.608643996e-02   6.396347981e-03   3.810850665e-01   
7.035083153e-05   3.212014735e-04   4.680448732e-01   2.190660034e-01   1.000191775e+00   6.882161468e-01   5.368600653e-02   -8.491931002e-01  -7.949209539e-01    -2.497317829e+00    1.236363881e-01    3.112330067e+02   5.832897393e-04   9.289769523e-02   1.000000000e+00   2.177905727e-01   -1.117221740e+05  -6.505890505e+05    7.618682496e+05     -6.765932275e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.606848250e-01   1.775498866e-01   1.556812794e-01   3.179837972e-02   1.230465241e-02   4.619809768e-01   2.177905727e-01   1.671470279e-01   2.015734447e-01   2.620435806e-02   6.521673367e-03   3.807629232e-01   
7.159590609e-05   3.268861225e-04   4.680459603e-01   2.190670209e-01   1.000196421e+00   6.882193436e-01   5.368638059e-02   -8.897649827e-01  -8.329018115e-01    -2.616638212e+00    1.256313562e-01    3.114320043e+02   6.061514944e-04   9.443920425e-02   1.000000000e+00   2.200298371e-01   -1.134874547e+05  -6.604157394e+05    7.734375235e+05     -6.892602877e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.623675794e-01   1.765598025e-01   1.549608904e-01   3.225727049e-02   1.315461055e-02   4.606998467e-01   2.200298371e-01   1.661835921e-01   2.006028399e-01   2.657750436e-02   6.970849991e-03   3.796353766e-01   
7.180924476e-05   3.278601649e-04   4.680461497e-01   2.190671982e-01   1.000197231e+00   6.882199006e-01   5.368644577e-02   -8.883121621e-01  -8.315421744e-01    -2.612366786e+00    1.259902535e-01    3.114670136e+02   6.058959637e-04   9.471626251e-02   1.000000000e+00   2.204252859e-01   -1.138050514e+05  -6.621956157e+05    7.755361476e+05     -6.914912965e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.626651950e-01   1.763806516e-01   1.548404772e-01   3.233115687e-02   1.330674053e-02   4.604757789e-01   2.204252859e-01   1.660090499e-01   2.004398129e-01   2.663743119e-02   7.051214796e-03   3.794372053e-01   
7.190621688e-05   3.283029115e-04   4.680462359e-01   2.190672789e-01   1.000197599e+00   6.882201540e-01   5.368647542e-02   -8.888643798e-01  -8.320592543e-01    -2.613991241e+00    1.261562540e-01    3.114830084e+02   6.063887930e-04   9.484436201e-02   1.000000000e+00   2.206060977e-01   -1.139519736e+05  -6.630131898e+05    7.765004493e+05     -6.925108346e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.628013147e-01   1.762983718e-01   1.547860090e-01   3.236432386e-02   1.337646697e-02   4.603735137e-01   2.206060977e-01   1.659288689e-01   2.003659962e-01   2.666431702e-02   7.088045673e-03   3.793466746e-01   
7.260248187e-05   3.314818553e-04   4.680468607e-01   2.190678638e-01   1.000200269e+00   6.882219914e-01   5.368669042e-02   -9.068763566e-01  -8.489212634e-01    -2.666964805e+00    1.274033950e-01    3.115999640e+02   6.170107211e-04   9.580585143e-02   1.000000000e+00   2.219308782e-01   -1.150561355e+05  -6.691051485e+05    7.836867443e+05     -6.999705638e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.637996110e-01   1.756860681e-01   1.544017923e-01   3.259192057e-02   1.389181748e-02   4.596287906e-01   2.219308782e-01   1.653317397e-01   1.998434488e-01   2.684844517e-02   7.360196604e-03   3.786852916e-01   
7.368179962e-05   3.364097068e-04   4.680478601e-01   2.190687994e-01   1.000204541e+00   6.882249307e-01   5.368703435e-02   -9.380012649e-01  -8.780589696e-01    -2.758503608e+00    1.295030156e-01    3.117883010e+02   6.352923300e-04   9.742208248e-02   1.000000000e+00   2.240744071e-01   -1.169157002e+05  -6.792785431e+05    7.957026201e+05     -7.120008565e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.654182086e-01   1.746647228e-01   1.538288720e-01   3.291010285e-02   1.473977513e-02   4.584383185e-01   2.240744071e-01   1.643342883e-01   1.990579426e-01   2.710456884e-02   7.807738900e-03   3.776210543e-01   
7.393717390e-05   3.375756716e-04   4.680480999e-01   2.190690238e-01   1.000205566e+00   6.882256359e-01   5.368711687e-02   -9.396914107e-01  -8.796415586e-01    -2.763475458e+00    1.300258748e-01    3.118340979e+02   6.368197117e-04   9.782422541e-02   1.000000000e+00   2.245976117e-01   -1.173788067e+05  -6.818125617e+05    7.986990958e+05     -7.149294913e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.658138761e-01   1.744103780e-01   1.536972309e-01   3.297942253e-02   1.494897961e-02   4.581501130e-01   2.245976117e-01   1.640856616e-01   1.988762939e-01   2.716011662e-02   7.918105664e-03   3.773622106e-01   
7.402390479e-05   3.379716597e-04   4.680481814e-01   2.190691002e-01   1.000205914e+00   6.882258757e-01   5.368714492e-02   -9.402709682e-01  -8.801842335e-01    -2.765180322e+00    1.302058706e-01    3.118497481e+02   6.373443734e-04   9.796263419e-02   1.000000000e+00   2.247765766e-01   -1.175382380e+05  -6.826830346e+05    7.997287900e+05     -7.159305976e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.659492639e-01   1.743229998e-01   1.536528257e-01   3.300250283e-02   1.502070036e-02   4.580517074e-01   2.247765766e-01   1.640002310e-01   1.988149263e-01   2.717858989e-02   7.955937928e-03   3.772737384e-01   
7.412990922e-05   3.384556451e-04   4.680482812e-01   2.190691935e-01   1.000206340e+00   6.882261689e-01   5.368717924e-02   -9.409848683e-01  -8.808527004e-01    -2.767280372e+00    1.304278278e-01    3.118689629e+02   6.379909593e-04   9.813328391e-02   1.000000000e+00   2.249964277e-01   -1.177348413e+05  -6.837558293e+05    8.009979217e+05     -7.171599202e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.661156222e-01   1.742153226e-01   1.535988246e-01   3.303030363e-02   1.510895314e-02   4.579309739e-01   2.249964277e-01   1.638949386e-01   1.987402129e-01   2.720082228e-02   8.002487437e-03   3.771651111e-01   
7.509358577e-05   3.428555125e-04   4.680492070e-01   2.190700602e-01   1.000210298e+00   6.882288918e-01   5.368749784e-02   -9.754575094e-01  -9.131242276e-01    -2.868664365e+00    1.325674985e-01    3.120484004e+02   6.579952195e-04   9.977673015e-02   1.000000000e+00   2.270557611e-01   -1.196305842e+05  -6.939931789e+05    8.131118690e+05     -7.286509501e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.676760558e-01   1.731880877e-01   1.531229270e-01   3.326096277e-02   1.594384597e-02   4.568081207e-01   2.270557611e-01   1.628896686e-01   1.980771648e-01   2.738423502e-02   8.442674530e-03   3.761504960e-01   
7.628854470e-05   3.483113481e-04   4.680504031e-01   2.190711798e-01   1.000215409e+00   6.882324091e-01   5.368790942e-02   -1.018445945e+00  -9.533680706e-01    -2.995094127e+00    1.354867903e-01    3.122824402e+02   6.832690804e-04   1.020158145e-01   1.000000000e+00   2.297593815e-01   -1.222173699e+05  -7.078459676e+05    8.295276711e+05     -7.436684875e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.697301675e-01   1.717959675e-01   1.525690789e-01   3.349448005e-02   1.705826717e-02   4.553520388e-01   2.297593815e-01   1.615255491e-01   1.972938060e-01   2.756714403e-02   9.029726718e-03   3.748243927e-01   
7.647164325e-05   3.491473229e-04   4.680505897e-01   2.190713545e-01   1.000216207e+00   6.882329580e-01   5.368797365e-02   -1.019911019e+00  -9.547399078e-01    -2.999403881e+00    1.359573640e-01    3.123194115e+02   6.846156019e-04   1.023765007e-01   1.000000000e+00   2.301883760e-01   -1.226343042e+05  -7.100786756e+05    8.321767227e+05     -7.460439013e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.700566387e-01   1.715711776e-01   1.524876826e-01   3.352530435e-02   1.723663556e-02   4.551225611e-01   2.301883760e-01   1.613051291e-01   1.971774635e-01   2.759096235e-02   9.123632395e-03   3.746144366e-01   
7.657764767e-05   3.496313083e-04   4.680506979e-01   2.190714558e-01   1.000216669e+00   6.882332761e-01   5.368801087e-02   -1.020765876e+00  -9.555403617e-01    -3.001918580e+00    1.362327951e-01    3.123409374e+02   6.854024050e-04   1.025875840e-01   1.000000000e+00   2.304383756e-01   -1.228783382e+05  -7.113832484e+05    8.337250033e+05     -7.474273320e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.702469533e-01   1.714397737e-01   1.524409348e-01   3.354261397e-02   1.734073291e-02   4.549889913e-01   2.304383756e-01   1.611762652e-01   1.971105059e-01   2.760429639e-02   9.178429714e-03   3.744921273e-01   
7.727149479e-05   3.527992128e-04   4.680514150e-01   2.190721271e-01   1.000219734e+00   6.882353851e-01   5.368825764e-02   -1.047391729e+00  -9.804663614e-01    -3.080225918e+00    1.381142684e-01    3.124849226e+02   7.011522495e-04   1.040286355e-01   1.000000000e+00   2.321149319e-01   -1.245454877e+05  -7.202267866e+05    8.442209782e+05     -7.566883690e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.715246577e-01   1.705480409e-01   1.521446407e-01   3.364261116e-02   1.804300210e-02   4.540970474e-01   2.321149319e-01   1.603013942e-01   1.966825770e-01   2.768028359e-02   9.547964570e-03   3.736728488e-01   
7.881337729e-05   3.598390007e-04   4.680530853e-01   2.190736907e-01   1.000226873e+00   6.882402972e-01   5.368883243e-02   -1.109334249e+00  -1.038454636e+00    -3.262401455e+00    1.427101745e-01    3.128231888e+02   7.380794759e-04   1.075445273e-01   1.000000000e+00   2.360843775e-01   -1.286172647e+05  -7.416483563e+05    8.696801190e+05     -7.784958516e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.745587324e-01   1.683757652e-01   1.515441550e-01   3.378732316e-02   1.972831477e-02   4.520057095e-01   2.360843775e-01   1.581682462e-01   1.957931859e-01   2.778329670e-02   1.043376713e-02   3.717371265e-01   
7.981560091e-05   3.644148628e-04   4.680542198e-01   2.190747526e-01   1.000231722e+00   6.882436334e-01   5.368922281e-02   -1.147069567e+00  -1.073781502e+00    -3.373384078e+00    1.460123989e-01    3.130569050e+02   7.612332915e-04   1.100677766e-01   1.000000000e+00   2.388526600e-01   -1.315420087e+05  -7.568823588e+05    8.878182975e+05     -7.936045385e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.766817455e-01   1.668175784e-01   1.511980861e-01   3.382443153e-02   2.091807755e-02   4.505600809e-01   2.388526600e-01   1.566369652e-01   1.952618536e-01   2.780182009e-02   1.105823082e-02   3.703884703e-01   
8.000351783e-05   3.652728369e-04   4.680544355e-01   2.190749546e-01   1.000232644e+00   6.882442680e-01   5.368929706e-02   -1.148972021e+00  -1.075562901e+00    -3.378980509e+00    1.466563324e-01    3.131019004e+02   7.630251460e-04   1.105595968e-01   1.000000000e+00   2.393880915e-01   -1.321121860e+05  -7.598476127e+05    8.913529737e+05     -7.965171782e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.770929975e-01   1.665128233e-01   1.511369739e-01   3.382664693e-02   2.114916877e-02   4.502813895e-01   2.393880915e-01   1.563373999e-01   1.951661921e-01   2.780125652e-02   1.117943712e-02   3.701276228e-01   
8.009024872e-05   3.656688250e-04   4.680545352e-01   2.190750479e-01   1.000233070e+00   6.882445612e-01   5.368933137e-02   -1.149855843e+00  -1.076390485e+00    -3.381580439e+00    1.469564150e-01    3.131227865e+02   7.638588168e-04   1.107887680e-01   1.000000000e+00   2.396368945e-01   -1.323778852e+05  -7.612271457e+05    8.929978650e+05     -7.978696002e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.772841630e-01   1.663708841e-01   1.511091500e-01   3.382719313e-02   2.125663626e-02   4.501519735e-01   2.396368945e-01   1.561978720e-01   1.951224395e-01   2.780059082e-02   1.123579389e-02   3.700064093e-01   
8.037935169e-05   3.669887852e-04   4.680548681e-01   2.190753596e-01   1.000234493e+00   6.882455402e-01   5.368944592e-02   -1.152839669e+00  -1.079184439e+00    -3.390357904e+00    1.479709915e-01    3.131930777e+02   7.666753404e-04   1.115634664e-01   1.000000000e+00   2.404754747e-01   -1.332761415e+05  -7.658876052e+05    8.985554255e+05     -8.024231045e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.779288201e-01   1.658906056e-01   1.510185776e-01   3.382637240e-02   2.161938446e-02   4.497162399e-01   2.404754747e-01   1.557257141e-01   1.949788839e-01   2.779612391e-02   1.142597574e-02   3.695978275e-01   
8.168830324e-05   3.729650780e-04   4.680564364e-01   2.190768276e-01   1.000241196e+00   6.882501522e-01   5.368998560e-02   -1.222937008e+00  -1.144807075e+00    -3.596517498e+00    1.528886206e-01    3.135247869e+02   8.080977284e-04   1.153154235e-01   1.000000000e+00   2.444589157e-01   -1.376289443e+05  -7.882086426e+05    9.251902452e+05     -8.239528284e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.809982165e-01   1.635707090e-01   1.506532588e-01   3.377027107e-02   2.335308024e-02   4.476544645e-01   2.444589157e-01   1.534444442e-01   1.943760842e-01   2.773131434e-02   1.233392316e-02   3.676553184e-01   
8.361016112e-05   3.817397231e-04   4.680588893e-01   2.190791238e-01   1.000251679e+00   6.882573659e-01   5.369082970e-02   -1.309135680e+00  -1.225505184e+00    -3.850038084e+00    1.609570952e-01    3.140499218e+02   8.616856142e-04   1.214633156e-01   1.000000000e+00   2.508554393e-01   -1.447644955e+05  -8.243060297e+05    9.683763115e+05     -8.581769297e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.859499111e-01   1.597413562e-01   1.502474758e-01   3.354243783e-02   2.615803789e-02   4.443607812e-01   2.508554393e-01   1.496783411e-01   1.936276811e-01   2.751227424e-02   1.379933611e-02   3.645269281e-01   
8.553201899e-05   3.905143683e-04   4.680615108e-01   2.190815779e-01   1.000262884e+00   6.882650757e-01   5.369173186e-02   -1.397630877e+00  -1.308354440e+00    -4.110316697e+00    1.700514527e-01    3.146203542e+02   9.177731022e-04   1.283820327e-01   1.000000000e+00   2.579319352e-01   -1.527972199e+05  -8.641257521e+05    1.016180944e+06     -8.955482064e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.914594470e-01   1.553907379e-01   1.500055550e-01   3.314560257e-02   2.927063832e-02   4.407280191e-01   2.579319352e-01   1.454010331e-01   1.930493623e-01   2.714929498e-02   1.542005742e-02   3.610483170e-01   
