t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
1.600126742e-04   3.470682092e-04   6.791422696e-01   4.612342223e-01   1.000419100e+00   1.449010044e+00   1.640139950e-01   -1.074628405e+00  -1.459651148e+00    -4.585629323e+00    2.357814510e-01    3.000000000e+02   -4.790341674e-27  0.000000000e+00   1.000000000e+00   
1.609481308e-04   3.490972187e-04   6.791432655e-01   4.612355751e-01   1.000422034e+00   1.449014294e+00   1.640147166e-01   -1.056010903e+00  -1.434365386e+00    -4.506191758e+00    2.362070852e-01    3.000000000e+02   -4.291503085e-28  0.000000000e+00   1.000000000e+00   
1.616277985e-04   3.505714210e-04   6.791439799e-01   4.612365455e-01   1.000424139e+00   1.449017343e+00   1.640152342e-01   -1.045885371e+00  -1.420613507e+00    -4.462988956e+00    2.364973916e-01    3.000000000e+02   -5.574071585e-25  0.000000000e+00   1.000000000e+00   
1.618397379e-04   3.510311185e-04   6.791442015e-01   4.612368465e-01   1.000424792e+00   1.449018288e+00   1.640153947e-01   -1.045432431e+00  -1.419998748e+00    -4.461057634e+00    2.365862432e-01    3.000000000e+02   -1.500715098e-26  0.000000000e+00   1.000000000e+00   
1.630090586e-04   3.535673804e-04   6.791454135e-01   4.612384927e-01   1.000428362e+00   1.449023460e+00   1.640162728e-01   -1.027694636e+00  -1.395908197e+00    -4.385374938e+00    2.370397936e-01    3.000000000e+02   8.068807578e-27   0.000000000e+00   1.000000000e+00   
1.633598549e-04   3.543282590e-04   6.791457733e-01   4.612389814e-01   1.000429423e+00   1.449024996e+00   1.640165335e-01   -1.023734666e+00  -1.390530143e+00    -4.368479282e+00    2.371677091e-01    3.000000000e+02   -3.083256409e-28  0.000000000e+00   1.000000000e+00   
1.637837336e-04   3.552476540e-04   6.791462067e-01   4.612395701e-01   1.000430699e+00   1.449026845e+00   1.640168475e-01   -1.018243786e+00  -1.383072810e+00    -4.345051379e+00    2.373164683e-01    3.000000000e+02   -2.054648502e-28  0.000000000e+00   1.000000000e+00   
1.649530544e-04   3.577839160e-04   6.791473887e-01   4.612411756e-01   1.000434182e+00   1.449031889e+00   1.640177039e-01   -1.003347996e+00  -1.362842342e+00    -4.281495491e+00    2.376993981e-01    3.000000000e+02   2.022945722e-29   0.000000000e+00   1.000000000e+00   
1.651138360e-04   3.581326520e-04   6.791475498e-01   4.612413944e-01   1.000434656e+00   1.449032576e+00   1.640178206e-01   -1.001760085e+00  -1.360685815e+00    -4.274720561e+00    2.377491707e-01    3.000000000e+02   2.195542329e-28   0.000000000e+00   1.000000000e+00   
1.658446615e-04   3.597178157e-04   6.791482789e-01   4.612423847e-01   1.000436804e+00   1.449035687e+00   1.640183488e-01   -9.923673437e-01  -1.347929147e+00    -4.234644306e+00    2.379648640e-01    3.000000000e+02   -6.032587598e-28  0.000000000e+00   1.000000000e+00   
1.667508851e-04   3.616834187e-04   6.791491728e-01   4.612435989e-01   1.000439438e+00   1.449039502e+00   1.640189965e-01   -9.803941825e-01  -1.331667796e+00    -4.183557766e+00    2.382119253e-01    3.000000000e+02   -1.927312889e-27  0.000000000e+00   1.000000000e+00   
1.670432152e-04   3.623174842e-04   6.791494593e-01   4.612439881e-01   1.000440282e+00   1.449040724e+00   1.640192041e-01   -9.796520027e-01  -1.330660256e+00    -4.180392484e+00    2.382889981e-01    3.000000000e+02   -2.875812425e-27  0.000000000e+00   1.000000000e+00   
1.682125360e-04   3.648537462e-04   6.791505947e-01   4.612455303e-01   1.000443627e+00   1.449045569e+00   1.640200267e-01   -9.638745109e-01  -1.309231895e+00    -4.113073302e+00    2.385691117e-01    3.000000000e+02   -7.464310565e-34  0.000000000e+00   1.000000000e+00   
1.685633322e-04   3.656146248e-04   6.791509318e-01   4.612459882e-01   1.000444620e+00   1.449047008e+00   1.640202710e-01   -9.598307409e-01  -1.303739884e+00    -4.095819643e+00    2.386470355e-01    3.000000000e+02   -1.521253811e-28  0.000000000e+00   1.000000000e+00   
1.692941577e-04   3.671997885e-04   6.791516306e-01   4.612469374e-01   1.000446679e+00   1.449049990e+00   1.640207773e-01   -9.514291484e-01  -1.292329315e+00    -4.059972283e+00    2.388010727e-01    3.000000000e+02   -8.272109450e-31  0.000000000e+00   1.000000000e+00   
1.700030584e-04   3.687373973e-04   6.791523023e-01   4.612478497e-01   1.000448658e+00   1.449052856e+00   1.640212639e-01   -9.440044358e-01  -1.282245572e+00    -4.028293269e+00    2.389400656e-01    3.000000000e+02   -1.675212845e-27  0.000000000e+00   1.000000000e+00   
1.701857648e-04   3.691336883e-04   6.791524748e-01   4.612480840e-01   1.000449166e+00   1.449053592e+00   1.640213888e-01   -9.435093015e-01  -1.281573354e+00    -4.026181434e+00    2.389750990e-01    3.000000000e+02   -9.837779273e-30  0.000000000e+00   1.000000000e+00   
1.705073280e-04   3.698311603e-04   6.791527780e-01   4.612484959e-01   1.000450059e+00   1.449054886e+00   1.640216086e-01   -9.426344677e-01  -1.280385635e+00    -4.022450104e+00    2.390349165e-01    3.000000000e+02   -2.318271918e-26  0.000000000e+00   1.000000000e+00   
1.716327992e-04   3.722723124e-04   6.791538272e-01   4.612499210e-01   1.000453151e+00   1.449059363e+00   1.640223687e-01   -9.252561476e-01  -1.256782508e+00    -3.948298693e+00    2.392206053e-01    3.000000000e+02   8.027401871e-32   0.000000000e+00   1.000000000e+00   
1.717789643e-04   3.725893452e-04   6.791539624e-01   4.612501047e-01   1.000453549e+00   1.449059940e+00   1.640224667e-01   -9.248500605e-01  -1.256231166e+00    -3.946566604e+00    2.392441277e-01    3.000000000e+02   -7.456237139e-28  0.000000000e+00   1.000000000e+00   
1.720566780e-04   3.731917074e-04   6.791542191e-01   4.612504534e-01   1.000454305e+00   1.449061036e+00   1.640226527e-01   -9.240764892e-01  -1.255180893e+00    -3.943267072e+00    2.392876153e-01    3.000000000e+02   6.547646158e-28   0.000000000e+00   1.000000000e+00   
1.726851879e-04   3.745549482e-04   6.791547972e-01   4.612512386e-01   1.000456009e+00   1.449063503e+00   1.640230716e-01   -9.196163149e-01  -1.249123664e+00    -3.924237726e+00    2.393797355e-01    3.000000000e+02   -3.953299388e-30  0.000000000e+00   1.000000000e+00   
1.734525546e-04   3.762193701e-04   6.791554960e-01   4.612521878e-01   1.000458067e+00   1.449066485e+00   1.640235778e-01   -9.064997477e-01  -1.231308572e+00    -3.868269963e+00    2.394785068e-01    3.000000000e+02   1.084712171e-27   0.000000000e+00   1.000000000e+00   
1.736352610e-04   3.766156611e-04   6.791556616e-01   4.612524127e-01   1.000458555e+00   1.449067191e+00   1.640236978e-01   -9.059805396e-01  -1.230603626e+00    -3.866055309e+00    2.395022483e-01    3.000000000e+02   -2.887508378e-29  0.000000000e+00   1.000000000e+00   
1.739568242e-04   3.773131331e-04   6.791559528e-01   4.612528082e-01   1.000459413e+00   1.449068434e+00   1.640239088e-01   -9.050645119e-01  -1.229359902e+00    -3.862148036e+00    2.395426764e-01    3.000000000e+02   -3.342393313e-28  0.000000000e+00   1.000000000e+00   
1.751261450e-04   3.798493951e-04   6.791570009e-01   4.612542318e-01   1.000462501e+00   1.449072906e+00   1.640246682e-01   -8.887330580e-01  -1.207178556e+00    -3.792463285e+00    2.396687091e-01    3.000000000e+02   -1.346082963e-27  0.000000000e+00   1.000000000e+00   
1.752869266e-04   3.801981311e-04   6.791571437e-01   4.612544259e-01   1.000462922e+00   1.449073516e+00   1.640247717e-01   -8.882686490e-01  -1.206547997e+00    -3.790482323e+00    2.396855817e-01    3.000000000e+02   6.023084214e-28   0.000000000e+00   1.000000000e+00   
1.756231063e-04   3.809273064e-04   6.791574422e-01   4.612548313e-01   1.000463801e+00   1.449074789e+00   1.640249879e-01   -8.872957366e-01  -1.205227006e+00    -3.786332308e+00    2.397197061e-01    3.000000000e+02   -3.460598076e-28  0.000000000e+00   1.000000000e+00   
1.760469850e-04   3.818467014e-04   6.791578176e-01   4.612553412e-01   1.000464907e+00   1.449076391e+00   1.640252599e-01   -8.805070301e-01  -1.196006466e+00    -3.757365127e+00    2.397568662e-01    3.000000000e+02   3.881341673e-28   0.000000000e+00   1.000000000e+00   
1.770482159e-04   3.840183757e-04   6.791586945e-01   4.612565323e-01   1.000467490e+00   1.449080133e+00   1.640258952e-01   -8.709560495e-01  -1.183034747e+00    -3.716613270e+00    2.398400043e-01    3.000000000e+02   -8.077764548e-29  0.000000000e+00   1.000000000e+00   
1.771066820e-04   3.841451888e-04   6.791587454e-01   4.612566014e-01   1.000467640e+00   1.449080350e+00   1.640259321e-01   -8.707847767e-01  -1.182802193e+00    -3.715882680e+00    2.398447063e-01    3.000000000e+02   4.852074523e-29   0.000000000e+00   1.000000000e+00   
1.772893883e-04   3.845414797e-04   6.791589044e-01   4.612568175e-01   1.000468109e+00   1.449081029e+00   1.640260474e-01   -8.702492006e-01  -1.182074987e+00    -3.713598096e+00    2.398591100e-01    3.000000000e+02   -5.258699491e-30  0.000000000e+00   1.000000000e+00   
1.776109516e-04   3.852389517e-04   6.791591841e-01   4.612571974e-01   1.000468933e+00   1.449082223e+00   1.640262500e-01   -8.693053304e-01  -1.180793398e+00    -3.709571864e+00    2.398833643e-01    3.000000000e+02   -2.659180080e-27  0.000000000e+00   1.000000000e+00   
1.787802723e-04   3.877752137e-04   6.791601907e-01   4.612585646e-01   1.000471899e+00   1.449086518e+00   1.640269793e-01   -8.544524616e-01  -1.160620193e+00    -3.646195873e+00    2.399547841e-01    3.000000000e+02   -2.665700044e-26  0.000000000e+00   1.000000000e+00   
1.789410539e-04   3.881239497e-04   6.791603280e-01   4.612587512e-01   1.000472303e+00   1.449087104e+00   1.640270788e-01   -8.539768198e-01  -1.159974354e+00    -3.644166909e+00    2.399643599e-01    3.000000000e+02   6.105834916e-28   0.000000000e+00   1.000000000e+00   
1.792626171e-04   3.888214218e-04   6.791606025e-01   4.612591239e-01   1.000473112e+00   1.449088275e+00   1.640272777e-01   -8.530245853e-01  -1.158681382e+00    -3.640104919e+00    2.399826693e-01    3.000000000e+02   3.804446431e-31   0.000000000e+00   1.000000000e+00   
1.797888115e-04   3.899627397e-04   6.791610497e-01   4.612597314e-01   1.000474429e+00   1.449090184e+00   1.640276017e-01   -8.362688717e-01  -1.135922489e+00    -3.568605748e+00    2.400007471e-01    3.000000000e+02   -4.055471133e-31  0.000000000e+00   1.000000000e+00   
1.807388846e-04   3.920234525e-04   6.791618494e-01   4.612608177e-01   1.000476786e+00   1.449093596e+00   1.640281812e-01   -8.364097777e-01  -1.136115223e+00    -3.569211238e+00    2.400456015e-01    3.000000000e+02   -2.478819792e-28  0.000000000e+00   1.000000000e+00   
1.808046589e-04   3.921661172e-04   6.791619045e-01   4.612608925e-01   1.000476948e+00   1.449093831e+00   1.640282210e-01   -8.362137240e-01  -1.135849011e+00    -3.568374907e+00    2.400482750e-01    3.000000000e+02   -1.465214932e-27  0.000000000e+00   1.000000000e+00   
1.811408386e-04   3.928952926e-04   6.791621854e-01   4.612612741e-01   1.000477775e+00   1.449095030e+00   1.640284246e-01   -8.352112106e-01  -1.134487742e+00    -3.564098356e+00    2.400612055e-01    3.000000000e+02   -9.699183613e-28  0.000000000e+00   1.000000000e+00   
1.815647173e-04   3.938146875e-04   6.791625391e-01   4.612617546e-01   1.000478818e+00   1.449096540e+00   1.640286809e-01   -8.339463560e-01  -1.132770249e+00    -3.558702694e+00    2.400758051e-01    3.000000000e+02   1.047638238e-30   0.000000000e+00   1.000000000e+00   
1.825878730e-04   3.960339167e-04   6.791633839e-01   4.612629020e-01   1.000481306e+00   1.449100144e+00   1.640292929e-01   -8.216576127e-01  -1.116079529e+00    -3.506267250e+00    2.400993767e-01    3.000000000e+02   -1.008423749e-27  0.000000000e+00   1.000000000e+00   
1.827194216e-04   3.963192462e-04   6.791634919e-01   4.612630488e-01   1.000481625e+00   1.449100605e+00   1.640293712e-01   -8.212638478e-01  -1.115544845e+00    -3.504587491e+00    2.401024864e-01    3.000000000e+02   4.589134690e-27   0.000000000e+00   1.000000000e+00   
1.831286839e-04   3.972069379e-04   6.791638274e-01   4.612635044e-01   1.000482613e+00   1.449102037e+00   1.640296143e-01   -8.166799890e-01  -1.109319014e+00    -3.485028466e+00    2.401091231e-01    3.000000000e+02   -1.119849903e-30  0.000000000e+00   1.000000000e+00   
1.844734027e-04   4.001236392e-04   6.791649188e-01   4.612649869e-01   1.000485829e+00   1.449106694e+00   1.640304050e-01   -8.062835495e-01  -1.095199003e+00    -3.440669142e+00    2.401248325e-01    3.000000000e+02   -1.258419081e-32  0.000000000e+00   1.000000000e+00   
1.849557475e-04   4.011698472e-04   6.791653065e-01   4.612655135e-01   1.000486971e+00   1.449108349e+00   1.640306859e-01   -8.021786978e-01  -1.089623882e+00    -3.423154384e+00    2.401268858e-01    3.000000000e+02   -5.155274927e-28  0.000000000e+00   1.000000000e+00   
1.853796263e-04   4.020892422e-04   6.791656462e-01   4.612659750e-01   1.000487972e+00   1.449109798e+00   1.640309321e-01   -8.009074431e-01  -1.087897642e+00    -3.417731241e+00    2.401287405e-01    3.000000000e+02   4.196875071e-30   0.000000000e+00   1.000000000e+00   
1.864612480e-04   4.044352845e-04   6.791665054e-01   4.612671420e-01   1.000490503e+00   1.449113465e+00   1.640315546e-01   -7.895913551e-01  -1.072528003e+00    -3.369446094e+00    2.401233673e-01    3.000000000e+02   2.065185756e-34   0.000000000e+00   1.000000000e+00   
1.865014434e-04   4.045224685e-04   6.791665371e-01   4.612671851e-01   1.000490597e+00   1.449113600e+00   1.640315776e-01   -7.894707870e-01  -1.072364281e+00    -3.368931748e+00    2.401232198e-01    3.000000000e+02   2.893191863e-28   0.000000000e+00   1.000000000e+00   
1.867353076e-04   4.050297209e-04   6.791667217e-01   4.612674358e-01   1.000491140e+00   1.449114388e+00   1.640317113e-01   -7.887694829e-01  -1.071411968e+00    -3.365939967e+00    2.401221152e-01    3.000000000e+02   5.124746940e-29   0.000000000e+00   1.000000000e+00   
1.870568708e-04   4.057271929e-04   6.791669751e-01   4.612677801e-01   1.000491887e+00   1.449115469e+00   1.640318950e-01   -7.878056239e-01  -1.070103125e+00    -3.361828117e+00    2.401199553e-01    3.000000000e+02   3.219845264e-26   0.000000000e+00   1.000000000e+00   
1.884015896e-04   4.086438942e-04   6.791680253e-01   4.612692067e-01   1.000494981e+00   1.449119951e+00   1.640326559e-01   -7.750250884e-01  -1.052744518e+00    -3.307294443e+00    2.400992243e-01    3.000000000e+02   -2.095549842e-26  0.000000000e+00   1.000000000e+00   
1.889862500e-04   4.099120252e-04   6.791684774e-01   4.612698207e-01   1.000496313e+00   1.449121880e+00   1.640329835e-01   -7.714715656e-01  -1.047918337e+00    -3.292132550e+00    2.400882744e-01    3.000000000e+02   -1.551000161e-26  0.000000000e+00   1.000000000e+00   
1.903309689e-04   4.128287264e-04   6.791695081e-01   4.612712207e-01   1.000499350e+00   1.449126278e+00   1.640337303e-01   -7.609621607e-01  -1.033644593e+00    -3.247290259e+00    2.400550946e-01    3.000000000e+02   -2.448383829e-26  0.000000000e+00   1.000000000e+00   
1.909156292e-04   4.140968574e-04   6.791699518e-01   4.612718234e-01   1.000500657e+00   1.449128172e+00   1.640340517e-01   -7.572932886e-01  -1.028661693e+00    -3.231636017e+00    2.400383513e-01    3.000000000e+02   6.568793029e-34   0.000000000e+00   1.000000000e+00   
1.914418236e-04   4.152381753e-04   6.791703493e-01   4.612723634e-01   1.000501828e+00   1.449129868e+00   1.640343398e-01   -7.545311178e-01  -1.024910326e+00    -3.219850750e+00    2.400223561e-01    3.000000000e+02   9.400229621e-31   0.000000000e+00   1.000000000e+00   
1.925234453e-04   4.175842176e-04   6.791711603e-01   4.612734650e-01   1.000504218e+00   1.449133329e+00   1.640349274e-01   -7.464056721e-01  -1.013874413e+00    -3.185180407e+00    2.399844012e-01    3.000000000e+02   -4.130076622e-27  0.000000000e+00   1.000000000e+00   
1.929034745e-04   4.184085028e-04   6.791714432e-01   4.612738492e-01   1.000505051e+00   1.449134536e+00   1.640351324e-01   -7.432407799e-01  -1.009575826e+00    -3.171675999e+00    2.399696805e-01    3.000000000e+02   -3.370013764e-32  0.000000000e+00   1.000000000e+00   
1.943651255e-04   4.215788302e-04   6.791725226e-01   4.612753154e-01   1.000508231e+00   1.449139142e+00   1.640359145e-01   -7.338340373e-01  -9.967998285e-01    -3.131539018e+00    2.399097081e-01    3.000000000e+02   7.111493857e-34   0.000000000e+00   1.000000000e+00   
1.949497858e-04   4.228469612e-04   6.791729500e-01   4.612758960e-01   1.000509490e+00   1.449140966e+00   1.640362241e-01   -7.291070193e-01  -9.903795302e-01    -3.111369056e+00    2.398828397e-01    3.000000000e+02   -1.280915447e-27  0.000000000e+00   1.000000000e+00   
1.953882811e-04   4.237980594e-04   6.791732692e-01   4.612763296e-01   1.000510431e+00   1.449142328e+00   1.640364554e-01   -7.271005668e-01  -9.876545380e-01    -3.102808241e+00    2.398629738e-01    3.000000000e+02   7.533012831e-27   0.000000000e+00   1.000000000e+00   
1.965576019e-04   4.263343214e-04   6.791741148e-01   4.612774782e-01   1.000512922e+00   1.449145937e+00   1.640370681e-01   -7.193373984e-01  -9.771106816e-01    -3.069683739e+00    2.398055840e-01    3.000000000e+02   -3.725481410e-27  0.000000000e+00   1.000000000e+00   
1.970107137e-04   4.273171229e-04   6.791744399e-01   4.612779198e-01   1.000513880e+00   1.449147324e+00   1.640373037e-01   -7.164126183e-01  -9.731382774e-01    -3.057204063e+00    2.397821811e-01    3.000000000e+02   8.507126954e-28   0.000000000e+00   1.000000000e+00   
1.976392236e-04   4.286803637e-04   6.791748891e-01   4.612785299e-01   1.000515203e+00   1.449149241e+00   1.640376292e-01   -7.124991543e-01  -9.678230682e-01    -3.040505841e+00    2.397489241e-01    3.000000000e+02   1.008726196e-29   0.000000000e+00   1.000000000e+00   
1.985162141e-04   4.305825602e-04   6.791755115e-01   4.612793754e-01   1.000517037e+00   1.449151897e+00   1.640380801e-01   -7.064686545e-01  -9.596324196e-01    -3.014774159e+00    2.397003550e-01    3.000000000e+02   -3.747833876e-27  0.000000000e+00   1.000000000e+00   
1.986843040e-04   4.309471479e-04   6.791756302e-01   4.612795367e-01   1.000517387e+00   1.449152404e+00   1.640381662e-01   -7.063623349e-01  -9.594881679e-01    -3.014320979e+00    2.396914617e-01    3.000000000e+02   5.665078313e-29   0.000000000e+00   1.000000000e+00   
1.989474012e-04   4.315178068e-04   6.791758159e-01   4.612797890e-01   1.000517934e+00   1.449153196e+00   1.640383008e-01   -7.056016577e-01  -9.584551633e-01    -3.011075700e+00    2.396769932e-01    3.000000000e+02   1.031915350e-26   0.000000000e+00   1.000000000e+00   
1.995320615e-04   4.327859378e-04   6.791762266e-01   4.612803468e-01   1.000519144e+00   1.449154949e+00   1.640385983e-01   -7.006453749e-01  -9.517233639e-01    -2.989927128e+00    2.396421713e-01    3.000000000e+02   -2.866883382e-30  0.000000000e+00   1.000000000e+00   
2.011106446e-04   4.362098914e-04   6.791773252e-01   4.612818391e-01   1.000522381e+00   1.449159637e+00   1.640393943e-01   -6.905905838e-01  -9.380669311e-01    -2.947024179e+00    2.395463767e-01    3.000000000e+02   9.449360288e-27   0.000000000e+00   1.000000000e+00   
2.014322078e-04   4.369073635e-04   6.791775472e-01   4.612821406e-01   1.000523035e+00   1.449160584e+00   1.640395551e-01   -6.896739533e-01  -9.368221279e-01    -2.943113515e+00    2.395269156e-01    3.000000000e+02   1.328190185e-26   0.000000000e+00   1.000000000e+00   
2.020753342e-04   4.383023076e-04   6.791779893e-01   4.612827411e-01   1.000524338e+00   1.449162471e+00   1.640398755e-01   -6.846758061e-01  -9.300334746e-01    -2.921786331e+00    2.394853682e-01    3.000000000e+02   -1.562416768e-26  0.000000000e+00   1.000000000e+00   
2.032446549e-04   4.408385695e-04   6.791787872e-01   4.612838249e-01   1.000526688e+00   1.449165876e+00   1.640404536e-01   -6.789969281e-01  -9.223206203e-01    -2.897555685e+00    2.394099973e-01    3.000000000e+02   -5.710228942e-30  0.000000000e+00   1.000000000e+00   
2.038877813e-04   4.422335136e-04   6.791792225e-01   4.612844163e-01   1.000527971e+00   1.449167733e+00   1.640407691e-01   -6.751961846e-01  -9.171584394e-01    -2.881338216e+00    2.393669445e-01    3.000000000e+02   6.015747468e-30   0.000000000e+00   1.000000000e+00   
2.051155681e-04   4.448965887e-04   6.791800475e-01   4.612855369e-01   1.000530402e+00   1.449171254e+00   1.640413668e-01   -6.684244444e-01  -9.079610918e-01    -2.852443896e+00    2.392833438e-01    3.000000000e+02   8.124803636e-27   0.000000000e+00   1.000000000e+00   
2.054371313e-04   4.455940607e-04   6.791802623e-01   4.612858287e-01   1.000531035e+00   1.449172171e+00   1.640415225e-01   -6.676053031e-01  -9.068486897e-01    -2.848949182e+00    2.392616051e-01    3.000000000e+02   1.794575007e-27   0.000000000e+00   1.000000000e+00   
2.060802578e-04   4.469890048e-04   6.791806897e-01   4.612864093e-01   1.000532294e+00   1.449173995e+00   1.640418322e-01   -6.630529693e-01  -9.006655460e-01    -2.829524263e+00    2.392158054e-01    3.000000000e+02   -9.936084012e-32  0.000000000e+00   1.000000000e+00   
2.071618795e-04   4.493350471e-04   6.791814039e-01   4.612873794e-01   1.000534398e+00   1.449177042e+00   1.640423497e-01   -6.573586548e-01  -8.929315481e-01    -2.805227192e+00    2.391388195e-01    3.000000000e+02   -2.843658644e-29  0.000000000e+00   1.000000000e+00   
2.073811271e-04   4.498105962e-04   6.791815479e-01   4.612875750e-01   1.000534822e+00   1.449177657e+00   1.640424540e-01   -6.565258639e-01  -8.918005050e-01    -2.801673915e+00    2.391231975e-01    3.000000000e+02   -1.426141260e-28  0.000000000e+00   1.000000000e+00   
2.076442243e-04   4.503812552e-04   6.791817205e-01   4.612878095e-01   1.000535331e+00   1.449178393e+00   1.640425791e-01   -6.557998474e-01  -8.908145373e-01    -2.798576406e+00    2.391045170e-01    3.000000000e+02   1.063990665e-26   0.000000000e+00   1.000000000e+00   
2.082288846e-04   4.516493861e-04   6.791821023e-01   4.612883281e-01   1.000536456e+00   1.449180023e+00   1.640428558e-01   -6.515443933e-01  -8.850345816e-01    -2.780418140e+00    2.390610257e-01    3.000000000e+02   1.302388834e-29   0.000000000e+00   1.000000000e+00   
2.096028365e-04   4.546294940e-04   6.791829927e-01   4.612895376e-01   1.000539079e+00   1.449183822e+00   1.640435009e-01   -6.443083938e-01  -8.752066062e-01    -2.749542644e+00    2.389590075e-01    3.000000000e+02   8.168336262e-33   0.000000000e+00   1.000000000e+00   
2.096613026e-04   4.547563071e-04   6.791830304e-01   4.612895887e-01   1.000539190e+00   1.449183983e+00   1.640435282e-01   -6.441490662e-01  -8.749902296e-01    -2.748862877e+00    2.389547154e-01    3.000000000e+02   -1.206764125e-28  0.000000000e+00   1.000000000e+00   
2.099317080e-04   4.553428176e-04   6.791832044e-01   4.612898252e-01   1.000539703e+00   1.449184726e+00   1.640436543e-01   -6.434130812e-01  -8.739907165e-01    -2.745722814e+00    2.389347717e-01    3.000000000e+02   -9.507688567e-29  0.000000000e+00   1.000000000e+00   
2.103555868e-04   4.562622126e-04   6.791834767e-01   4.612901950e-01   1.000540505e+00   1.449185888e+00   1.640438516e-01   -6.405163562e-01  -8.700562513e-01    -2.733362327e+00    2.389022082e-01    3.000000000e+02   7.654448346e-33   0.000000000e+00   1.000000000e+00   
2.118172377e-04   4.594325401e-04   6.791844075e-01   4.612914594e-01   1.000543248e+00   1.449189860e+00   1.640445261e-01   -6.329978766e-01  -8.598445755e-01    -2.701281402e+00    2.387902188e-01    3.000000000e+02   2.889286545e-31   0.000000000e+00   1.000000000e+00   
2.118757037e-04   4.595593532e-04   6.791844445e-01   4.612915097e-01   1.000543357e+00   1.449190018e+00   1.640445529e-01   -6.328407285e-01  -8.596311573e-01    -2.700610929e+00    2.387857907e-01    3.000000000e+02   -3.045949434e-28  0.000000000e+00   1.000000000e+00   
2.121899587e-04   4.602409736e-04   6.791846433e-01   4.612917797e-01   1.000543942e+00   1.449190866e+00   1.640446969e-01   -6.319971065e-01  -8.584854587e-01    -2.697011610e+00    2.387619005e-01    3.000000000e+02   5.385546967e-27   0.000000000e+00   1.000000000e+00   
2.127746191e-04   4.615091045e-04   6.791850115e-01   4.612922798e-01   1.000545027e+00   1.449192437e+00   1.640449637e-01   -6.283801463e-01  -8.535727538e-01    -2.681577893e+00    2.387158579e-01    3.000000000e+02   -3.700935813e-29  0.000000000e+00   1.000000000e+00   
2.141266462e-04   4.644416574e-04   6.791858567e-01   4.612934279e-01   1.000547517e+00   1.449196044e+00   1.640455762e-01   -6.216669027e-01  -8.444547358e-01    -2.652932794e+00    2.386093487e-01    3.000000000e+02   -1.608022000e-32  0.000000000e+00   1.000000000e+00   
2.141851122e-04   4.645684705e-04   6.791858930e-01   4.612934773e-01   1.000547624e+00   1.449196199e+00   1.640456025e-01   -6.215120435e-01  -8.442444246e-01    -2.652272082e+00    2.386047987e-01    3.000000000e+02   9.810203181e-29   0.000000000e+00   1.000000000e+00   
2.145212919e-04   4.652976459e-04   6.791861018e-01   4.612937609e-01   1.000548240e+00   1.449197090e+00   1.640457538e-01   -6.206228090e-01  -8.430367728e-01    -2.648478132e+00    2.385785536e-01    3.000000000e+02   -2.944791512e-31  0.000000000e+00   1.000000000e+00   
2.151059523e-04   4.665657768e-04   6.791864634e-01   4.612942521e-01   1.000549305e+00   1.449198633e+00   1.640460158e-01   -6.170738112e-01  -8.382163590e-01    -2.633334355e+00    2.385313747e-01    3.000000000e+02   -6.079528792e-29  0.000000000e+00   1.000000000e+00   
2.164799042e-04   4.695458846e-04   6.791873069e-01   4.612953978e-01   1.000551790e+00   1.449202233e+00   1.640466269e-01   -6.105053863e-01  -8.292950182e-01    -2.605307137e+00    2.384207005e-01    3.000000000e+02   -5.111454836e-28  0.000000000e+00   1.000000000e+00   
2.165200996e-04   4.696330686e-04   6.791873314e-01   4.612954311e-01   1.000551862e+00   1.449202338e+00   1.640466447e-01   -6.104149645e-01  -8.291722215e-01    -2.604921360e+00    2.384175087e-01    3.000000000e+02   4.345841237e-30   0.000000000e+00   1.000000000e+00   
2.168343546e-04   4.703146891e-04   6.791875231e-01   4.612956915e-01   1.000552427e+00   1.449203156e+00   1.640467836e-01   -6.095962416e-01  -8.280603228e-01    -2.601428227e+00    2.383924267e-01    3.000000000e+02   -2.253587866e-27  0.000000000e+00   1.000000000e+00   
2.171559178e-04   4.710121611e-04   6.791877190e-01   4.612959576e-01   1.000553004e+00   1.449203991e+00   1.640469255e-01   -6.087604232e-01  -8.269252064e-01    -2.597862154e+00    2.383666534e-01    3.000000000e+02   1.934991739e-27   0.000000000e+00   1.000000000e+00   
2.184421706e-04   4.738020493e-04   6.791884965e-01   4.612970137e-01   1.000555295e+00   1.449207310e+00   1.640474889e-01   -6.017429518e-01  -8.173937814e-01    -2.567918299e+00    2.382607230e-01    3.000000000e+02   8.470626186e-31   0.000000000e+00   1.000000000e+00   
2.188952824e-04   4.747848508e-04   6.791887685e-01   4.612973832e-01   1.000556096e+00   1.449208470e+00   1.640476860e-01   -5.996555875e-01  -8.145586800e-01    -2.559011565e+00    2.382233764e-01    3.000000000e+02   -1.390612703e-27  0.000000000e+00   1.000000000e+00   
2.189756732e-04   4.749592188e-04   6.791888167e-01   4.612974487e-01   1.000556238e+00   1.449208676e+00   1.640477210e-01   -5.994492454e-01  -8.142784472e-01    -2.558131188e+00    2.382168474e-01    3.000000000e+02   7.253779911e-28   0.000000000e+00   1.000000000e+00   
