t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
1.587425118e-02   3.443132211e-02   6.755025821e-01   4.563037384e-01   9.897248583e-01   1.433520472e+00   1.613911301e-01   3.139891123e-01   4.242009122e-01     1.332666470e+00     1.548715710e-01    3.359755174e+02   4.924002491e-05   1.139298086e-01   1.000000000e+00   6.461330975e-01   -1.339611792e+05  -8.213099055e+04    2.165215498e+05     -2.447824584e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.256210199e-01   1.958953612e-03   4.448592959e-02   5.340575766e-03   7.469550050e-02   3.478980207e-01   6.461330975e-01   1.672582167e-03   5.224017779e-02   3.991550840e-03   3.590617854e-02   2.600564131e-01   
1.588454120e-02   3.445364121e-02   6.754993509e-01   4.562993730e-01   9.897153898e-01   1.433506758e+00   1.613888141e-01   3.140354882e-01   4.242615369e-01     1.332856927e+00     1.548750975e-01    3.359766035e+02   4.922186589e-05   1.139314490e-01   1.000000000e+00   6.461563097e-01   -1.339639550e+05  -8.210134455e+04    2.164947168e+05     -2.447911466e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.256460027e-01   1.958305905e-03   4.448311956e-02   5.340594640e-03   7.469236266e-02   3.478796145e-01   6.461563097e-01   1.672009742e-03   5.223627175e-02   3.991518626e-03   3.590425351e-02   2.600396367e-01   
1.595937773e-02   3.461596198e-02   6.754758370e-01   4.562676063e-01   9.896464877e-01   1.433406960e+00   1.613719610e-01   3.143673085e-01   4.246950416e-01     1.334218823e+00     1.549007393e-01    3.359844787e+02   4.909251171e-05   1.139433929e-01   1.000000000e+00   6.463246373e-01   -1.339841437e+05  -8.188652597e+04    2.163003535e+05     -2.448541491e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.258271890e-01   1.953612715e-03   4.446273818e-02   5.340733362e-03   7.466959845e-02   3.477461283e-01   6.463246373e-01   1.667862301e-03   5.220794394e-02   3.991286380e-03   3.589029017e-02   2.599179799e-01   
1.606789069e-02   3.485132709e-02   6.754416961e-01   4.562214848e-01   9.895464499e-01   1.433262065e+00   1.613474934e-01   3.148451667e-01   4.253191067e-01     1.336179381e+00     1.549378870e-01    3.359958220e+02   4.890652268e-05   1.139607466e-01   1.000000000e+00   6.465671270e-01   -1.340134067e+05  -8.157759740e+04    2.160210718e+05     -2.449449047e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.260882593e-01   1.946863429e-03   4.443336442e-02   5.340939462e-03   7.463677746e-02   3.475537960e-01   6.465671270e-01   1.661898686e-03   5.216712730e-02   3.990956436e-03   3.587016477e-02   2.597427258e-01   
1.647217142e-02   3.572821379e-02   6.753140508e-01   4.560490672e-01   9.891724753e-01   1.432720399e+00   1.612560361e-01   3.165965458e-01   4.276041917e-01     1.343358187e+00     1.550760947e-01    3.360373496e+02   4.822760302e-05   1.140258319e-01   1.000000000e+00   6.474552253e-01   -1.341224371e+05  -8.045154786e+04    2.150054600e+05     -2.452772381e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.270449620e-01   1.922231846e-03   4.432565670e-02   5.341768672e-03   7.451636157e-02   3.468490192e-01   6.474552253e-01   1.640143657e-03   5.201755862e-02   3.989803177e-03   3.579638714e-02   2.591008821e-01   
1.649726907e-02   3.578265072e-02   6.753061033e-01   4.560383331e-01   9.891491931e-01   1.432686677e+00   1.612503429e-01   3.167034403e-01   4.277435324e-01     1.343795939e+00     1.550846654e-01    3.360398899e+02   4.818634770e-05   1.140298950e-01   1.000000000e+00   6.475095691e-01   -1.341292066e+05  -8.038291929e+04    2.149436868e+05     -2.452975716e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.271035326e-01   1.920729196e-03   4.431905936e-02   5.341823328e-03   7.450898029e-02   3.468058752e-01   6.475095691e-01   1.638816956e-03   5.200840215e-02   3.989735506e-03   3.579186800e-02   2.590616083e-01   
1.649751321e-02   3.578318027e-02   6.753060260e-01   4.560382287e-01   9.891489665e-01   1.432686349e+00   1.612502875e-01   3.167044745e-01   4.277448801e-01     1.343800173e+00     1.550847488e-01    3.360399146e+02   4.818594921e-05   1.140299345e-01   1.000000000e+00   6.475100974e-01   -1.341292725e+05  -8.038225223e+04    2.149430865e+05     -2.452977692e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.271041020e-01   1.920714590e-03   4.431899522e-02   5.341823861e-03   7.450890853e-02   3.468054558e-01   6.475100974e-01   1.638804061e-03   5.200831314e-02   3.989734849e-03   3.579182406e-02   2.590612265e-01   
1.649927103e-02   3.578699297e-02   6.753054692e-01   4.560374768e-01   9.891473357e-01   1.432683987e+00   1.612498887e-01   3.167121711e-01   4.277549227e-01     1.343831723e+00     1.550853489e-01    3.360400924e+02   4.818295478e-05   1.140302191e-01   1.000000000e+00   6.475139009e-01   -1.341297465e+05  -8.037744985e+04    2.149387643e+05     -2.452991923e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.271082015e-01   1.920609439e-03   4.431853345e-02   5.341827698e-03   7.450839185e-02   3.468024361e-01   6.475139009e-01   1.638711224e-03   5.200767226e-02   3.989730121e-03   3.579150775e-02   2.590584777e-01   
1.651606790e-02   3.582342547e-02   6.753001488e-01   4.560302910e-01   9.891317497e-01   1.432661412e+00   1.612460775e-01   3.167838360e-01   4.278483432e-01     1.344125212e+00     1.550910840e-01    3.360417902e+02   4.815528021e-05   1.140329395e-01   1.000000000e+00   6.475502221e-01   -1.341342768e+05  -8.033159882e+04    2.148975011e+05     -2.453127822e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.271473497e-01   1.919605484e-03   4.431412365e-02   5.341864432e-03   7.450345751e-02   3.467735993e-01   6.475502221e-01   1.637824857e-03   5.200155222e-02   3.989685043e-03   3.578848697e-02   2.590322288e-01   
1.662231790e-02   3.605388219e-02   6.752664665e-01   4.559848007e-01   9.890330810e-01   1.432518500e+00   1.612219509e-01   3.172346932e-01   4.284359006e-01     1.345971078e+00     1.551273421e-01    3.360524853e+02   4.798141541e-05   1.140501677e-01   1.000000000e+00   6.477790447e-01   -1.341629269e+05  -8.004305255e+04    2.146379674e+05     -2.453983954e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.273940174e-01   1.913287483e-03   4.428633457e-02   5.342099551e-03   7.447235297e-02   3.465919080e-01   6.477790447e-01   1.632247352e-03   5.196299149e-02   3.989403771e-03   3.576944919e-02   2.588668635e-01   
1.680356790e-02   3.644701426e-02   6.752088934e-01   4.559070497e-01   9.888644387e-01   1.432274238e+00   1.611807172e-01   3.179954481e-01   4.294267092e-01     1.349083795e+00     1.551890899e-01    3.360705457e+02   4.768880669e-05   1.140796248e-01   1.000000000e+00   6.481655254e-01   -1.342117541e+05  -7.955694072e+04    2.142012946e+05     -2.455429848e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.278107734e-01   1.902643720e-03   4.423936873e-02   5.342512175e-03   7.441975264e-02   3.462849493e-01   6.481655254e-01   1.622853051e-03   5.189784343e-02   3.988940141e-03   3.573727061e-02   2.585875674e-01   
1.707856790e-02   3.704349049e-02   6.751212824e-01   4.557887460e-01   9.886078374e-01   1.431902576e+00   1.611179839e-01   3.191334892e-01   4.309076210e-01     1.353736217e+00     1.552825210e-01    3.360975346e+02   4.725249387e-05   1.141244536e-01   1.000000000e+00   6.487432625e-01   -1.342857131e+05  -7.883295242e+04    2.135521805e+05     -2.457590996e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.284340797e-01   1.886785539e-03   4.416909103e-02   5.343166566e-03   7.434099356e-02   3.458258836e-01   6.487432625e-01   1.608861384e-03   5.180041235e-02   3.988274818e-03   3.568912369e-02   2.581700652e-01   
1.731606790e-02   3.755862906e-02   6.750453683e-01   4.556862492e-01   9.883855215e-01   1.431580573e+00   1.610636392e-01   3.201000865e-01   4.321641615e-01     1.357683755e+00     1.553628886e-01    3.361204462e+02   4.688326166e-05   1.141632425e-01   1.000000015e+00   6.492338873e-01   -1.343494032e+05  -7.822054687e+04    2.130042411e+05     -2.459426056e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.289637038e-01   1.873377341e-03   4.410934546e-02   5.343753792e-03   7.427395379e-02   3.454358658e-01   6.492338873e-01   1.597035673e-03   5.171763222e-02   3.987732968e-03   3.564817749e-02   2.578155343e-01   
1.734380228e-02   3.761878504e-02   6.750364877e-01   4.556742597e-01   9.883595162e-01   1.431542907e+00   1.610572826e-01   3.202122363e-01   4.323098866e-01     1.358141564e+00     1.553722536e-01    3.361230970e+02   4.684047331e-05   1.141677768e-01   1.000000000e+00   6.492906621e-01   -1.343568269e+05  -7.814982424e+04    2.129410338e+05     -2.459638392e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.290250096e-01   1.871829822e-03   4.410242790e-02   5.343823481e-03   7.426618616e-02   3.453907230e-01   6.492906621e-01   1.595671037e-03   5.170805056e-02   3.987671537e-03   3.564343545e-02   2.577745093e-01   
1.737192728e-02   3.767978829e-02   6.750274800e-01   4.556620988e-01   9.883331391e-01   1.431504702e+00   1.610508353e-01   3.203253854e-01   4.324568754e-01     1.358603343e+00     1.553817480e-01    3.361257821e+02   4.679736803e-05   1.141723754e-01   1.000000000e+00   6.493481719e-01   -1.343643559e+05  -7.807820488e+04    2.128770345e+05     -2.459853477e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.290871127e-01   1.870262729e-03   4.409542015e-02   5.343894295e-03   7.425831671e-02   3.453449934e-01   6.493481719e-01   1.594289203e-03   5.169834457e-02   3.987609473e-03   3.563863161e-02   2.577329532e-01   
1.747817728e-02   3.791024502e-02   6.749934204e-01   4.556161175e-01   9.882334056e-01   1.431360248e+00   1.610264582e-01   3.207518073e-01   4.330107190e-01     1.360343294e+00     1.554175712e-01    3.361358774e+02   4.663496816e-05   1.141897533e-01   1.000000000e+00   6.495644161e-01   -1.343927713e+05  -7.780919660e+04    2.126367848e+05     -2.460662196e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.293206619e-01   1.864377294e-03   4.406906255e-02   5.344164398e-03   7.422871145e-02   3.451730224e-01   6.495644161e-01   1.589100011e-03   5.166184402e-02   3.987378929e-03   3.562056317e-02   2.575766978e-01   
1.780317728e-02   3.861517148e-02   6.748889656e-01   4.554751158e-01   9.879275722e-01   1.430917278e+00   1.609517136e-01   3.220355672e-01   4.346765017e-01     1.365576504e+00     1.555268663e-01    3.361663342e+02   4.614801020e-05   1.142430345e-01   1.000000000e+00   6.502170073e-01   -1.344795450e+05  -7.700001969e+04    2.119154146e+05     -2.463102496e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.300257922e-01   1.846665529e-03   4.398944852e-02   5.345020328e-03   7.413924974e-02   3.446538237e-01   6.502170073e-01   1.573488634e-03   5.155164775e-02   3.986713286e-03   3.556599712e-02   2.571051459e-01   
1.809380228e-02   3.924553841e-02   6.747952040e-01   4.553485674e-01   9.876530881e-01   1.430519714e+00   1.608846404e-01   3.231626820e-01   4.361372559e-01     1.370165599e+00     1.556241757e-01    3.361930258e+02   4.572226556e-05   1.142907948e-01   1.000000000e+00   6.507891494e-01   -1.345569009e+05  -7.629391500e+04    2.112875731e+05     -2.465241658e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.306443981e-01   1.831210409e-03   4.391956221e-02   5.345820131e-03   7.406061566e-02   3.441983935e-01   6.507891494e-01   1.559872187e-03   5.145498250e-02   3.986166022e-03   3.551808307e-02   2.566917469e-01   
1.818442728e-02   3.944210444e-02   6.747658993e-01   4.553090188e-01   9.875673071e-01   1.430395469e+00   1.608636808e-01   3.235098606e-01   4.365868440e-01     1.371578022e+00     1.556544236e-01    3.362012466e+02   4.559149275e-05   1.143056978e-01   1.000000000e+00   6.509654061e-01   -1.345809639e+05  -7.607697618e+04    2.110949768e+05     -2.465900603e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.308350451e-01   1.826465398e-03   4.389801701e-02   5.346074060e-03   7.403635127e-02   3.440580471e-01   6.509654061e-01   1.555692717e-03   5.142519394e-02   3.986002943e-03   3.550330729e-02   2.565643970e-01   
1.868442728e-02   4.052660669e-02   6.746036678e-01   4.550901086e-01   9.870924897e-01   1.429707742e+00   1.607476811e-01   3.253900844e-01   4.390186888e-01     1.379217887e+00     1.558203937e-01    3.362457695e+02   4.488614913e-05   1.143879052e-01   1.000000000e+00   6.519203497e-01   -1.347131307e+05  -7.490602223e+04    2.100577038e+05     -2.469470223e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.318685691e-01   1.800871485e-03   4.378115702e-02   5.347515180e-03   7.390461342e-02   3.432972738e-01   6.519203497e-01   1.533158234e-03   5.126372483e-02   3.985167306e-03   3.542315523e-02   2.558744447e-01   
1.872270853e-02   4.060963889e-02   6.745912075e-01   4.550732972e-01   9.870560258e-01   1.429654927e+00   1.607387739e-01   3.255316174e-01   4.392015337e-01     1.379792312e+00     1.558330255e-01    3.362491189e+02   4.483323964e-05   1.143941908e-01   1.000000000e+00   6.519922126e-01   -1.347231987e+05  -7.481820013e+04    2.099800636e+05     -2.469738820e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.319463884e-01   1.798954473e-03   4.377235402e-02   5.347627886e-03   7.389467619e-02   3.432399990e-01   6.519922126e-01   1.531470950e-03   5.125156835e-02   3.985107530e-03   3.541711449e-02   2.558225261e-01   
1.875083353e-02   4.067064214e-02   6.745820503e-01   4.550609426e-01   9.870292287e-01   1.429616114e+00   1.607322283e-01   3.256392878e-01   4.393408369e-01     1.380229946e+00     1.558422999e-01    3.362515758e+02   4.479251807e-05   1.143988073e-01   1.000000000e+00   6.520449279e-01   -1.347305912e+05  -7.475379754e+04    2.099231395e+05     -2.469935848e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.320034769e-01   1.797548937e-03   4.376589589e-02   5.347710769e-03   7.388738480e-02   3.431979827e-01   6.520449279e-01   1.530233903e-03   5.124265060e-02   3.985063830e-03   3.541268258e-02   2.557844412e-01   
1.887583353e-02   4.094176771e-02   6.745413169e-01   4.550059882e-01   9.869100322e-01   1.429443470e+00   1.607031134e-01   3.260946943e-01   4.399286890e-01     1.382076738e+00     1.558834624e-01    3.362624426e+02   4.462298757e-05   1.144193245e-01   1.000000000e+00   6.522781091e-01   -1.347634099e+05  -7.446917211e+04    2.096717004e+05     -2.470807355e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.322560419e-01   1.791340986e-03   4.373732142e-02   5.348080273e-03   7.385510953e-02   3.430121058e-01   6.522781091e-01   1.524770612e-03   5.120319941e-02   3.984872607e-03   3.539306968e-02   2.556159786e-01   
1.914458353e-02   4.152468766e-02   6.744535431e-01   4.548875818e-01   9.866532083e-01   1.429071485e+00   1.606403878e-01   3.270699249e-01   4.411869394e-01     1.386029648e+00     1.559715949e-01    3.362855140e+02   4.425987741e-05   1.144633990e-01   1.000000000e+00   6.527732943e-01   -1.348337220e+05  -7.386619123e+04    2.091398172e+05     -2.472657937e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.327925978e-01   1.778201457e-03   4.367659754e-02   5.348885308e-03   7.378647465e-02   3.426172433e-01   6.527732943e-01   1.513210007e-03   5.111939531e-02   3.984481394e-03   3.535138543e-02   2.552582336e-01   
1.941958353e-02   4.212116390e-02   6.743634591e-01   4.547660749e-01   9.863896593e-01   1.428689760e+00   1.605760281e-01   3.280520777e-01   4.424526678e-01     1.390006051e+00     1.560613540e-01    3.363087291e+02   4.389552475e-05   1.145084997e-01   1.000000000e+00   6.532717291e-01   -1.349053965e+05  -7.326133909e+04    2.086074308e+05     -2.474520433e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.333329544e-01   1.765021801e-03   4.361541438e-02   5.349731558e-03   7.371727492e-02   3.422196030e-01   6.532717291e-01   1.501618346e-03   5.103500488e-02   3.984113997e-03   3.530938866e-02   2.548981450e-01   
1.956333353e-02   4.243295829e-02   6.743162624e-01   4.547024217e-01   9.862515952e-01   1.428489788e+00   1.605423157e-01   3.285613275e-01   4.431084926e-01     1.392066385e+00     1.561080919e-01    3.363207094e+02   4.370685701e-05   1.145320641e-01   1.000000000e+00   6.535290099e-01   -1.349427423e+05  -7.294992841e+04    2.083337759e+05     -2.475481735e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.336119880e-01   1.758241375e-03   4.358381017e-02   5.350180347e-03   7.368149336e-02   3.420142867e-01   6.535290099e-01   1.495656405e-03   5.099143099e-02   3.983933088e-03   3.528768706e-02   2.547122825e-01   
1.966333353e-02   4.264985874e-02   6.742833887e-01   4.546580882e-01   9.861554357e-01   1.428350510e+00   1.605188370e-01   3.289092098e-01   4.435560331e-01     1.393472375e+00     1.561405362e-01    3.363289843e+02   4.357868644e-05   1.145484528e-01   1.000000000e+00   6.537067386e-01   -1.349686763e+05  -7.273510001e+04    2.081451623e+05     -2.476145768e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.338047890e-01   1.753567184e-03   4.356196945e-02   5.350494209e-03   7.365675065e-02   3.418724295e-01   6.537067386e-01   1.491547033e-03   5.096132545e-02   3.983810901e-03   3.527268609e-02   2.545838919e-01   
1.980083353e-02   4.294809686e-02   6.742381275e-01   4.545970525e-01   9.860230490e-01   1.428158761e+00   1.604865147e-01   3.293874747e-01   4.441711883e-01     1.395404942e+00     1.561850198e-01    3.363402763e+02   4.340229701e-05   1.145709621e-01   1.000000000e+00   6.539493034e-01   -1.350042458e+05  -7.244230207e+04    2.078883193e+05     -2.477052005e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.340679843e-01   1.747201589e-03   4.353214923e-02   5.350928017e-03   7.362294988e-02   3.416787870e-01   6.539493034e-01   1.485951382e-03   5.092023033e-02   3.983648097e-03   3.525220062e-02   2.544086662e-01   
2.007583353e-02   4.354457310e-02   6.741474114e-01   4.544747323e-01   9.857577358e-01   1.427774480e+00   1.604217450e-01   3.303330343e-01   4.453863199e-01     1.399222391e+00     1.562735849e-01    3.363625834e+02   4.305438812e-05   1.146159059e-01   1.000000000e+00   6.544285958e-01   -1.350751029e+05  -7.186498142e+04    2.073826177e+05     -2.478842517e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.345882392e-01   1.734661297e-03   4.347318595e-02   5.351805433e-03   7.355607568e-02   3.412960325e-01   6.544285958e-01   1.474930660e-03   5.083900586e-02   3.983341172e-03   3.521169244e-02   2.540624340e-01   
2.038833353e-02   4.422238700e-02   6.740440129e-01   4.543353313e-01   9.854553745e-01   1.427336539e+00   1.603479414e-01   3.313877410e-01   4.467398455e-01     1.403474617e+00     1.563735100e-01    3.363874882e+02   4.266784798e-05   1.146668051e-01   1.000000000e+00   6.549638740e-01   -1.351551075e+05  -7.122205403e+04    2.068205453e+05     -2.480841965e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.351695829e-01   1.720720836e-03   4.340727282e-02   5.352814681e-03   7.348122028e-02   3.408683884e-01   6.549638740e-01   1.462683589e-03   5.074825789e-02   3.983019693e-03   3.516638816e-02   2.536757767e-01   
2.041382181e-02   4.427767120e-02   6.740355647e-01   4.543239425e-01   9.854306722e-01   1.427300760e+00   1.603419123e-01   3.314896521e-01   4.468716297e-01     1.403888629e+00     1.563816136e-01    3.363894987e+02   4.262832476e-05   1.146709390e-01   1.000000000e+00   6.550070930e-01   -1.351615976e+05  -7.117022473e+04    2.067752846e+05     -2.481003394e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.352165364e-01   1.719598909e-03   4.340194816e-02   5.352897178e-03   7.347516706e-02   3.408338523e-01   6.550070930e-01   1.461698117e-03   5.074092925e-02   3.982994459e-03   3.516272653e-02   2.536445586e-01   
2.041489603e-02   4.428000118e-02   6.740352087e-01   4.543234625e-01   9.854296310e-01   1.427299252e+00   1.603416582e-01   3.314773098e-01   4.468547553e-01     1.403835616e+00     1.563819663e-01    3.363895834e+02   4.263497745e-05   1.146711214e-01   1.000000000e+00   6.550089138e-01   -1.351618807e+05  -7.116804137e+04    2.067733779e+05     -2.481010195e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.352185145e-01   1.719551651e-03   4.340172384e-02   5.352900655e-03   7.347491203e-02   3.408323973e-01   6.550089138e-01   1.461656607e-03   5.074062051e-02   3.982993397e-03   3.516257227e-02   2.536432435e-01   
2.042622415e-02   4.430457194e-02   6.740314534e-01   4.543184002e-01   9.854186509e-01   1.427283348e+00   1.603389783e-01   3.315151811e-01   4.469033188e-01     1.403988183e+00     1.563855719e-01    3.363904763e+02   4.262112127e-05   1.146729622e-01   1.000000000e+00   6.550281072e-01   -1.351647689e+05  -7.114502676e+04    2.067532820e+05     -2.481081885e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.352393671e-01   1.719053532e-03   4.339935906e-02   5.352937322e-03   7.347222347e-02   3.408170595e-01   6.550281072e-01   1.461219083e-03   5.073736583e-02   3.982982212e-03   3.516094603e-02   2.536293797e-01   
2.050747415e-02   4.448080355e-02   6.740045067e-01   4.542820751e-01   9.853398616e-01   1.427169230e+00   1.603197488e-01   3.317859890e-01   4.472505038e-01     1.405078897e+00     1.564114029e-01    3.363968623e+02   4.252210396e-05   1.146861569e-01   1.000000000e+00   6.551653951e-01   -1.351854620e+05  -7.098047803e+04    2.066096446e+05     -2.481594664e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.353885359e-01   1.715493752e-03   4.338244181e-02   5.353200388e-03   7.345298509e-02   3.407073431e-01   6.551653951e-01   1.458092480e-03   5.071408437e-02   3.982902773e-03   3.514931082e-02   2.535302145e-01   
2.070747415e-02   4.491460445e-02   6.739380760e-01   4.541925303e-01   9.851456386e-01   1.426887917e+00   1.602723495e-01   3.324472851e-01   4.480977674e-01     1.407740654e+00     1.564747463e-01    3.364124412e+02   4.228066196e-05   1.147185729e-01   1.000000000e+00   6.555003604e-01   -1.352362243e+05  -7.057956460e+04    2.062600266e+05     -2.482845722e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.357525820e-01   1.706830808e-03   4.334114764e-02   5.353850141e-03   7.340599687e-02   3.404395925e-01   6.555003604e-01   1.450484800e-03   5.065727006e-02   3.982714673e-03   3.512090385e-02   2.532882662e-01   
2.128247415e-02   4.616178203e-02   6.737463803e-01   4.539341850e-01   9.845852864e-01   1.426076301e+00   1.601356243e-01   3.343089322e-01   4.504788660e-01     1.415221096e+00     1.566554825e-01    3.364562583e+02   4.160419137e-05   1.148115351e-01   1.000000000e+00   6.564428707e-01   -1.353812068e+05  -6.945579215e+04    2.052827385e+05     -2.486365369e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.367776081e-01   1.682575895e-03   4.322481704e-02   5.355756047e-03   7.327348995e-02   3.396857530e-01   6.564428707e-01   1.429194232e-03   5.049733070e-02   3.982242044e-03   3.504087186e-02   2.526074905e-01   
2.133091165e-02   4.626684319e-02   6.737301802e-01   4.539123558e-01   9.845379387e-01   1.426007722e+00   1.601240733e-01   3.344630013e-01   4.506756363e-01     1.415839268e+00     1.566706009e-01    3.364598792e+02   4.154842081e-05   1.148193443e-01   1.000000000e+00   6.565207826e-01   -1.353933445e+05  -6.936320018e+04    2.052024073e+05     -2.486656284e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.368623884e-01   1.680581062e-03   4.321519142e-02   5.355918638e-03   7.326250898e-02   3.396234115e-01   6.565207826e-01   1.427443776e-03   5.048410406e-02   3.982206635e-03   3.503424544e-02   2.525512175e-01   
2.140278665e-02   4.642274039e-02   6.737061325e-01   4.538799529e-01   9.844676567e-01   1.425905926e+00   1.601069277e-01   3.346908941e-01   4.509666157e-01     1.416753407e+00     1.566930178e-01    3.364652402e+02   4.146600144e-05   1.148309288e-01   1.000000000e+00   6.566361398e-01   -1.354113435e+05  -6.922615630e+04    2.050835462e+05     -2.487087014e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.369879280e-01   1.677629591e-03   4.320093766e-02   5.356159893e-03   7.324624449e-02   3.395311003e-01   6.566361398e-01   1.424854058e-03   5.046451981e-02   3.982154571e-03   3.502443213e-02   2.524678996e-01   
2.149053079e-02   4.661305782e-02   6.736767495e-01   4.538403628e-01   9.843817855e-01   1.425781550e+00   1.600859800e-01   3.349674683e-01   4.513195905e-01     1.417862310e+00     1.567203206e-01    3.364717510e+02   4.136610744e-05   1.148450518e-01   1.000000000e+00   6.567762514e-01   -1.354332697e+05  -6.905983457e+04    2.049393737e+05     -2.487610163e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.371404289e-01   1.674050596e-03   4.318362122e-02   5.356454524e-03   7.322647627e-02   3.394189685e-01   6.567762514e-01   1.421713952e-03   5.044073075e-02   3.982092485e-03   3.501250760e-02   2.523667038e-01   
2.149092142e-02   4.661390509e-02   6.736766186e-01   4.538401865e-01   9.843814031e-01   1.425780996e+00   1.600858867e-01   3.349686921e-01   4.513211516e-01     1.417867214e+00     1.567204419e-01    3.364717800e+02   4.136566618e-05   1.148451145e-01   1.000000000e+00   6.567768740e-01   -1.354333671e+05  -6.905909569e+04    2.049387333e+05     -2.487612488e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.371411065e-01   1.674034701e-03   4.318354426e-02   5.356455836e-03   7.322638841e-02   3.394184703e-01   6.567768740e-01   1.421700008e-03   5.044062504e-02   3.982092211e-03   3.501245461e-02   2.523662541e-01   
