t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
1.978580447e+00   4.037919280e+00   4.020224952e-01   1.616220867e-01   3.298409932e-01   5.077507602e-01   3.402120460e-02   2.267627755e-01   1.823274737e-01     5.727986519e-01     7.266057922e-02    3.367516933e+02   -1.355556942e-07  3.952671174e-02   9.999999954e-01   6.225525770e-01   -2.483268489e+04  1.610249066e+02     2.044253807e+04     4.300326013e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.155892158e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   2.462087481e-22   6.844107842e-01   6.225525770e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   1.357628901e-22   3.774474230e-01   
2.078580447e+00   4.242000913e+00   3.787687585e-01   1.434657724e-01   2.927872907e-01   4.507110167e-01   2.845254204e-02   2.385024126e-01   1.806745254e-01     5.676057617e-01     7.643859558e-02    3.365855520e+02   -1.432996062e-07  4.167675063e-02   1.000000001e+00   6.204280605e-01   -2.613213624e+04  1.695610827e+02     2.173813038e+04     4.299231370e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.136417808e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.863582192e-01   6.204280605e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.795719395e-01   
2.178580447e+00   4.446082546e+00   3.542253924e-01   1.254756286e-01   2.560727114e-01   3.941933130e-01   2.327221349e-02   2.525344571e-01   1.789082343e-01     5.620567945e-01     8.095713560e-02    3.364001452e+02   -1.493723379e-07  4.425241898e-02   1.000000000e+00   6.180558767e-01   -2.768665806e+04  1.779447403e+02     2.328943062e+04     4.298302049e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.114800206e-01   0.000000000e+00   8.219071189e-21   0.000000000e+00   1.196199356e-21   6.885199794e-01   6.180558767e-01   0.000000000e+00   2.932008070e-21   0.000000000e+00   6.634753977e-22   3.819441233e-01   
2.278580447e+00   4.650164178e+00   3.281423913e-01   1.076774290e-01   2.197498550e-01   3.382786198e-01   1.850059254e-02   2.697193249e-01   1.770126885e-01     5.561017618e-01     8.649169694e-02    3.361912245e+02   -1.570276084e-07  4.741245340e-02   1.000000000e+00   6.153812483e-01   -2.959117916e+04  1.873056543e+02     2.519043181e+04     4.297583141e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.090585640e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.909414360e-01   6.153812483e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.846187517e-01   
2.378580447e+00   4.854245811e+00   3.001289151e-01   9.007736567e-02   1.838313585e-01   2.829863902e-01   1.415539971e-02   2.914478109e-01   1.749438306e-01     5.496022529e-01     9.349098235e-02    3.359516762e+02   -1.665068232e-07  5.141615286e-02   1.000000000e+00   6.123125428e-01   -3.200037671e+04  1.985032538e+02     2.759506036e+04     4.297141398e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.063009014e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.936990986e-01   6.123125428e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.876874572e-01   
2.478580447e+00   5.058327444e+00   2.696206376e-01   7.269528823e-02   1.483577311e-01   2.283789834e-01   1.026261452e-02   3.201311208e-01   1.726279138e-01     5.423265858e-01     1.027335076e-01    3.356699963e+02   -1.776060741e-07  5.671456070e-02   1.000000000e+00   6.087015749e-01   -3.518272233e+04  2.123296254e+02     3.077247785e+04     4.297076793e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.030837520e-01   0.000000000e+00   0.000000000e+00   1.356249897e-21   4.468688887e-21   6.969162480e-01   6.087015749e-01   0.000000000e+00   0.000000000e+00   1.196282071e-21   2.508681945e-21   3.912984251e-01   
2.578580447e+00   5.262409076e+00   2.357084133e-01   5.555845612e-02   1.133846043e-01   1.745420376e-01   6.856837791e-03   3.605133075e-01   1.699520394e-01     5.339200785e-01     1.157505374e-01    3.353241516e+02   -1.915766212e-07  6.419825989e-02   1.000000000e+00   6.042646379e-01   -3.966657464e+04  2.252196779e+02     3.525165312e+04     4.297570910e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.991713046e-01   7.608197640e-20   0.000000000e+00   1.070074448e-20   5.039933936e-21   7.008286954e-01   6.042646379e-01   4.907072444e-20   0.000000000e+00   9.492341271e-21   2.845481733e-21   3.957353621e-01   
2.678580447e+00   5.466490709e+00   1.967603693e-01   3.871464294e-02   7.900947539e-02   1.216256378e-01   3.988517570e-03   4.236546867e-01   1.667169053e-01     5.237566048e-01     1.361044356e-01    3.348772341e+02   -2.229079632e-07  7.593843872e-02   1.000000000e+00   5.985256679e-01   -4.668106057e+04  2.702596198e+02     4.224482340e+04     4.298919575e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.941759610e-01   8.691217896e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.058240390e-01   5.985256679e-01   5.646634492e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.014743321e-01   
2.763580447e+00   5.639960097e+00   1.571024983e-01   2.468119498e-02   5.036978566e-02   7.753826082e-02   2.030242415e-03   5.188729814e-01   1.630324834e-01     5.121816521e-01     1.668234728e-01    3.343301900e+02   -2.574948960e-07  9.375340660e-02   1.000000000e+00   5.914944258e-01   -5.727609849e+04  3.064410550e+02     5.282340331e+04     4.301428073e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.881539080e-01   0.000000000e+00   1.523681516e-18   1.148128235e-19   4.332452846e-20   7.118460920e-01   5.914944258e-01   0.000000000e+00   5.622962862e-19   1.035067434e-19   2.485900265e-20   4.085055742e-01   
2.828580447e+00   5.772613158e+00   1.191169039e-01   1.418883678e-02   2.895680976e-02   4.457554540e-02   8.849501594e-04   6.671361351e-01   1.589343817e-01     4.993070860e-01     2.146741973e-01    3.336730356e+02   -3.320225421e-07  1.216859598e-01   1.000000000e+00   5.830399335e-01   -7.379594900e+04  4.019616995e+02     6.929452238e+04     4.305242558e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.810521756e-01   1.505595017e-20   1.345949136e-18   5.794106958e-20   2.282165986e-20   7.189478244e-01   5.830399335e-01   9.973623227e-21   5.019782169e-19   5.278979351e-20   1.323373068e-20   4.169600665e-01   
2.878580447e+00   5.874653974e+00   7.962701786e-02   6.340461973e-03   1.293971831e-02   1.991914875e-02   2.643504023e-04   9.620268218e-01   1.532066538e-01     4.813128982e-01     3.099457294e-01    3.327078967e+02   -4.875573367e-07  1.778857953e-01   1.000000000e+00   5.706129163e-01   -1.067389790e+05  5.937415688e+02     1.021222416e+05     4.311757362e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.708801964e-01   0.000000000e+00   1.106490400e-18   0.000000000e+00   0.000000000e+00   7.291198036e-01   5.706129163e-01   0.000000000e+00   4.190413366e-19   0.000000000e+00   0.000000000e+00   4.293870837e-01   
