t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
2.605901051e+00   5.318165410e+00   5.191375921e-01   2.695038395e-01   5.500078357e-01   8.466712823e-01   7.325648180e-02   1.366936936e-01   1.419256699e-01     4.458726418e-01     3.925462059e-02    4.003239966e+02   4.295384294e-07   2.950522258e-03   1.000536804e+00   4.983194799e-01   -1.160861598e+04  -3.436865316e+02    1.005798295e+04     2.157577158e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.173399382e-01   0.000000000e+00   0.000000000e+00   2.413982103e-22   0.000000000e+00   7.826600618e-01   4.983194799e-01   0.000000000e+00   0.000000000e+00   2.430829381e-22   0.000000000e+00   5.016805201e-01   
2.705901051e+00   5.522247043e+00   5.052681793e-01   2.552959330e-01   5.210121082e-01   8.020358277e-01   6.754053040e-02   1.404831511e-01   1.419633319e-01     4.459909607e-01     4.026016593e-02    4.004909189e+02   3.247569077e-07   3.022873029e-03   9.999784918e-01   4.996395255e-01   -1.189383058e+04  -2.604921284e+02    1.027561635e+04     2.155316769e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.182394592e-01   0.000000000e+00   2.230479886e-20   4.792748458e-23   7.655015033e-22   7.817605408e-01   4.996395255e-01   0.000000000e+00   9.180507620e-21   4.819036903e-23   4.898840190e-22   5.003604745e-01   
2.770901051e+00   5.654900104e+00   4.960549657e-01   2.460705290e-01   5.021847530e-01   7.730533661e-01   6.391282683e-02   1.430029489e-01   1.418746458e-01     4.457123449e-01     4.094035914e-02    4.005772035e+02   2.718464867e-07   3.072245243e-03   9.999999883e-01   5.003218355e-01   -1.209213937e+04  -2.127265412e+02    1.043214891e+04     2.154147219e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.187054557e-01   2.031193813e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.812945443e-01   5.003218355e-01   1.483797533e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.996781645e-01   
2.860901051e+00   5.838573573e+00   4.830190641e-01   2.333074163e-01   4.761375842e-01   7.329568650e-01   5.900535649e-02   1.466496832e-01   1.416691855e-01     4.450668724e-01     4.192537770e-02    4.006684725e+02   1.918984477e-07   3.144321177e-03   1.000000000e+00   5.010436241e-01   -1.237993540e+04  -1.541714188e+02    1.066989490e+04     2.152909258e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.191991952e-01   0.000000000e+00   5.312042703e-21   0.000000000e+00   0.000000000e+00   7.808008048e-01   5.010436241e-01   0.000000000e+00   2.182946118e-21   0.000000000e+00   0.000000000e+00   4.989563759e-01   
2.960901051e+00   6.042655206e+00   4.681438135e-01   2.191586301e-01   4.472625105e-01   6.885071424e-01   5.372005988e-02   1.508953877e-01   1.412814845e-01     4.438488739e-01     4.308925798e-02    4.007360012e+02   1.227390818e-07   3.230208420e-03   1.000000000e+00   5.015777128e-01   -1.272122391e+04  -9.876090818e+01    1.096512104e+04     2.151992714e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.195650562e-01   0.000000000e+00   8.833573315e-22   0.000000000e+00   3.454966834e-22   7.804349438e-01   5.015777128e-01   0.000000000e+00   3.627908283e-22   0.000000000e+00   2.206188437e-22   4.984222872e-01   
3.060901051e+00   6.246736839e+00   4.528303635e-01   2.050553381e-01   4.184802818e-01   6.442003437e-01   4.861891263e-02   1.554245074e-01   1.407618724e-01     4.422164642e-01     4.434286729e-02    4.007710850e+02   6.415088521e-08   3.323436249e-03   1.000000000e+00   5.018552080e-01   -1.309004950e+04  -5.191723465e+01    1.129653723e+04     2.151516270e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.197553197e-01   1.249171089e-21   0.000000000e+00   0.000000000e+00   1.975676167e-22   7.802446803e-01   5.018552080e-01   9.109497100e-22   0.000000000e+00   0.000000000e+00   1.261184176e-22   4.981447920e-01   
3.160901051e+00   6.450818471e+00   4.370468042e-01   1.910099091e-01   3.898161409e-01   6.000753271e-01   4.371016733e-02   1.603102596e-01   1.401261733e-01     4.402193566e-01     4.570606088e-02    4.007767229e+02   1.447614995e-08   3.425481522e-03   1.000000000e+00   5.018998023e-01   -1.349225379e+04  -1.225355376e+01    1.166878328e+04     2.151439543e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.197859067e-01   1.274582517e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.802140933e-01   5.018998023e-01   9.294340527e-22   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.981001977e-01   
3.260901051e+00   6.654900104e+00   4.207532534e-01   1.770333003e-01   3.612924495e-01   5.561665156e-01   3.900147848e-02   1.656396039e-01   1.393868045e-01     4.378965610e-01     4.720277998e-02    4.007552587e+02   -2.777077193e-08  3.538142729e-03   1.000000000e+00   5.017300290e-01   -1.393491121e+04  2.145646637e+01     1.208790972e+04     2.151730751e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.196694764e-01   0.000000000e+00   0.000000000e+00   1.067220248e-21   0.000000000e+00   7.803305236e-01   5.017300290e-01   0.000000000e+00   0.000000000e+00   1.070548979e-21   0.000000000e+00   4.982699710e-01   
3.360901051e+00   6.858981737e+00   4.039002328e-01   1.631353980e-01   3.329293837e-01   5.125049680e-01   3.450014598e-02   1.715165036e-01   1.385511114e-01     4.352711538e-01     4.886167682e-02    4.007081509e+02   -6.449926630e-08  3.663596318e-03   9.999999413e-01   5.013574392e-01   -1.442652874e+04  4.946376780e+01     1.256196807e+04     2.152369913e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.194141111e-01   2.051399398e-20   2.331590832e-21   0.000000000e+00   0.000000000e+00   7.805858889e-01   5.013574392e-01   1.496809640e-20   9.578116635e-22   0.000000000e+00   0.000000000e+00   4.986425608e-01   
3.460901051e+00   7.063063369e+00   3.863995138e-01   1.493045842e-01   3.047032332e-01   4.690541850e-01   3.020705150e-02   1.781047905e-01   1.376392089e-01     4.324063275e-01     5.073280661e-02    4.006391705e+02   -8.982869436e-08  3.805576828e-03   1.000000405e+00   5.008118801e-01   -1.498186285e+04  8.189060353e+01     1.310081971e+04     2.153305490e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.190405832e-01   1.466779297e-19   2.611756292e-19   0.000000000e+00   6.598328766e-20   7.809594168e-01   5.008118801e-01   1.070898342e-19   1.073563058e-19   0.000000000e+00   4.217039802e-20   4.991881199e-01   
3.560901051e+00   7.267145002e+00   3.681901486e-01   1.355639855e-01   2.766611950e-01   4.258868210e-01   2.613455532e-02   1.854856944e-01   1.365880108e-01     4.291038912e-01     5.282609525e-02    4.005369478e+02   -1.292801467e-07  3.965197304e-03   9.999995079e-01   5.000035032e-01   -1.560444544e+04  8.502313071e+01     1.372376961e+04     2.154691126e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.184879555e-01   0.000000000e+00   1.213612872e-19   0.000000000e+00   2.077138475e-19   7.815120445e-01   5.000035032e-01   0.000000000e+00   4.993103795e-20   0.000000000e+00   1.328723788e-19   4.999964968e-01   
3.620901051e+00   7.389593982e+00   3.568942951e-01   1.273735379e-01   2.599459957e-01   4.001557709e-01   2.380221863e-02   1.904870193e-01   1.359674610e-01     4.271543766e-01     5.425537044e-02    4.004714307e+02   -1.375534710e-07  4.074189842e-03   1.000000000e+00   4.994854398e-01   -1.602956542e+04  1.091305812e+02     1.413963118e+04     2.155578627e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.181343225e-01   0.000000000e+00   1.153499498e-20   3.782222566e-20   0.000000000e+00   7.818656775e-01   4.994854398e-01   0.000000000e+00   4.748551049e-21   3.803627813e-20   0.000000000e+00   5.005145602e-01   
3.715901051e+00   7.583471533e+00   3.383862349e-01   1.145052440e-01   2.336841713e-01   3.597288332e-01   2.028788091e-02   1.992941407e-01   1.348767878e-01     4.237279257e-01     5.677031135e-02    4.003431057e+02   -1.598525908e-07  4.266543947e-03   1.000000000e+00   4.984708527e-01   -1.677856687e+04  1.271161489e+02     1.488601237e+04     2.157315706e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.174429529e-01   4.928802571e-21   8.575716644e-22   2.468059560e-21   6.371843240e-22   7.825570471e-01   4.984708527e-01   3.608022965e-21   3.534351411e-22   2.484861418e-21   4.083036179e-22   5.015291473e-01   
3.815901051e+00   7.787553165e+00   3.179285224e-01   1.010785454e-01   2.062827457e-01   3.175476156e-01   1.682624071e-02   2.101598293e-01   1.336316080e-01     4.198160780e-01     5.987853279e-02    4.001808587e+02   -1.821571323e-07  4.504802457e-03   1.000000000e+00   4.971882910e-01   -1.770516449e+04  1.451086804e+02     1.581355033e+04     2.159509579e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.165712310e-01   2.426415882e-21   0.000000000e+00   1.454897564e-21   0.000000000e+00   7.834287690e-01   4.971882910e-01   1.778765947e-21   0.000000000e+00   1.466913986e-21   0.000000000e+00   5.028117090e-01   
3.915901051e+00   7.991634798e+00   2.962799294e-01   8.778179654e-02   1.791465236e-01   2.757746471e-01   1.361774883e-02   2.232222381e-01   1.322725379e-01     4.155464333e-01     6.362066833e-02    3.999866601e+02   -2.041638254e-07  4.792251342e-03   1.000000000e+00   4.956534969e-01   -1.882176820e+04  1.630335088e+02     1.693501410e+04     2.162131989e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.155313669e-01   0.000000000e+00   0.000000000e+00   5.367241104e-22   0.000000000e+00   7.844686331e-01   4.956534969e-01   0.000000000e+00   0.000000000e+00   5.420893831e-22   0.000000000e+00   5.043465031e-01   
4.015901051e+00   8.195716431e+00   2.731713679e-01   7.462259626e-02   1.522910128e-01   2.344338002e-01   1.067343365e-02   2.393208463e-01   1.307512059e-01     4.107670280e-01     6.823917551e-02    3.997538550e+02   -2.256612276e-07  5.147739069e-03   9.999999999e-01   4.938140934e-01   -2.020111361e+04  1.794374999e+02     1.832564227e+04     2.165270712e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.142898242e-01   7.408644396e-20   3.744466180e-20   1.074711565e-21   0.000000000e+00   7.857101758e-01   4.938140934e-01   5.451727263e-20   1.551303306e-20   1.087692064e-21   0.000000000e+00   5.061859066e-01   
4.085901051e+00   8.338573573e+00   2.558644266e-01   6.546660481e-02   1.336053159e-01   2.056694047e-01   8.770580719e-03   2.531924849e-01   1.295659000e-01     4.070432795e-01     7.224909183e-02    3.995607091e+02   -1.966172937e-07  5.456894296e-03   1.000000000e+00   4.922885102e-01   -2.139958443e+04  1.958152937e+02     1.953240607e+04     2.167870602e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.132639691e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.867360309e-01   4.922885102e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.077114898e-01   
4.170901051e+00   8.512042961e+00   2.334411449e-01   5.449476813e-02   1.112138125e-01   1.712003632e-01   6.660868132e-03   2.742335609e-01   1.280347929e-01     4.022331647e-01     7.828476478e-02    3.992858731e+02   -2.378502429e-07  5.923009484e-03   1.000000000e+00   4.901184103e-01   -2.320485876e+04  2.160068587e+02     2.135451917e+04     2.171563663e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.118107246e-01   8.864302898e-22   8.229485327e-20   0.000000000e+00   7.414392750e-21   7.881892754e-01   4.901184103e-01   6.549846126e-22   3.423502263e-20   0.000000000e+00   4.795704020e-21   5.098815897e-01   
4.270901051e+00   8.716124594e+00   2.044379265e-01   4.179486579e-02   8.529564447e-02   1.313024433e-01   4.473866543e-03   3.076575085e-01   1.257937262e-01     3.951926461e-01     8.799605772e-02    3.988825881e+02   -1.061118246e-07  6.674613595e-03   1.000000000e+00   4.869357471e-01   -2.611235866e+04  2.468942226e+02     2.429041164e+04     2.176969090e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.096920600e-01   1.611930713e-22   0.000000000e+00   7.294879918e-22   0.000000000e+00   7.903079400e-01   4.869357471e-01   1.195279529e-22   0.000000000e+00   7.439777113e-22   0.000000000e+00   5.130642529e-01   
4.320901051e+00   8.818165410e+00   1.884771552e-01   3.552363804e-02   7.249722048e-02   1.116008003e-01   3.505700226e-03   3.308871617e-01   1.247293419e-01     3.918487841e-01     9.456376695e-02    3.986329679e+02   -3.304664564e-07  7.183956511e-03   1.000000000e+00   4.849668340e-01   -2.808049850e+04  2.667612655e+02     2.628012954e+04     2.180306768e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.083888525e-01   0.000000000e+00   7.955713494e-21   1.445584459e-20   0.000000000e+00   7.916111475e-01   4.849668340e-01   0.000000000e+00   3.328599658e-21   1.477519195e-20   0.000000000e+00   5.150331660e-01   
4.420901051e+00   9.022247043e+00   1.522867328e-01   2.319124898e-02   4.732907955e-02   7.285745743e-02   1.849204025e-03   3.995372500e-01   1.216884448e-01     3.822955243e-01     1.143413790e-01    3.979716636e+02   -4.025561509e-07  8.722088876e-03   1.000000000e+00   4.797548996e-01   -3.401482191e+04  3.266923321e+02     3.227874236e+04     2.189119208e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.049663886e-01   0.000000000e+00   1.977861384e-19   0.000000000e+00   0.000000000e+00   7.950336114e-01   4.797548996e-01   0.000000000e+00   8.322954004e-20   0.000000000e+00   0.000000000e+00   5.202451004e-01   
4.462151051e+00   9.106430716e+00   1.349011945e-01   1.819833227e-02   3.713945362e-02   5.717174698e-02   1.285422826e-03   4.448993793e-01   1.200349154e-01     3.771008084e-01     1.273244978e-01    3.975688132e+02   -6.306982320e-07  9.736505261e-03   1.000000000e+00   4.765831709e-01   -3.791866110e+04  1.746671580e+02     3.624178683e+04     2.194466352e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.029028013e-01   2.701902914e-23   1.595311872e-20   3.810028983e-21   1.499204260e-28   7.970971987e-01   4.765831709e-01   2.026533740e-23   6.736605732e-21   3.930348354e-21   9.843174423e-29   5.234168291e-01   
4.475588551e+00   9.133854186e+00   1.287689889e-01   1.658145251e-02   3.383969901e-02   5.209216940e-02   1.117975998e-03   4.646912753e-01   1.196756514e-01     3.759721472e-01     1.329890238e-01    3.974777379e+02   -7.016123773e-07  1.017533692e-02   1.000000000e+00   4.758664440e-01   -3.961542339e+04  2.548815190e+02     3.790200159e+04     2.195672868e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.024384728e-01   1.357043931e-22   2.253817047e-19   4.854201115e-22   3.470259864e-24   7.975615272e-01   4.758664440e-01   1.018636832e-22   9.524793356e-20   5.011432674e-22   2.280225196e-24   5.241335560e-01   
4.544588551e+00   9.274670512e+00   9.159542447e-02   8.389721784e-03   1.712188119e-02   2.635708832e-02   4.023647821e-04   6.287820273e-01   1.151871134e-01     3.618709892e-01     1.805468104e-01    3.963401996e+02   -6.639649208e-07  1.390956374e-02   1.000000000e+00   4.669269903e-01   -5.394795920e+04  5.635615489e+02     5.240873750e+04     2.210674770e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.967077974e-01   1.742814718e-21   0.000000000e+00   7.563438775e-21   3.045516144e-21   8.032922026e-01   4.669269903e-01   1.321028117e-21   0.000000000e+00   7.884947469e-21   2.020747373e-21   5.330730097e-01   
