t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
3.239558683e-04   6.301552228e-04   7.172108753e-01   5.143914397e-01   1.000588302e+00   1.616008368e+00   1.931697960e-01   -7.030857179e-01  -1.008521446e+00    -3.168363567e+00    2.411431746e-01    3.000000000e+02   8.025185118e-28   0.000000000e+00   1.000000000e+00   
3.248838320e-04   6.319602870e-04   7.172115255e-01   5.143923724e-01   1.000590116e+00   1.616011298e+00   1.931703214e-01   -6.977012246e-01  -1.000798719e+00    -3.144101905e+00    2.410479066e-01    3.000000000e+02   4.811454192e-27   0.000000000e+00   1.000000000e+00   
3.255976501e-04   6.333487978e-04   7.172120223e-01   5.143930850e-01   1.000591503e+00   1.616013537e+00   1.931707228e-01   -6.942877301e-01  -9.959030139e-01    -3.128721592e+00    2.409762074e-01    3.000000000e+02   -5.757073567e-27  0.000000000e+00   1.000000000e+00   
3.262400865e-04   6.345984576e-04   7.172124670e-01   5.143937229e-01   1.000592743e+00   1.616015541e+00   1.931710821e-01   -6.909566109e-01  -9.911253910e-01    -3.113712247e+00    2.409122718e-01    3.000000000e+02   -7.624217452e-27  0.000000000e+00   1.000000000e+00   
3.273465047e-04   6.367506495e-04   7.172132278e-01   5.143948141e-01   1.000594866e+00   1.616018969e+00   1.931716968e-01   -6.847301780e-01  -9.821950822e-01    -3.085656855e+00    2.408036374e-01    3.000000000e+02   9.931191295e-32   0.000000000e+00   1.000000000e+00   
3.275071137e-04   6.370630644e-04   7.172133377e-01   5.143949718e-01   1.000595173e+00   1.616019464e+00   1.931717856e-01   -6.842516035e-01  -9.815087527e-01    -3.083500687e+00    2.407883456e-01    3.000000000e+02   -7.459465267e-28  0.000000000e+00   1.000000000e+00   
3.279175592e-04   6.378614582e-04   7.172136183e-01   5.143953743e-01   1.000595956e+00   1.616020729e+00   1.931720124e-01   -6.830313351e-01  -9.797587506e-01    -3.078002893e+00    2.407494573e-01    3.000000000e+02   -1.262530408e-27  0.000000000e+00   1.000000000e+00   
3.286849137e-04   6.393541074e-04   7.172141405e-01   5.143961234e-01   1.000597413e+00   1.616023082e+00   1.931724343e-01   -6.775888509e-01  -9.719526107e-01    -3.053479181e+00    2.406753680e-01    3.000000000e+02   1.820358415e-30   0.000000000e+00   1.000000000e+00   
3.300411683e-04   6.419922781e-04   7.172150548e-01   5.143974348e-01   1.000599964e+00   1.616027202e+00   1.931731730e-01   -6.695144624e-01  -9.603717036e-01    -3.017096689e+00    2.405481251e-01    3.000000000e+02   4.734308019e-27   0.000000000e+00   1.000000000e+00   
3.305408410e-04   6.429642357e-04   7.172153891e-01   5.143979143e-01   1.000600897e+00   1.616028709e+00   1.931734432e-01   -6.680608137e-01  -9.582869928e-01    -3.010547377e+00    2.405031371e-01    3.000000000e+02   -1.639907183e-27  0.000000000e+00   1.000000000e+00   
3.321826228e-04   6.461578107e-04   7.172164793e-01   5.143994781e-01   1.000603939e+00   1.616033622e+00   1.931743241e-01   -6.600026787e-01  -9.467295951e-01    -2.974238741e+00    2.403560236e-01    3.000000000e+02   6.074827283e-28   0.000000000e+00   1.000000000e+00   
3.324324591e-04   6.466437896e-04   7.172166439e-01   5.143997143e-01   1.000604398e+00   1.616034363e+00   1.931744571e-01   -6.588504938e-01  -9.450770800e-01    -2.969047212e+00    2.403340910e-01    3.000000000e+02   -2.161580460e-29  0.000000000e+00   1.000000000e+00   
3.328429046e-04   6.474421833e-04   7.172169141e-01   5.144001018e-01   1.000605152e+00   1.616035581e+00   1.931746754e-01   -6.576781766e-01  -9.433958245e-01    -2.963765392e+00    2.402987756e-01    3.000000000e+02   6.875630737e-30   0.000000000e+00   1.000000000e+00   
3.332355046e-04   6.482058643e-04   7.172171720e-01   5.144004719e-01   1.000605871e+00   1.616036743e+00   1.931748838e-01   -6.565609208e-01  -9.417935338e-01    -2.958731647e+00    2.402652242e-01    3.000000000e+02   1.522112477e-26   0.000000000e+00   1.000000000e+00   
3.340207046e-04   6.497332263e-04   7.172176846e-01   5.144012071e-01   1.000607302e+00   1.616039053e+00   1.931752980e-01   -6.509293407e-01  -9.337160692e-01    -2.933355543e+00    2.401966616e-01    3.000000000e+02   -4.649308102e-30  0.000000000e+00   1.000000000e+00   
3.351003545e-04   6.518333490e-04   7.172183845e-01   5.144022111e-01   1.000609255e+00   1.616042207e+00   1.931758636e-01   -6.454759057e-01  -9.258943727e-01    -2.908782959e+00    2.401055954e-01    3.000000000e+02   -1.406184578e-27  0.000000000e+00   1.000000000e+00   
3.353591136e-04   6.523366842e-04   7.172185515e-01   5.144024506e-01   1.000609720e+00   1.616042960e+00   1.931759984e-01   -6.447523534e-01  -9.248566979e-01    -2.905523008e+00    2.400844600e-01    3.000000000e+02   1.715907198e-27   0.000000000e+00   1.000000000e+00   
3.357517136e-04   6.531003652e-04   7.172188043e-01   5.144028133e-01   1.000610426e+00   1.616044099e+00   1.931762028e-01   -6.436579542e-01  -9.232871766e-01    -2.900592211e+00    2.400525736e-01    3.000000000e+02   4.318891519e-31   0.000000000e+00   1.000000000e+00   
3.364655318e-04   6.544888760e-04   7.172192620e-01   5.144034697e-01   1.000611703e+00   1.616046161e+00   1.931765725e-01   -6.399618658e-01  -9.179859542e-01    -2.883937930e+00    2.399940560e-01    3.000000000e+02   -1.116578396e-30  0.000000000e+00   1.000000000e+00   
3.378931681e-04   6.572658978e-04   7.172201701e-01   5.144047723e-01   1.000614237e+00   1.616050254e+00   1.931773063e-01   -6.329637390e-01  -9.079487210e-01    -2.852405032e+00    2.398797385e-01    3.000000000e+02   -1.490033992e-26  0.000000000e+00   1.000000000e+00   
3.386783681e-04   6.587932598e-04   7.172206653e-01   5.144054828e-01   1.000615619e+00   1.616052486e+00   1.931777065e-01   -6.292442773e-01  -9.026139984e-01    -2.835645506e+00    2.398182579e-01    3.000000000e+02   -2.235000725e-32  0.000000000e+00   1.000000000e+00   
3.401060045e-04   6.615702816e-04   7.172215592e-01   5.144067650e-01   1.000618113e+00   1.616056514e+00   1.931784288e-01   -6.230412916e-01  -8.937172932e-01    -2.807695683e+00    2.397092810e-01    3.000000000e+02   4.180827375e-31   0.000000000e+00   1.000000000e+00   
3.406770590e-04   6.626810903e-04   7.172219142e-01   5.144072742e-01   1.000619103e+00   1.616058114e+00   1.931787156e-01   -6.201318965e-01  -8.895443717e-01    -2.794586063e+00    2.396661949e-01    3.000000000e+02   -1.515150072e-29  0.000000000e+00   1.000000000e+00   
3.409982772e-04   6.633059202e-04   7.172221133e-01   5.144075598e-01   1.000619659e+00   1.616059011e+00   1.931788765e-01   -6.194513161e-01  -8.885683640e-01    -2.791519844e+00    2.396428630e-01    3.000000000e+02   4.412388488e-27   0.000000000e+00   1.000000000e+00   
3.426400590e-04   6.664994952e-04   7.172231241e-01   5.144090098e-01   1.000622479e+00   1.616063566e+00   1.931796933e-01   -6.118836306e-01  -8.777141782e-01    -2.757420414e+00    2.395230837e-01    3.000000000e+02   -1.937473999e-27  0.000000000e+00   1.000000000e+00   
3.429166635e-04   6.670375432e-04   7.172232932e-01   5.144092524e-01   1.000622951e+00   1.616064328e+00   1.931798299e-01   -6.107071961e-01  -8.760268527e-01    -2.752119525e+00    2.395033510e-01    3.000000000e+02   -4.361747725e-30  0.000000000e+00   1.000000000e+00   
3.430460431e-04   6.672892108e-04   7.172233722e-01   5.144093657e-01   1.000623172e+00   1.616064684e+00   1.931798937e-01   -6.103675329e-01  -8.755397205e-01    -2.750589154e+00    2.394943137e-01    3.000000000e+02   1.613839730e-27   0.000000000e+00   1.000000000e+00   
3.435457158e-04   6.682611684e-04   7.172236768e-01   5.144098025e-01   1.000624021e+00   1.616066057e+00   1.931801398e-01   -6.081357200e-01  -8.723386741e-01    -2.740532770e+00    2.394589502e-01    3.000000000e+02   -2.336582586e-31  0.000000000e+00   1.000000000e+00   
3.449376612e-04   6.709687646e-04   7.172245195e-01   5.144110114e-01   1.000626373e+00   1.616069854e+00   1.931808208e-01   -6.028441104e-01  -8.647491549e-01    -2.716689592e+00    2.393629089e-01    3.000000000e+02   6.099568238e-28   0.000000000e+00   1.000000000e+00   
3.462046885e-04   6.734333714e-04   7.172252794e-01   5.144121014e-01   1.000628493e+00   1.616073279e+00   1.931814348e-01   -5.970148322e-01  -8.563882597e-01    -2.690423065e+00    2.392769465e-01    3.000000000e+02   -6.593179459e-28  0.000000000e+00   1.000000000e+00   
3.466508248e-04   6.743011907e-04   7.172255454e-01   5.144124830e-01   1.000629235e+00   1.616074478e+00   1.931816498e-01   -5.953977983e-01  -8.540690212e-01    -2.683136963e+00    2.392474813e-01    3.000000000e+02   5.939276229e-33   0.000000000e+00   1.000000000e+00   
3.480427703e-04   6.770087869e-04   7.172263706e-01   5.144136666e-01   1.000631538e+00   1.616078196e+00   1.931823165e-01   -5.900957518e-01  -8.464644687e-01    -2.659246557e+00    2.391569474e-01    3.000000000e+02   -8.924163415e-29  0.000000000e+00   1.000000000e+00   
3.490064248e-04   6.788832766e-04   7.172269372e-01   5.144144795e-01   1.000633119e+00   1.616080750e+00   1.931827744e-01   -5.861513254e-01  -8.408070398e-01    -2.641473219e+00    2.390954177e-01    3.000000000e+02   1.696743901e-31   0.000000000e+00   1.000000000e+00   
3.495417884e-04   6.799246598e-04   7.172272505e-01   5.144149288e-01   1.000633993e+00   1.616082161e+00   1.931830275e-01   -5.842200329e-01  -8.380370558e-01    -2.632771058e+00    2.390618720e-01    3.000000000e+02   3.689000570e-27   0.000000000e+00   1.000000000e+00   
3.511835702e-04   6.831182348e-04   7.172282043e-01   5.144162970e-01   1.000636654e+00   1.616086460e+00   1.931837982e-01   -5.776976857e-01  -8.286821475e-01    -2.603381747e+00    2.389606260e-01    3.000000000e+02   -9.187827032e-28  0.000000000e+00   1.000000000e+00   
3.513575634e-04   6.834566844e-04   7.172283047e-01   5.144164411e-01   1.000636935e+00   1.616086912e+00   1.931838794e-01   -5.768905694e-01  -8.275244903e-01    -2.599744859e+00    2.389499814e-01    3.000000000e+02   2.208494620e-29   0.000000000e+00   1.000000000e+00   
3.514066384e-04   6.835521445e-04   7.172283331e-01   5.144164817e-01   1.000637014e+00   1.616087040e+00   1.931839023e-01   -5.767700677e-01  -8.273516685e-01    -2.599201924e+00    2.389470657e-01    3.000000000e+02   1.124670968e-28   0.000000000e+00   1.000000000e+00   
3.518170839e-04   6.843505382e-04   7.172285696e-01   5.144168210e-01   1.000637674e+00   1.616088106e+00   1.931840934e-01   -5.757641087e-01  -8.259089362e-01    -2.594669446e+00    2.389227540e-01    3.000000000e+02   -1.217286477e-29  0.000000000e+00   1.000000000e+00   
3.522096839e-04   6.851142192e-04   7.172287954e-01   5.144171450e-01   1.000638304e+00   1.616089124e+00   1.931842759e-01   -5.748052290e-01  -8.245337241e-01    -2.590349090e+00    2.388996347e-01    3.000000000e+02   4.237210724e-27   0.000000000e+00   1.000000000e+00   
3.542083747e-04   6.890020497e-04   7.172299351e-01   5.144187797e-01   1.000641484e+00   1.616094259e+00   1.931851968e-01   -5.663683895e-01  -8.124327265e-01    -2.552332685e+00    2.387820728e-01    3.000000000e+02   2.602448407e-31   0.000000000e+00   1.000000000e+00   
3.548151202e-04   6.901822840e-04   7.172302779e-01   5.144192716e-01   1.000642440e+00   1.616095804e+00   1.931854738e-01   -5.643692674e-01  -8.095654530e-01    -2.543324880e+00    2.387475656e-01    3.000000000e+02   -5.367308500e-29  0.000000000e+00   1.000000000e+00   
3.559572293e-04   6.924039014e-04   7.172309201e-01   5.144201927e-01   1.000644232e+00   1.616098698e+00   1.931859927e-01   -5.600404662e-01  -8.033566778e-01    -2.523819437e+00    2.386832020e-01    3.000000000e+02   3.319504696e-28   0.000000000e+00   1.000000000e+00   
3.571974883e-04   6.948164390e-04   7.172316119e-01   5.144211851e-01   1.000646163e+00   1.616101816e+00   1.931865518e-01   -5.554981526e-01  -7.968416708e-01    -2.503351939e+00    2.386147843e-01    3.000000000e+02   -2.044892374e-29  0.000000000e+00   1.000000000e+00   
3.572867156e-04   6.949900029e-04   7.172316615e-01   5.144212562e-01   1.000646301e+00   1.616102039e+00   1.931865918e-01   -5.552879931e-01  -7.965402598e-01    -2.502405028e+00    2.386100026e-01    3.000000000e+02   5.057402183e-29   0.000000000e+00   1.000000000e+00   
3.576971610e-04   6.957883967e-04   7.172318892e-01   5.144215829e-01   1.000646936e+00   1.616103066e+00   1.931867758e-01   -5.543266380e-01  -7.951614836e-01    -2.498073475e+00    2.385880845e-01    3.000000000e+02   -7.472485062e-31  0.000000000e+00   1.000000000e+00   
3.583395974e-04   6.970380565e-04   7.172322445e-01   5.144220926e-01   1.000647928e+00   1.616104667e+00   1.931870629e-01   -5.496236464e-01  -7.884156030e-01    -2.476880666e+00    2.385518052e-01    3.000000000e+02   -1.440556277e-28  0.000000000e+00   1.000000000e+00   
3.601241428e-04   7.005093337e-04   7.172332233e-01   5.144234966e-01   1.000650659e+00   1.616109078e+00   1.931878538e-01   -5.452062463e-01  -7.820800667e-01    -2.456976992e+00    2.384590610e-01    3.000000000e+02   -3.378334577e-31  0.000000000e+00   1.000000000e+00   
3.601531417e-04   7.005657419e-04   7.172332391e-01   5.144235193e-01   1.000650703e+00   1.616109149e+00   1.931878666e-01   -5.451396671e-01  -7.819845783e-01    -2.456677007e+00    2.384575814e-01    3.000000000e+02   1.147406054e-29   0.000000000e+00   1.000000000e+00   
3.602490610e-04   7.007523231e-04   7.172332914e-01   5.144235943e-01   1.000650849e+00   1.616109385e+00   1.931879089e-01   -5.449195434e-01  -7.816688754e-01    -2.455685196e+00    2.384526893e-01    3.000000000e+02   5.171024509e-30   0.000000000e+00   1.000000000e+00   
3.607487337e-04   7.017242807e-04   7.172335633e-01   5.144239844e-01   1.000651608e+00   1.616110610e+00   1.931881286e-01   -5.430580897e-01  -7.789989775e-01    -2.447297465e+00    2.384267995e-01    3.000000000e+02   3.056665660e-27   0.000000000e+00   1.000000000e+00   
3.620336064e-04   7.042236003e-04   7.172342583e-01   5.144249813e-01   1.000653547e+00   1.616113742e+00   1.931886902e-01   -5.389097064e-01  -7.730490071e-01    -2.428605082e+00    2.383616103e-01    3.000000000e+02   -2.020447187e-28  0.000000000e+00   1.000000000e+00   
3.631578701e-04   7.064105049e-04   7.172348619e-01   5.144258471e-01   1.000655231e+00   1.616116462e+00   1.931891779e-01   -5.349686725e-01  -7.673963639e-01    -2.410846779e+00    2.383053976e-01    3.000000000e+02   1.600481253e-27   0.000000000e+00   1.000000000e+00   
3.634790882e-04   7.070353348e-04   7.172350336e-01   5.144260934e-01   1.000655710e+00   1.616117236e+00   1.931893167e-01   -5.342384563e-01  -7.663490743e-01    -2.407556622e+00    2.382898007e-01    3.000000000e+02   9.422508805e-27   0.000000000e+00   1.000000000e+00   
3.638359973e-04   7.077295903e-04   7.172352240e-01   5.144263666e-01   1.000656242e+00   1.616118094e+00   1.931894705e-01   -5.328681587e-01  -7.643836264e-01    -2.401381985e+00    2.382721562e-01    3.000000000e+02   -1.405789127e-27  0.000000000e+00   1.000000000e+00   
3.642999791e-04   7.086321223e-04   7.172354709e-01   5.144267207e-01   1.000656930e+00   1.616119207e+00   1.931896700e-01   -5.311790877e-01  -7.619609662e-01    -2.393770974e+00    2.382494177e-01    3.000000000e+02   3.457190823e-27   0.000000000e+00   1.000000000e+00   
3.659417609e-04   7.118256974e-04   7.172363387e-01   5.144279656e-01   1.000659352e+00   1.616123117e+00   1.931903713e-01   -5.259383020e-01  -7.544441243e-01    -2.370156118e+00    2.381707601e-01    3.000000000e+02   6.239812365e-28   0.000000000e+00   1.000000000e+00   
3.662852859e-04   7.124939182e-04   7.172365191e-01   5.144282243e-01   1.000659855e+00   1.616123930e+00   1.931905170e-01   -5.245867999e-01  -7.525056206e-01    -2.364066130e+00    2.381543481e-01    3.000000000e+02   -2.261163611e-34  0.000000000e+00   1.000000000e+00   
3.664146655e-04   7.127455858e-04   7.172365870e-01   5.144283217e-01   1.000660045e+00   1.616124236e+00   1.931905719e-01   -5.243030401e-01  -7.520986460e-01    -2.362787581e+00    2.381483528e-01    3.000000000e+02   3.327153620e-27   0.000000000e+00   1.000000000e+00   
3.669143382e-04   7.137175435e-04   7.172368486e-01   5.144286970e-01   1.000660775e+00   1.616125415e+00   1.931907833e-01   -5.226046413e-01  -7.496626119e-01    -2.355134554e+00    2.381248594e-01    3.000000000e+02   -2.010306640e-32  0.000000000e+00   1.000000000e+00   
3.684490473e-04   7.167028419e-04   7.172376469e-01   5.144298422e-01   1.000663002e+00   1.616129013e+00   1.931914284e-01   -5.178790075e-01  -7.428846415e-01    -2.333840932e+00    2.380540766e-01    3.000000000e+02   -6.307706453e-35  0.000000000e+00   1.000000000e+00   
3.693547041e-04   7.184645150e-04   7.172381144e-01   5.144305127e-01   1.000664307e+00   1.616131120e+00   1.931918061e-01   -5.146344663e-01  -7.382309084e-01    -2.319220798e+00    2.380126686e-01    3.000000000e+02   7.257883511e-30   0.000000000e+00   1.000000000e+00   
3.695465427e-04   7.188376773e-04   7.172382131e-01   5.144306543e-01   1.000664582e+00   1.616131564e+00   1.931918859e-01   -5.142229780e-01  -7.376407397e-01    -2.317366729e+00    2.380041702e-01    3.000000000e+02   -7.447551160e-28  0.000000000e+00   1.000000000e+00   
3.701889791e-04   7.200873371e-04   7.172385429e-01   5.144311274e-01   1.000665502e+00   1.616133050e+00   1.931921524e-01   -5.123880010e-01  -7.350088464e-01    -2.309098392e+00    2.379755244e-01    3.000000000e+02   -6.480807611e-27  0.000000000e+00   1.000000000e+00   
3.724731972e-04   7.245305720e-04   7.172397050e-01   5.144327945e-01   1.000668745e+00   1.616138288e+00   1.931930915e-01   -5.054630589e-01  -7.250763506e-01    -2.277894536e+00    2.378753413e-01    3.000000000e+02   -5.805644098e-31  0.000000000e+00   1.000000000e+00   
3.724854660e-04   7.245544370e-04   7.172397112e-01   5.144328034e-01   1.000668762e+00   1.616138316e+00   1.931930965e-01   -5.050338851e-01  -7.244607158e-01    -2.275960463e+00    2.378745304e-01    3.000000000e+02   -1.457779278e-29  0.000000000e+00   1.000000000e+00   
3.725100035e-04   7.246021671e-04   7.172397236e-01   5.144328212e-01   1.000668797e+00   1.616138372e+00   1.931931065e-01   -5.049824013e-01  -7.243868759e-01    -2.275728488e+00    2.378734894e-01    3.000000000e+02   5.449865243e-29   0.000000000e+00   1.000000000e+00   
3.727687625e-04   7.251055022e-04   7.172398542e-01   5.144330085e-01   1.000669161e+00   1.616138960e+00   1.931932120e-01   -5.044397036e-01  -7.236085189e-01    -2.273283207e+00    2.378625131e-01    3.000000000e+02   4.378384588e-28   0.000000000e+00   1.000000000e+00   
3.734825807e-04   7.264940131e-04   7.172402134e-01   5.144335237e-01   1.000670163e+00   1.616140579e+00   1.931935022e-01   -5.022561825e-01  -7.204766629e-01    -2.263444191e+00    2.378319331e-01    3.000000000e+02   5.181027743e-27   0.000000000e+00   1.000000000e+00   
3.758381807e-04   7.310760991e-04   7.172413880e-01   5.144352086e-01   1.000673441e+00   1.616145872e+00   1.931944514e-01   -4.950669433e-01  -7.101650030e-01    -2.231049156e+00    2.377331188e-01    3.000000000e+02   8.156722471e-27   0.000000000e+00   1.000000000e+00   
3.765519989e-04   7.324646099e-04   7.172417405e-01   5.144357143e-01   1.000674425e+00   1.616147461e+00   1.931947363e-01   -4.930178512e-01  -7.072259634e-01    -2.221815891e+00    2.377038328e-01    3.000000000e+02   1.174465986e-27   0.000000000e+00   1.000000000e+00   
3.775870352e-04   7.344779507e-04   7.172422491e-01   5.144364439e-01   1.000675844e+00   1.616149753e+00   1.931951473e-01   -4.900520937e-01  -7.029721318e-01    -2.208452085e+00    2.376618217e-01    3.000000000e+02   -1.685617786e-28  0.000000000e+00   1.000000000e+00   
3.791797420e-04   7.375760656e-04   7.172430259e-01   5.144375582e-01   1.000678011e+00   1.616153254e+00   1.931957750e-01   -4.853277438e-01  -6.961958791e-01    -2.187163859e+00    2.375980722e-01    3.000000000e+02   -1.023402077e-27  0.000000000e+00   1.000000000e+00   
3.792154329e-04   7.376454912e-04   7.172430432e-01   5.144375831e-01   1.000678060e+00   1.616153332e+00   1.931957890e-01   -4.852567702e-01  -6.960940852e-01    -2.186844064e+00    2.375966819e-01    3.000000000e+02   -3.680083847e-29  0.000000000e+00   1.000000000e+00   
3.794741920e-04   7.381488264e-04   7.172431687e-01   5.144377631e-01   1.000678410e+00   1.616153897e+00   1.931958904e-01   -4.847385291e-01  -6.953507973e-01    -2.184508956e+00    2.375866054e-01    3.000000000e+02   2.134273007e-26   0.000000000e+00   1.000000000e+00   
3.801166284e-04   7.393984862e-04   7.172434795e-01   5.144382089e-01   1.000679277e+00   1.616155298e+00   1.931961415e-01   -4.828043113e-01  -6.925764883e-01    -2.175793208e+00    2.375612592e-01    3.000000000e+02   -1.133718906e-26  0.000000000e+00   1.000000000e+00   
3.824722283e-04   7.439805721e-04   7.172446086e-01   5.144398286e-01   1.000682428e+00   1.616160386e+00   1.931970539e-01   -4.759650332e-01  -6.827667079e-01    -2.144974874e+00    2.374699607e-01    3.000000000e+02   1.865808391e-26   0.000000000e+00   1.000000000e+00   
3.833288101e-04   7.456467851e-04   7.172450150e-01   5.144404116e-01   1.000683562e+00   1.616162218e+00   1.931973824e-01   -4.734543937e-01  -6.791656074e-01    -2.133661683e+00    2.374372506e-01    3.000000000e+02   1.390591528e-28   0.000000000e+00   1.000000000e+00   
3.839355556e-04   7.468270194e-04   7.172453018e-01   5.144408230e-01   1.000684362e+00   1.616163510e+00   1.931976141e-01   -4.719543618e-01  -6.770140974e-01    -2.126902515e+00    2.374144689e-01    3.000000000e+02   -1.251455189e-26  0.000000000e+00   1.000000000e+00   
3.857914828e-04   7.504371477e-04   7.172461729e-01   5.144420725e-01   1.000686793e+00   1.616167436e+00   1.931983180e-01   -4.668099601e-01  -6.696353147e-01    -2.103721385e+00    2.373451942e-01    3.000000000e+02   -7.037076135e-24  0.000000000e+00   1.000000000e+00   
3.861840828e-04   7.512008287e-04   7.172463559e-01   5.144423350e-01   1.000687303e+00   1.616168260e+00   1.931984659e-01   -4.658240916e-01  -6.682212643e-01    -2.099279015e+00    2.373307711e-01    3.000000000e+02   1.306968224e-28   0.000000000e+00   1.000000000e+00   
3.866837555e-04   7.521727863e-04   7.172465883e-01   5.144426685e-01   1.000687952e+00   1.616169308e+00   1.931986537e-01   -4.644388468e-01  -6.662343568e-01    -2.093036961e+00    2.373123854e-01    3.000000000e+02   -4.021921226e-28  0.000000000e+00   1.000000000e+00   
3.870763555e-04   7.529364673e-04   7.172467705e-01   5.144429298e-01   1.000688460e+00   1.616170129e+00   1.931988009e-01   -4.636908994e-01  -6.651616002e-01    -2.089666797e+00    2.372982298e-01    3.000000000e+02   7.191330503e-27   0.000000000e+00   1.000000000e+00   
3.886467555e-04   7.559911912e-04   7.172474948e-01   5.144439688e-01   1.000690481e+00   1.616173393e+00   1.931993862e-01   -4.592308754e-01  -6.587643899e-01    -2.069569368e+00    2.372410785e-01    3.000000000e+02   1.074356341e-30   0.000000000e+00   1.000000000e+00   
3.899316282e-04   7.584905108e-04   7.172480824e-01   5.144448118e-01   1.000692121e+00   1.616176041e+00   1.931998611e-01   -4.555609397e-01  -6.535004209e-01    -2.053032121e+00    2.371948199e-01    3.000000000e+02   1.568503684e-26   0.000000000e+00   1.000000000e+00   
3.903956100e-04   7.593930429e-04   7.172482935e-01   5.144451145e-01   1.000692710e+00   1.616176992e+00   1.932000316e-01   -4.545345888e-01  -6.520283163e-01    -2.048407369e+00    2.371784635e-01    3.000000000e+02   -6.234895272e-27  0.000000000e+00   1.000000000e+00   
3.913949555e-04   7.613369581e-04   7.172487462e-01   5.144457640e-01   1.000693973e+00   1.616179033e+00   1.932003975e-01   -4.519737806e-01  -6.483552549e-01    -2.036868106e+00    2.371431431e-01    3.000000000e+02   -2.141465707e-26  0.000000000e+00   1.000000000e+00   
3.932865736e-04   7.650165120e-04   7.172496112e-01   5.144470048e-01   1.000696387e+00   1.616182931e+00   1.932010965e-01   -4.469400345e-01  -6.411351320e-01    -2.014185421e+00    2.370754564e-01    3.000000000e+02   4.829402792e-28   0.000000000e+00   1.000000000e+00   
3.938576282e-04   7.661273207e-04   7.172498660e-01   5.144473703e-01   1.000697098e+00   1.616184079e+00   1.932013024e-01   -4.455301971e-01  -6.391129484e-01    -2.007832543e+00    2.370565525e-01    3.000000000e+02   1.179789790e-31   0.000000000e+00   1.000000000e+00   
3.953923372e-04   7.691126191e-04   7.172505468e-01   5.144483469e-01   1.000698997e+00   1.616187147e+00   1.932018525e-01   -4.417568301e-01  -6.337006560e-01    -1.990829325e+00    2.370042526e-01    3.000000000e+02   -4.336461982e-31  0.000000000e+00   1.000000000e+00   
3.967664372e-04   7.717855025e-04   7.172511514e-01   5.144492141e-01   1.000700684e+00   1.616189872e+00   1.932023411e-01   -4.382392674e-01  -6.286552383e-01    -1.974978678e+00    2.369575155e-01    3.000000000e+02   1.912145632e-30   0.000000000e+00   1.000000000e+00   
3.972125736e-04   7.726533218e-04   7.172513467e-01   5.144494944e-01   1.000701229e+00   1.616190752e+00   1.932024989e-01   -4.374731353e-01  -6.275563908e-01    -1.971526547e+00    2.369426794e-01    3.000000000e+02   -5.926809653e-29  0.000000000e+00   1.000000000e+00   
3.979977736e-04   7.741806838e-04   7.172516891e-01   5.144499856e-01   1.000702185e+00   1.616192295e+00   1.932027756e-01   -4.351477647e-01  -6.242209385e-01    -1.961047915e+00    2.369159564e-01    3.000000000e+02   3.387476501e-32   0.000000000e+00   1.000000000e+00   
3.994254099e-04   7.769577056e-04   7.172523077e-01   5.144508730e-01   1.000703911e+00   1.616195083e+00   1.932032755e-01   -4.317270175e-01  -6.193143993e-01    -1.945633567e+00    2.368682525e-01    3.000000000e+02   3.508198889e-29   0.000000000e+00   1.000000000e+00   
4.004604463e-04   7.789710464e-04   7.172527532e-01   5.144515119e-01   1.000705154e+00   1.616197091e+00   1.932036355e-01   -4.291434367e-01  -6.156086229e-01    -1.933991527e+00    2.368338246e-01    3.000000000e+02   6.075921566e-29   0.000000000e+00   1.000000000e+00   
4.010315008e-04   7.800818551e-04   7.172529979e-01   5.144518631e-01   1.000705837e+00   1.616198194e+00   1.932038333e-01   -4.281396730e-01  -6.141689280e-01    -1.929468592e+00    2.368152036e-01    3.000000000e+02   1.722764479e-29   0.000000000e+00   1.000000000e+00   
4.018167008e-04   7.816092170e-04   7.172533329e-01   5.144523436e-01   1.000706772e+00   1.616199703e+00   1.932041040e-01   -4.258366464e-01  -6.108655078e-01    -1.919090592e+00    2.367890211e-01    3.000000000e+02   1.749578053e-32   0.000000000e+00   1.000000000e+00   
4.033871008e-04   7.846639410e-04   7.172539987e-01   5.144532987e-01   1.000708630e+00   1.616202704e+00   1.932046420e-01   -4.221785632e-01  -6.056185252e-01    -1.902606710e+00    2.367376438e-01    3.000000000e+02   -1.529531785e-26  0.000000000e+00   1.000000000e+00   
4.047433553e-04   7.873021117e-04   7.172545689e-01   5.144541167e-01   1.000710221e+00   1.616205273e+00   1.932051028e-01   -4.188763957e-01  -6.008820173e-01    -1.887726531e+00    2.366934564e-01    3.000000000e+02   -6.833627588e-30  0.000000000e+00   1.000000000e+00   
4.051359553e-04   7.880657927e-04   7.172547332e-01   5.144543523e-01   1.000710679e+00   1.616206014e+00   1.932052355e-01   -4.181589334e-01  -5.998529485e-01    -1.884493616e+00    2.366808886e-01    3.000000000e+02   6.822720785e-28   0.000000000e+00   1.000000000e+00   
