t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
1.951047735e-04   1.488849344e-03   3.621491540e-01   1.311520097e-01   1.000824225e+00   2.493238429e+03   8.990361723e-01   2.482502478e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.955356721e-04   1.492137542e-03   3.621491914e-01   1.311520368e-01   1.000824432e+00   2.492310270e+03   8.994427796e-01   2.483624984e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.963974692e-04   1.498713938e-03   3.621492646e-01   1.311520899e-01   1.000824836e+00   2.490458648e+03   9.002522139e-01   2.485859566e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.984226926e-04   1.514168467e-03   3.621494290e-01   1.311522089e-01   1.000825745e+00   2.486129156e+03   9.021390484e-01   2.491068537e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.988535912e-04   1.517456665e-03   3.621494626e-01   1.311522333e-01   1.000825931e+00   2.485211947e+03   9.025385252e-01   2.492171378e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.991336753e-04   1.519593993e-03   3.621494841e-01   1.311522489e-01   1.000826050e+00   2.484616671e+03   9.027979512e-01   2.492887580e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.003832812e-04   1.529129767e-03   3.621495778e-01   1.311523167e-01   1.000826567e+00   2.481969539e+03   9.039467224e-01   2.496059026e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.018483363e-04   1.540309639e-03   3.621496825e-01   1.311523925e-01   1.000827146e+00   2.478880289e+03   9.052798387e-01   2.499739424e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.020637856e-04   1.541953738e-03   3.621496975e-01   1.311524034e-01   1.000827229e+00   2.478427317e+03   9.054752202e-01   2.500278826e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.025808639e-04   1.545899575e-03   3.621497329e-01   1.311524290e-01   1.000827424e+00   2.477341830e+03   9.059437281e-01   2.501572267e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.029686727e-04   1.548858953e-03   3.621497590e-01   1.311524479e-01   1.000827569e+00   2.476529369e+03   9.062949604e-01   2.502541940e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.052093453e-04   1.565957581e-03   3.621499023e-01   1.311525518e-01   1.000828361e+00   2.471858225e+03   9.083011989e-01   2.508080751e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.056833338e-04   1.569574599e-03   3.621499310e-01   1.311525726e-01   1.000828520e+00   2.470874731e+03   9.087214970e-01   2.509241116e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.063727715e-04   1.574835715e-03   3.621499719e-01   1.311526021e-01   1.000828745e+00   2.469447763e+03   9.093322576e-01   2.510927318e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.088719833e-04   1.593907262e-03   3.621501099e-01   1.311527021e-01   1.000829508e+00   2.464308828e+03   9.115277245e-01   2.516988673e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.100354095e-04   1.602785396e-03   3.621501690e-01   1.311527449e-01   1.000829835e+00   2.461933338e+03   9.125355789e-01   2.519771236e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.115866444e-04   1.614622908e-03   3.621502433e-01   1.311527987e-01   1.000830246e+00   2.458783900e+03   9.138734139e-01   2.523464863e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.129655198e-04   1.625145141e-03   3.621503046e-01   1.311528431e-01   1.000830585e+00   2.455998674e+03   9.150523901e-01   2.526719924e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.141720359e-04   1.634352095e-03   3.621503547e-01   1.311528794e-01   1.000830861e+00   2.453574590e+03   9.160760028e-01   2.529546060e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.157232708e-04   1.646189606e-03   3.621504142e-01   1.311529225e-01   1.000831190e+00   2.450475576e+03   9.173806774e-01   2.533148221e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.170590564e-04   1.656383019e-03   3.621504614e-01   1.311529567e-01   1.000831451e+00   2.447821256e+03   9.184973280e-01   2.536231279e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.172960506e-04   1.658191528e-03   3.621504694e-01   1.311529625e-01   1.000831496e+00   2.447351760e+03   9.186948732e-01   2.536776701e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.179854884e-04   1.663452645e-03   3.621504920e-01   1.311529788e-01   1.000831620e+00   2.445988729e+03   9.192689896e-01   2.538361841e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.193643638e-04   1.673974877e-03   3.621505337e-01   1.311530091e-01   1.000831851e+00   2.443274478e+03   9.204050767e-01   2.541498606e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.208725089e-04   1.685483569e-03   3.621505751e-01   1.311530390e-01   1.000832079e+00   2.440321395e+03   9.216380109e-01   2.544902795e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.211095031e-04   1.687292078e-03   3.621505811e-01   1.311530434e-01   1.000832113e+00   2.439858900e+03   9.218311598e-01   2.545436092e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.218851206e-04   1.693210834e-03   3.621506001e-01   1.311530571e-01   1.000832218e+00   2.438348700e+03   9.224624670e-01   2.547179176e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.231778163e-04   1.703075427e-03   3.621506289e-01   1.311530780e-01   1.000832377e+00   2.435843050e+03   9.235101978e-01   2.550072054e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.249229556e-04   1.716392628e-03   3.621506625e-01   1.311531024e-01   1.000832563e+00   2.432479963e+03   9.249067537e-01   2.553928101e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.250953150e-04   1.717707907e-03   3.621506655e-01   1.311531045e-01   1.000832579e+00   2.432149007e+03   9.250440482e-01   2.554307188e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.257847527e-04   1.722969024e-03   3.621506769e-01   1.311531127e-01   1.000832642e+00   2.430827643e+03   9.255925132e-01   2.555821575e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.276376167e-04   1.737108274e-03   3.621507023e-01   1.311531312e-01   1.000832783e+00   2.427295978e+03   9.270583118e-01   2.559868878e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.290595820e-04   1.747959327e-03   3.621507175e-01   1.311531422e-01   1.000832867e+00   2.424603159e+03   9.281742639e-01   2.562950227e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.298351994e-04   1.753878083e-03   3.621507242e-01   1.311531470e-01   1.000832904e+00   2.423140805e+03   9.287776503e-01   2.564616300e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.307831763e-04   1.761112118e-03   3.621507307e-01   1.311531518e-01   1.000832940e+00   2.421360374e+03   9.295136272e-01   2.566648493e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.333254780e-04   1.780512484e-03   3.621507401e-01   1.311531586e-01   1.000832992e+00   2.416617977e+03   9.314710965e-01   2.572053549e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.337563766e-04   1.783800682e-03   3.621507405e-01   1.311531588e-01   1.000832994e+00   2.415818760e+03   9.318009089e-01   2.572964251e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.346181737e-04   1.790377078e-03   3.621507402e-01   1.311531586e-01   1.000832992e+00   2.414225123e+03   9.324570644e-01   2.574776083e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.375482841e-04   1.812736822e-03   3.621507292e-01   1.311531506e-01   1.000832931e+00   2.408848039e+03   9.346642890e-01   2.580870930e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.378930030e-04   1.815367380e-03   3.621507269e-01   1.311531490e-01   1.000832918e+00   2.408219412e+03   9.349222397e-01   2.581583220e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.387117103e-04   1.821614956e-03   3.621507205e-01   1.311531444e-01   1.000832883e+00   2.406730188e+03   9.355341816e-01   2.583273009e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.408662032e-04   1.838055945e-03   3.621506982e-01   1.311531282e-01   1.000832760e+00   2.402836691e+03   9.371310631e-01   2.587682608e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.422881686e-04   1.848906997e-03   3.621506791e-01   1.311531143e-01   1.000832654e+00   2.400284635e+03   9.381725225e-01   2.590558507e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.430637860e-04   1.854825753e-03   3.621506672e-01   1.311531057e-01   1.000832589e+00   2.398898806e+03   9.387389883e-01   2.592122764e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.440117629e-04   1.862059788e-03   3.621506512e-01   1.311530942e-01   1.000832500e+00   2.397211595e+03   9.394298850e-01   2.594030639e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.468126037e-04   1.883433074e-03   3.621505953e-01   1.311530537e-01   1.000832191e+00   2.392264008e+03   9.414486837e-01   2.599605512e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.470495979e-04   1.885241582e-03   3.621505900e-01   1.311530498e-01   1.000832162e+00   2.391847831e+03   9.416179069e-01   2.600072823e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.478683052e-04   1.891489158e-03   3.621505709e-01   1.311530360e-01   1.000832056e+00   2.390413519e+03   9.422017208e-01   2.601685036e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.497211692e-04   1.905628408e-03   3.621505236e-01   1.311530017e-01   1.000831795e+00   2.387186484e+03   9.435183349e-01   2.605320919e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.526512795e-04   1.927988153e-03   3.621504376e-01   1.311529394e-01   1.000831319e+00   2.382131410e+03   9.455742396e-01   2.610998473e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.531252680e-04   1.931605171e-03   3.621504224e-01   1.311529284e-01   1.000831236e+00   2.381319494e+03   9.459041532e-01   2.611909568e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.560553784e-04   1.953964915e-03   3.621503209e-01   1.311528549e-01   1.000830675e+00   2.376334938e+03   9.479279856e-01   2.617498676e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.565293668e-04   1.957581933e-03   3.621503032e-01   1.311528421e-01   1.000830577e+00   2.375533999e+03   9.482528392e-01   2.618395818e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.576497031e-04   1.966131247e-03   3.621502601e-01   1.311528109e-01   1.000830339e+00   2.373647067e+03   9.490202858e-01   2.620515268e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.598041960e-04   1.982572236e-03   3.621501720e-01   1.311527471e-01   1.000829851e+00   2.370044149e+03   9.504805650e-01   2.624548153e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.624757673e-04   2.002959062e-03   3.621500531e-01   1.311526610e-01   1.000829194e+00   2.365618633e+03   9.522715634e-01   2.629494474e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.633375644e-04   2.009535457e-03   3.621500125e-01   1.311526316e-01   1.000828970e+00   2.364201740e+03   9.528470583e-01   2.631083875e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.667847531e-04   2.035841039e-03   3.621498400e-01   1.311525066e-01   1.000828016e+00   2.358582618e+03   9.551190714e-01   2.637358811e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.685083475e-04   2.048993830e-03   3.621497472e-01   1.311524394e-01   1.000827503e+00   2.355802853e+03   9.562433419e-01   2.640463922e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.723002550e-04   2.077929970e-03   3.621495291e-01   1.311522814e-01   1.000826298e+00   2.349756061e+03   9.586893097e-01   2.647219540e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.741962088e-04   2.092398040e-03   3.621494128e-01   1.311521972e-01   1.000825655e+00   2.346767139e+03   9.598961464e-01   2.650552818e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.779881163e-04   2.121334180e-03   3.621491661e-01   1.311520185e-01   1.000824292e+00   2.340856986e+03   9.622854467e-01   2.657152181e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.798840701e-04   2.135802251e-03   3.621490357e-01   1.311519241e-01   1.000823571e+00   2.337936719e+03   9.634639194e-01   2.660407248e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.830296298e-04   2.159806094e-03   3.621488098e-01   1.311517604e-01   1.000822323e+00   2.333139157e+03   9.654006464e-01   2.665756784e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.831481269e-04   2.160710348e-03   3.621488010e-01   1.311517541e-01   1.000822274e+00   2.332959554e+03   9.654732252e-01   2.665957260e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.841391936e-04   2.168273203e-03   3.621487271e-01   1.311517006e-01   1.000821866e+00   2.331461016e+03   9.660793400e-01   2.667631466e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.866384054e-04   2.187344750e-03   3.621485354e-01   1.311515617e-01   1.000820806e+00   2.327709714e+03   9.675956423e-01   2.671819841e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.887444223e-04   2.203415817e-03   3.621483682e-01   1.311514406e-01   1.000819882e+00   2.324576136e+03   9.688588226e-01   2.675309093e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.888359882e-04   2.204114559e-03   3.621483608e-01   1.311514353e-01   1.000819841e+00   2.324440467e+03   9.689135807e-01   2.675460351e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.892237969e-04   2.207073937e-03   3.621483294e-01   1.311514125e-01   1.000819668e+00   2.323866427e+03   9.691453826e-01   2.676100658e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.905164927e-04   2.216938530e-03   3.621482234e-01   1.311513357e-01   1.000819082e+00   2.321960023e+03   9.699166565e-01   2.678231160e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.943084003e-04   2.245874670e-03   3.621479013e-01   1.311511025e-01   1.000817301e+00   2.316424582e+03   9.721552997e-01   2.684415113e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.946531191e-04   2.248505228e-03   3.621478713e-01   1.311510807e-01   1.000817135e+00   2.315925273e+03   9.723565814e-01   2.684971136e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.957303656e-04   2.256725723e-03   3.621477764e-01   1.311510119e-01   1.000816611e+00   2.314369546e+03   9.729844510e-01   2.686705578e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.994360934e-04   2.285004223e-03   3.621474401e-01   1.311507683e-01   1.000814752e+00   2.309069268e+03   9.751300713e-01   2.692632788e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.006856993e-04   2.294539997e-03   3.621473232e-01   1.311506837e-01   1.000814106e+00   2.307298775e+03   9.758472682e-01   2.694614058e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.016767661e-04   2.302102851e-03   3.621472294e-01   1.311506157e-01   1.000813587e+00   2.305900954e+03   9.764119981e-01   2.696174149e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.041759779e-04   2.321174398e-03   3.621469879e-01   1.311504409e-01   1.000812253e+00   2.302401134e+03   9.778283597e-01   2.700086960e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.065028302e-04   2.338930666e-03   3.621467573e-01   1.311502738e-01   1.000810978e+00   2.299172574e+03   9.791359328e-01   2.703699296e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.073646274e-04   2.345507062e-03   3.621466705e-01   1.311502109e-01   1.000810498e+00   2.297984045e+03   9.796182902e-01   2.705031884e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.087435029e-04   2.356029294e-03   3.621465299e-01   1.311501091e-01   1.000809721e+00   2.296091069e+03   9.803885834e-01   2.707159954e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.135695670e-04   2.392857109e-03   3.621460227e-01   1.311497418e-01   1.000806918e+00   2.289544968e+03   9.830409581e-01   2.714487793e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.146899033e-04   2.401406423e-03   3.621459017e-01   1.311496541e-01   1.000806249e+00   2.288042598e+03   9.836519698e-01   2.716175898e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.189988892e-04   2.434288401e-03   3.621454247e-01   1.311493087e-01   1.000803613e+00   2.282325309e+03   9.859790429e-01   2.722605273e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.210241125e-04   2.449742930e-03   3.621451942e-01   1.311491417e-01   1.000802339e+00   2.279670336e+03   9.870574908e-01   2.725584949e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.228769765e-04   2.463882180e-03   3.621449800e-01   1.311489865e-01   1.000801155e+00   2.277259967e+03   9.880404977e-01   2.728300963e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.262595303e-04   2.489694533e-03   3.621445802e-01   1.311486969e-01   1.000798945e+00   2.272883661e+03   9.921010010e-01   2.739516357e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.268843333e-04   2.494462419e-03   3.621445053e-01   1.311486427e-01   1.000798531e+00   2.272105539e+03   9.901439424e-01   2.734112841e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.282632088e-04   2.504984652e-03   3.621443388e-01   1.311485222e-01   1.000797611e+00   2.270349571e+03   9.908606765e-01   2.736093238e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.328307338e-04   2.539839548e-03   3.621437752e-01   1.311481139e-01   1.000794496e+00   2.264597963e+03   9.932132151e-01   2.742593641e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.335201715e-04   2.545100665e-03   3.621436885e-01   1.311480511e-01   1.000794017e+00   2.263737978e+03   9.935656156e-01   2.743567393e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.350714064e-04   2.556938177e-03   3.621434919e-01   1.311479087e-01   1.000792930e+00   2.261811611e+03   9.943567713e-01   2.745753530e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.397251111e-04   2.592450712e-03   3.621428899e-01   1.311474727e-01   1.000789603e+00   2.256099382e+03   9.966969428e-01   2.752220106e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.404145489e-04   2.597711829e-03   3.621427992e-01   1.311474070e-01   1.000789101e+00   2.255261154e+03   9.970410164e-01   2.753170900e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.418796041e-04   2.608891701e-03   3.621426051e-01   1.311472664e-01   1.000788028e+00   2.253487144e+03   9.977709864e-01   2.755188074e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.441202767e-04   2.625990329e-03   3.621423046e-01   1.311470488e-01   1.000786368e+00   2.250793945e+03   9.988825400e-01   2.758259743e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.479121842e-04   2.654926469e-03   3.621417869e-01   1.311466738e-01   1.000783507e+00   2.246285642e+03   1.000737351e+00   2.763385467e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.506699352e-04   2.675970935e-03   3.621414030e-01   1.311463957e-01   1.000781384e+00   2.243046952e+03   1.002074708e+00   2.767081312e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.547203819e-04   2.706879994e-03   3.621408287e-01   1.311459798e-01   1.000778210e+00   2.238347701e+03   1.004021428e+00   2.772461288e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.555821791e-04   2.713456389e-03   3.621407048e-01   1.311458901e-01   1.000777526e+00   2.237356499e+03   1.004430792e+00   2.773592636e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.573057734e-04   2.726609180e-03   3.621404555e-01   1.311457095e-01   1.000776148e+00   2.235383760e+03   1.005247945e+00   2.775850998e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.621318376e-04   2.763436995e-03   3.621397452e-01   1.311451951e-01   1.000772222e+00   2.229926269e+03   1.007516120e+00   2.782119700e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.628212753e-04   2.768698111e-03   3.621396425e-01   1.311451206e-01   1.000771654e+00   2.229154063e+03   1.007837898e+00   2.783009039e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.644586899e-04   2.781193263e-03   3.621393967e-01   1.311449426e-01   1.000770296e+00   2.227308367e+03   1.006249590e+00   2.778625024e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.687676758e-04   2.814075240e-03   3.621387409e-01   1.311444676e-01   1.000766671e+00   2.222574791e+03   1.010581732e+00   2.790592715e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.727319428e-04   2.844326659e-03   3.621381260e-01   1.311440223e-01   1.000763272e+00   2.218264086e+03   1.012385944e+00   2.795579562e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.775580069e-04   2.881154474e-03   3.621373625e-01   1.311434693e-01   1.000759053e+00   2.213099020e+03   1.014554403e+00   2.801573403e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.791092418e-04   2.892991986e-03   3.621371137e-01   1.311432891e-01   1.000757678e+00   2.211456921e+03   1.015243671e+00   2.803478662e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.808328362e-04   2.906144777e-03   3.621368353e-01   1.311430875e-01   1.000756139e+00   2.209643180e+03   1.016007456e+00   2.805589922e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
