t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
2.280158201e-04   1.227468737e-03   4.311828760e-01   1.859186726e-01   1.000848793e+00   5.840807360e-01   4.197426860e-02   -2.910542623e-01  -2.509952278e-01    -7.885247638e-01    3.695787840e-01    3.000000000e+02   7.164579727e-28   0.000000000e+00   1.000000000e+00   
2.285277638e-04   1.230224664e-03   4.311830245e-01   1.859188006e-01   1.000849482e+00   5.840811383e-01   4.197431196e-02   -2.887972590e-01  -2.490489512e-01    -7.824103556e-01    3.695019745e-01    3.000000000e+02   7.007061280e-28   0.000000000e+00   1.000000000e+00   
2.301001622e-04   1.238689295e-03   4.311834733e-01   1.859191876e-01   1.000851565e+00   5.840823541e-01   4.197444302e-02   -2.821970237e-01  -2.433573856e-01    -7.645297749e-01    3.692646748e-01    3.000000000e+02   7.368853088e-34   0.000000000e+00   1.000000000e+00   
2.311789006e-04   1.244496426e-03   4.311837749e-01   1.859194478e-01   1.000852966e+00   5.840831713e-01   4.197453111e-02   -2.775560533e-01  -2.393553336e-01    -7.519569577e-01    3.691003981e-01    3.000000000e+02   -1.567820754e-27  0.000000000e+00   1.000000000e+00   
2.319650998e-04   1.248728742e-03   4.311839919e-01   1.859196349e-01   1.000853973e+00   5.840837591e-01   4.197459447e-02   -2.745430140e-01  -2.367571055e-01    -7.437943832e-01    3.689803430e-01    3.000000000e+02   -2.008225562e-28  0.000000000e+00   1.000000000e+00   
2.332860973e-04   1.255840017e-03   4.311843506e-01   1.859199442e-01   1.000855638e+00   5.840847309e-01   4.197469923e-02   -2.684102217e-01  -2.314685743e-01    -7.271799725e-01    3.687765980e-01    3.000000000e+02   7.616365077e-31   0.000000000e+00   1.000000000e+00   
2.333409485e-04   1.256135295e-03   4.311843653e-01   1.859199569e-01   1.000855707e+00   5.840847708e-01   4.197470353e-02   -2.684615837e-01  -2.315128751e-01    -7.273191477e-01    3.687683306e-01    3.000000000e+02   2.123994430e-28   0.000000000e+00   1.000000000e+00   
2.335055018e-04   1.257021128e-03   4.311844095e-01   1.859199950e-01   1.000855911e+00   5.840848903e-01   4.197471642e-02   -2.679175317e-01  -2.310437254e-01    -7.258452704e-01    3.687429976e-01    3.000000000e+02   -2.363149651e-27  0.000000000e+00   1.000000000e+00   
2.340174454e-04   1.259777055e-03   4.311845460e-01   1.859201128e-01   1.000856546e+00   5.840852604e-01   4.197475631e-02   -2.658225668e-01  -2.292371656e-01    -7.201697953e-01    3.686637018e-01    3.000000000e+02   1.914839901e-31   0.000000000e+00   1.000000000e+00   
2.359189505e-04   1.270013353e-03   4.311850440e-01   1.859205422e-01   1.000858857e+00   5.840866095e-01   4.197490174e-02   -2.581025846e-01  -2.225799486e-01    -6.992555313e-01    3.683673319e-01    3.000000000e+02   -5.225739216e-26  0.000000000e+00   1.000000000e+00   
2.363211920e-04   1.272178724e-03   4.311851475e-01   1.859206314e-01   1.000859338e+00   5.840868898e-01   4.197493195e-02   -2.565850537e-01  -2.212713284e-01    -6.951443799e-01    3.683043322e-01    3.000000000e+02   2.633440993e-27   0.000000000e+00   1.000000000e+00   
2.367234334e-04   1.274344095e-03   4.311852504e-01   1.859207202e-01   1.000859815e+00   5.840871687e-01   4.197496202e-02   -2.552946656e-01  -2.201585887e-01    -6.916486047e-01    3.682413822e-01    3.000000000e+02   -1.295737586e-27  0.000000000e+00   1.000000000e+00   
2.377838882e-04   1.280052800e-03   4.311855186e-01   1.859209514e-01   1.000861060e+00   5.840878951e-01   4.197504032e-02   -2.508500889e-01  -2.163258514e-01    -6.796077054e-01    3.680740032e-01    3.000000000e+02   2.321447647e-28   0.000000000e+00   1.000000000e+00   
2.390683183e-04   1.286967223e-03   4.311858374e-01   1.859212264e-01   1.000862540e+00   5.840887589e-01   4.197513344e-02   -2.457357211e-01  -2.119155253e-01    -6.657522575e-01    3.678703685e-01    3.000000000e+02   5.078981792e-30   0.000000000e+00   1.000000000e+00   
2.391003147e-04   1.287139468e-03   4.311858453e-01   1.859212332e-01   1.000862577e+00   5.840887802e-01   4.197513574e-02   -2.456355951e-01  -2.118291834e-01    -6.654810064e-01    3.678653010e-01    3.000000000e+02   1.935464571e-29   0.000000000e+00   1.000000000e+00   
2.392648681e-04   1.288025302e-03   4.311858856e-01   1.859212680e-01   1.000862764e+00   5.840888896e-01   4.197514753e-02   -2.451210436e-01  -2.113854685e-01    -6.640870350e-01    3.678392207e-01    3.000000000e+02   1.092778188e-26   0.000000000e+00   1.000000000e+00   
2.398133791e-04   1.290978080e-03   4.311860194e-01   1.859213834e-01   1.000863386e+00   5.840892521e-01   4.197518660e-02   -2.430048900e-01  -2.095606224e-01    -6.583541119e-01    3.677518263e-01    3.000000000e+02   6.861801319e-27   0.000000000e+00   1.000000000e+00   
2.417880190e-04   1.301608082e-03   4.311864916e-01   1.859217905e-01   1.000865577e+00   5.840905313e-01   4.197532449e-02   -2.354357472e-01  -2.030334276e-01    -6.378483247e-01    3.674355470e-01    3.000000000e+02   3.778204208e-32   0.000000000e+00   1.000000000e+00   
2.419251468e-04   1.302346277e-03   4.311865238e-01   1.859218183e-01   1.000865727e+00   5.840906186e-01   4.197533391e-02   -2.349169003e-01  -2.025860033e-01    -6.364426996e-01    3.674135039e-01    3.000000000e+02   8.829737470e-29   0.000000000e+00   1.000000000e+00   
2.421216966e-04   1.303404356e-03   4.311865699e-01   1.859218581e-01   1.000865941e+00   5.840907435e-01   4.197534737e-02   -2.343185796e-01  -2.020700492e-01    -6.348217821e-01    3.673819924e-01    3.000000000e+02   -6.894326849e-28  0.000000000e+00   1.000000000e+00   
2.426702077e-04   1.306357134e-03   4.311866979e-01   1.859219684e-01   1.000866535e+00   5.840910902e-01   4.197538474e-02   -2.322019490e-01  -2.002447833e-01    -6.290875400e-01    3.672936009e-01    3.000000000e+02   6.501679013e-27   0.000000000e+00   1.000000000e+00   
2.445717127e-04   1.316593433e-03   4.311871327e-01   1.859223434e-01   1.000868554e+00   5.840922682e-01   4.197551173e-02   -2.252724662e-01  -1.942691775e-01    -6.103146210e-01    3.669860505e-01    3.000000000e+02   3.046646617e-27   0.000000000e+00   1.000000000e+00   
2.448733938e-04   1.318217461e-03   4.311872003e-01   1.859224017e-01   1.000868868e+00   5.840924514e-01   4.197553147e-02   -2.240918875e-01  -1.932511071e-01    -6.071162585e-01    3.669369578e-01    3.000000000e+02   -1.957334449e-28  0.000000000e+00   1.000000000e+00   
2.450379471e-04   1.319103295e-03   4.311872372e-01   1.859224335e-01   1.000869039e+00   5.840925512e-01   4.197554223e-02   -2.236041503e-01  -1.928305116e-01    -6.057949185e-01    3.669102931e-01    3.000000000e+02   1.988408283e-27   0.000000000e+00   1.000000000e+00   
2.454950397e-04   1.321563943e-03   4.311873390e-01   1.859225213e-01   1.000869511e+00   5.840928270e-01   4.197557196e-02   -2.218772793e-01  -1.913413473e-01    -6.011165709e-01    3.668358509e-01    3.000000000e+02   4.557939074e-29   0.000000000e+00   1.000000000e+00   
2.459155649e-04   1.323827740e-03   4.311874320e-01   1.859226015e-01   1.000869943e+00   5.840930789e-01   4.197559912e-02   -2.202399838e-01  -1.899294260e-01    -5.966808895e-01    3.667672146e-01    3.000000000e+02   -4.614123783e-27  0.000000000e+00   1.000000000e+00   
2.469760196e-04   1.329536445e-03   4.311876635e-01   1.859228011e-01   1.000871018e+00   5.840937062e-01   4.197566674e-02   -2.166523366e-01  -1.868356296e-01    -5.869614414e-01    3.665940602e-01    3.000000000e+02   -3.035327498e-28  0.000000000e+00   1.000000000e+00   
2.480547580e-04   1.335343576e-03   4.311878951e-01   1.859230008e-01   1.000872093e+00   5.840943336e-01   4.197573437e-02   -2.127481872e-01  -1.834688860e-01    -5.763845045e-01    3.664171186e-01    3.000000000e+02   -8.945104193e-27  0.000000000e+00   1.000000000e+00   
2.483838647e-04   1.337115243e-03   4.311879649e-01   1.859230611e-01   1.000872417e+00   5.840945228e-01   4.197575477e-02   -2.118025313e-01  -1.826534049e-01    -5.738225948e-01    3.663631668e-01    3.000000000e+02   -1.822064524e-27  0.000000000e+00   1.000000000e+00   
2.491152128e-04   1.341052281e-03   4.311881186e-01   1.859231937e-01   1.000873131e+00   5.840949393e-01   4.197579967e-02   -2.090686701e-01  -1.802958530e-01    -5.664161274e-01    3.662425765e-01    3.000000000e+02   -5.602247332e-30  0.000000000e+00   1.000000000e+00   
2.505779090e-04   1.348926357e-03   4.311884206e-01   1.859234541e-01   1.000874533e+00   5.840957575e-01   4.197588786e-02   -2.041300571e-01  -1.760370338e-01    -5.530366522e-01    3.660009417e-01    3.000000000e+02   -2.720130122e-26  0.000000000e+00   1.000000000e+00   
2.517480660e-04   1.355225618e-03   4.311886569e-01   1.859236578e-01   1.000875630e+00   5.840963976e-01   4.197595686e-02   -1.999885052e-01  -1.724655499e-01    -5.418165047e-01    3.658066861e-01    3.000000000e+02   4.092696693e-33   0.000000000e+00   1.000000000e+00   
2.540883799e-04   1.367824139e-03   4.311891160e-01   1.859240538e-01   1.000877761e+00   5.840976414e-01   4.197609095e-02   -1.924430402e-01  -1.659586888e-01    -5.213745975e-01    3.654167139e-01    3.000000000e+02   3.848037641e-31   0.000000000e+00   1.000000000e+00   
2.548928628e-04   1.372154881e-03   4.311892694e-01   1.859241861e-01   1.000878473e+00   5.840980571e-01   4.197613576e-02   -1.895983054e-01  -1.635055096e-01    -5.136677076e-01    3.652818161e-01    3.000000000e+02   1.324202182e-27   0.000000000e+00   1.000000000e+00   
2.559533175e-04   1.377863586e-03   4.311894686e-01   1.859243578e-01   1.000879398e+00   5.840985967e-01   4.197619392e-02   -1.862746295e-01  -1.606393170e-01    -5.046632982e-01    3.651038768e-01    3.000000000e+02   -4.792891718e-28  0.000000000e+00   1.000000000e+00   
2.574160137e-04   1.385737661e-03   4.311897375e-01   1.859245897e-01   1.000880646e+00   5.840993251e-01   4.197627244e-02   -1.814958062e-01  -1.565182581e-01    -4.917166097e-01    3.648575257e-01    3.000000000e+02   -7.716808727e-27  0.000000000e+00   1.000000000e+00   
2.578182552e-04   1.387903032e-03   4.311898102e-01   1.859246525e-01   1.000880984e+00   5.840995223e-01   4.197629370e-02   -1.804386904e-01  -1.556066493e-01    -4.888527063e-01    3.647898049e-01    3.000000000e+02   -2.803353256e-27  0.000000000e+00   1.000000000e+00   
2.585496033e-04   1.391840070e-03   4.311899412e-01   1.859247654e-01   1.000881592e+00   5.840998771e-01   4.197633194e-02   -1.779878647e-01  -1.534931538e-01    -4.822129645e-01    3.646661079e-01    3.000000000e+02   -6.059643548e-26  0.000000000e+00   1.000000000e+00   
2.598660299e-04   1.398926738e-03   4.311901725e-01   1.859249648e-01   1.000882666e+00   5.841005037e-01   4.197639949e-02   -1.738674947e-01  -1.499399101e-01    -4.710501200e-01    3.644431073e-01    3.000000000e+02   -3.124442448e-28  0.000000000e+00   1.000000000e+00   
2.609721939e-04   1.404881508e-03   4.311903628e-01   1.859251290e-01   1.000883549e+00   5.841010194e-01   4.197645508e-02   -1.703745506e-01  -1.469277286e-01    -4.615870726e-01    3.642552810e-01    3.000000000e+02   -2.767195312e-28  0.000000000e+00   1.000000000e+00   
2.612373076e-04   1.406308685e-03   4.311904079e-01   1.859251679e-01   1.000883759e+00   5.841011415e-01   4.197646825e-02   -1.696955249e-01  -1.463421652e-01    -4.597474712e-01    3.642103185e-01    3.000000000e+02   -8.602362199e-27  0.000000000e+00   1.000000000e+00   
2.618955208e-04   1.409852019e-03   4.311905188e-01   1.859252635e-01   1.000884273e+00   5.841014420e-01   4.197650063e-02   -1.676185144e-01  -1.445510283e-01    -4.541204487e-01    3.640982954e-01    3.000000000e+02   2.206468535e-26   0.000000000e+00   1.000000000e+00   
2.632119474e-04   1.416938687e-03   4.311907365e-01   1.859254513e-01   1.000885284e+00   5.841020318e-01   4.197656422e-02   -1.636320325e-01  -1.411132332e-01    -4.433202968e-01    3.638740016e-01    3.000000000e+02   -5.269627489e-28  0.000000000e+00   1.000000000e+00   
2.648940481e-04   1.425993874e-03   4.311910073e-01   1.859256848e-01   1.000886541e+00   5.841027654e-01   4.197664330e-02   -1.585047846e-01  -1.366916755e-01    -4.294295635e-01    3.635866610e-01    3.000000000e+02   2.518809906e-31   0.000000000e+00   1.000000000e+00   
2.652962895e-04   1.428159245e-03   4.311910708e-01   1.859257396e-01   1.000886836e+00   5.841029376e-01   4.197666186e-02   -1.575095079e-01  -1.358333868e-01    -4.267331701e-01    3.635179873e-01    3.000000000e+02   1.327680013e-26   0.000000000e+00   1.000000000e+00   
2.677828730e-04   1.441545174e-03   4.311914530e-01   1.859260692e-01   1.000888610e+00   5.841039730e-01   4.197677347e-02   -1.501024913e-01  -1.294458227e-01    -4.066660456e-01    3.630915673e-01    3.000000000e+02   1.054323982e-26   0.000000000e+00   1.000000000e+00   
2.685507886e-04   1.445679064e-03   4.311915674e-01   1.859261678e-01   1.000889141e+00   5.841042828e-01   4.197680687e-02   -1.479103141e-01  -1.275553603e-01    -4.007269829e-01    3.629595959e-01    3.000000000e+02   -6.171941050e-27  0.000000000e+00   1.000000000e+00   
2.703791588e-04   1.455521658e-03   4.311918330e-01   1.859263969e-01   1.000890374e+00   5.841050025e-01   4.197688445e-02   -1.427785605e-01  -1.231298985e-01    -3.868239844e-01    3.626448397e-01    3.000000000e+02   3.626484603e-31   0.000000000e+00   1.000000000e+00   
2.713299113e-04   1.460639808e-03   4.311919673e-01   1.859265126e-01   1.000890998e+00   5.841053662e-01   4.197692365e-02   -1.399390883e-01  -1.206812215e-01    -3.791312390e-01    3.624806879e-01    3.000000000e+02   2.215502925e-26   0.000000000e+00   1.000000000e+00   
2.720246920e-04   1.464379994e-03   4.311920639e-01   1.859265959e-01   1.000891446e+00   5.841056279e-01   4.197695187e-02   -1.381375420e-01  -1.191276237e-01    -3.742504675e-01    3.623608229e-01    3.000000000e+02   1.374489324e-31   0.000000000e+00   1.000000000e+00   
2.735970904e-04   1.472844625e-03   4.311922776e-01   1.859267803e-01   1.000892438e+00   5.841062070e-01   4.197701429e-02   -1.338628642e-01  -1.154412666e-01    -3.626694350e-01    3.620889974e-01    3.000000000e+02   3.629691776e-31   0.000000000e+00   1.000000000e+00   
2.749500844e-04   1.480128145e-03   4.311924561e-01   1.859269342e-01   1.000893267e+00   5.841066907e-01   4.197706644e-02   -1.301444834e-01  -1.122346389e-01    -3.525955170e-01    3.618546663e-01    3.000000000e+02   6.882818819e-28   0.000000000e+00   1.000000000e+00   
2.756082977e-04   1.483671480e-03   4.311925412e-01   1.859270076e-01   1.000893662e+00   5.841069212e-01   4.197709129e-02   -1.283893622e-01  -1.107210707e-01    -3.478405023e-01    3.617405738e-01    3.000000000e+02   -2.421593698e-28  0.000000000e+00   1.000000000e+00   
2.764127806e-04   1.488002221e-03   4.311926435e-01   1.859270958e-01   1.000894137e+00   5.841071984e-01   4.197712117e-02   -1.262126268e-01  -1.088439124e-01    -3.419432355e-01    3.616009725e-01    3.000000000e+02   6.435378145e-30   0.000000000e+00   1.000000000e+00   
2.785702575e-04   1.499616483e-03   4.311929098e-01   1.859273254e-01   1.000895373e+00   5.841079196e-01   4.197719891e-02   -1.205107776e-01  -1.039267857e-01    -3.264956266e-01    3.612262220e-01    3.000000000e+02   -5.792315125e-27  0.000000000e+00   1.000000000e+00   
2.789359316e-04   1.501585002e-03   4.311929537e-01   1.859273633e-01   1.000895577e+00   5.841080386e-01   4.197721174e-02   -1.197070308e-01  -1.032336563e-01    -3.243180964e-01    3.611627392e-01    3.000000000e+02   -1.680526421e-26  0.000000000e+00   1.000000000e+00   
2.796672797e-04   1.505522040e-03   4.311930404e-01   1.859274381e-01   1.000895980e+00   5.841082737e-01   4.197723708e-02   -1.177955596e-01  -1.015852510e-01    -3.191394783e-01    3.610355049e-01    3.000000000e+02   4.353017019e-34   0.000000000e+00   1.000000000e+00   
2.812762455e-04   1.514183523e-03   4.311932264e-01   1.859275985e-01   1.000896843e+00   5.841087775e-01   4.197729139e-02   -1.136114148e-01  -9.797694503e-02    -3.078036507e-01    3.607553835e-01    3.000000000e+02   -2.255198476e-26  0.000000000e+00   1.000000000e+00   
2.827389417e-04   1.522057599e-03   4.311933897e-01   1.859277393e-01   1.000897601e+00   5.841092200e-01   4.197733909e-02   -1.099666617e-01  -9.483379519e-02    -2.979291543e-01    3.605006724e-01    3.000000000e+02   6.534701160e-27   0.000000000e+00   1.000000000e+00   
2.833605876e-04   1.525404082e-03   4.311934574e-01   1.859277977e-01   1.000897916e+00   5.841094033e-01   4.197735885e-02   -1.083404649e-01  -9.343139929e-02    -2.935233976e-01    3.603923130e-01    3.000000000e+02   4.639011945e-27   0.000000000e+00   1.000000000e+00   
2.846770142e-04   1.532490750e-03   4.311935978e-01   1.859279187e-01   1.000898567e+00   5.841097836e-01   4.197739985e-02   -1.051629935e-01  -9.069121906e-02    -2.849148675e-01    3.601629862e-01    3.000000000e+02   2.261836794e-29   0.000000000e+00   1.000000000e+00   
2.862859800e-04   1.541152233e-03   4.311937635e-01   1.859280617e-01   1.000899337e+00   5.841102327e-01   4.197744825e-02   -1.011362681e-01  -8.721865611e-02    -2.740054893e-01    3.598824014e-01    3.000000000e+02   -1.162921471e-33  0.000000000e+00   1.000000000e+00   
2.872367325e-04   1.546270382e-03   4.311938584e-01   1.859281435e-01   1.000899777e+00   5.841104897e-01   4.197747597e-02   -9.877855416e-02  -8.518541179e-02    -2.676178639e-01    3.597165278e-01    3.000000000e+02   -1.254498895e-33  0.000000000e+00   1.000000000e+00   
2.876389740e-04   1.548435753e-03   4.311938979e-01   1.859281776e-01   1.000899961e+00   5.841105969e-01   4.197748752e-02   -9.795013854e-02  -8.447100408e-02    -2.653734859e-01    3.596464589e-01    3.000000000e+02   2.656712183e-26   0.000000000e+00   1.000000000e+00   
2.901255575e-04   1.561821682e-03   4.311941338e-01   1.859283810e-01   1.000901056e+00   5.841112358e-01   4.197755639e-02   -9.179615055e-02  -7.916392324e-02    -2.487007997e-01    3.592124054e-01    3.000000000e+02   2.626359390e-27   0.000000000e+00   1.000000000e+00   
2.905277990e-04   1.563987053e-03   4.311941705e-01   1.859284126e-01   1.000901226e+00   5.841113352e-01   4.197756711e-02   -9.097881423e-02  -7.845906866e-02    -2.464864337e-01    3.591422864e-01    3.000000000e+02   -2.586591091e-27  0.000000000e+00   1.000000000e+00   
2.912225797e-04   1.567727239e-03   4.311942330e-01   1.859284666e-01   1.000901516e+00   5.841115047e-01   4.197758538e-02   -8.930338400e-02  -7.701420834e-02    -2.419472711e-01    3.590209622e-01    3.000000000e+02   -8.736651113e-27  0.000000000e+00   1.000000000e+00   
2.921367648e-04   1.572648536e-03   4.311943136e-01   1.859285361e-01   1.000901890e+00   5.841117230e-01   4.197760891e-02   -8.716665655e-02  -7.517153328e-02    -2.361583367e-01    3.588613528e-01    3.000000000e+02   -2.738211045e-31  0.000000000e+00   1.000000000e+00   
2.945502135e-04   1.585640762e-03   4.311945173e-01   1.859287118e-01   1.000902836e+00   5.841122749e-01   4.197766841e-02   -8.165832175e-02  -7.042124126e-02    -2.212348542e-01    3.584400287e-01    3.000000000e+02   2.144423627e-26   0.000000000e+00   1.000000000e+00   
2.955009660e-04   1.590758911e-03   4.311945937e-01   1.859287776e-01   1.000903191e+00   5.841124819e-01   4.197769072e-02   -7.948730262e-02  -6.854899032e-02    -2.153530044e-01    3.582739957e-01    3.000000000e+02   -4.643128362e-27  0.000000000e+00   1.000000000e+00   
2.965614208e-04   1.596467616e-03   4.311946767e-01   1.859288492e-01   1.000903576e+00   5.841127068e-01   4.197771496e-02   -7.718003314e-02  -6.655923887e-02    -2.091020159e-01    3.580889145e-01    3.000000000e+02   1.969236311e-28   0.000000000e+00   1.000000000e+00   
2.987737488e-04   1.608377156e-03   4.311948420e-01   1.859289918e-01   1.000904344e+00   5.841131547e-01   4.197776325e-02   -7.224462196e-02  -6.230301671e-02    -1.957306996e-01    3.577027689e-01    3.000000000e+02   -7.188675445e-27  0.000000000e+00   1.000000000e+00   
2.989200184e-04   1.609164563e-03   4.311948526e-01   1.859290009e-01   1.000904393e+00   5.841131833e-01   4.197776633e-02   -7.197299451e-02  -6.206876952e-02    -1.949947903e-01    3.576772787e-01    3.000000000e+02   2.013649050e-27   0.000000000e+00   1.000000000e+00   
2.996147991e-04   1.612904749e-03   4.311949020e-01   1.859290435e-01   1.000904622e+00   5.841133171e-01   4.197778076e-02   -7.038568415e-02  -6.069989636e-02    -1.906943485e-01    3.575559786e-01    3.000000000e+02   5.913759518e-30   0.000000000e+00   1.000000000e+00   
3.004924168e-04   1.617629195e-03   4.311949628e-01   1.859290960e-01   1.000904905e+00   5.841134820e-01   4.197779853e-02   -6.846280637e-02  -5.904163450e-02    -1.854847652e-01    3.574028380e-01    3.000000000e+02   -1.022021815e-26  0.000000000e+00   1.000000000e+00   
3.028327308e-04   1.630227716e-03   4.311951173e-01   1.859292292e-01   1.000905622e+00   5.841139005e-01   4.197784364e-02   -6.358543252e-02  -5.483545606e-02    -1.722706659e-01    3.569948855e-01    3.000000000e+02   1.166664376e-26   0.000000000e+00   1.000000000e+00   
3.040394551e-04   1.636723829e-03   4.311951923e-01   1.859292938e-01   1.000905970e+00   5.841141036e-01   4.197786554e-02   -6.092860209e-02  -5.254424059e-02    -1.650726002e-01    3.567846041e-01    3.000000000e+02   9.513095140e-28   0.000000000e+00   1.000000000e+00   
3.050999099e-04   1.642432534e-03   4.311952557e-01   1.859293485e-01   1.000906264e+00   5.841142754e-01   4.197788405e-02   -5.878693265e-02  -5.069729291e-02    -1.592702430e-01    3.566000597e-01    3.000000000e+02   -5.902229088e-28  0.000000000e+00   1.000000000e+00   
3.075910643e-04   1.655843069e-03   4.311953957e-01   1.859294692e-01   1.000906914e+00   5.841146547e-01   4.197792494e-02   -5.354110698e-02  -4.617335762e-02    -1.450578811e-01    3.561667837e-01    3.000000000e+02   3.250732347e-30   0.000000000e+00   1.000000000e+00   
3.076459154e-04   1.656138347e-03   4.311953986e-01   1.859294718e-01   1.000906928e+00   5.841146626e-01   4.197792580e-02   -5.348404793e-02  -4.612415073e-02    -1.449032931e-01    3.561572927e-01    3.000000000e+02   5.431471737e-28   0.000000000e+00   1.000000000e+00   
3.078104688e-04   1.657024180e-03   4.311954074e-01   1.859294793e-01   1.000906968e+00   5.841146864e-01   4.197792836e-02   -5.319345525e-02  -4.587354721e-02    -1.441159989e-01    3.561287327e-01    3.000000000e+02   -2.791017650e-26  0.000000000e+00   1.000000000e+00   
3.085052495e-04   1.660764366e-03   4.311954438e-01   1.859295107e-01   1.000907137e+00   5.841147850e-01   4.197793899e-02   -5.176354752e-02  -4.464041169e-02    -1.402419894e-01    3.560080164e-01    3.000000000e+02   2.218821415e-27   0.000000000e+00   1.000000000e+00   
3.103336197e-04   1.670606961e-03   4.311955350e-01   1.859295894e-01   1.000907561e+00   5.841150322e-01   4.197796564e-02   -4.813473699e-02  -4.151096734e-02    -1.304105500e-01    3.556906727e-01    3.000000000e+02   -3.719582636e-28  0.000000000e+00   1.000000000e+00   
3.120705714e-04   1.679957426e-03   4.311956156e-01   1.859296589e-01   1.000907935e+00   5.841152505e-01   4.197798916e-02   -4.465138617e-02  -3.850696389e-02    -1.209731949e-01    3.553894642e-01    3.000000000e+02   -1.149474058e-27  0.000000000e+00   1.000000000e+00   
3.123996781e-04   1.681729093e-03   4.311956302e-01   1.859296715e-01   1.000908003e+00   5.841152900e-01   4.197799343e-02   -4.408699728e-02  -3.802024115e-02    -1.194441103e-01    3.553324939e-01    3.000000000e+02   -3.981245267e-27  0.000000000e+00   1.000000000e+00   
3.132041610e-04   1.686059835e-03   4.311956649e-01   1.859297015e-01   1.000908164e+00   5.841153842e-01   4.197800358e-02   -4.249022399e-02  -3.664320077e-02    -1.151180103e-01    3.551931353e-01    3.000000000e+02   -5.728549229e-32  0.000000000e+00   1.000000000e+00   
3.160564186e-04   1.701414283e-03   4.311957782e-01   1.859297991e-01   1.000908690e+00   5.841156909e-01   4.197803665e-02   -3.708109367e-02  -3.197842208e-02    -1.004631759e-01    3.546998036e-01    3.000000000e+02   -4.717617202e-28  0.000000000e+00   1.000000000e+00   
3.166963482e-04   1.704859191e-03   4.311958013e-01   1.859298191e-01   1.000908797e+00   5.841157537e-01   4.197804341e-02   -3.573503473e-02  -3.081759387e-02    -9.681632650e-02    3.545891549e-01    3.000000000e+02   6.483622016e-28   0.000000000e+00   1.000000000e+00   
3.174825474e-04   1.709091507e-03   4.311958288e-01   1.859298427e-01   1.000908925e+00   5.841158281e-01   4.197805143e-02   -3.423572940e-02  -2.952460743e-02    -9.275428980e-02    3.544533888e-01    3.000000000e+02   -2.668499737e-26  0.000000000e+00   1.000000000e+00   
3.184332999e-04   1.714209656e-03   4.311958604e-01   1.859298700e-01   1.000909071e+00   5.841159137e-01   4.197806066e-02   -3.243354655e-02  -2.797042202e-02    -8.787167232e-02    3.542893294e-01    3.000000000e+02   -1.809259032e-31  0.000000000e+00   1.000000000e+00   
3.212855575e-04   1.729564104e-03   4.311959454e-01   1.859299433e-01   1.000909466e+00   5.841161440e-01   4.197808549e-02   -2.724052367e-02  -2.349200671e-02    -7.380231570e-02    3.537980633e-01    3.000000000e+02   -1.045271515e-31  0.000000000e+00   1.000000000e+00   
3.224922819e-04   1.736060216e-03   4.311959768e-01   1.859299704e-01   1.000909612e+00   5.841162290e-01   4.197809465e-02   -2.494937082e-02  -2.151613664e-02    -6.759493682e-02    3.535904903e-01    3.000000000e+02   3.245557061e-27   0.000000000e+00   1.000000000e+00   
3.235527366e-04   1.741768921e-03   4.311960022e-01   1.859299923e-01   1.000909730e+00   5.841162978e-01   4.197810207e-02   -2.309165641e-02  -1.991405985e-02    -6.256186413e-02    3.534083759e-01    3.000000000e+02   -9.069249561e-30  0.000000000e+00   1.000000000e+00   
3.267706683e-04   1.759091888e-03   4.311960672e-01   1.859300484e-01   1.000910032e+00   5.841164741e-01   4.197812107e-02   -1.734106834e-02  -1.495480094e-02    -4.698189276e-02    3.528569806e-01    3.000000000e+02   -7.493061282e-26  0.000000000e+00   1.000000000e+00   
3.283796341e-04   1.767753372e-03   4.311960926e-01   1.859300703e-01   1.000910149e+00   5.841165428e-01   4.197812848e-02   -1.456612824e-02  -1.256171517e-02    -3.946379208e-02    3.525821050e-01    3.000000000e+02   2.623652928e-28   0.000000000e+00   1.000000000e+00   
3.315975657e-04   1.785076339e-03   4.311961305e-01   1.859301030e-01   1.000910326e+00   5.841166457e-01   4.197813957e-02   -9.020193986e-03  -7.778945487e-03    -2.443827800e-02    3.520338471e-01    3.000000000e+02   -1.152195012e-31  0.000000000e+00   1.000000000e+00   
3.316341331e-04   1.785273190e-03   4.311961308e-01   1.859301032e-01   1.000910327e+00   5.841166464e-01   4.197813965e-02   -8.891889989e-03  -7.668297118e-03    -2.409066589e-02    3.520275859e-01    3.000000000e+02   -1.070015902e-30  0.000000000e+00   1.000000000e+00   
3.318306829e-04   1.786331269e-03   4.311961326e-01   1.859301047e-01   1.000910335e+00   5.841166511e-01   4.197814015e-02   -8.599134350e-03  -7.415826950e-03    -2.329750747e-02    3.519941985e-01    3.000000000e+02   -8.040693501e-27  0.000000000e+00   1.000000000e+00   
3.325620310e-04   1.790268307e-03   4.311961383e-01   1.859301097e-01   1.000910362e+00   5.841166668e-01   4.197814184e-02   -7.407847712e-03  -6.388470654e-03    -2.006997247e-02    3.518699484e-01    3.000000000e+02   2.169485037e-26   0.000000000e+00   1.000000000e+00   
