t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
1.228157202e-03   6.611491119e-03   4.309742094e-01   1.857387692e-01   9.998803258e-01   5.835155528e-01   4.191335901e-02   3.479092109e-01   2.998797943e-01     9.421001587e-01     2.821789234e-01    3.364384603e+02   2.018577921e-04   1.937891732e-01   1.000000000e+00   6.146781406e-01   -2.438664061e+05  -3.357769463e+05    5.801107525e+05     -2.484935560e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.363610560e-01   6.933449477e-03   2.194863711e-01   1.945534384e-02   1.037054068e-01   1.140583728e-01   6.146781406e-01   5.518917903e-03   2.402872918e-01   1.355606877e-02   4.647478748e-02   7.948479350e-02   
1.228221195e-03   6.611835610e-03   4.309741872e-01   1.857387500e-01   9.998802225e-01   5.835154925e-01   4.191335252e-02   3.479613784e-01   2.999247444e-01     9.422413737e-01     2.821770160e-01    3.364384948e+02   2.018292381e-04   1.937878401e-01   1.000000000e+00   6.146789297e-01   -2.438647418e+05  -3.357670091e+05    5.800991839e+05     -2.484938334e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.363618639e-01   6.933460668e-03   2.194859232e-01   1.945524648e-02   1.037052592e-01   1.140582466e-01   6.146789297e-01   5.518925582e-03   2.402867480e-01   1.355599792e-02   4.647471095e-02   7.948468782e-02   
1.228550301e-03   6.613607277e-03   4.309740727e-01   1.857386513e-01   9.998796911e-01   5.835151824e-01   4.191331910e-02   3.479974209e-01   2.999557315e-01     9.423387226e-01     2.821673772e-01    3.364386724e+02   2.017985143e-04   1.937811010e-01   1.000000000e+00   6.146829880e-01   -2.438563297e+05  -3.357159184e+05    5.800397053e+05     -2.484952600e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.363660190e-01   6.933518184e-03   2.194836201e-01   1.945474586e-02   1.037044997e-01   1.140575972e-01   6.146829880e-01   5.518965048e-03   2.402839516e-01   1.355563359e-02   4.647431742e-02   7.948414431e-02   
1.231695098e-03   6.630536540e-03   4.309729777e-01   1.857377075e-01   9.998746104e-01   5.835122174e-01   4.191299964e-02   3.483429323e-01   3.002527816e-01     9.432719330e-01     2.820755417e-01    3.364403683e+02   2.015047374e-04   1.937168916e-01   1.000000000e+00   6.147217447e-01   -2.437761810e+05  -3.352289613e+05    5.794728312e+05     -2.485088832e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.364056997e-01   6.934064299e-03   2.194616248e-01   1.944997178e-02   1.036972491e-01   1.140513903e-01   6.147217447e-01   5.519339429e-03   2.402572462e-01   1.355215901e-02   4.647056027e-02   7.947895032e-02   
1.241056354e-03   6.680930625e-03   4.309697114e-01   1.857348922e-01   9.998594547e-01   5.835033727e-01   4.191204670e-02   3.493620510e-01   3.011289246e-01     9.460244173e-01     2.818051316e-01    3.364454057e+02   2.006388508e-04   1.935278032e-01   1.000000000e+00   6.148368789e-01   -2.435401655e+05  -3.337927796e+05    5.778013173e+05     -2.485493492e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.365235766e-01   6.935651771e-03   2.193962790e-01   1.943586321e-02   1.036757335e-01   1.140328960e-01   6.148368789e-01   5.520423865e-03   2.401779141e-01   1.354188912e-02   4.645941060e-02   7.946348340e-02   
1.262119179e-03   6.794317317e-03   4.309623285e-01   1.857285286e-01   9.998251979e-01   5.834833810e-01   4.190989275e-02   3.516141188e-01   3.030648787e-01     9.521063965e-01     2.812112777e-01    3.364566891e+02   1.987303849e-04   1.931124250e-01   1.000000000e+00   6.150948624e-01   -2.430217602e+05  -3.306268879e+05    5.741185320e+05     -2.486399979e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.367876951e-01   6.939027985e-03   2.192498311e-01   1.940462294e-02   1.036276460e-01   1.139911769e-01   6.150948624e-01   5.522709931e-03   2.400001582e-01   1.351914036e-02   4.643448805e-02   7.942864105e-02   
1.265337111e-03   6.811640284e-03   4.309611964e-01   1.857275528e-01   9.998199451e-01   5.834803155e-01   4.190956248e-02   3.519520932e-01   3.033553903e-01     9.530190657e-01     2.811223062e-01    3.364584069e+02   1.984441854e-04   1.930501785e-01   1.000000000e+00   6.151341483e-01   -2.429440819e+05  -3.301510917e+05    5.735652846e+05     -2.486537989e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.368279136e-01   6.939519233e-03   2.192275264e-01   1.939991154e-02   1.036203393e-01   1.139847900e-01   6.151341483e-01   5.523039859e-03   2.399730898e-01   1.351570854e-02   4.643070072e-02   7.942331272e-02   
1.279964073e-03   6.890381043e-03   4.309560370e-01   1.857231058e-01   9.997960057e-01   5.834663448e-01   4.190805728e-02   3.534761848e-01   3.046653916e-01     9.571345560e-01     2.807236082e-01    3.364661959e+02   1.971569375e-04   1.927711919e-01   1.000000000e+00   6.153123229e-01   -2.425959545e+05  -3.280141338e+05    5.710812235e+05     -2.487163806e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.370103114e-01   6.941667962e-03   2.191263545e-01   1.937869825e-02   1.035872569e-01   1.139557109e-01   6.153123229e-01   5.524473199e-03   2.398503267e-01   1.350025306e-02   4.641355156e-02   7.939907259e-02   
1.292945502e-03   6.960263466e-03   4.309514395e-01   1.857191432e-01   9.997746739e-01   5.834538959e-01   4.190671605e-02   3.548086035e-01   3.058105569e-01     9.607321989e-01     2.803774275e-01    3.364730834e+02   1.960347683e-04   1.925288887e-01   1.000000000e+00   6.154699260e-01   -2.422936342e+05  -3.261520348e+05    5.689177004e+05     -2.487717223e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.371716406e-01   6.943458377e-03   2.190368456e-01   1.936014461e-02   1.035580728e-01   1.139298380e-01   6.154699260e-01   5.525653441e-03   2.397417381e-01   1.348673047e-02   4.639842097e-02   7.937753110e-02   
1.293457445e-03   6.963019392e-03   4.309512578e-01   1.857189866e-01   9.997738311e-01   5.834534040e-01   4.190666306e-02   3.548606248e-01   3.058552652e-01     9.608726542e-01     2.803639185e-01    3.364733545e+02   1.959909658e-04   1.925194321e-01   1.000000000e+00   6.154761315e-01   -2.422818358e+05  -3.260792385e+05    5.688331407e+05     -2.487739010e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.371779926e-01   6.943526765e-03   2.190333210e-01   1.935941802e-02   1.035569252e-01   1.139288164e-01   6.154761315e-01   5.525698237e-03   2.397374625e-01   1.348620081e-02   4.639782597e-02   7.937668106e-02   
1.296090298e-03   6.977192729e-03   4.309503232e-01   1.857181810e-01   9.997694944e-01   5.834508732e-01   4.190639039e-02   3.551279098e-01   3.060849750e-01     9.615943089e-01     2.802946218e-01    3.364747484e+02   1.957660586e-04   1.924709211e-01   1.000000000e+00   6.155080338e-01   -2.422213129e+05  -3.257056557e+05    5.683992148e+05     -2.487851016e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.372106480e-01   6.943875649e-03   2.190152001e-01   1.935568768e-02   1.035510275e-01   1.139235610e-01   6.155080338e-01   5.525926388e-03   2.397154817e-01   1.348348141e-02   4.639476803e-02   7.937230864e-02   
1.301941083e-03   7.008689032e-03   4.309482436e-01   1.857163887e-01   9.997598457e-01   5.834452424e-01   4.190578375e-02   3.557204076e-01   3.065941698e-01     9.631939914e-01     2.801416514e-01    3.364778428e+02   1.952683553e-04   1.923638256e-01   1.000000000e+00   6.155788618e-01   -2.420877035e+05  -3.248800431e+05    5.674403917e+05     -2.488099665e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.372831462e-01   6.944634571e-03   2.189749664e-01   1.934743464e-02   1.035379454e-01   1.139118729e-01   6.155788618e-01   5.526420481e-03   2.396666811e-01   1.347746430e-02   4.638798460e-02   7.936258771e-02   
1.324759144e-03   7.131524615e-03   4.309401005e-01   1.857093703e-01   9.997220636e-01   5.834231933e-01   4.190340826e-02   3.579887451e-01   3.085434116e-01     9.693177151e-01     2.795585801e-01    3.364898704e+02   1.933664207e-04   1.919554915e-01   1.000000000e+00   6.158542664e-01   -2.415783374e+05  -3.217199848e+05    5.637724954e+05     -2.489066224e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.375650233e-01   6.947372887e-03   2.188184869e-01   1.931572971e-02   1.034872333e-01   1.138661539e-01   6.158542664e-01   5.528172764e-03   2.394769258e-01   1.345433979e-02   4.636168460e-02   7.932461072e-02   
1.329183800e-03   7.155343694e-03   4.309385154e-01   1.857080040e-01   9.997147089e-01   5.834189012e-01   4.190294586e-02   3.584244117e-01   3.089177677e-01     9.704937895e-01     2.794479747e-01    3.364921955e+02   1.930029703e-04   1.918780100e-01   1.000000015e+00   6.159075232e-01   -2.414816997e+05  -3.211181532e+05    5.630743162e+05     -2.489253081e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.376195273e-01   6.947861874e-03   2.187882205e-01   1.930967086e-02   1.034774567e-01   1.138572629e-01   6.159075232e-01   5.528479415e-03   2.394402311e-01   1.344991893e-02   4.635661343e-02   7.931723393e-02   
1.330244255e-03   7.161052399e-03   4.309381352e-01   1.857076764e-01   9.997129452e-01   5.834178719e-01   4.190283496e-02   3.585280026e-01   3.090067777e-01     9.707734228e-01     2.794215667e-01    3.364927525e+02   1.929164078e-04   1.918595097e-01   1.000000000e+00   6.159202817e-01   -2.414586215e+05  -3.209743456e+05    5.629075038e+05     -2.489297844e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.376325844e-01   6.947977413e-03   2.187809694e-01   1.930822223e-02   1.034751157e-01   1.138551309e-01   6.159202817e-01   5.528551603e-03   2.394314403e-01   1.344886187e-02   4.635539913e-02   7.931546539e-02   
1.336972657e-03   7.197273148e-03   4.309357204e-01   1.857055952e-01   9.997017413e-01   5.834113335e-01   4.190213055e-02   3.591827570e-01   3.095693603e-01     9.725408281e-01     2.792551135e-01    3.364962831e+02   1.923699002e-04   1.917428892e-01   1.000000000e+00   6.160011663e-01   -2.413131708e+05  -3.200668387e+05    5.618549878e+05     -2.489581598e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.377153601e-01   6.948690903e-03   2.187349965e-01   1.929907152e-02   1.034602891e-01   1.138415920e-01   6.160011663e-01   5.528994172e-03   2.393757094e-01   1.344218378e-02   4.634770784e-02   7.930423851e-02   
1.351599619e-03   7.276013906e-03   4.309304561e-01   1.857010580e-01   9.996773167e-01   5.833970796e-01   4.190059494e-02   3.605896970e-01   3.107781653e-01     9.763384009e-01     2.788991310e-01    3.365039419e+02   1.911978430e-04   1.914934245e-01   1.000000000e+00   6.161766696e-01   -2.410020620e+05  -3.181198918e+05    5.595978817e+05     -2.490197154e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.378949550e-01   6.950137161e-03   2.186352261e-01   1.927939234e-02   1.034281946e-01   1.138120948e-01   6.161766696e-01   5.529873565e-03   2.392547828e-01   1.342781787e-02   4.633105658e-02   7.927979959e-02   
1.375587837e-03   7.405148750e-03   4.309217782e-01   1.856935789e-01   9.996370548e-01   5.833735834e-01   4.189806365e-02   3.628512780e-01   3.127210359e-01     9.824421089e-01     2.783326579e-01    3.365164538e+02   1.893215544e-04   1.910962841e-01   1.000000000e+00   6.164635271e-01   -2.405068667e+05  -3.150035459e+05    5.559878686e+05     -2.491202864e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.381884636e-01   6.952188152e-03   2.184720960e-01   1.924775780e-02   1.033759711e-01   1.137635235e-01   6.164635271e-01   5.531062508e-03   2.390571242e-01   1.340471143e-02   4.630395484e-02   7.923961998e-02   
1.390214799e-03   7.483889508e-03   4.309164607e-01   1.856889961e-01   9.996123840e-01   5.833591859e-01   4.189651261e-02   3.642025881e-01   3.138817805e-01     9.860886956e-01     2.779974056e-01    3.365240562e+02   1.882047936e-04   1.908611445e-01   1.000000000e+00   6.166379127e-01   -2.402137193e+05  -3.131477175e+05    5.538398069e+05     -2.491814003e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.383668695e-01   6.953245435e-03   2.183728910e-01   1.922884146e-02   1.033443677e-01   1.137337848e-01   6.166379127e-01   5.531634835e-03   2.389369597e-01   1.339088674e-02   4.628754960e-02   7.921505639e-02   
1.410253737e-03   7.591764347e-03   4.309091439e-01   1.856826903e-01   9.995784382e-01   5.833393756e-01   4.189437849e-02   3.660227400e-01   3.154450911e-01     9.909999808e-01     2.775501920e-01    3.365344417e+02   1.867064228e-04   1.905473509e-01   1.000000015e+00   6.168762442e-01   -2.398225776e+05  -3.106581159e+05    5.509602926e+05     -2.492648934e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.386106661e-01   6.954453394e-03   2.182372641e-01   1.920337460e-02   1.033013561e-01   1.136928858e-01   6.168762442e-01   5.532228940e-03   2.387727261e-01   1.337226491e-02   4.626521664e-02   7.918131928e-02   
1.413910477e-03   7.611449537e-03   4.309078048e-01   1.856815362e-01   9.995722258e-01   5.833357501e-01   4.189398792e-02   3.663509896e-01   3.157270014e-01     9.918856281e-01     2.774700479e-01    3.365363332e+02   1.864368862e-04   1.904911010e-01   1.000000000e+00   6.169196655e-01   -2.397524655e+05  -3.102101900e+05    5.504424806e+05     -2.492801011e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.386550793e-01   6.954644027e-03   2.182125487e-01   1.919878202e-02   1.032935425e-01   1.136854034e-01   6.169196655e-01   5.532313817e-03   2.387428037e-01   1.336890551e-02   4.626115891e-02   7.917515258e-02   
1.420346341e-03   7.646095470e-03   4.309054450e-01   1.856795025e-01   9.995612777e-01   5.833293610e-01   4.189329964e-02   3.669265578e-01   3.162213033e-01     9.934385233e-01     2.773301236e-01    3.365396595e+02   1.859650755e-04   1.903928814e-01   1.000000000e+00   6.169960328e-01   -2.396300529e+05  -3.094268128e+05    5.495370810e+05     -2.493068445e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.387331879e-01   6.954955747e-03   2.181690761e-01   1.919074204e-02   1.032798189e-01   1.136722193e-01   6.169960328e-01   5.532444410e-03   2.386901770e-01   1.336302343e-02   4.625403130e-02   7.916429108e-02   
1.447259951e-03   7.790978466e-03   4.308955375e-01   1.856709643e-01   9.995153142e-01   5.833025374e-01   4.189041006e-02   3.692916734e-01   3.182522682e-01     9.998189878e-01     2.767593984e-01    3.365535344e+02   1.840320584e-04   1.899921038e-01   1.000000000e+00   6.173147213e-01   -2.391306311e+05  -3.062136194e+05    5.458260705e+05     -2.494184075e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.390591038e-01   6.955952679e-03   2.179876018e-01   1.915766582e-02   1.032227832e-01   1.136168927e-01   6.173147213e-01   5.532748313e-03   2.384705510e-01   1.333881236e-02   4.622440127e-02   7.911876572e-02   
1.453110736e-03   7.822474769e-03   4.308933752e-01   1.856691008e-01   9.995052827e-01   5.832966831e-01   4.188977943e-02   3.697975903e-01   3.186866637e-01     1.001183681e+00     2.766384306e-01    3.365565432e+02   1.836200707e-04   1.899071221e-01   1.000000000e+00   6.173838585e-01   -2.390247489e+05  -3.055285926e+05    5.450355052e+05     -2.494426016e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.391298000e-01   6.956102092e-03   2.179482194e-01   1.915059361e-02   1.032104615e-01   1.136048234e-01   6.173838585e-01   5.532761211e-03   2.384229027e-01   1.333363291e-02   4.621799846e-02   7.910884628e-02   
1.458961520e-03   7.853971072e-03   4.308912100e-01   1.856672348e-01   9.994952376e-01   5.832908210e-01   4.188914794e-02   3.703010707e-01   3.191189528e-01     1.002541758e+00     2.765185322e-01    3.365595495e+02   1.832107198e-04   1.898228792e-01   1.000000000e+00   6.174529509e-01   -2.389197930e+05  -3.048481728e+05    5.442504716e+05     -2.494667769e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.392004473e-01   6.956227997e-03   2.179088579e-01   1.914356182e-02   1.031981660e-01   1.135927389e-01   6.174529509e-01   5.532755536e-03   2.383752844e-01   1.332848210e-02   4.621160869e-02   7.909891839e-02   
1.477684032e-03   7.954759243e-03   4.308842618e-01   1.856612471e-01   9.994630040e-01   5.832720099e-01   4.188712157e-02   3.718936500e-01   3.204862417e-01     1.006837223e+00     2.761418339e-01    3.365691545e+02   1.819193272e-04   1.895581217e-01   1.000000000e+00   6.176737661e-01   -2.385899768e+05  -3.027009019e+05    5.417744672e+05     -2.495440194e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.394262113e-01   6.956474960e-03   2.177830310e-01   1.912132510e-02   1.031589909e-01   1.135539667e-01   6.176737661e-01   5.532614158e-03   2.382230944e-01   1.331218724e-02   4.619124597e-02   7.906709221e-02   
1.491579646e-03   8.029562963e-03   4.308790859e-01   1.856567866e-01   9.994389922e-01   5.832579970e-01   4.188561209e-02   3.730589092e-01   3.214865635e-01     1.009979826e+00     2.758690263e-01    3.365762682e+02   1.809782209e-04   1.893663010e-01   1.000000000e+00   6.178373782e-01   -2.383510575e+05  -3.011365220e+05    5.399719611e+05     -2.496012316e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.395934698e-01   6.956503291e-03   2.176897701e-01   1.910508183e-02   1.031300841e-01   1.135250909e-01   6.178373782e-01   5.532386787e-03   2.381103248e-01   1.330027795e-02   4.617621661e-02   7.904341570e-02   
1.494212499e-03   8.043736300e-03   4.308781033e-01   1.856559399e-01   9.994344343e-01   5.832553370e-01   4.188532556e-02   3.732776389e-01   3.216743221e-01     1.010569687e+00     2.758179696e-01    3.365776147e+02   1.808017734e-04   1.893303934e-01   1.000000000e+00   6.178683525e-01   -2.383063370e+05  -3.008428383e+05    5.396337058e+05     -2.496120608e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.396251324e-01   6.956494014e-03   2.176721115e-01   1.910202856e-02   1.031246230e-01   1.135196105e-01   6.178683525e-01   5.532332136e-03   2.380889752e-01   1.329803875e-02   4.617337690e-02   7.903892450e-02   
1.502403598e-03   8.087831125e-03   4.308750430e-01   1.856533027e-01   9.994202371e-01   5.832470518e-01   4.188443308e-02   3.739563646e-01   3.222569294e-01     1.012400002e+00     2.756603941e-01    3.365818008e+02   1.802553914e-04   1.892195570e-01   1.000000000e+00   6.179646659e-01   -2.381683044e+05  -2.999346532e+05    5.385879505e+05     -2.496457299e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.397235821e-01   6.956435159e-03   2.176171968e-01   1.909257891e-02   1.031076657e-01   1.135025413e-01   6.179646659e-01   5.532138415e-03   2.380225886e-01   1.329110733e-02   4.616455840e-02   7.902494133e-02   
1.529317208e-03   8.232714120e-03   4.308649486e-01   1.856446040e-01   9.993734098e-01   5.832197240e-01   4.188148941e-02   3.761504237e-01   3.241400660e-01     1.018316050e+00     2.751559839e-01    3.365955252e+02   1.784958418e-04   1.888645948e-01   1.000000000e+00   6.182805785e-01   -2.377263206e+05  -2.970081616e+05    5.352209710e+05     -2.497561241e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.400464587e-01   6.955922580e-03   2.174370110e-01   1.906205199e-02   1.030522944e-01   1.134462613e-01   6.182805785e-01   5.531249750e-03   2.378048262e-01   1.326870238e-02   4.613575464e-02   7.897888845e-02   
1.551550190e-03   8.352400072e-03   4.308565655e-01   1.856373800e-01   9.993345213e-01   5.831970293e-01   4.187904484e-02   3.779257804e-01   3.256636075e-01     1.023102397e+00     2.747543233e-01    3.366068299e+02   1.770807934e-04   1.885817460e-01   1.000000000e+00   6.185409611e-01   -2.373742171e+05  -2.946551801e+05    5.325170982e+05     -2.498470651e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.403125316e-01   6.955133258e-03   2.172884259e-01   1.903742300e-02   1.030069426e-01   1.133995437e-01   6.185409611e-01   5.530226597e-03   2.376253289e-01   1.325061103e-02   4.611215325e-02   7.894071912e-02   
1.574953329e-03   8.478385286e-03   4.308476987e-01   1.856297395e-01   9.992933902e-01   5.831730258e-01   4.187645935e-02   3.797577927e-01   3.272355421e-01     1.028040775e+00     2.743456346e-01    3.366186993e+02   1.756283760e-04   1.882937591e-01   1.000000000e+00   6.188145140e-01   -2.370158028e+05  -2.922387026e+05    5.297434589e+05     -2.499425590e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.405920148e-01   6.953949726e-03   2.171322552e-01   1.901205429e-02   1.029595749e-01   1.133501510e-01   6.188145140e-01   5.528871015e-03   2.374367401e-01   1.323196160e-02   4.608749325e-02   7.890042002e-02   
1.591920605e-03   8.569724565e-03   4.308412439e-01   1.856241774e-01   9.992634483e-01   5.831555521e-01   4.187457724e-02   3.810657111e-01   3.283576500e-01     1.031565981e+00     2.740579012e-01    3.366272862e+02   1.745968806e-04   1.880908865e-01   1.000000000e+00   6.190125174e-01   -2.367633708e+05  -2.905235044e+05    5.277767241e+05     -2.500116500e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.407942812e-01   6.952872014e-03   2.170191716e-01   1.899400399e-02   1.029254626e-01   1.133142086e-01   6.190125174e-01   5.527714736e-03   2.373002277e-01   1.321868297e-02   4.606972814e-02   7.887112903e-02   
1.608887881e-03   8.661063845e-03   4.308347665e-01   1.856185960e-01   9.992334020e-01   5.831380175e-01   4.187268860e-02   3.823540076e-01   3.294627991e-01     1.035037909e+00     2.737773678e-01    3.366358567e+02   1.735847439e-04   1.878929885e-01   1.000000000e+00   6.192102315e-01   -2.365171742e+05  -2.888391783e+05    5.258470842e+05     -2.500806147e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.409962260e-01   6.951605688e-03   2.169062154e-01   1.897624479e-02   1.028915502e-01   1.132781579e-01   6.192102315e-01   5.526409531e-03   2.371639079e-01   1.320561050e-02   4.605206189e-02   7.884177867e-02   
1.630243245e-03   8.776025352e-03   4.308265836e-01   1.856115451e-01   9.991954452e-01   5.831158665e-01   4.187030277e-02   3.839534247e-01   3.308346844e-01     1.039347814e+00     2.734338379e-01    3.366466229e+02   1.723345523e-04   1.876505114e-01   1.000000015e+00   6.194587167e-01   -2.362155845e+05  -2.867599664e+05    5.234673761e+05     -2.501672545e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.412499955e-01   6.949759738e-03   2.167642023e-01   1.895427719e-02   1.028491284e-01   1.132326369e-01   6.194587167e-01   5.524567703e-03   2.369925737e-01   1.318942952e-02   4.602995596e-02   7.880475638e-02   
1.637556726e-03   8.815395731e-03   4.308237735e-01   1.856091238e-01   9.991824107e-01   5.831082598e-01   4.186948347e-02   3.844948596e-01   3.312990526e-01     1.040806670e+00     2.733186047e-01    3.366503048e+02   1.719127614e-04   1.875691390e-01   1.000000000e+00   6.195437256e-01   -2.361143861e+05  -2.860581488e+05    5.226647353e+05     -2.501968860e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.413368037e-01   6.949063269e-03   2.167156053e-01   1.894685110e-02   1.028346668e-01   1.132170098e-01   6.195437256e-01   5.523886179e-03   2.369339566e-01   1.318395682e-02   4.602241825e-02   7.879205652e-02   
1.650428453e-03   8.884687599e-03   4.308188177e-01   1.856048537e-01   9.991594235e-01   5.830948447e-01   4.186803860e-02   3.854402477e-01   3.321098236e-01     1.043353782e+00     2.731188701e-01    3.366567780e+02   1.711782580e-04   1.874280485e-01   1.000000000e+00   6.196932229e-01   -2.359389467e+05  -2.848361357e+05    5.212679321e+05     -2.502489847e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.414894535e-01   6.947753228e-03   2.166301256e-01   1.893390744e-02   1.028093021e-01   1.131894581e-01   6.196932229e-01   5.522620182e-03   2.368308691e-01   1.317441426e-02   4.600919519e-02   7.876967837e-02   
1.679682377e-03   9.042169115e-03   4.308075102e-01   1.855951108e-01   9.991069754e-01   5.830642368e-01   4.186474202e-02   3.875555425e-01   3.339236766e-01     1.049052169e+00     2.726783300e-01    3.366714599e+02   1.695433650e-04   1.871166479e-01   1.000000000e+00   6.200324729e-01   -2.355518269e+05  -2.821158467e+05    5.181619780e+05     -2.503671598e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.418358092e-01   6.944406795e-03   2.164360737e-01   1.890503929e-02   1.027520366e-01   1.131266345e-01   6.200324729e-01   5.519451631e-03   2.365969226e-01   1.315311561e-02   4.597933136e-02   7.871870588e-02   
1.680486860e-03   9.046499857e-03   4.308071984e-01   1.855948422e-01   9.991055290e-01   5.830633927e-01   4.186465111e-02   3.876130351e-01   3.339729714e-01     1.049207033e+00     2.726664773e-01    3.366718630e+02   1.694990921e-04   1.871082655e-01   1.000000000e+00   6.200417918e-01   -2.355414082e+05  -2.820421507e+05    5.180779028e+05     -2.503704050e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.418453224e-01   6.944307486e-03   2.164307417e-01   1.890425621e-02   1.027504694e-01   1.131249028e-01   6.200417918e-01   5.519358751e-03   2.365904960e-01   1.315253754e-02   4.597851387e-02   7.871730198e-02   
1.686776454e-03   9.080358383e-03   4.308047590e-01   1.855927404e-01   9.990942144e-01   5.830567897e-01   4.186393996e-02   3.880615792e-01   3.343575502e-01     1.050415223e+00     2.725742306e-01    3.366750139e+02   1.691539873e-04   1.870430206e-01   1.000000000e+00   6.201146324e-01   -2.354603160e+05  -2.814677922e+05    5.174227609e+05     -2.503957688e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.419196796e-01   6.943519108e-03   2.163890626e-01   1.889815145e-02   1.027382292e-01   1.131113582e-01   6.201146324e-01   5.518623149e-03   2.365402628e-01   1.314803050e-02   4.597212867e-02   7.870632251e-02   
