t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
6.658693341e-04   1.932470228e-03   5.872372589e-01   3.448475983e-01   1.000808541e+00   2.483616592e+03   1.560929876e+00   2.658090665e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.749244571e-04   1.958749792e-03   5.872368132e-01   3.448470747e-01   1.000807022e+00   2.477876790e+03   1.564885273e+00   2.664828290e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.762827255e-04   1.962691727e-03   5.872367439e-01   3.448469934e-01   1.000806786e+00   2.477023048e+03   1.565478161e+00   2.665838228e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.788860734e-04   1.970247101e-03   5.872366094e-01   3.448468354e-01   1.000806327e+00   2.475393496e+03   1.566616403e+00   2.667777142e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.845455252e-04   1.986671828e-03   5.872363095e-01   3.448464832e-01   1.000805305e+00   2.471875877e+03   1.569056403e+00   2.671933559e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.905445442e-04   2.004082039e-03   5.872359804e-01   3.448460967e-01   1.000804183e+00   2.468178804e+03   1.571606835e+00   2.676278170e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.925819469e-04   2.009994941e-03   5.872358660e-01   3.448459623e-01   1.000803794e+00   2.466932714e+03   1.572475363e+00   2.677757701e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.950721057e-04   2.017221821e-03   5.872357244e-01   3.448457960e-01   1.000803311e+00   2.465416890e+03   1.573536832e+00   2.679565916e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.995996672e-04   2.030361603e-03   5.872354618e-01   3.448454876e-01   1.000802416e+00   2.462675918e+03   1.575449885e+00   2.682824842e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.058250642e-04   2.048428803e-03   5.872350908e-01   3.448450519e-01   1.000801151e+00   2.458936641e+03   1.578028390e+00   2.687217461e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.064476039e-04   2.050235523e-03   5.872350531e-01   3.448450076e-01   1.000801023e+00   2.458564974e+03   1.578286629e+00   2.687657389e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.087113847e-04   2.056805414e-03   5.872349147e-01   3.448448451e-01   1.000800551e+00   2.457217616e+03   1.579226525e+00   2.689258567e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.123334338e-04   2.067317239e-03   5.872346901e-01   3.448445813e-01   1.000799785e+00   2.455072586e+03   1.580724251e+00   2.691810069e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.200302884e-04   2.089654868e-03   5.872342003e-01   3.448440060e-01   1.000798116e+00   2.450552277e+03   1.583867826e+00   2.697165501e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.212753678e-04   2.093268308e-03   5.872341194e-01   3.448439110e-01   1.000797840e+00   2.449826489e+03   1.584370759e+00   2.698022316e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.237655266e-04   2.100495188e-03   5.872339564e-01   3.448437195e-01   1.000797284e+00   2.448380398e+03   1.585378710e+00   2.699739505e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.278403319e-04   2.112320992e-03   5.872336856e-01   3.448434015e-01   1.000796362e+00   2.446028021e+03   1.587022710e+00   2.702540315e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.371218330e-04   2.139257545e-03   5.872330516e-01   3.448426569e-01   1.000794201e+00   2.440722128e+03   1.590731841e+00   2.708859518e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.383669124e-04   2.142870985e-03   5.872329647e-01   3.448425548e-01   1.000793904e+00   2.440016805e+03   1.591222133e+00   2.709694838e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.406306931e-04   2.149440876e-03   5.872328055e-01   3.448423679e-01   1.000793362e+00   2.438739020e+03   1.592114308e+00   2.711214860e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.510440845e-04   2.179662374e-03   5.872320559e-01   3.448414874e-01   1.000790807e+00   2.432915057e+03   1.596188661e+00   2.718156554e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.528551091e-04   2.184918287e-03   5.872319224e-01   3.448413307e-01   1.000790352e+00   2.431912332e+03   1.596896655e+00   2.719362817e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.544963501e-04   2.189681458e-03   5.872318007e-01   3.448411878e-01   1.000789937e+00   2.431007072e+03   1.597537048e+00   2.720453909e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.578920213e-04   2.199536294e-03   5.872315467e-01   3.448408894e-01   1.000789071e+00   2.429142379e+03   1.598840547e+00   2.722674822e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.635514731e-04   2.215961021e-03   5.872311168e-01   3.448403845e-01   1.000787606e+00   2.426054906e+03   1.600999543e+00   2.726353385e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.693382626e-04   2.232755305e-03   5.872306687e-01   3.448398582e-01   1.000786078e+00   2.422924635e+03   1.603201764e+00   2.730105647e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.697485729e-04   2.233946098e-03   5.872306366e-01   3.448398205e-01   1.000785969e+00   2.422703842e+03   1.603358104e+00   2.730372029e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.726914879e-04   2.242486956e-03   5.872304051e-01   3.448395487e-01   1.000785180e+00   2.421125365e+03   1.604480594e+00   2.732284603e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.792564520e-04   2.261539639e-03   5.872298805e-01   3.448389326e-01   1.000783392e+00   2.417632654e+03   1.606932143e+00   2.736461813e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.860477942e-04   2.281249312e-03   5.872293270e-01   3.448382825e-01   1.000781505e+00   2.414053360e+03   1.609449415e+00   2.740751084e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.883115750e-04   2.287819203e-03   5.872291399e-01   3.448380627e-01   1.000780867e+00   2.412869496e+03   1.610289430e+00   2.742182430e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.917072461e-04   2.297674039e-03   5.872288569e-01   3.448377303e-01   1.000779903e+00   2.411103625e+03   1.611551403e+00   2.744332783e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.003096129e-04   2.322639625e-03   5.872281277e-01   3.448368739e-01   1.000777417e+00   2.406670311e+03   1.614682088e+00   2.749667483e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.051342956e-04   2.336641705e-03   5.872277108e-01   3.448363843e-01   1.000775997e+00   2.404209043e+03   1.616422935e+00   2.752633954e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.055446059e-04   2.337832498e-03   5.872276751e-01   3.448363425e-01   1.000775875e+00   2.404000631e+03   1.616571340e+00   2.752886842e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.082611428e-04   2.345716367e-03   5.872274379e-01   3.448360639e-01   1.000775066e+00   2.402624977e+03   1.617554109e+00   2.754561529e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.164107534e-04   2.369367974e-03   5.872267161e-01   3.448352161e-01   1.000772606e+00   2.398532729e+03   1.620479814e+00   2.759547155e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.222965834e-04   2.386449690e-03   5.872261852e-01   3.448345926e-01   1.000770797e+00   2.395607028e+03   1.622547347e+00   2.763070497e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.232020957e-04   2.389077647e-03   5.872261029e-01   3.448344959e-01   1.000770516e+00   2.395159432e+03   1.622866166e+00   2.763613807e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.267109558e-04   2.399260978e-03   5.872257821e-01   3.448341192e-01   1.000769423e+00   2.393432401e+03   1.624102431e+00   2.765720581e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.348605665e-04   2.422912585e-03   5.872250267e-01   3.448332320e-01   1.000766848e+00   2.389457559e+03   1.626959709e+00   2.770589867e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.414255306e-04   2.441965269e-03   5.872244078e-01   3.448325051e-01   1.000764738e+00   2.386289286e+03   1.629223825e+00   2.774448411e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.450475798e-04   2.452477094e-03   5.872240625e-01   3.448320996e-01   1.000763561e+00   2.384555615e+03   1.630465926e+00   2.776565251e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.500278974e-04   2.466930854e-03   5.872235828e-01   3.448315362e-01   1.000761926e+00   2.382189163e+03   1.632168600e+00   2.779467051e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.590830204e-04   2.493210418e-03   5.872226981e-01   3.448304971e-01   1.000758911e+00   2.377927452e+03   1.635250775e+00   2.784719971e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.613185039e-04   2.499698185e-03   5.872224770e-01   3.448302374e-01   1.000758157e+00   2.376885201e+03   1.636002578e+00   2.786001289e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.618278546e-04   2.501176410e-03   5.872224265e-01   3.448301781e-01   1.000757985e+00   2.376648115e+03   1.636172588e+00   2.786291045e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.648839586e-04   2.510045763e-03   5.872221223e-01   3.448298210e-01   1.000756948e+00   2.375230272e+03   1.637193829e+00   2.788031592e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.730335692e-04   2.533697370e-03   5.872213019e-01   3.448288574e-01   1.000754152e+00   2.371483036e+03   1.639904742e+00   2.792651998e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.807304238e-04   2.556035000e-03   5.872205152e-01   3.448279335e-01   1.000751471e+00   2.367982398e+03   1.642453741e+00   2.796996527e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.855975523e-04   2.570160265e-03   5.872200115e-01   3.448273419e-01   1.000749754e+00   2.365792441e+03   1.644053543e+00   2.799723292e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.904646809e-04   2.584285530e-03   5.872195032e-01   3.448267449e-01   1.000748021e+00   2.363618726e+03   1.645630281e+00   2.802410806e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.995198039e-04   2.610565094e-03   5.872185461e-01   3.448256209e-01   1.000744759e+00   2.359611512e+03   1.648552219e+00   2.807391269e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.020099627e-04   2.617791974e-03   5.872182801e-01   3.448253085e-01   1.000743853e+00   2.358519166e+03   1.649355397e+00   2.808760308e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.030286641e-04   2.620748425e-03   5.872181710e-01   3.448251804e-01   1.000743481e+00   2.358073572e+03   1.649684404e+00   2.809321110e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.058583900e-04   2.628960789e-03   5.872178669e-01   3.448248232e-01   1.000742444e+00   2.356840195e+03   1.650599287e+00   2.810880562e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.081221707e-04   2.635530680e-03   5.872176225e-01   3.448245362e-01   1.000741611e+00   2.355858507e+03   1.651329683e+00   2.812125555e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.167245375e-04   2.660496265e-03   5.872166852e-01   3.448234354e-01   1.000738416e+00   2.352152980e+03   1.654036129e+00   2.816738983e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.248741482e-04   2.684147872e-03   5.872157851e-01   3.448223783e-01   1.000735349e+00   2.348683151e+03   1.656594806e+00   2.821100603e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.280434413e-04   2.693345720e-03   5.872154319e-01   3.448219635e-01   1.000734145e+00   2.347346137e+03   1.657592017e+00   2.822800504e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.332501370e-04   2.708456469e-03   5.872148476e-01   3.448212772e-01   1.000732153e+00   2.345136421e+03   1.663127729e+00   2.832230377e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.432107722e-04   2.737363989e-03   5.872137169e-01   3.448199493e-01   1.000728299e+00   2.341031310e+03   1.662268138e+00   2.830771983e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.451349859e-04   2.742948396e-03   5.872134965e-01   3.448196904e-01   1.000727548e+00   2.340239860e+03   1.662856255e+00   2.831774585e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.463800653e-04   2.746561836e-03   5.872133536e-01   3.448195226e-01   1.000727061e+00   2.339728983e+03   1.663237363e+00   2.832424285e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.504548706e-04   2.758387640e-03   5.872128840e-01   3.448189711e-01   1.000725460e+00   2.338064688e+03   1.664486454e+00   2.834553701e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.649430673e-04   2.800434941e-03   5.872111919e-01   3.448169838e-01   1.000719693e+00   2.332224368e+03   1.668859917e+00   2.842009724e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.684519275e-04   2.810618272e-03   5.872107768e-01   3.448164963e-01   1.000718278e+00   2.330828148e+03   1.669905105e+00   2.843791652e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.726399219e-04   2.822772571e-03   5.872102787e-01   3.448159114e-01   1.000716580e+00   2.329171595e+03   1.671153100e+00   2.845919360e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.792048860e-04   2.841825254e-03   5.872094920e-01   3.448149875e-01   1.000713899e+00   2.326595690e+03   1.673101630e+00   2.849241460e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.959568635e-04   2.890442447e-03   5.872074544e-01   3.448125945e-01   1.000706954e+00   2.320127348e+03   1.678001284e+00   2.857595337e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.984470223e-04   2.897669327e-03   5.872071479e-01   3.448122346e-01   1.000705910e+00   2.319179814e+03   1.678724655e+00   2.858828713e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.013840731e-03   2.942344585e-03   5.872052321e-01   3.448099846e-01   1.000699380e+00   2.313389091e+03   1.683161011e+00   2.866393075e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.015368783e-03   2.946779262e-03   5.872050399e-01   3.448097589e-01   1.000698725e+00   2.312821568e+03   1.683595199e+00   2.867133428e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.016585566e-03   2.950310578e-03   5.872048867e-01   3.448095789e-01   1.000698203e+00   2.312370059e+03   1.683938719e+00   2.867719185e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.021113127e-03   2.963450360e-03   5.872043147e-01   3.448089072e-01   1.000696253e+00   2.310697670e+03   1.685218353e+00   2.869901176e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.034243055e-03   3.001555727e-03   5.872026381e-01   3.448069381e-01   1.000690538e+00   2.305907201e+03   1.688904213e+00   2.876186352e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.041260776e-03   3.021922389e-03   5.872017321e-01   3.448058742e-01   1.000687451e+00   2.303380649e+03   1.690870676e+00   2.879539659e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.044656447e-03   3.031777225e-03   5.872012912e-01   3.448053564e-01   1.000685948e+00   2.302168440e+03   1.691817595e+00   2.881154418e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.046467471e-03   3.037033138e-03   5.872010554e-01   3.448050795e-01   1.000685144e+00   2.301524287e+03   1.692316675e+00   2.882005506e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.056428107e-03   3.065940658e-03   5.871997504e-01   3.448035469e-01   1.000680696e+00   2.298008300e+03   1.695043563e+00   2.886655796e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.065030473e-03   3.090906243e-03   5.871986123e-01   3.448022103e-01   1.000676817e+00   2.295007259e+03   1.697389788e+00   2.890657016e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.066954687e-03   3.096490651e-03   5.871983563e-01   3.448019097e-01   1.000675945e+00   2.294340980e+03   1.697914660e+00   2.891552134e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.071029492e-03   3.108316454e-03   5.871978126e-01   3.448012711e-01   1.000674092e+00   2.292936609e+03   1.699027498e+00   2.893449979e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.076009810e-03   3.122770214e-03   5.871971449e-01   3.448004870e-01   1.000671816e+00   2.291232018e+03   1.700372673e+00   2.895744108e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.091856275e-03   3.168759451e-03   5.871949988e-01   3.447979666e-01   1.000664502e+00   2.285877096e+03   1.704582356e+00   2.902923832e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.093893678e-03   3.174672353e-03   5.871947206e-01   3.447976399e-01   1.000663553e+00   2.285196709e+03   1.705124005e+00   2.903847643e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.100232264e-03   3.193068047e-03   5.871938513e-01   3.447966190e-01   1.000660590e+00   2.283094349e+03   1.706810205e+00   2.906723565e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.120153534e-03   3.250883087e-03   5.871910863e-01   3.447933718e-01   1.000651167e+00   2.276597425e+03   1.711992155e+00   2.915562233e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.126265742e-03   3.268621793e-03   5.871902281e-01   3.447923640e-01   1.000648242e+00   2.274638180e+03   1.713574598e+00   2.918261435e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.136000000e-03   3.296872323e-03   5.871888521e-01   3.447907480e-01   1.000643552e+00   2.271549999e+03   1.716083033e+00   2.922540214e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.148295159e-03   3.332555043e-03   5.871870978e-01   3.447886878e-01   1.000637573e+00   2.267701885e+03   1.719184742e+00   2.927831263e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.148705469e-03   3.333745836e-03   5.871870389e-01   3.447886187e-01   1.000637372e+00   2.267574542e+03   1.719288142e+00   2.928007650e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.152780274e-03   3.345571640e-03   5.871864533e-01   3.447879309e-01   1.000635376e+00   2.266314516e+03   1.720315420e+00   2.929760063e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.161835397e-03   3.371851204e-03   5.871851450e-01   3.447863945e-01   1.000630917e+00   2.263539790e+03   1.722593395e+00   2.933646074e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.177229106e-03   3.416526462e-03   5.871828993e-01   3.447837573e-01   1.000623263e+00   2.258891061e+03   1.726412099e+00   2.940160725e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.179719265e-03   3.423753342e-03   5.871825337e-01   3.447833279e-01   1.000622017e+00   2.258147797e+03   1.727022845e+00   2.941202686e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.184699583e-03   3.438207102e-03   5.871818000e-01   3.447824663e-01   1.000619517e+00   2.256669184e+03   1.728245741e+00   2.943289014e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.191943681e-03   3.459230753e-03   5.871807277e-01   3.447812069e-01   1.000615862e+00   2.254535255e+03   1.730014855e+00   2.946307285e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.206884634e-03   3.502592033e-03   5.871784982e-01   3.447785887e-01   1.000608263e+00   2.250190975e+03   1.733647955e+00   2.952505856e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.209374793e-03   3.509818913e-03   5.871781242e-01   3.447781496e-01   1.000606989e+00   2.249475109e+03   1.734242702e+00   2.953520628e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.215713379e-03   3.528214607e-03   5.871771691e-01   3.447770280e-01   1.000603734e+00   2.247664914e+03   1.735757894e+00   2.956105901e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.236540162e-03   3.588657604e-03   5.871740019e-01   3.447733085e-01   1.000592939e+00   2.241810934e+03   1.740700860e+00   2.964540076e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.241067723e-03   3.601797385e-03   5.871733072e-01   3.447724927e-01   1.000590572e+00   2.240558212e+03   1.741773365e+00   2.966370139e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.244053084e-03   3.610461429e-03   5.871728481e-01   3.447719535e-01   1.000589007e+00   2.239737020e+03   1.742472590e+00   2.967563293e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.244661475e-03   3.612227087e-03   5.871727544e-01   3.447718435e-01   1.000588688e+00   2.239569953e+03   1.742614265e+00   2.967805049e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.251226439e-03   3.631279771e-03   5.871717410e-01   3.447706535e-01   1.000585234e+00   2.237775352e+03   1.744137706e+00   2.970404712e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.271147710e-03   3.689094811e-03   5.871686399e-01   3.447670117e-01   1.000574665e+00   2.232409752e+03   1.748736029e+00   2.978251749e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.273637869e-03   3.696321691e-03   5.871682494e-01   3.447665531e-01   1.000573334e+00   2.231748713e+03   1.749311102e+00   2.979233130e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.278165430e-03   3.709461473e-03   5.871675379e-01   3.447657175e-01   1.000570909e+00   2.230552746e+03   1.750358231e+00   2.981020097e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
