t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
2.827315179e-04   8.205367224e-04   5.872119341e-01   3.448178555e-01   1.000722223e+00   1.083277242e+00   1.060188874e-01   -2.740013336e-01  -3.217937060e-01    -1.010944743e+00    2.577205163e-01    3.000000000e+02   3.450164032e-28   0.000000000e+00   1.000000000e+00   
2.830357135e-04   8.214195515e-04   5.872120173e-01   3.448179533e-01   1.000722506e+00   1.083277549e+00   1.060189325e-01   -2.735129968e-01  -3.212202372e-01    -1.009143137e+00    2.576824040e-01    3.000000000e+02   -1.250807702e-26  0.000000000e+00   1.000000000e+00   
2.836582532e-04   8.232262715e-04   5.872121871e-01   3.448181527e-01   1.000723085e+00   1.083278175e+00   1.060190244e-01   -2.722157251e-01  -3.196967826e-01    -1.004357064e+00    2.576042328e-01    3.000000000e+02   -3.920955937e-26  0.000000000e+00   1.000000000e+00   
2.858088449e-04   8.294676679e-04   5.872127676e-01   3.448188345e-01   1.000725064e+00   1.083280317e+00   1.060193389e-01   -2.677967900e-01  -3.145073884e-01    -9.880541010e-01    2.573344917e-01    3.000000000e+02   -3.300409602e-31  0.000000000e+00   1.000000000e+00   
2.867285058e-04   8.321366861e-04   5.872130130e-01   3.448191227e-01   1.000725900e+00   1.083281223e+00   1.060194718e-01   -2.659126307e-01  -3.122947142e-01    -9.811027799e-01    2.572192826e-01    3.000000000e+02   2.167148594e-35   0.000000000e+00   1.000000000e+00   
2.867921746e-04   8.323214643e-04   5.872130299e-01   3.448191425e-01   1.000725958e+00   1.083281285e+00   1.060194809e-01   -2.658129016e-01  -3.121775987e-01    -9.807348508e-01    2.572113302e-01    3.000000000e+02   -1.408485116e-28  0.000000000e+00   1.000000000e+00   
2.873015253e-04   8.337996897e-04   5.872131651e-01   3.448193012e-01   1.000726418e+00   1.083281784e+00   1.060195541e-01   -2.648106378e-01  -3.110005855e-01    -9.770371547e-01    2.571475780e-01    3.000000000e+02   4.919882261e-26   0.000000000e+00   1.000000000e+00   
2.884334157e-04   8.370846352e-04   5.872134634e-01   3.448196515e-01   1.000727435e+00   1.083282884e+00   1.060197157e-01   -2.625624384e-01  -3.083603976e-01    -9.687427597e-01    2.570059729e-01    3.000000000e+02   1.196420980e-29   0.000000000e+00   1.000000000e+00   
2.914895197e-04   8.459539879e-04   5.872142565e-01   3.448205830e-01   1.000730138e+00   1.083285810e+00   1.060201453e-01   -2.565858446e-01  -3.013417320e-01    -9.466929713e-01    2.566243621e-01    3.000000000e+02   1.433681381e-30   0.000000000e+00   1.000000000e+00   
2.921120594e-04   8.477607079e-04   5.872144158e-01   3.448207701e-01   1.000730681e+00   1.083286398e+00   1.060202316e-01   -2.554322002e-01  -2.999869404e-01    -9.424367683e-01    2.565468029e-01    3.000000000e+02   1.094048893e-27   0.000000000e+00   1.000000000e+00   
2.951681634e-04   8.566300606e-04   5.872151873e-01   3.448216762e-01   1.000733311e+00   1.083289245e+00   1.060206494e-01   -2.495711057e-01  -2.931038871e-01    -9.208130186e-01    2.561666599e-01    3.000000000e+02   7.213756829e-32   0.000000000e+00   1.000000000e+00   
2.960736757e-04   8.592580170e-04   5.872154124e-01   3.448219405e-01   1.000734078e+00   1.083290075e+00   1.060207714e-01   -2.479172299e-01  -2.911616368e-01    -9.147112591e-01    2.560543020e-01    3.000000000e+02   -4.078735932e-27  0.000000000e+00   1.000000000e+00   
2.985072400e-04   8.663206497e-04   5.872160100e-01   3.448226424e-01   1.000736115e+00   1.083292280e+00   1.060210951e-01   -2.434492211e-01  -2.859145605e-01    -8.982270830e-01    2.557528438e-01    3.000000000e+02   -5.318113468e-27  0.000000000e+00   1.000000000e+00   
3.004031563e-04   8.718229334e-04   5.872164682e-01   3.448231805e-01   1.000737677e+00   1.083293971e+00   1.060213433e-01   -2.398912124e-01  -2.817361411e-01    -8.851001910e-01    2.555184313e-01    3.000000000e+02   1.519871002e-27   0.000000000e+00   1.000000000e+00   
3.011105878e-04   8.738760243e-04   5.872166374e-01   3.448233792e-01   1.000738253e+00   1.083294595e+00   1.060214349e-01   -2.385819142e-01  -2.801985388e-01    -8.802696712e-01    2.554310847e-01    3.000000000e+02   -5.750526188e-31  0.000000000e+00   1.000000000e+00   
3.033177740e-04   8.802816679e-04   5.872171598e-01   3.448239927e-01   1.000740034e+00   1.083296522e+00   1.060217178e-01   -2.347551648e-01  -2.757045223e-01    -8.661513017e-01    2.551591272e-01    3.000000000e+02   4.971239717e-27   0.000000000e+00   1.000000000e+00   
3.038554220e-04   8.818420170e-04   5.872172856e-01   3.448241406e-01   1.000740463e+00   1.083296987e+00   1.060217860e-01   -2.337609844e-01  -2.745369815e-01    -8.624833642e-01    2.550929298e-01    3.000000000e+02   1.418156643e-27   0.000000000e+00   1.000000000e+00   
3.043647726e-04   8.833202425e-04   5.872174045e-01   3.448242801e-01   1.000740868e+00   1.083297425e+00   1.060218504e-01   -2.327488489e-01  -2.733483499e-01    -8.587491678e-01    2.550301972e-01    3.000000000e+02   9.365751959e-26   0.000000000e+00   1.000000000e+00   
3.048741233e-04   8.847984679e-04   5.872175228e-01   3.448244191e-01   1.000741271e+00   1.083297862e+00   1.060219145e-01   -2.319443885e-01  -2.724036185e-01    -8.557812065e-01    2.549676430e-01    3.000000000e+02   1.045140608e-26   0.000000000e+00   1.000000000e+00   
3.069115260e-04   8.907113697e-04   5.872179916e-01   3.448249696e-01   1.000742869e+00   1.083299591e+00   1.060221684e-01   -2.286087914e-01  -2.684863907e-01    -8.434748727e-01    2.547176710e-01    3.000000000e+02   8.868097931e-31   0.000000000e+00   1.000000000e+00   
3.082697944e-04   8.946533043e-04   5.872183001e-01   3.448253319e-01   1.000743921e+00   1.083300730e+00   1.060223355e-01   -2.260194594e-01  -2.654455255e-01    -8.339217127e-01    2.545510537e-01    3.000000000e+02   1.160554616e-26   0.000000000e+00   1.000000000e+00   
3.088923341e-04   8.964600243e-04   5.872184405e-01   3.448254968e-01   1.000744399e+00   1.083301248e+00   1.060224115e-01   -2.250401668e-01  -2.642954716e-01    -8.303087119e-01    2.544749143e-01    3.000000000e+02   1.734078204e-27   0.000000000e+00   1.000000000e+00   
3.100242245e-04   8.997449697e-04   5.872186939e-01   3.448257945e-01   1.000745263e+00   1.083302183e+00   1.060225488e-01   -2.230371229e-01  -2.619431360e-01    -8.229186316e-01    2.543364528e-01    3.000000000e+02   -1.413871792e-30  0.000000000e+00   1.000000000e+00   
3.128539504e-04   9.079573334e-04   5.872193182e-01   3.448265277e-01   1.000747391e+00   1.083304486e+00   1.060228870e-01   -2.182395915e-01  -2.563090082e-01    -8.052184973e-01    2.539911882e-01    3.000000000e+02   9.470125478e-27   0.000000000e+00   1.000000000e+00   
3.133633011e-04   9.094355588e-04   5.872194292e-01   3.448266580e-01   1.000747769e+00   1.083304896e+00   1.060229471e-01   -2.175233474e-01  -2.554678718e-01    -8.025759891e-01    2.539292492e-01    3.000000000e+02   -1.660382145e-26  0.000000000e+00   1.000000000e+00   
3.143820024e-04   9.123920098e-04   5.872196498e-01   3.448269171e-01   1.000748521e+00   1.083305709e+00   1.060230665e-01   -2.157949676e-01  -2.534380906e-01    -7.961992436e-01    2.538052880e-01    3.000000000e+02   -1.694172296e-26  0.000000000e+00   1.000000000e+00   
3.175512954e-04   9.215898570e-04   5.872203252e-01   3.448277104e-01   1.000750823e+00   1.083308202e+00   1.060234324e-01   -2.105980306e-01  -2.473348880e-01    -7.770254672e-01    2.534206563e-01    3.000000000e+02   3.799266464e-26   0.000000000e+00   1.000000000e+00   
3.180040516e-04   9.229038352e-04   5.872204204e-01   3.448278221e-01   1.000751147e+00   1.083308553e+00   1.060234840e-01   -2.098959433e-01  -2.465103681e-01    -7.744351614e-01    2.533658559e-01    3.000000000e+02   -2.099425775e-26  0.000000000e+00   1.000000000e+00   
3.189661584e-04   9.256960389e-04   5.872206215e-01   3.448280583e-01   1.000751833e+00   1.083309295e+00   1.060235929e-01   -2.083299627e-01  -2.446713004e-01    -7.686575598e-01    2.532494595e-01    3.000000000e+02   1.973097899e-30   0.000000000e+00   1.000000000e+00   
3.219090734e-04   9.342368970e-04   5.872212276e-01   3.448287702e-01   1.000753899e+00   1.083311531e+00   1.060239212e-01   -2.036816724e-01  -2.392124034e-01    -7.515079291e-01    2.528944718e-01    3.000000000e+02   1.721015222e-25   0.000000000e+00   1.000000000e+00   
3.227013966e-04   9.365363589e-04   5.872213884e-01   3.448289590e-01   1.000754447e+00   1.083312124e+00   1.060240083e-01   -2.024454705e-01  -2.377606205e-01    -7.469470187e-01    2.527991478e-01    3.000000000e+02   -5.474314434e-27  0.000000000e+00   1.000000000e+00   
3.236069089e-04   9.391643152e-04   5.872215710e-01   3.448291735e-01   1.000755069e+00   1.083312798e+00   1.060241072e-01   -2.010243213e-01  -2.360916355e-01    -7.417037478e-01    2.526903246e-01    3.000000000e+02   -2.943780253e-27  0.000000000e+00   1.000000000e+00   
3.241728541e-04   9.408067879e-04   5.872216845e-01   3.448293068e-01   1.000755456e+00   1.083313217e+00   1.060241687e-01   -2.001666576e-01  -2.350844037e-01    -7.385394357e-01    2.526223939e-01    3.000000000e+02   6.430608212e-26   0.000000000e+00   1.000000000e+00   
3.266630129e-04   9.480336680e-04   5.872221781e-01   3.448298865e-01   1.000757139e+00   1.083315038e+00   1.060244361e-01   -1.963580118e-01  -2.306115588e-01    -7.244875789e-01    2.523240865e-01    3.000000000e+02   3.467050764e-30   0.000000000e+00   1.000000000e+00   
3.283608485e-04   9.529610861e-04   5.872225090e-01   3.448302751e-01   1.000758266e+00   1.083316259e+00   1.060246153e-01   -1.936734267e-01  -2.274587911e-01    -7.145828671e-01    2.521211907e-01    3.000000000e+02   -6.983660852e-26  0.000000000e+00   1.000000000e+00   
3.306246292e-04   9.595309770e-04   5.872229438e-01   3.448307857e-01   1.000759748e+00   1.083317863e+00   1.060248508e-01   -1.904936031e-01  -2.237244288e-01    -7.028510219e-01    2.518516275e-01    3.000000000e+02   -3.045485798e-27  0.000000000e+00   1.000000000e+00   
3.328318155e-04   9.659366207e-04   5.872233606e-01   3.448312753e-01   1.000761169e+00   1.083319401e+00   1.060250766e-01   -1.871508269e-01  -2.197986751e-01    -6.905179028e-01    2.515894234e-01    3.000000000e+02   9.617284175e-31   0.000000000e+00   1.000000000e+00   
3.329874504e-04   9.663883007e-04   5.872233898e-01   3.448313095e-01   1.000761268e+00   1.083319509e+00   1.060250923e-01   -1.869879592e-01  -2.196074065e-01    -6.899170151e-01    2.515710108e-01    3.000000000e+02   -4.940913190e-28  0.000000000e+00   1.000000000e+00   
3.338929627e-04   9.690162571e-04   5.872235584e-01   3.448315075e-01   1.000761843e+00   1.083320131e+00   1.060251837e-01   -1.856317487e-01  -2.180146721e-01    -6.849132921e-01    2.514636880e-01    3.000000000e+02   1.062501346e-27   0.000000000e+00   1.000000000e+00   
3.363265270e-04   9.760788898e-04   5.872240058e-01   3.448320330e-01   1.000763368e+00   1.083321782e+00   1.060254260e-01   -1.822082692e-01  -2.139941395e-01    -6.722824166e-01    2.511760541e-01    3.000000000e+02   2.559143589e-31   0.000000000e+00   1.000000000e+00   
3.389581721e-04   9.837163880e-04   5.872244802e-01   3.448325901e-01   1.000764985e+00   1.083323532e+00   1.060256830e-01   -1.784067501e-01  -2.095296222e-01    -6.582567217e-01    2.508660080e-01    3.000000000e+02   1.077385331e-27   0.000000000e+00   1.000000000e+00   
3.397787926e-04   9.860979734e-04   5.872246261e-01   3.448327615e-01   1.000765482e+00   1.083324070e+00   1.060257620e-01   -1.772658664e-01  -2.081897642e-01    -6.540474338e-01    2.507695854e-01    3.000000000e+02   -1.288933461e-29  0.000000000e+00   1.000000000e+00   
3.436272199e-04   9.972667880e-04   5.872252981e-01   3.448335507e-01   1.000767773e+00   1.083326550e+00   1.060261260e-01   -1.719730127e-01  -2.019738072e-01    -6.345194290e-01    2.503189043e-01    3.000000000e+02   -6.077116435e-26  0.000000000e+00   1.000000000e+00   
3.444053945e-04   9.995251880e-04   5.872254315e-01   3.448337074e-01   1.000768227e+00   1.083327042e+00   1.060261982e-01   -1.709116124e-01  -2.007272907e-01    -6.306033819e-01    2.502280769e-01    3.000000000e+02   5.189144380e-28   0.000000000e+00   1.000000000e+00   
3.454240958e-04   1.002481639e-03   5.872256048e-01   3.448339109e-01   1.000768818e+00   1.083327681e+00   1.060262921e-01   -1.695381248e-01  -1.991142557e-01    -6.255358830e-01    2.501093353e-01    3.000000000e+02   7.701881468e-34   0.000000000e+00   1.000000000e+00   
3.484801998e-04   1.011350992e-03   5.872261165e-01   3.448345120e-01   1.000770563e+00   1.083329569e+00   1.060265693e-01   -1.654718410e-01  -1.943387732e-01    -6.105332621e-01    2.497542552e-01    3.000000000e+02   -2.299217625e-27  0.000000000e+00   1.000000000e+00   
3.494989012e-04   1.014307443e-03   5.872262843e-01   3.448347090e-01   1.000771134e+00   1.083330189e+00   1.060266602e-01   -1.642127342e-01  -1.928600675e-01    -6.058877713e-01    2.496363474e-01    3.000000000e+02   -3.119399133e-26  0.000000000e+00   1.000000000e+00   
3.505176025e-04   1.017263893e-03   5.872264508e-01   3.448349045e-01   1.000771702e+00   1.083330803e+00   1.060267504e-01   -1.628328027e-01  -1.912394576e-01    -6.007964750e-01    2.495185467e-01    3.000000000e+02   1.642902080e-26   0.000000000e+00   1.000000000e+00   
3.525550052e-04   1.023176795e-03   5.872267795e-01   3.448352906e-01   1.000772822e+00   1.083332016e+00   1.060269284e-01   -1.601877824e-01  -1.881331112e-01    -5.910376000e-01    2.492835893e-01    3.000000000e+02   1.227886436e-27   0.000000000e+00   1.000000000e+00   
3.554130284e-04   1.031471283e-03   5.872272319e-01   3.448358219e-01   1.000774364e+00   1.083333685e+00   1.060271735e-01   -1.564640177e-01  -1.837598640e-01    -5.772986387e-01    2.489552351e-01    3.000000000e+02   2.207626629e-27   0.000000000e+00   1.000000000e+00   
3.562336489e-04   1.033852868e-03   5.872273598e-01   3.448359721e-01   1.000774800e+00   1.083334157e+00   1.060272428e-01   -1.554317657e-01  -1.825475708e-01    -5.734901073e-01    2.488612467e-01    3.000000000e+02   -5.412037144e-30  0.000000000e+00   1.000000000e+00   
3.599122926e-04   1.044528941e-03   5.872279232e-01   3.448366338e-01   1.000776720e+00   1.083336235e+00   1.060275479e-01   -1.508494289e-01  -1.771659937e-01    -5.565833844e-01    2.484413982e-01    3.000000000e+02   -3.803201476e-32  0.000000000e+00   1.000000000e+00   
3.604216432e-04   1.046007166e-03   5.872279998e-01   3.448367238e-01   1.000776982e+00   1.083336518e+00   1.060275895e-01   -1.502453024e-01  -1.764564968e-01    -5.543544342e-01    2.483834747e-01    3.000000000e+02   3.016184996e-26   0.000000000e+00   1.000000000e+00   
3.612988583e-04   1.048552999e-03   5.872281311e-01   3.448368779e-01   1.000777429e+00   1.083337002e+00   1.060276605e-01   -1.491275807e-01  -1.751438210e-01    -5.502305415e-01    2.482837723e-01    3.000000000e+02   -1.315073092e-27  0.000000000e+00   1.000000000e+00   
3.621194788e-04   1.050934584e-03   5.872282530e-01   3.448370211e-01   1.000777845e+00   1.083337452e+00   1.060277266e-01   -1.481304104e-01  -1.739727242e-01    -5.465514324e-01    2.481906562e-01    3.000000000e+02   -1.743703549e-32  0.000000000e+00   1.000000000e+00   
3.633645582e-04   1.054548024e-03   5.872284365e-01   3.448372366e-01   1.000778470e+00   1.083338129e+00   1.060278260e-01   -1.466622405e-01  -1.722484764e-01    -5.411345479e-01    2.480496339e-01    3.000000000e+02   -3.371656361e-26  0.000000000e+00   1.000000000e+00   
3.660245006e-04   1.062267646e-03   5.872288223e-01   3.448376897e-01   1.000779785e+00   1.083339553e+00   1.060280349e-01   -1.434195251e-01  -1.684401576e-01    -5.291703617e-01    2.477492015e-01    3.000000000e+02   -6.231679068e-27  0.000000000e+00   1.000000000e+00   
3.665904458e-04   1.063910119e-03   5.872289032e-01   3.448377848e-01   1.000780061e+00   1.083339851e+00   1.060280788e-01   -1.427650683e-01  -1.676715490e-01    -5.267557064e-01    2.476854626e-01    3.000000000e+02   -2.586385300e-26  0.000000000e+00   1.000000000e+00   
3.672695800e-04   1.065881086e-03   5.872289998e-01   3.448378983e-01   1.000780390e+00   1.083340208e+00   1.060281311e-01   -1.419543327e-01  -1.667194016e-01    -5.237644472e-01    2.476090409e-01    3.000000000e+02   -5.086793588e-28  0.000000000e+00   1.000000000e+00   
3.689108210e-04   1.070644257e-03   5.872292311e-01   3.448381699e-01   1.000781178e+00   1.083341061e+00   1.060282564e-01   -1.399988293e-01  -1.644228098e-01    -5.165494913e-01    2.474246805e-01    3.000000000e+02   -8.513476061e-30  0.000000000e+00   1.000000000e+00   
3.714009798e-04   1.077871137e-03   5.872295761e-01   3.448385750e-01   1.000782354e+00   1.083342334e+00   1.060284433e-01   -1.371006297e-01  -1.610190893e-01    -5.058563882e-01    2.471459397e-01    3.000000000e+02   -9.805773389e-29  0.000000000e+00   1.000000000e+00   
3.720659654e-04   1.079801043e-03   5.872296670e-01   3.448386818e-01   1.000782664e+00   1.083342669e+00   1.060284925e-01   -1.363416729e-01  -1.601277503e-01    -5.030561641e-01    2.470717120e-01    3.000000000e+02   3.422225915e-28   0.000000000e+00   1.000000000e+00   
3.726743565e-04   1.081566701e-03   5.872297497e-01   3.448387790e-01   1.000782946e+00   1.083342975e+00   1.060285373e-01   -1.356397872e-01  -1.593034366e-01    -5.004665060e-01    2.470038529e-01    3.000000000e+02   -3.799094085e-26  0.000000000e+00   1.000000000e+00   
3.739194359e-04   1.085180141e-03   5.872299176e-01   3.448389761e-01   1.000783518e+00   1.083343594e+00   1.060286283e-01   -1.342726723e-01  -1.576978606e-01    -4.954224404e-01    2.468652401e-01    3.000000000e+02   1.769069512e-25   0.000000000e+00   1.000000000e+00   
3.759568386e-04   1.091093043e-03   5.872301886e-01   3.448392944e-01   1.000784442e+00   1.083344594e+00   1.060287750e-01   -1.319640756e-01  -1.549865780e-01    -4.869046949e-01    2.466389854e-01    3.000000000e+02   -5.888261634e-28  0.000000000e+00   1.000000000e+00   
3.781357275e-04   1.097416563e-03   5.872304733e-01   3.448396288e-01   1.000785412e+00   1.083345644e+00   1.060289293e-01   -1.294699487e-01  -1.520573985e-01    -4.777024062e-01    2.463978825e-01    3.000000000e+02   9.999826311e-35   0.000000000e+00   1.000000000e+00   
3.782135450e-04   1.097642403e-03   5.872304834e-01   3.448396406e-01   1.000785447e+00   1.083345682e+00   1.060289347e-01   -1.293968693e-01  -1.519715722e-01    -4.774327748e-01    2.463892990e-01    3.000000000e+02   1.289268328e-27   0.000000000e+00   1.000000000e+00   
3.787653416e-04   1.099243813e-03   5.872305546e-01   3.448397243e-01   1.000785690e+00   1.083345944e+00   1.060289733e-01   -1.287695085e-01  -1.512347798e-01    -4.751180732e-01    2.463283942e-01    3.000000000e+02   9.614896666e-26   0.000000000e+00   1.000000000e+00   
3.798972319e-04   1.102528759e-03   5.872306996e-01   3.448398945e-01   1.000786184e+00   1.083346479e+00   1.060290518e-01   -1.275348136e-01  -1.497847157e-01    -4.705625624e-01    2.462036914e-01    3.000000000e+02   8.472548577e-26   0.000000000e+00   1.000000000e+00   
3.841984153e-04   1.115011552e-03   5.872312376e-01   3.448405265e-01   1.000788018e+00   1.083348465e+00   1.060293433e-01   -1.228541028e-01  -1.442875337e-01    -4.532926558e-01    2.457320540e-01    3.000000000e+02   -2.335649615e-26  0.000000000e+00   1.000000000e+00   
3.847077660e-04   1.116489777e-03   5.872313001e-01   3.448405998e-01   1.000788230e+00   1.083348695e+00   1.060293771e-01   -1.222975349e-01  -1.436338809e-01    -4.512391449e-01    2.456764300e-01    3.000000000e+02   -2.063618965e-27  0.000000000e+00   1.000000000e+00   
3.857830619e-04   1.119610475e-03   5.872314309e-01   3.448407534e-01   1.000788676e+00   1.083349178e+00   1.060294479e-01   -1.211475960e-01  -1.422833523e-01    -4.469963345e-01    2.455591762e-01    3.000000000e+02   3.189802577e-27   0.000000000e+00   1.000000000e+00   
3.871979248e-04   1.123716657e-03   5.872316011e-01   3.448409533e-01   1.000789257e+00   1.083349806e+00   1.060295402e-01   -1.196536752e-01  -1.405288385e-01    -4.414843668e-01    2.454052308e-01    3.000000000e+02   -8.182317990e-31  0.000000000e+00   1.000000000e+00   
3.909331630e-04   1.134556977e-03   5.872320407e-01   3.448414696e-01   1.000790755e+00   1.083351428e+00   1.060297783e-01   -1.157402780e-01  -1.359327993e-01    -4.270454838e-01    2.450006116e-01    3.000000000e+02   -7.271238735e-32  0.000000000e+00   1.000000000e+00   
3.924046205e-04   1.138827406e-03   5.872322097e-01   3.448416681e-01   1.000791331e+00   1.083352051e+00   1.060298698e-01   -1.142203964e-01  -1.341477916e-01    -4.214377165e-01    2.448419412e-01    3.000000000e+02   -1.491046308e-27  0.000000000e+00   1.000000000e+00   
3.940458616e-04   1.143590577e-03   5.872323957e-01   3.448418865e-01   1.000791965e+00   1.083352737e+00   1.060299705e-01   -1.125733433e-01  -1.322134282e-01    -4.153607347e-01    2.446654627e-01    3.000000000e+02   1.639823811e-28   0.000000000e+00   1.000000000e+00   
3.985734231e-04   1.156730359e-03   5.872328947e-01   3.448424726e-01   1.000793666e+00   1.083354579e+00   1.060302409e-01   -1.078930834e-01  -1.267167354e-01    -3.980923650e-01    2.441810935e-01    3.000000000e+02   7.134884661e-25   0.000000000e+00   1.000000000e+00   
3.991959628e-04   1.158537079e-03   5.872329618e-01   3.448425514e-01   1.000793894e+00   1.083354826e+00   1.060302772e-01   -1.073815669e-01  -1.261159911e-01    -3.962050711e-01    2.441148710e-01    3.000000000e+02   -4.107011321e-27  0.000000000e+00   1.000000000e+00   
4.020256887e-04   1.166749443e-03   5.872332615e-01   3.448429035e-01   1.000794916e+00   1.083355932e+00   1.060304396e-01   -1.046034543e-01  -1.228532553e-01    -3.859548844e-01    2.438144780e-01    3.000000000e+02   -2.703199661e-27  0.000000000e+00   1.000000000e+00   
4.047139283e-04   1.174551188e-03   5.872335392e-01   3.448432295e-01   1.000795862e+00   1.083356956e+00   1.060305900e-01   -1.019545388e-01  -1.197422493e-01    -3.761813708e-01    2.435304539e-01    3.000000000e+02   3.463172100e-28   0.000000000e+00   1.000000000e+00   
4.052232790e-04   1.176029414e-03   5.872335910e-01   3.448432904e-01   1.000796039e+00   1.083357148e+00   1.060306180e-01   -1.014562387e-01  -1.191570228e-01    -3.743428275e-01    2.434767892e-01    3.000000000e+02   2.765697079e-26   0.000000000e+00   1.000000000e+00   
4.063551694e-04   1.179314359e-03   5.872337051e-01   3.448434244e-01   1.000796428e+00   1.083357569e+00   1.060306798e-01   -1.003751345e-01  -1.178873243e-01    -3.703539520e-01    2.433577405e-01    3.000000000e+02   6.211010864e-30   0.000000000e+00   1.000000000e+00   
4.083925720e-04   1.185227261e-03   5.872339075e-01   3.448436621e-01   1.000797118e+00   1.083358316e+00   1.060307895e-01   -9.847679167e-02  -1.156578223e-01    -3.633497650e-01    2.431441081e-01    3.000000000e+02   -3.320819430e-28  0.000000000e+00   1.000000000e+00   
4.113354870e-04   1.193768119e-03   5.872341932e-01   3.448439976e-01   1.000798092e+00   1.083359370e+00   1.060309442e-01   -9.568210572e-02  -1.123756083e-01    -3.530383855e-01    2.428369066e-01    3.000000000e+02   -1.093693491e-26  0.000000000e+00   1.000000000e+00   
4.119580267e-04   1.195574839e-03   5.872342525e-01   3.448440674e-01   1.000798294e+00   1.083359589e+00   1.060309764e-01   -9.510507670e-02  -1.116979173e-01    -3.509093563e-01    2.427721453e-01    3.000000000e+02   -1.977419180e-33  0.000000000e+00   1.000000000e+00   
4.137690513e-04   1.200830752e-03   5.872344231e-01   3.448442677e-01   1.000798875e+00   1.083360218e+00   1.060310688e-01   -9.343154367e-02  -1.097324373e-01    -3.447346189e-01    2.425841769e-01    3.000000000e+02   -8.859756850e-30  0.000000000e+00   1.000000000e+00   
4.162592101e-04   1.208057632e-03   5.872346527e-01   3.448445374e-01   1.000799658e+00   1.083361065e+00   1.060311932e-01   -9.118492087e-02  -1.070938907e-01    -3.364453802e-01    2.423267688e-01    3.000000000e+02   6.292589764e-28   0.000000000e+00   1.000000000e+00   
4.199944483e-04   1.218897952e-03   5.872349867e-01   3.448449296e-01   1.000800796e+00   1.083362298e+00   1.060313741e-01   -8.779427839e-02  -1.031117438e-01    -3.239350969e-01    2.419428085e-01    3.000000000e+02   1.560913006e-31   0.000000000e+00   1.000000000e+00   
4.201394718e-04   1.219318835e-03   5.872349994e-01   3.448449446e-01   1.000800840e+00   1.083362344e+00   1.060313810e-01   -8.765516997e-02  -1.029483674e-01    -3.234218346e-01    2.419279481e-01    3.000000000e+02   -2.434889507e-29  0.000000000e+00   1.000000000e+00   
4.204436673e-04   1.220201664e-03   5.872350261e-01   3.448449758e-01   1.000800931e+00   1.083362443e+00   1.060313954e-01   -8.741786158e-02  -1.026696604e-01    -3.225462510e-01    2.418968251e-01    3.000000000e+02   8.036223264e-27   0.000000000e+00   1.000000000e+00   
4.232733932e-04   1.228414028e-03   5.872352698e-01   3.448452621e-01   1.000801761e+00   1.083363342e+00   1.060315274e-01   -8.492227121e-02  -9.973870568e-02    -3.133383850e-01    2.416079469e-01    3.000000000e+02   -9.813244650e-28  0.000000000e+00   1.000000000e+00   
4.258873526e-04   1.236000199e-03   5.872354887e-01   3.448455192e-01   1.000802507e+00   1.083364150e+00   1.060316460e-01   -8.230399486e-02  -9.666365329e-02    -3.036778231e-01    2.413421901e-01    3.000000000e+02   8.605966650e-26   0.000000000e+00   1.000000000e+00   
4.259757815e-04   1.236256835e-03   5.872354960e-01   3.448455278e-01   1.000802532e+00   1.083364177e+00   1.060316499e-01   -8.253831949e-02  -9.693886197e-02    -3.045424166e-01    2.413334343e-01    3.000000000e+02   -2.028059724e-28  0.000000000e+00   1.000000000e+00   
4.262799770e-04   1.237139664e-03   5.872355211e-01   3.448455572e-01   1.000802618e+00   1.083364269e+00   1.060316635e-01   -8.231043190e-02  -9.667121873e-02    -3.037015906e-01    2.413026429e-01    3.000000000e+02   9.861919825e-27   0.000000000e+00   1.000000000e+00   
4.277514345e-04   1.241410094e-03   5.872356411e-01   3.448456982e-01   1.000803027e+00   1.083364712e+00   1.060317285e-01   -8.101000077e-02  -9.514391947e-02    -2.989034384e-01    2.411538216e-01    3.000000000e+02   -3.602989330e-26  0.000000000e+00   1.000000000e+00   
4.327317521e-04   1.255863854e-03   5.872360338e-01   3.448461594e-01   1.000804365e+00   1.083366161e+00   1.060319412e-01   -7.678951195e-02  -9.018713686e-02    -2.833312466e-01    2.406531873e-01    3.000000000e+02   -1.819210225e-26  0.000000000e+00   1.000000000e+00   
4.336089672e-04   1.258409686e-03   5.872361008e-01   3.448462380e-01   1.000804594e+00   1.083366408e+00   1.060319775e-01   -7.604104254e-02  -8.930809064e-02    -2.805696415e-01    2.405654726e-01    3.000000000e+02   -7.201935503e-29  0.000000000e+00   1.000000000e+00   
4.346559658e-04   1.261448261e-03   5.872361799e-01   3.448463310e-01   1.000804863e+00   1.083366700e+00   1.060320204e-01   -7.514276868e-02  -8.825310485e-02    -2.772553059e-01    2.404609602e-01    3.000000000e+02   -3.162266962e-28  0.000000000e+00   1.000000000e+00   
4.351653164e-04   1.262926486e-03   5.872362180e-01   3.448463758e-01   1.000804993e+00   1.083366841e+00   1.060320411e-01   -7.477595235e-02  -8.782229492e-02    -2.759018765e-01    2.404102325e-01    3.000000000e+02   -1.313972265e-26  0.000000000e+00   1.000000000e+00   
