t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
1.137698846e-04   5.042432557e-04   4.750644586e-01   2.256862399e-01   1.000271423e+00   2.249473465e+03   7.970880441e-01   1.677852404e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.143876719e-04   5.069813713e-04   4.750650550e-01   2.256868065e-01   1.000273935e+00   2.261012536e+03   7.945959887e-01   1.672604584e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.160351048e-04   5.142830129e-04   4.750667746e-01   2.256884403e-01   1.000281176e+00   2.290940994e+03   7.887232242e-01   1.660236553e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.173830044e-04   5.202570832e-04   4.750683063e-01   2.256898956e-01   1.000287626e+00   2.314558092e+03   7.846649230e-01   1.651688636e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.199290370e-04   5.315414384e-04   4.750715340e-01   2.256929624e-01   1.000301219e+00   2.357085714e+03   7.785558763e-01   1.638818200e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.215764699e-04   5.388430799e-04   4.750738786e-01   2.256951901e-01   1.000311092e+00   2.383091285e+03   7.755866254e-01   1.632560030e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.250211023e-04   5.541101486e-04   4.750794019e-01   2.257004381e-01   1.000334352e+00   2.433360330e+03   7.715746523e-01   1.624096202e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.270429517e-04   5.630712542e-04   4.750830125e-01   2.257038687e-01   1.000349557e+00   2.460117836e+03   7.704735774e-01   1.621766212e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.275671349e-04   5.653945037e-04   4.750839884e-01   2.257047960e-01   1.000353667e+00   2.466669394e+03   7.718930517e-01   1.624750719e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.286155013e-04   5.700410029e-04   4.750859810e-01   2.257066893e-01   1.000362058e+00   2.479490728e+03   7.702131317e-01   1.621207871e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.296077052e-04   5.744385825e-04   4.750879104e-01   2.257085226e-01   1.000370183e+00   2.491052949e+03   7.703039559e-01   1.621392460e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.297574718e-04   5.751023681e-04   4.750882044e-01   2.257088020e-01   1.000371422e+00   2.492706630e+03   7.718930518e-01   1.624736301e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.301880508e-04   5.770107517e-04   4.750890520e-01   2.257096073e-01   1.000374991e+00   2.497589163e+03   7.704490999e-01   1.621694073e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.308058382e-04   5.797488673e-04   4.750902741e-01   2.257107686e-01   1.000380138e+00   2.504357166e+03   7.706695579e-01   1.622153935e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.318074025e-04   5.841879334e-04   4.750922829e-01   2.257126773e-01   1.000388598e+00   2.514918802e+03   7.711800786e-01   1.623221648e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.318542045e-04   5.843953664e-04   4.750923772e-01   2.257127668e-01   1.000388994e+00   2.515400306e+03   7.712086264e-01   1.623281415e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.320367326e-04   5.852043551e-04   4.750927450e-01   2.257131164e-01   1.000390544e+00   2.517268518e+03   7.713239745e-01   1.623522949e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.323737075e-04   5.866978727e-04   4.750934256e-01   2.257137631e-01   1.000393410e+00   2.520675525e+03   7.715521117e-01   1.624000818e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.336467238e-04   5.923400503e-04   4.750960015e-01   2.257162107e-01   1.000404258e+00   2.533043369e+03   7.725823312e-01   1.626160457e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.340211404e-04   5.939995143e-04   4.750967583e-01   2.257169297e-01   1.000407445e+00   2.536535978e+03   7.729419754e-01   1.626914859e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.344891611e-04   5.960738442e-04   4.750977057e-01   2.257178300e-01   1.000411435e+00   2.540815314e+03   7.734165290e-01   1.627910469e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.352567151e-04   5.994757454e-04   4.750992508e-01   2.257192982e-01   1.000417942e+00   2.547615495e+03   7.742855226e-01   1.629734253e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.353315984e-04   5.998076382e-04   4.750994011e-01   2.257194409e-01   1.000418575e+00   2.548265793e+03   7.743755553e-01   1.629923240e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.355936900e-04   6.009692630e-04   4.750999276e-01   2.257199412e-01   1.000420792e+00   2.550524433e+03   7.746979451e-01   1.630600007e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.361927565e-04   6.036244054e-04   4.751011341e-01   2.257210877e-01   1.000425873e+00   2.555574917e+03   7.754666338e-01   1.632213813e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.368760667e-04   6.066529272e-04   4.751024861e-01   2.257223723e-01   1.000431567e+00   2.561152524e+03   7.764077028e-01   1.634189939e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.370913562e-04   6.076071190e-04   4.751029115e-01   2.257227765e-01   1.000433359e+00   2.562873448e+03   7.767209647e-01   1.634847832e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.372972853e-04   6.085198242e-04   4.751033189e-01   2.257231636e-01   1.000435074e+00   2.564503558e+03   7.770282895e-01   1.635493289e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.381584434e-04   6.123365913e-04   4.751050078e-01   2.257247684e-01   1.000442187e+00   2.571138933e+03   7.783670238e-01   1.638305240e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.382584828e-04   6.127799794e-04   4.751052013e-01   2.257249523e-01   1.000443002e+00   2.571891781e+03   7.785293513e-01   1.638646239e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.382836390e-04   6.128914746e-04   4.751052500e-01   2.257249986e-01   1.000443207e+00   2.572080744e+03   7.785703486e-01   1.638732362e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.384380858e-04   6.135760035e-04   4.751055491e-01   2.257252827e-01   1.000444466e+00   2.573236442e+03   7.788240396e-01   1.639265298e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.386440149e-04   6.144887087e-04   4.751059481e-01   2.257256619e-01   1.000446147e+00   2.574764619e+03   7.791660433e-01   1.639983769e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.395051730e-04   6.183054759e-04   4.751076009e-01   2.257272325e-01   1.000453108e+00   2.580988620e+03   7.806550328e-01   1.643112068e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.398795896e-04   6.199649399e-04   4.751083075e-01   2.257279039e-01   1.000456084e+00   2.583620291e+03   7.813356354e-01   1.644542146e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.407407477e-04   6.237817070e-04   4.751099182e-01   2.257294344e-01   1.000462867e+00   2.589460194e+03   7.845142760e-01   1.651226897e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.409185955e-04   6.245699524e-04   4.751102451e-01   2.257297450e-01   1.000464244e+00   2.590690603e+03   7.832917392e-01   1.648652596e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.411058038e-04   6.253996844e-04   4.751105894e-01   2.257300722e-01   1.000465694e+00   2.591932032e+03   7.836611531e-01   1.649428934e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.414053371e-04   6.267272556e-04   4.751111405e-01   2.257305958e-01   1.000468015e+00   2.593897047e+03   7.842553064e-01   1.650677577e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.420605660e-04   6.296313176e-04   4.751123295e-01   2.257317256e-01   1.000473022e+00   2.598103242e+03   7.855799512e-01   1.653461513e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.421448098e-04   6.300046970e-04   4.751124800e-01   2.257318687e-01   1.000473656e+00   2.598635992e+03   7.857534612e-01   1.653826187e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.423507389e-04   6.309174022e-04   4.751128482e-01   2.257322185e-01   1.000475207e+00   2.599931315e+03   7.861818491e-01   1.654726560e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.427813179e-04   6.328257858e-04   4.751136182e-01   2.257329502e-01   1.000478450e+00   2.602604496e+03   7.870921084e-01   1.656639756e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.432984808e-04   6.351179204e-04   4.751145253e-01   2.257338122e-01   1.000482270e+00   2.605750840e+03   7.882024759e-01   1.658973645e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.433569834e-04   6.353772117e-04   4.751146268e-01   2.257339086e-01   1.000482697e+00   2.606103064e+03   7.883296176e-01   1.659240893e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.435441917e-04   6.362069437e-04   4.751149516e-01   2.257342172e-01   1.000484065e+00   2.607225704e+03   7.887386845e-01   1.660100744e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.440122124e-04   6.382812737e-04   4.751157635e-01   2.257349887e-01   1.000487485e+00   2.609994207e+03   7.897717071e-01   1.662272161e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.444568320e-04   6.402518871e-04   4.751165182e-01   2.257357059e-01   1.000490663e+00   2.612577264e+03   7.907711695e-01   1.664373136e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.445410758e-04   6.406252665e-04   4.751166601e-01   2.257358407e-01   1.000491261e+00   2.613062355e+03   7.909623294e-01   1.664774982e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.447470049e-04   6.415379717e-04   4.751170070e-01   2.257361703e-01   1.000492722e+00   2.614243174e+03   7.914320702e-01   1.665762451e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.452337464e-04   6.436952749e-04   4.751178267e-01   2.257369493e-01   1.000496174e+00   2.616996297e+03   7.925454564e-01   1.668102967e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.458702546e-04   6.465163637e-04   4.751188712e-01   2.257379418e-01   1.000500573e+00   2.620524089e+03   7.940372533e-01   1.671239139e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.464693211e-04   6.491715061e-04   4.751198482e-01   2.257388702e-01   1.000504688e+00   2.623776176e+03   7.954533821e-01   1.674216274e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.467782147e-04   6.505405639e-04   4.751203368e-01   2.257393344e-01   1.000506745e+00   2.625425687e+03   7.961952804e-01   1.675776048e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.469279813e-04   6.512043495e-04   4.751205743e-01   2.257395601e-01   1.000507746e+00   2.626220799e+03   7.965583296e-01   1.676539331e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.471339105e-04   6.521170547e-04   4.751209007e-01   2.257398703e-01   1.000509120e+00   2.627308346e+03   7.970588739e-01   1.677591688e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.478827436e-04   6.554359826e-04   4.751220736e-01   2.257409848e-01   1.000514060e+00   2.631156078e+03   7.972970004e-01   1.678088737e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.479155050e-04   6.555811857e-04   4.751221240e-01   2.257410327e-01   1.000514272e+00   2.631366391e+03   7.989621285e-01   1.681593191e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.479740076e-04   6.558404770e-04   4.751222140e-01   2.257411182e-01   1.000514651e+00   2.631666323e+03   7.991071194e-01   1.681898038e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.481612159e-04   6.566702090e-04   4.751225019e-01   2.257413918e-01   1.000515864e+00   2.632623438e+03   7.995724491e-01   1.682876407e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.486292366e-04   6.587445390e-04   4.751232211e-01   2.257420753e-01   1.000518893e+00   2.634990763e+03   8.007337564e-01   1.685318083e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.492657448e-04   6.615656278e-04   4.751241761e-01   2.257429827e-01   1.000522915e+00   2.638154128e+03   8.023253356e-01   1.688664513e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.498648113e-04   6.642207701e-04   4.751250689e-01   2.257438311e-01   1.000526675e+00   2.641083400e+03   8.038387898e-01   1.691846721e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.501620044e-04   6.655379697e-04   4.751254991e-01   2.257442399e-01   1.000528487e+00   2.642516435e+03   8.045919384e-01   1.693430346e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.502532684e-04   6.659424640e-04   4.751256315e-01   2.257443657e-01   1.000529045e+00   2.642954578e+03   8.048239178e-01   1.693918123e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.504404767e-04   6.667721960e-04   4.751259030e-01   2.257446237e-01   1.000530188e+00   2.643850840e+03   8.053010197e-01   1.694921314e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.511705890e-04   6.700081508e-04   4.751269532e-01   2.257456216e-01   1.000534611e+00   2.647297649e+03   8.071708725e-01   1.698853048e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.513063150e-04   6.706097065e-04   4.751271444e-01   2.257458034e-01   1.000535417e+00   2.647930233e+03   8.075197169e-01   1.699586577e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.513577973e-04   6.708378828e-04   4.751272170e-01   2.257458723e-01   1.000535722e+00   2.648169967e+03   8.076522475e-01   1.699865254e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.515169243e-04   6.715431550e-04   4.751274410e-01   2.257460852e-01   1.000536666e+00   2.648909620e+03   8.080626821e-01   1.700728294e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.519849450e-04   6.736174850e-04   4.751280991e-01   2.257467106e-01   1.000539438e+00   2.651065673e+03   8.092709376e-01   1.703268948e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.524342449e-04   6.756088418e-04   4.751287189e-01   2.257472996e-01   1.000542048e+00   2.653108728e+03   8.104349312e-01   1.705716575e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.525372095e-04   6.760651944e-04   4.751288600e-01   2.257474336e-01   1.000542642e+00   2.653574066e+03   8.107026133e-01   1.706279457e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.527244178e-04   6.768949264e-04   4.751291162e-01   2.257476770e-01   1.000543721e+00   2.654417844e+03   8.111898089e-01   1.707303933e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.534732509e-04   6.802138543e-04   4.751301310e-01   2.257486414e-01   1.000547995e+00   2.657748530e+03   8.131390300e-01   1.711402786e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.535481342e-04   6.805457471e-04   4.751302308e-01   2.257487362e-01   1.000548415e+00   2.658078185e+03   8.133348001e-01   1.711814461e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.537821445e-04   6.815829121e-04   4.751305425e-01   2.257490324e-01   1.000549728e+00   2.659105168e+03   8.139480586e-01   1.713104054e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.545122568e-04   6.848188669e-04   4.751315065e-01   2.257499485e-01   1.000553788e+00   2.662271206e+03   8.158564948e-01   1.717117227e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.546620235e-04   6.854826525e-04   4.751317019e-01   2.257501342e-01   1.000554611e+00   2.662913032e+03   8.162499480e-01   1.717944613e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.547696682e-04   6.859597484e-04   4.751318416e-01   2.257502669e-01   1.000555199e+00   2.663373579e+03   8.165330140e-01   1.718539872e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.549568765e-04   6.867894804e-04   4.751320842e-01   2.257504974e-01   1.000556221e+00   2.664172624e+03   8.170258455e-01   1.719576245e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.557057096e-04   6.901084084e-04   4.751330463e-01   2.257514117e-01   1.000560273e+00   2.667327469e+03   8.189890975e-01   1.723704768e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.558145245e-04   6.905906901e-04   4.751331838e-01   2.257515423e-01   1.000560852e+00   2.667780829e+03   8.192758866e-01   1.724307867e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.558484560e-04   6.907410790e-04   4.751332266e-01   2.257515830e-01   1.000561033e+00   2.667922162e+03   8.193653815e-01   1.724496069e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.560075830e-04   6.914463512e-04   4.751334274e-01   2.257517739e-01   1.000561879e+00   2.668584122e+03   8.197855351e-01   1.725379626e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.563445579e-04   6.929398688e-04   4.751338520e-01   2.257521774e-01   1.000563667e+00   2.669977602e+03   8.206720711e-01   1.727243949e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.569342640e-04   6.955535246e-04   4.751345854e-01   2.257528742e-01   1.000566755e+00   2.672385483e+03   8.222207352e-01   1.730500706e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.569857463e-04   6.957817009e-04   4.751346487e-01   2.257529344e-01   1.000567022e+00   2.672594297e+03   8.223566672e-01   1.730786566e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.571729545e-04   6.966114329e-04   4.751348789e-01   2.257531531e-01   1.000567992e+00   2.673352382e+03   8.228514997e-01   1.731827185e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.576409752e-04   6.986857629e-04   4.751354532e-01   2.257536989e-01   1.000570410e+00   2.675232151e+03   8.240820127e-01   1.734414907e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.580855949e-04   7.006563763e-04   4.751359898e-01   2.257542088e-01   1.000572671e+00   2.676996103e+03   8.252491979e-01   1.736869477e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.581604782e-04   7.009882691e-04   4.751360796e-01   2.257542942e-01   1.000573049e+00   2.677291820e+03   8.254469695e-01   1.737285390e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.583476865e-04   7.018180011e-04   4.751363039e-01   2.257545073e-01   1.000573994e+00   2.678029856e+03   8.259418674e-01   1.738326161e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.589467530e-04   7.044731435e-04   4.751370199e-01   2.257551877e-01   1.000577009e+00   2.680367301e+03   8.275146333e-01   1.741633673e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.592275654e-04   7.057177415e-04   4.751373480e-01   2.257554994e-01   1.000578391e+00   2.681450511e+03   8.282507693e-01   1.743181783e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.592743675e-04   7.059251745e-04   4.751374027e-01   2.257555515e-01   1.000578621e+00   2.681630530e+03   8.283735711e-01   1.743440037e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.594615758e-04   7.067549065e-04   4.751376215e-01   2.257557594e-01   1.000579543e+00   2.682349269e+03   8.288673048e-01   1.744478373e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.598640736e-04   7.085388303e-04   4.751380910e-01   2.257562055e-01   1.000581520e+00   2.683884469e+03   8.299243016e-01   1.746701259e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.603812365e-04   7.108309649e-04   4.751386861e-01   2.257567711e-01   1.000584027e+00   2.685832641e+03   8.312767018e-01   1.749545398e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.604490995e-04   7.111317428e-04   4.751387636e-01   2.257568447e-01   1.000584353e+00   2.686086754e+03   8.314543566e-01   1.749919014e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.606550286e-04   7.120444480e-04   4.751389985e-01   2.257570679e-01   1.000585342e+00   2.686856348e+03   8.319950844e-01   1.751056190e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.611230493e-04   7.141187780e-04   4.751395310e-01   2.257575739e-01   1.000587585e+00   2.688591598e+03   8.332196098e-01   1.753631419e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.615676689e-04   7.160893914e-04   4.751400292e-01   2.257580473e-01   1.000589684e+00   2.690219898e+03   8.343785512e-01   1.756068737e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.616519127e-04   7.164627708e-04   4.751401230e-01   2.257581365e-01   1.000590079e+00   2.690526828e+03   8.345983543e-01   1.756530998e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.618578418e-04   7.173754760e-04   4.751403522e-01   2.257583543e-01   1.000591044e+00   2.691232565e+03   8.368051250e-01   1.761174611e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.624569083e-04   7.200306184e-04   4.751410169e-01   2.257589859e-01   1.000593843e+00   2.693431274e+03   8.366954933e-01   1.760941412e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.627658019e-04   7.213996762e-04   4.751413527e-01   2.257593050e-01   1.000595258e+00   2.694529660e+03   8.374974358e-01   1.762627965e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.629342894e-04   7.221464350e-04   4.751415359e-01   2.257594791e-01   1.000596029e+00   2.695126310e+03   8.379353988e-01   1.763549039e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.631402185e-04   7.230591402e-04   4.751417595e-01   2.257596916e-01   1.000596971e+00   2.695810618e+03   8.368051250e-01   1.761169395e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
