t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
7.739203055e-01   1.579429195e+00   6.400467151e-01   4.096597975e-01   8.360404031e-01   1.286984210e+00   1.372883360e-01   2.027746439e-01   2.595704895e-01     8.154647428e-01     6.204412253e-02    4.159282409e+02   1.107259345e-05   4.174908089e-03   1.000041102e+00   6.214133872e-01   -1.751682213e+04  -8.339539027e+03    1.729581294e+04     8.985063784e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.145436370e-01   0.000000000e+00   0.000000000e+00   8.021004424e-22   0.000000000e+00   6.854563630e-01   6.214133872e-01   0.000000000e+00   0.000000000e+00   6.959540432e-22   0.000000000e+00   3.785866128e-01   
8.739203055e-01   1.783510827e+00   6.185037113e-01   3.825468409e-01   7.807078385e-01   1.201806345e+00   1.238869474e-01   2.278292037e-01   2.818264160e-01     8.853837982e-01     6.716813651e-02    4.185500167e+02   8.737183487e-06   4.427515195e-03   1.000426971e+00   6.417541439e-01   -1.881456495e+04  -6.328655797e+03    1.667458300e+04     8.944893074e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.336932689e-01   5.825271982e-19   0.000000000e+00   0.000000000e+00   8.863761893e-21   6.663067311e-01   6.417541439e-01   3.577427837e-19   0.000000000e+00   0.000000000e+00   4.765001374e-21   3.582458561e-01   
9.739203055e-01   1.987592460e+00   5.945557766e-01   3.534965715e-01   7.214215744e-01   1.110542232e+00   1.100465499e-01   2.509219867e-01   2.983742334e-01     9.373702995e-01     7.198333812e-02    4.205445241e+02   6.743800577e-06   4.669712622e-03   9.986886520e-01   6.570661620e-01   -1.999968560e+04  -4.725058904e+03    1.635530458e+04     8.913823496e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.488117246e-01   0.000000000e+00   5.417189225e-19   0.000000000e+00   0.000000000e+00   6.511882754e-01   6.570661620e-01   0.000000000e+00   1.834581068e-19   0.000000000e+00   0.000000000e+00   3.429338380e-01   
1.073920305e+00   2.191674093e+00   5.683619262e-01   3.230352791e-01   6.592556717e-01   1.014845260e+00   9.613323444e-02   2.726855194e-01   3.099681341e-01     9.737936130e-01     7.661451902e-02    4.220269697e+02   4.987551443e-06   4.910450140e-03   9.966605863e-01   6.683830325e-01   -2.114071074e+04  -3.424664339e+03    1.631579952e+04     8.890442392e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.603989837e-01   6.874408213e-20   0.000000000e+00   4.106366622e-21   2.413635561e-21   6.396010163e-01   6.683830325e-01   4.071089177e-20   0.000000000e+00   3.344657760e-21   1.251230345e-21   3.316169675e-01   
1.173920305e+00   2.395755725e+00   5.400337537e-01   2.916364551e-01   5.951764391e-01   9.162029450e-01   8.246341925e-02   2.937833155e-01   3.173058133e-01     9.968456120e-01     8.126215313e-02    4.230871725e+02   3.494679403e-06   5.163294589e-03   1.001000000e+00   6.763937913e-01   -2.244220993e+04  -2.344398469e+03    1.654113744e+04     8.873569081e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.688238981e-01   0.000000000e+00   4.898863179e-19   0.000000000e+00   0.000000000e+00   6.311761019e-01   6.763937913e-01   0.000000000e+00   1.615179310e-19   0.000000000e+00   0.000000000e+00   3.236062087e-01   
1.273920305e+00   2.599837358e+00   5.096163242e-01   2.597087979e-01   5.300179549e-01   8.158992515e-01   6.929926291e-02   3.145167416e-01   3.205657315e-01     1.007086947e+00     8.611208565e-02    4.238310091e+02   2.463057168e-06   5.439235292e-03   1.001000000e+00   6.818259333e-01   -2.372291946e+04  -1.356698140e+03    1.701781906e+04     8.861654822e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.746456269e-01   2.285829795e-18   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.253543731e-01   6.818259333e-01   1.328404006e-18   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.181740667e-01   
1.328920305e+00   2.712082256e+00   4.919780844e-01   2.420424356e-01   4.939641542e-01   7.603987374e-01   6.234991904e-02   3.263587490e-01   3.211227043e-01     1.008836729e+00     8.884086463e-02    4.240638451e+02   1.734090517e-06   5.599170113e-03   9.999999152e-01   6.837768433e-01   -2.443122935e+04  -1.144439657e+03    1.742976755e+04     8.857912495e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.767583723e-01   0.000000000e+00   9.517243720e-20   0.000000000e+00   7.577564782e-20   6.232416277e-01   6.837768433e-01   0.000000000e+00   3.105328447e-20   0.000000000e+00   3.844190036e-20   3.162231567e-01   
1.428920305e+00   2.916163889e+00   4.582383453e-01   2.099823811e-01   4.285354717e-01   6.596791059e-01   5.038171032e-02   3.487303026e-01   3.196031936e-01     1.004063045e+00     9.432192177e-02    4.243292481e+02   8.793821756e-07   5.931461304e-03   1.000000006e+00   6.857743945e-01   -2.591551485e+04  -5.793271932e+02    1.840304126e+04     8.853639183e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.789337906e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   1.072657021e-19   6.210662094e-01   6.857743945e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.426284055e-20   3.142256055e-01   
1.528920305e+00   3.120245521e+00   4.221451709e-01   1.782065453e-01   3.636868271e-01   5.598523735e-01   3.938982931e-02   3.736809118e-01   3.154951847e-01     9.911573545e-01     1.006639504e-01    4.243516673e+02   2.200216227e-07   6.329096033e-03   1.000000015e+00   6.859430171e-01   -2.765594984e+04  -1.497758461e+02    1.976892332e+04     8.853277775e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.791179943e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.208820057e-01   6.859430171e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.140569829e-01   
1.628920305e+00   3.324327154e+00   3.833481407e-01   1.469557970e-01   2.999097898e-01   4.616752522e-01   2.949705826e-02   4.033951619e-01   3.092815705e-01     9.716367099e-01     1.084346365e-01    4.241518993e+02   -2.926823480e-07  6.829045087e-03   1.000001514e+00   6.844399559e-01   -2.981079127e+04  1.903215967e+02     2.165350034e+04     8.856495383e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.774791605e-01   1.157825145e-19   3.684807893e-18   0.000000000e+00   0.000000000e+00   6.225208395e-01   6.844399559e-01   6.703765136e-20   1.201163422e-18   0.000000000e+00   0.000000000e+00   3.155600441e-01   
1.688920305e+00   3.446776134e+00   3.585271280e-01   1.285417015e-01   2.623300030e-01   4.038256650e-01   2.413040931e-02   4.245072909e-01   3.043947596e-01     9.562843405e-01     1.140666934e-01    4.239313101e+02   -5.107244737e-07  7.196963070e-03   1.000000002e+00   6.827783462e-01   -3.138221212e+04  3.164713377e+02     2.313108339e+04     8.860043086e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.756755858e-01   2.172549509e-20   8.510721602e-20   0.000000000e+00   0.000000000e+00   6.243244142e-01   6.827783462e-01   1.260868772e-20   2.780852956e-20   0.000000000e+00   0.000000000e+00   3.172216538e-01   
1.778920305e+00   3.630449603e+00   3.186160046e-01   1.015161584e-01   2.071758334e-01   3.189224173e-01   1.693563106e-02   4.643268041e-01   2.958839023e-01     9.295466938e-01     1.248147824e-01    4.234544781e+02   -7.659851169e-07  7.906376290e-03   1.000000000e+00   6.791805851e-01   -3.439379663e+04  4.913688396e+02     2.604484302e+04     8.867692969e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.717994120e-01   0.000000000e+00   5.735932492e-24   2.484556392e-20   9.322280497e-21   6.282005880e-01   6.791805851e-01   0.000000000e+00   1.883759560e-24   1.993322313e-20   4.760169795e-21   3.208194149e-01   
1.878920305e+00   3.834531236e+00   2.692109192e-01   7.247451899e-02   1.479071816e-01   2.276854164e-01   1.021590004e-02   5.282926897e-01   2.844443211e-01     8.936081897e-01     1.422405923e-01    4.226915005e+02   -9.879191461e-07  9.067239262e-03   9.999999993e-01   6.734063476e-01   -3.929478334e+04  6.534934941e+02     3.091366309e+04     8.879879793e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.656599191e-01   1.311125384e-20   7.264068141e-20   8.638556385e-23   1.458412801e-20   6.343400809e-01   6.734063476e-01   7.710410701e-21   2.405052882e-20   6.987038312e-23   7.507650180e-21   3.265936524e-01   
1.928920305e+00   3.936572052e+00   2.416927155e-01   5.841536872e-02   1.192150382e-01   1.835172932e-01   7.392465490e-03   5.743072563e-01   2.776117606e-01     8.721430676e-01     1.548368914e-01    4.221861965e+02   -1.082687761e-06  9.911304866e-03   1.000000000e+00   6.695712857e-01   -4.284582951e+04  7.058176194e+02     3.449414074e+04     8.887914588e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.616368028e-01   0.000000000e+00   0.000000000e+00   9.436995998e-20   1.067820710e-20   6.383631972e-01   6.695712857e-01   0.000000000e+00   0.000000000e+00   7.673792932e-20   5.526450104e-21   3.304287143e-01   
1.999037493e+00   4.079668353e+00   1.982838072e-01   3.931646820e-02   8.023769021e-02   1.235163277e-01   4.081881284e-03   6.683659943e-01   2.650523079e-01     8.326863834e-01     1.823162007e-01    4.212886454e+02   1.758837699e-06   1.175625203e-02   1.000000000e+00   6.627370379e-01   -5.059825978e+04  3.534075799e+03     4.207073183e+04     8.902115467e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.545728942e-01   3.963508842e-34   0.000000000e+00   8.042934270e-20   5.914495365e-21   6.454271058e-01   6.627370379e-01   2.365641775e-34   0.000000000e+00   6.602407646e-20   3.090132628e-21   3.372629621e-01   
2.000248430e+00   4.082139654e+00   1.974686705e-01   3.899387581e-02   7.957933839e-02   1.225028738e-01   4.031746602e-03   6.720127414e-01   2.654029252e-01     8.337878799e-01     1.818565884e-01    4.212402257e+02   -8.795717197e-07  1.173123960e-02   1.000000000e+00   6.623675892e-01   -5.047867306e+04  6.889546657e+02     4.233164755e+04     8.902879005e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.541948211e-01   2.028516657e-20   4.342921521e-20   6.434592966e-20   0.000000000e+00   6.458051789e-01   6.623675892e-01   1.211347882e-20   1.460103769e-20   5.284818201e-20   0.000000000e+00   3.376324108e-01   
