t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
1.689215970e-01   4.755461380e-01   5.137091288e-01   2.638970690e-01   7.429199951e-01   8.290570933e-01   7.098236618e-02   5.543531913e-01   5.695525899e-01     1.789302232e+00     2.113557514e-01    3.402092256e+02   6.022172743e-06   1.433187451e-01   1.000000000e+00   7.059810405e-01   -1.813468974e+05  -9.848338206e+03    1.918252573e+05     -2.792967230e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.308977331e-01   2.241684634e-03   1.658756071e-01   1.703591307e-02   8.975746623e-02   9.419159583e-02   7.059810405e-01   1.742298781e-03   1.773165650e-01   1.159054367e-02   3.927626093e-02   6.409329117e-02   
1.699215970e-01   4.783613265e-01   5.131544558e-01   2.633274955e-01   7.413165383e-01   8.272677253e-01   7.075268656e-02   5.549348442e-01   5.695345759e-01     1.789245640e+00     2.115256275e-01    3.402102351e+02   5.959489608e-06   1.434326422e-01   1.000000000e+00   7.060028559e-01   -1.814922999e+05  -9.744456690e+03    1.918671572e+05     -2.793051084e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.309247952e-01   2.245443058e-03   1.658675294e-01   1.702803992e-02   8.974552987e-02   9.418866249e-02   7.060028559e-01   1.745199000e-03   1.773058036e-01   1.158504816e-02   3.927056680e-02   6.409052649e-02   
1.709215970e-01   4.811765150e-01   5.125992122e-01   2.627579523e-01   7.397131669e-01   8.254784526e-01   7.052326741e-02   5.555175961e-01   5.695157642e-01     1.789186541e+00     2.116963397e-01    3.402112278e+02   5.897370249e-06   1.435471160e-01   1.000000000e+00   7.060242582e-01   -1.816384251e+05  -9.641538942e+03    1.919107440e+05     -2.793133535e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.309514054e-01   2.249212253e-03   1.658596775e-01   1.702019970e-02   8.973368548e-02   9.418581973e-02   7.060242582e-01   1.748107752e-03   1.772953072e-01   1.157957670e-02   3.926491824e-02   6.408783197e-02   
1.719215970e-01   4.839917035e-01   5.120433794e-01   2.621884224e-01   7.381098329e-01   8.236892216e-01   7.029410210e-02   5.561014106e-01   5.694960911e-01     1.789124736e+00     2.118678899e-01    3.402122026e+02   5.835835305e-06   1.436621685e-01   1.000000000e+00   7.060452247e-01   -1.817852752e+05  -9.539601951e+03    1.919560345e+05     -2.793214507e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.309775388e-01   2.252992381e-03   1.658520636e-01   1.701239382e-02   8.972193841e-02   9.418307290e-02   7.060452247e-01   1.751025175e-03   1.772850902e-01   1.157413035e-02   3.925931784e-02   6.408521170e-02   
1.729215970e-01   4.868068920e-01   5.114869593e-01   2.616189095e-01   7.365065468e-01   8.219000442e-01   7.006519241e-02   5.566863157e-01   5.694755818e-01     1.789060304e+00     2.120402602e-01    3.402131597e+02   5.774846492e-06   1.437777873e-01   1.000000000e+00   7.060657564e-01   -1.819328345e+05  -9.438624843e+03    1.920029984e+05     -2.793294004e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.310031969e-01   2.256783425e-03   1.658446881e-01   1.700462208e-02   8.971028807e-02   9.418042143e-02   7.060657564e-01   1.753951256e-03   1.772751528e-01   1.156870895e-02   3.925376534e-02   6.408266524e-02   
1.739215970e-01   4.896220805e-01   5.109299713e-01   2.610494356e-01   7.349033702e-01   8.201109890e-01   6.983654734e-02   5.572723040e-01   5.694542445e-01     1.788993271e+00     2.122134548e-01    3.402140999e+02   5.714413605e-06   1.438939749e-01   1.000000000e+00   7.060858759e-01   -1.820811064e+05  -9.338563859e+03    1.920515890e+05     -2.793372101e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.310284036e-01   2.260584864e-03   1.658375373e-01   1.699688324e-02   8.969872996e-02   9.417786110e-02   7.060858759e-01   1.756885581e-03   1.772654791e-01   1.156331159e-02   3.924825851e-02   6.408018931e-02   
1.749215970e-01   4.924372690e-01   5.103723791e-01   2.604799654e-01   7.333002042e-01   8.183219456e-01   6.960815304e-02   5.578594023e-01   5.694320607e-01     1.788923579e+00     2.123874807e-01    3.402150221e+02   5.654532228e-06   1.440107367e-01   1.000000000e+00   7.061055537e-01   -1.822300974e+05  -9.239470805e+03    1.921018698e+05     -2.793448701e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.310531279e-01   2.264397800e-03   1.658306293e-01   1.698917843e-02   8.968726844e-02   9.417539815e-02   7.061055537e-01   1.759829018e-03   1.772560900e-01   1.155793912e-02   3.924279953e-02   6.407778864e-02   
1.759215970e-01   4.952524575e-01   5.098142110e-01   2.599105297e-01   7.316971356e-01   8.165330107e-01   6.938002210e-02   5.584476306e-01   5.694090764e-01     1.788851371e+00     2.125623442e-01    3.402159278e+02   5.595201393e-06   1.441280760e-01   1.000000000e+00   7.061248287e-01   -1.823798124e+05  -9.141293634e+03    1.921537909e+05     -2.793523933e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.310774112e-01   2.268221044e-03   1.658239408e-01   1.698150609e-02   8.967589696e-02   9.417302386e-02   7.061248287e-01   1.762780628e-03   1.772469586e-01   1.155259035e-02   3.923738515e-02   6.407545661e-02   
1.769215970e-01   4.980676460e-01   5.092554510e-01   2.593411144e-01   7.300941242e-01   8.147441398e-01   6.915214907e-02   5.590370564e-01   5.693853366e-01     1.788776790e+00     2.127380680e-01    3.402168173e+02   5.536417967e-06   1.442460081e-01   1.000000000e+00   7.061437076e-01   -1.825302707e+05  -9.044050086e+03    1.922073883e+05     -2.793597821e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.311012611e-01   2.272054928e-03   1.658174683e-01   1.697386587e-02   8.966461364e-02   9.417073617e-02   7.061437076e-01   1.765740664e-03   1.772380806e-01   1.154726500e-02   3.923201441e-02   6.407319166e-02   
1.779215970e-01   5.008828346e-01   5.086961011e-01   2.587717233e-01   7.284911808e-01   8.129553448e-01   6.892453571e-02   5.596276312e-01   5.693607881e-01     1.788699669e+00     2.129146330e-01    3.402176903e+02   5.478180118e-06   1.443645200e-01   1.000000000e+00   7.061621837e-01   -1.826814560e+05  -8.947712892e+03    1.922626186e+05     -2.793670341e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.311246701e-01   2.275899525e-03   1.658112155e-01   1.696625794e-02   8.965341957e-02   9.416853732e-02   7.061621837e-01   1.768709187e-03   1.772294606e-01   1.154196323e-02   3.922668790e-02   6.407099546e-02   
1.789215970e-01   5.036980231e-01   5.081361481e-01   2.582023450e-01   7.268882736e-01   8.111665901e-01   6.869717776e-02   5.602193610e-01   5.693354164e-01     1.788619962e+00     2.130920397e-01    3.402185465e+02   5.420485757e-06   1.444836125e-01   1.000000000e+00   7.061802454e-01   -1.828333690e+05  -8.852291644e+03    1.923194919e+05     -2.793741456e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.311476263e-01   2.279755205e-03   1.658051895e-01   1.695868285e-02   8.964231622e-02   9.416642994e-02   7.061802454e-01   1.771686492e-03   1.772211064e-01   1.153668543e-02   3.922140635e-02   6.406886995e-02   
1.799215970e-01   5.065132116e-01   5.075756145e-01   2.576330044e-01   7.252854726e-01   8.093779540e-01   6.847008540e-02   5.608123025e-01   5.693092981e-01     1.788537908e+00     2.132702702e-01    3.402193864e+02   5.363282708e-06   1.446032727e-01   1.000000000e+00   7.061979108e-01   -1.829859940e+05  -8.757734660e+03    1.923779444e+05     -2.793811230e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.311701501e-01   2.283622507e-03   1.657993814e-01   1.695113785e-02   8.963129707e-02   9.416441106e-02   7.061979108e-01   1.774672984e-03   1.772130073e-01   1.153142964e-02   3.921616662e-02   6.406681267e-02   
1.809215970e-01   5.093284001e-01   5.070144933e-01   2.570636964e-01   7.236827632e-01   8.075894202e-01   6.824325678e-02   5.614064538e-01   5.692824174e-01     1.788453460e+00     2.134493200e-01    3.402202099e+02   5.306565738e-06   1.447234975e-01   1.000000000e+00   7.062151693e-01   -1.831393273e+05  -8.664038415e+03    1.924379676e+05     -2.793879634e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.311922319e-01   2.287503640e-03   1.657937999e-01   1.694362024e-02   8.962036068e-02   9.416248363e-02   7.062151693e-01   1.777670383e-03   1.772051726e-01   1.152619405e-02   3.921096810e-02   6.406482562e-02   
1.814715970e-01   5.108767537e-01   5.067056238e-01   2.567505892e-01   7.228013074e-01   8.066057649e-01   6.811861288e-02   5.617336862e-01   5.692672358e-01     1.788405766e+00     2.135481462e-01    3.402206557e+02   5.275611272e-06   1.447898616e-01   1.000000000e+00   7.062244859e-01   -1.832239622e+05  -8.612875313e+03    1.924716508e+05     -2.793916663e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.312041858e-01   2.289643879e-03   1.657908273e-01   1.693949751e-02   8.961438271e-02   9.416146282e-02   7.062244859e-01   1.779323387e-03   1.772009771e-01   1.152332327e-02   3.920812731e-02   6.406376298e-02   
1.824715970e-01   5.136919422e-01   5.061435922e-01   2.561813359e-01   7.211987522e-01   8.048174030e-01   6.789219524e-02   5.623296862e-01   5.692391348e-01     1.788317484e+00     2.137284898e-01    3.402214544e+02   5.219693281e-06   1.449109775e-01   1.000000000e+00   7.062411369e-01   -1.833784136e+05  -8.520514478e+03    1.925341280e+05     -2.793983013e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.312256054e-01   2.293544370e-03   1.657855809e-01   1.693202321e-02   8.960357584e-02   9.415967029e-02   7.062411369e-01   1.782336069e-03   1.771935346e-01   1.151811948e-02   3.920299306e-02   6.406187994e-02   
1.834715970e-01   5.165071308e-01   5.055809640e-01   2.556121112e-01   7.195962772e-01   8.030291307e-01   6.766604034e-02   5.629268928e-01   5.692102423e-01     1.788226716e+00     2.139096706e-01    3.402222373e+02   5.164287280e-06   1.450326702e-01   1.000000000e+00   7.062573985e-01   -1.835335885e+05  -8.429008241e+03    1.925981833e+05     -2.794048045e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.312465998e-01   2.297456586e-03   1.657805482e-01   1.692457831e-02   8.959285320e-02   9.415796389e-02   7.062573985e-01   1.785358020e-03   1.771863423e-01   1.151293722e-02   3.919790059e-02   6.406006340e-02   
1.844715970e-01   5.193223193e-01   5.050177320e-01   2.550429097e-01   7.179938676e-01   8.012409313e-01   6.744014633e-02   5.635253296e-01   5.691805677e-01     1.788133490e+00     2.140916830e-01    3.402230039e+02   5.109373710e-06   1.451549361e-01   1.000000000e+00   7.062732614e-01   -1.836894821e+05  -8.338354429e+03    1.926638128e+05     -2.794111726e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.312671586e-01   2.301380170e-03   1.657757341e-01   1.691716401e-02   8.958221714e-02   9.415634594e-02   7.062732614e-01   1.788388968e-03   1.771794061e-01   1.150777733e-02   3.919285104e-02   6.405831515e-02   
1.854715970e-01   5.221375078e-01   5.044538770e-01   2.544737140e-01   7.163914745e-01   7.994527505e-01   6.721450657e-02   5.641249863e-01   5.691500729e-01     1.788037688e+00     2.142745512e-01    3.402237538e+02   5.054990006e-06   1.452777921e-01   1.000000000e+00   7.062887162e-01   -1.838461156e+05  -8.248580254e+03    1.927310600e+05     -2.794174023e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.312872710e-01   2.305314836e-03   1.657711434e-01   1.690978160e-02   8.957167054e-02   9.415481871e-02   7.062887162e-01   1.791428699e-03   1.771727317e-01   1.150264073e-02   3.918784581e-02   6.405663695e-02   
1.864715970e-01   5.249526963e-01   5.038894336e-01   2.539045613e-01   7.147892024e-01   7.976647046e-01   6.698913604e-02   5.647259055e-01   5.691188334e-01     1.787939546e+00     2.144582607e-01    3.402244884e+02   5.001095888e-06   1.454012274e-01   1.000000000e+00   7.063037959e-01   -1.840034758e+05  -8.159618402e+03    1.927998446e+05     -2.794235047e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313069727e-01   2.309259582e-03   1.657667563e-01   1.690242987e-02   8.956120673e-02   9.415337485e-02   7.063037959e-01   1.794476418e-03   1.771662964e-01   1.149752647e-02   3.918288160e-02   6.405502320e-02   
1.874715970e-01   5.277678848e-01   5.033244067e-01   2.533354584e-01   7.131870704e-01   7.958768150e-01   6.676403762e-02   5.653281272e-01   5.690868884e-01     1.787839188e+00     2.146428037e-01    3.402252080e+02   4.947661187e-06   1.455252366e-01   1.000000000e+00   7.063185079e-01   -1.841615561e+05  -8.071451127e+03    1.928701469e+05     -2.794294823e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313262721e-01   2.313214680e-03   1.657625696e-01   1.689510820e-02   8.955082282e-02   9.415201257e-02   7.063185079e-01   1.797532331e-03   1.771600961e-01   1.149243411e-02   3.917795704e-02   6.405347247e-02   
1.884715970e-01   5.305830733e-01   5.027587769e-01   2.527663878e-01   7.115850293e-01   7.940890269e-01   6.653920465e-02   5.659317115e-01   5.690542702e-01     1.787736715e+00     2.148282281e-01    3.402259131e+02   4.894720041e-06   1.456498516e-01   1.000000000e+00   7.063328679e-01   -1.843203973e+05  -7.984117456e+03    1.929420443e+05     -2.794353404e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313451860e-01   2.317180009e-03   1.657585741e-01   1.688781617e-02   8.954051626e-02   9.415072749e-02   7.063328679e-01   1.800596337e-03   1.771541201e-01   1.148736331e-02   3.917307081e-02   6.405198151e-02   
1.894715970e-01   5.333982618e-01   5.021925428e-01   2.521973501e-01   7.099830810e-01   7.923013423e-01   6.631463763e-02   5.665366471e-01   5.690209589e-01     1.787632064e+00     2.150145168e-01    3.402266038e+02   4.842255369e-06   1.457750612e-01   1.000000000e+00   7.063468715e-01   -1.844799848e+05  -7.897591084e+03    1.930154962e+05     -2.794410775e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313637093e-01   2.321155176e-03   1.657547714e-01   1.688055471e-02   8.953028849e-02   9.414952089e-02   7.063468715e-01   1.803668135e-03   1.771483708e-01   1.148231471e-02   3.916822364e-02   6.405055129e-02   
1.904715970e-01   5.362134503e-01   5.016257032e-01   2.516283461e-01   7.083812274e-01   7.905137634e-01   6.609033707e-02   5.671429385e-01   5.689869506e-01     1.787525224e+00     2.152016685e-01    3.402272797e+02   4.790262884e-06   1.459008646e-01   1.000000000e+00   7.063605161e-01   -1.846403175e+05  -7.811863877e+03    1.930904932e+05     -2.794466925e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313818391e-01   2.325139953e-03   1.657511629e-01   1.687332431e-02   8.952014017e-02   9.414839355e-02   7.063605161e-01   1.806747552e-03   1.771428495e-01   1.147728866e-02   3.916341584e-02   6.404918242e-02   
1.914715970e-01   5.390286388e-01   5.010582565e-01   2.510593764e-01   7.067794705e-01   7.887262925e-01   6.586630350e-02   5.677506020e-01   5.689522536e-01     1.787416220e+00     2.153896865e-01    3.402279410e+02   4.738739156e-06   1.460272639e-01   1.000000000e+00   7.063738041e-01   -1.848013984e+05  -7.726929698e+03    1.931670320e+05     -2.794521865e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.313995780e-01   2.329134294e-03   1.657477472e-01   1.686612490e-02   8.951007049e-02   9.414734505e-02   7.063738041e-01   1.809834549e-03   1.771375546e-01   1.147228510e-02   3.915864702e-02   6.404787456e-02   
1.924715970e-01   5.418438273e-01   5.004902015e-01   2.504904418e-01   7.051778123e-01   7.869389317e-01   6.564253741e-02   5.683596511e-01   5.689168726e-01     1.787305067e+00     2.155785727e-01    3.402285879e+02   4.687679861e-06   1.461542604e-01   1.000000000e+00   7.063867387e-01   -1.849632289e+05  -7.642779886e+03    1.932451056e+05     -2.794575603e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314169295e-01   2.333138239e-03   1.657445228e-01   1.685895623e-02   8.950007844e-02   9.414637478e-02   7.063867387e-01   1.812929158e-03   1.771324844e-01   1.146730384e-02   3.915391670e-02   6.404662721e-02   
1.934715970e-01   5.446590158e-01   4.999215367e-01   2.499215429e-01   7.035762546e-01   7.851516831e-01   6.541903932e-02   5.689701259e-01   5.688808394e-01     1.787191866e+00     2.157683447e-01    3.402292207e+02   4.637088682e-06   1.462818656e-01   1.000000000e+00   7.063993307e-01   -1.851258239e+05  -7.559418333e+03    1.933247328e+05     -2.794628177e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314339055e-01   2.337151767e-03   1.657414835e-01   1.685181768e-02   8.949016154e-02   9.414548008e-02   7.063993307e-01   1.816031356e-03   1.771276315e-01   1.146234442e-02   3.914922365e-02   6.404543834e-02   
1.944715970e-01   5.474742043e-01   4.993522607e-01   2.493526803e-01   7.019747993e-01   7.833645486e-01   6.519580972e-02   5.695820821e-01   5.688442007e-01     1.787076762e+00     2.159590192e-01    3.402298405e+02   4.586960648e-06   1.464100904e-01   1.000000000e+00   7.064116019e-01   -1.852891977e+05  -7.476838590e+03    1.934059214e+05     -2.794679661e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314505296e-01   2.341174715e-03   1.657386167e-01   1.684470827e-02   8.948031528e-02   9.414465549e-02   7.064116019e-01   1.819141005e-03   1.771229815e-01   1.145740610e-02   3.914456564e-02   6.404430382e-02   
1.954715970e-01   5.502893928e-01   4.987823721e-01   2.487838547e-01   7.003734479e-01   7.815775302e-01   6.497284907e-02   5.701954966e-01   5.688069246e-01     1.786959656e+00     2.161505779e-01    3.402304466e+02   4.537282428e-06   1.465389225e-01   1.000000000e+00   7.064235411e-01   -1.854533345e+05  -7.395019622e+03    1.934886346e+05     -2.794730016e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314667894e-01   2.345207085e-03   1.657359287e-01   1.683762871e-02   8.947054199e-02   9.414390408e-02   7.064235411e-01   1.822258115e-03   1.771185416e-01   1.145248940e-02   3.913994382e-02   6.404322595e-02   
1.964715970e-01   5.531045813e-01   4.982118692e-01   2.482150666e-01   6.987722024e-01   7.797906299e-01   6.475015789e-02   5.708103743e-01   5.687690072e-01     1.786840534e+00     2.163430201e-01    3.402310390e+02   4.488050740e-06   1.466683618e-01   1.000000000e+00   7.064351461e-01   -1.856182340e+05  -7.313954749e+03    1.935728653e+05     -2.794779235e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314826829e-01   2.349248858e-03   1.657334208e-01   1.683057907e-02   8.946084195e-02   9.414322650e-02   7.064351461e-01   1.825382672e-03   1.771143133e-01   1.144759437e-02   3.913535834e-02   6.404220522e-02   
1.974715970e-01   5.559197698e-01   4.976407508e-01   2.476463169e-01   6.971710645e-01   7.780038497e-01   6.452773665e-02   5.714267281e-01   5.687304520e-01     1.786719410e+00     2.165363482e-01    3.402316179e+02   4.439262196e-06   1.467984096e-01   1.000000000e+00   7.064464182e-01   -1.857838979e+05  -7.233637691e+03    1.936586091e+05     -2.794827323e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.314982112e-01   2.353300041e-03   1.657310922e-01   1.682355922e-02   8.945121469e-02   9.414262259e-02   7.064464182e-01   1.828514683e-03   1.771102957e-01   1.144272090e-02   3.913080897e-02   6.404124148e-02   
1.984715970e-01   5.587349583e-01   4.970690153e-01   2.470776059e-01   6.955700361e-01   7.762171917e-01   6.430558585e-02   5.720445727e-01   5.686912648e-01     1.786596300e+00     2.167305661e-01    3.402321832e+02   4.390914926e-06   1.469290687e-01   1.000000000e+00   7.064573603e-01   -1.859503298e+05  -7.154063101e+03    1.937458641e+05     -2.794874290e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315133777e-01   2.357360643e-03   1.657289416e-01   1.681656896e-02   8.944165938e-02   9.414209173e-02   7.064573603e-01   1.831654151e-03   1.771064871e-01   1.143786887e-02   3.912629530e-02   6.404033424e-02   
1.994715970e-01   5.615501468e-01   4.964966611e-01   2.465089345e-01   6.939691188e-01   7.744306577e-01   6.408370597e-02   5.726639938e-01   5.686515217e-01     1.786471443e+00     2.169257118e-01    3.402327362e+02   4.343017257e-06   1.470603640e-01   1.000000000e+00   7.064680002e-01   -1.861175619e+05  -7.075245090e+03    1.938346768e+05     -2.794920228e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315282125e-01   2.361430475e-03   1.657269529e-01   1.680960696e-02   8.943217028e-02   9.414162690e-02   7.064680002e-01   1.834800918e-03   1.771028689e-01   1.143303725e-02   3.912181450e-02   6.403947820e-02   
2.004715970e-01   5.643653353e-01   4.959236868e-01   2.459403031e-01   6.923683142e-01   7.726442494e-01   6.386209745e-02   5.732849774e-01   5.686111991e-01     1.786344766e+00     2.171217668e-01    3.402332767e+02   4.295551413e-06   1.471922830e-01   1.000000000e+00   7.064783356e-01   -1.862855782e+05  -6.997154626e+03    1.939250022e+05     -2.794965131e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315427131e-01   2.365509494e-03   1.657251272e-01   1.680267353e-02   8.942274787e-02   9.414122884e-02   7.064783356e-01   1.837954950e-03   1.770994425e-01   1.142822628e-02   3.911736680e-02   6.403867390e-02   
2.014715970e-01   5.671805238e-01   4.953500906e-01   2.453717123e-01   6.907676239e-01   7.708579687e-01   6.364076078e-02   5.739075191e-01   5.685702832e-01     1.786216225e+00     2.173187254e-01    3.402338044e+02   4.248511898e-06   1.473248222e-01   1.000000000e+00   7.064883585e-01   -1.864543740e+05  -6.919783611e+03    1.940168274e+05     -2.795008972e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315568706e-01   2.369597691e-03   1.657234691e-01   1.679576913e-02   8.941339375e-02   9.414089976e-02   7.064883585e-01   1.841116247e-03   1.770962130e-01   1.142343627e-02   3.911295300e-02   6.403792300e-02   
2.024715970e-01   5.699957123e-01   4.947758712e-01   2.448031627e-01   6.891670496e-01   7.690718175e-01   6.341969642e-02   5.745316498e-01   5.685287951e-01     1.786085886e+00     2.175165861e-01    3.402343193e+02   4.201881162e-06   1.474579804e-01   1.000000000e+00   7.064980688e-01   -1.866239481e+05  -6.843125870e+03    1.941101471e+05     -2.795051749e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315706853e-01   2.373695112e-03   1.657219788e-01   1.678889360e-02   8.940410749e-02   9.414063970e-02   7.064980688e-01   1.844284845e-03   1.770931809e-01   1.141866714e-02   3.910857289e-02   6.403722551e-02   
2.034715970e-01   5.728109009e-01   4.942009955e-01   2.442346240e-01   6.875665060e-01   7.672857005e-01   6.319889284e-02   5.751573286e-01   5.684866487e-01     1.785953479e+00     2.177153784e-01    3.402348208e+02   4.155718994e-06   1.475917782e-01   1.000000000e+00   7.065074517e-01   -1.867943260e+05  -6.767220145e+03    1.942050215e+05     -2.795093415e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315841409e-01   2.377802102e-03   1.657206647e-01   1.678204797e-02   8.939489234e-02   9.414045197e-02   7.065074517e-01   1.847461020e-03   1.770903556e-01   1.141391962e-02   3.910422808e-02   6.403658399e-02   
2.044715970e-01   5.756260894e-01   4.936254933e-01   2.436661277e-01   6.859660816e-01   7.654997166e-01   6.297836254e-02   5.757846656e-01   5.684439792e-01     1.785819429e+00     2.179151092e-01    3.402353104e+02   4.109980097e-06   1.477262192e-01   1.000000000e+00   7.065165437e-01   -1.869655131e+05  -6.692031849e+03    1.943014234e+05     -2.795134090e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.315972768e-01   2.381917835e-03   1.657195056e-01   1.677523052e-02   8.938574112e-02   9.414032810e-02   7.065165437e-01   1.850644112e-03   1.770877128e-01   1.140919242e-02   3.909991500e-02   6.403599197e-02   
2.054715970e-01   5.784412779e-01   4.930493628e-01   2.430976742e-01   6.843657780e-01   7.637138673e-01   6.275810595e-02   5.764136944e-01   5.684008095e-01     1.785683807e+00     2.181157847e-01    3.402357887e+02   4.064656306e-06   1.478613073e-01   1.000000000e+00   7.065253596e-01   -1.871375144e+05  -6.617547895e+03    1.943993448e+05     -2.795173825e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.316101093e-01   2.386042419e-03   1.657184932e-01   1.676844051e-02   8.937665025e-02   9.414026439e-02   7.065253596e-01   1.853834197e-03   1.770852426e-01   1.140448499e-02   3.909563191e-02   6.403544663e-02   
2.064715970e-01   5.812564664e-01   4.924726024e-01   2.425292641e-01   6.827655965e-01   7.619281544e-01   6.253812351e-02   5.770443823e-01   5.683570973e-01     1.785546482e+00     2.183173900e-01    3.402362552e+02   4.019743665e-06   1.479970326e-01   1.000000000e+00   7.065338878e-01   -1.873103175e+05  -6.543751658e+03    1.944987565e+05     -2.795212581e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.316226256e-01   2.390175934e-03   1.657176340e-01   1.676167853e-02   8.936762199e-02   9.414026394e-02   7.065338878e-01   1.857031345e-03   1.770829528e-01   1.139979776e-02   3.909137992e-02   6.403495032e-02   
2.074715970e-01   5.840716549e-01   4.918952040e-01   2.419608918e-01   6.811655211e-01   7.601425600e-01   6.231841328e-02   5.776767452e-01   5.683128409e-01     1.785407446e+00     2.185199357e-01    3.402367097e+02   3.975248520e-06   1.481334026e-01   1.000000000e+00   7.065421243e-01   -1.874839314e+05  -6.470646457e+03    1.945996690e+05     -2.795250344e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.316348217e-01   2.394318551e-03   1.657169302e-01   1.675494479e-02   8.935865693e-02   9.414032781e-02   7.065421243e-01   1.860235691e-03   1.770808459e-01   1.139513088e-02   3.908715933e-02   6.403450381e-02   
