t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
7.953587696e-04   2.239084865e-03   5.962576180e-01   3.555231471e-01   1.000864677e+00   1.116908907e+00   1.109942407e-01   9.230376046e-02   1.100736407e-01     3.458065409e-01     2.489448276e-01    3.000000000e+02   3.007528952e-26   0.000000000e+00   1.000000000e+00   
8.028795127e-04   2.260257175e-03   5.962569140e-01   3.555223075e-01   1.000862313e+00   1.116906269e+00   1.109938476e-01   9.484057756e-02   1.130987002e-01     3.553100457e-01     2.485137658e-01    3.000000000e+02   6.951972276e-26   0.000000000e+00   1.000000000e+00   
8.037188814e-04   2.262620156e-03   5.962568342e-01   3.555222124e-01   1.000862045e+00   1.116905971e+00   1.109938030e-01   9.511938638e-02   1.134311684e-01     3.563545253e-01     2.484659064e-01    3.000000000e+02   3.430537229e-28   0.000000000e+00   1.000000000e+00   
8.053976187e-04   2.267346118e-03   5.962566741e-01   3.555220214e-01   1.000861508e+00   1.116905370e+00   1.109937136e-01   9.567583049e-02   1.140947050e-01     3.584390869e-01     2.483703306e-01    3.000000000e+02   5.095368912e-29   0.000000000e+00   1.000000000e+00   
8.083521964e-04   2.275663811e-03   5.962563898e-01   3.555216824e-01   1.000860554e+00   1.116904306e+00   1.109935549e-01   9.665212965e-02   1.152588998e-01     3.620965129e-01     2.482026157e-01    3.000000000e+02   2.109247411e-29   0.000000000e+00   1.000000000e+00   
8.137241558e-04   2.290786890e-03   5.962558657e-01   3.555210574e-01   1.000858794e+00   1.116902342e+00   1.109932621e-01   9.841553097e-02   1.173616752e-01     3.687025767e-01     2.478992697e-01    3.000000000e+02   -1.385800141e-25  0.000000000e+00   1.000000000e+00   
8.217820949e-04   2.313471507e-03   5.962550622e-01   3.555200992e-01   1.000856096e+00   1.116899332e+00   1.109928134e-01   1.009734996e-01   1.204119206e-01     3.782852052e-01     2.474480400e-01    3.000000000e+02   -1.682026353e-27  0.000000000e+00   1.000000000e+00   
8.232593837e-04   2.317630354e-03   5.962549126e-01   3.555199208e-01   1.000855594e+00   1.116898772e+00   1.109927299e-01   1.014459642e-01   1.209753091e-01     3.800551423e-01     2.473657914e-01    3.000000000e+02   -9.132223885e-27  0.000000000e+00   1.000000000e+00   
8.329289106e-04   2.344851895e-03   5.962539165e-01   3.555187329e-01   1.000852250e+00   1.116895040e+00   1.109921736e-01   1.044259795e-01   1.245287986e-01     3.912187587e-01     2.468312640e-01    3.000000000e+02   9.725977695e-33   0.000000000e+00   1.000000000e+00   
8.348762459e-04   2.350334011e-03   5.962537124e-01   3.555184895e-01   1.000851565e+00   1.116894275e+00   1.109920596e-01   1.050405232e-01   1.252616038e-01     3.935209344e-01     2.467243671e-01    3.000000000e+02   -1.217580670e-31  0.000000000e+00   1.000000000e+00   
8.356148903e-04   2.352413434e-03   5.962536347e-01   3.555183969e-01   1.000851304e+00   1.116893984e+00   1.109920162e-01   1.052720309e-01   1.255376621e-01     3.943881969e-01     2.466838809e-01    3.000000000e+02   7.564941933e-27   0.000000000e+00   1.000000000e+00   
8.391066639e-04   2.362243435e-03   5.962532650e-01   3.555179561e-01   1.000850063e+00   1.116892599e+00   1.109918098e-01   1.063273369e-01   1.267960436e-01     3.983415190e-01     2.464930399e-01    3.000000000e+02   -2.587211435e-26  0.000000000e+00   1.000000000e+00   
8.498505827e-04   2.392489592e-03   5.962521054e-01   3.555165732e-01   1.000846170e+00   1.116888255e+00   1.109911622e-01   1.095183310e-01   1.306010708e-01     4.102953647e-01     2.459108857e-01    3.000000000e+02   2.147291099e-26   0.000000000e+00   1.000000000e+00   
8.515293201e-04   2.397215554e-03   5.962519210e-01   3.555163534e-01   1.000845551e+00   1.116887564e+00   1.109910593e-01   1.100115918e-01   1.311892459e-01     4.121431710e-01     2.458206243e-01    3.000000000e+02   1.736683422e-27   0.000000000e+00   1.000000000e+00   
8.536781038e-04   2.403264785e-03   5.962516840e-01   3.555160707e-01   1.000844756e+00   1.116886676e+00   1.109909269e-01   1.106324190e-01   1.319295323e-01     4.144688494e-01     2.457053449e-01    3.000000000e+02   5.949347928e-28   0.000000000e+00   1.000000000e+00   
8.551553927e-04   2.407423631e-03   5.962515201e-01   3.555158753e-01   1.000844205e+00   1.116886062e+00   1.109908354e-01   1.110601277e-01   1.324395399e-01     4.160710855e-01     2.456262973e-01    3.000000000e+02   2.481417104e-27   0.000000000e+00   1.000000000e+00   
8.583785683e-04   2.416497478e-03   5.962511605e-01   3.555154464e-01   1.000842998e+00   1.116884715e+00   1.109906345e-01   1.119881800e-01   1.335461646e-01     4.195476496e-01     2.454543271e-01    3.000000000e+02   8.166054998e-26   0.000000000e+00   1.000000000e+00   
8.669737033e-04   2.440694404e-03   5.962501874e-01   3.555142859e-01   1.000839731e+00   1.116881069e+00   1.109900911e-01   1.143981947e-01   1.364198901e-01     4.285757245e-01     2.449991631e-01    3.000000000e+02   1.937286794e-26   0.000000000e+00   1.000000000e+00   
8.688538891e-04   2.445987481e-03   5.962499716e-01   3.555140287e-01   1.000839007e+00   1.116880261e+00   1.109899706e-01   1.149456907e-01   1.370727296e-01     4.306266803e-01     2.449002454e-01    3.000000000e+02   3.141913957e-27   0.000000000e+00   1.000000000e+00   
8.718084668e-04   2.454305174e-03   5.962496308e-01   3.555136222e-01   1.000837863e+00   1.116878984e+00   1.109897803e-01   1.157637198e-01   1.380481504e-01     4.336910552e-01     2.447452867e-01    3.000000000e+02   -1.706826323e-26  0.000000000e+00   1.000000000e+00   
8.757031374e-04   2.465269406e-03   5.962491777e-01   3.555130819e-01   1.000836341e+00   1.116877286e+00   1.109895273e-01   1.168236992e-01   1.393120692e-01     4.376617732e-01     2.445419213e-01    3.000000000e+02   -1.957398200e-27  0.000000000e+00   1.000000000e+00   
8.851040663e-04   2.491734793e-03   5.962480673e-01   3.555117578e-01   1.000832614e+00   1.116873127e+00   1.109889072e-01   1.193703905e-01   1.423487293e-01     4.472017221e-01     2.440550440e-01    3.000000000e+02   -1.094390583e-26  0.000000000e+00   1.000000000e+00   
8.863127572e-04   2.495137486e-03   5.962479228e-01   3.555115855e-01   1.000832129e+00   1.116872585e+00   1.109888265e-01   1.196959171e-01   1.427368839e-01     4.484211457e-01     2.439928566e-01    3.000000000e+02   2.915947171e-26   0.000000000e+00   1.000000000e+00   
8.892001854e-04   2.503266141e-03   5.962475759e-01   3.555111718e-01   1.000830964e+00   1.116871286e+00   1.109886328e-01   1.204625358e-01   1.436509899e-01     4.512928945e-01     2.438447091e-01    3.000000000e+02   1.227140131e-27   0.000000000e+00   1.000000000e+00   
8.920876135e-04   2.511394795e-03   5.962472269e-01   3.555107555e-01   1.000829792e+00   1.116869978e+00   1.109884378e-01   1.212296608e-01   1.445656982e-01     4.541665353e-01     2.436970885e-01    3.000000000e+02   1.030937914e-25   0.000000000e+00   1.000000000e+00   
8.979967689e-04   2.528030181e-03   5.962465059e-01   3.555098958e-01   1.000827372e+00   1.116867277e+00   1.109880352e-01   1.227585099e-01   1.463886652e-01     4.598935551e-01     2.433966276e-01    3.000000000e+02   -3.363214235e-30  0.000000000e+00   1.000000000e+00   
9.034358778e-04   2.543342298e-03   5.962458343e-01   3.555090949e-01   1.000825117e+00   1.116864761e+00   1.109876602e-01   1.241567484e-01   1.480558881e-01     4.651312902e-01     2.431220005e-01    3.000000000e+02   4.738416298e-27   0.000000000e+00   1.000000000e+00   
9.053832131e-04   2.548824414e-03   5.962455920e-01   3.555088060e-01   1.000824304e+00   1.116863853e+00   1.109875249e-01   1.246425281e-01   1.486351159e-01     4.669509881e-01     2.430241350e-01    3.000000000e+02   -3.926889866e-25  0.000000000e+00   1.000000000e+00   
9.096807806e-04   2.560922877e-03   5.962450538e-01   3.555081642e-01   1.000822497e+00   1.116861837e+00   1.109872244e-01   1.257408584e-01   1.499447297e-01     4.710652614e-01     2.428089863e-01    3.000000000e+02   -1.493235282e-25  0.000000000e+00   1.000000000e+00   
9.220362872e-04   2.595705957e-03   5.962434814e-01   3.555062892e-01   1.000817219e+00   1.116855946e+00   1.109863463e-01   1.287849969e-01   1.535744298e-01     4.824683004e-01     2.421969548e-01    3.000000000e+02   -6.774916554e-34  0.000000000e+00   1.000000000e+00   
9.227749316e-04   2.597785380e-03   5.962433862e-01   3.555061756e-01   1.000816899e+00   1.116855590e+00   1.109862931e-01   1.289635636e-01   1.537873438e-01     4.831371894e-01     2.421606722e-01    3.000000000e+02   6.814184875e-27   0.000000000e+00   1.000000000e+00   
9.258638083e-04   2.606481150e-03   5.962429866e-01   3.555056990e-01   1.000815557e+00   1.116854092e+00   1.109860699e-01   1.297116706e-01   1.546793477e-01     4.859395024e-01     2.420093331e-01    3.000000000e+02   -2.468487968e-31  0.000000000e+00   1.000000000e+00   
9.325787575e-04   2.625384998e-03   5.962421101e-01   3.555046538e-01   1.000812615e+00   1.116850809e+00   1.109855805e-01   1.313100230e-01   1.565851303e-01     4.919266952e-01     2.416823440e-01    3.000000000e+02   -1.109341860e-27  0.000000000e+00   1.000000000e+00   
9.410731684e-04   2.649298366e-03   5.962409861e-01   3.555033135e-01   1.000808842e+00   1.116846598e+00   1.109849528e-01   1.333145085e-01   1.589751480e-01     4.994351572e-01     2.412726108e-01    3.000000000e+02   -7.769098225e-33  0.000000000e+00   1.000000000e+00   
9.418453875e-04   2.651472308e-03   5.962408831e-01   3.555031906e-01   1.000808496e+00   1.116846212e+00   1.109848953e-01   1.334898106e-01   1.591841651e-01     5.000918035e-01     2.412355818e-01    3.000000000e+02   -5.747359720e-31  0.000000000e+00   1.000000000e+00   
9.437927228e-04   2.656954424e-03   5.962406227e-01   3.555028801e-01   1.000807622e+00   1.116845237e+00   1.109847499e-01   1.339414747e-01   1.597226966e-01     5.017836502e-01     2.411423486e-01    3.000000000e+02   -7.977276427e-26  0.000000000e+00   1.000000000e+00   
9.467473005e-04   2.665272117e-03   5.962402257e-01   3.555024068e-01   1.000806289e+00   1.116843749e+00   1.109845282e-01   1.346210614e-01   1.605329840e-01     5.043292433e-01     2.410013721e-01    3.000000000e+02   2.527971826e-30   0.000000000e+00   1.000000000e+00   
9.521192599e-04   2.680395196e-03   5.962394991e-01   3.555015403e-01   1.000803850e+00   1.116841027e+00   1.109841225e-01   1.358378071e-01   1.619837321e-01     5.088869028e-01     2.407463476e-01    3.000000000e+02   3.752150532e-28   0.000000000e+00   1.000000000e+00   
9.605800959e-04   2.704214044e-03   5.962383417e-01   3.555001601e-01   1.000799964e+00   1.116836691e+00   1.109834761e-01   1.377462680e-01   1.642592128e-01     5.160355364e-01     2.403480910e-01    3.000000000e+02   8.229406645e-27   0.000000000e+00   1.000000000e+00   
9.613187403e-04   2.706293467e-03   5.962382398e-01   3.555000387e-01   1.000799622e+00   1.116836310e+00   1.109834193e-01   1.379067846e-01   1.644505970e-01     5.166367874e-01     2.403135248e-01    3.000000000e+02   -5.554415723e-27  0.000000000e+00   1.000000000e+00   
9.650791119e-04   2.716879622e-03   5.962377197e-01   3.554994183e-01   1.000797876e+00   1.116834361e+00   1.109831288e-01   1.387352883e-01   1.654384239e-01     5.197401372e-01     2.401380356e-01    3.000000000e+02   -1.164196776e-26  0.000000000e+00   1.000000000e+00   
9.755544328e-04   2.746369625e-03   5.962362544e-01   3.554976710e-01   1.000792957e+00   1.116828872e+00   1.109823105e-01   1.409807047e-01   1.681156147e-01     5.281507800e-01     2.396535573e-01    3.000000000e+02   -7.646501967e-24  0.000000000e+00   1.000000000e+00   
9.847119448e-04   2.772149748e-03   5.962349537e-01   3.554961200e-01   1.000788591e+00   1.116823999e+00   1.109815842e-01   1.429829689e-01   1.705028877e-01     5.356506195e-01     2.392353288e-01    3.000000000e+02   -2.666773330e-26  0.000000000e+00   1.000000000e+00   
9.850728733e-04   2.773165830e-03   5.962349021e-01   3.554960585e-01   1.000788417e+00   1.116823806e+00   1.109815554e-01   1.430243817e-01   1.705522564e-01     5.358057157e-01     2.392189679e-01    3.000000000e+02   3.713865328e-28   0.000000000e+00   1.000000000e+00   
9.881617500e-04   2.781861600e-03   5.962344592e-01   3.554955303e-01   1.000786931e+00   1.116822146e+00   1.109813081e-01   1.436727688e-01   1.713253112e-01     5.382343389e-01     2.390790609e-01    3.000000000e+02   5.041793047e-26   0.000000000e+00   1.000000000e+00   
9.948766992e-04   2.800765448e-03   5.962334897e-01   3.554943742e-01   1.000783676e+00   1.116818514e+00   1.109807667e-01   1.450561772e-01   1.729747014e-01     5.434160512e-01     2.387767550e-01    3.000000000e+02   -6.030179379e-27  0.000000000e+00   1.000000000e+00   
1.001591648e-03   2.819669296e-03   5.962325109e-01   3.554932070e-01   1.000780390e+00   1.116814848e+00   1.109802201e-01   1.464299690e-01   1.746126162e-01     5.485617124e-01     2.384769665e-01    3.000000000e+02   -3.480568382e-34  0.000000000e+00   1.000000000e+00   
1.002330293e-03   2.821748719e-03   5.962324027e-01   3.554930780e-01   1.000780027e+00   1.116814442e+00   1.109801597e-01   1.465802535e-01   1.747917934e-01     5.491246141e-01     2.384441408e-01    3.000000000e+02   -2.320725304e-26  0.000000000e+00   1.000000000e+00   
1.006090664e-03   2.832334874e-03   5.962318500e-01   3.554924190e-01   1.000778172e+00   1.116812372e+00   1.109798511e-01   1.473354941e-01   1.756922284e-01     5.519534140e-01     2.382775076e-01    3.000000000e+02   -8.112677692e-34  0.000000000e+00   1.000000000e+00   
1.010119634e-03   2.843677182e-03   5.962312546e-01   3.554917090e-01   1.000776173e+00   1.116810141e+00   1.109795186e-01   1.481439985e-01   1.766561642e-01     5.549817075e-01     2.380998566e-01    3.000000000e+02   -3.539827660e-27  0.000000000e+00   1.000000000e+00   
1.022475141e-03   2.878460263e-03   5.962294093e-01   3.554895085e-01   1.000769978e+00   1.116803228e+00   1.109784882e-01   1.505592384e-01   1.795356915e-01     5.640280096e-01     2.375604954e-01    3.000000000e+02   1.107175460e-25   0.000000000e+00   1.000000000e+00   
1.024019579e-03   2.882808148e-03   5.962291764e-01   3.554892308e-01   1.000769196e+00   1.116802356e+00   1.109783582e-01   1.508602632e-01   1.798945809e-01     5.651554939e-01     2.374936621e-01    3.000000000e+02   1.151031723e-27   0.000000000e+00   1.000000000e+00   
1.025463293e-03   2.886872475e-03   5.962289584e-01   3.554889709e-01   1.000768464e+00   1.116801539e+00   1.109782364e-01   1.511367234e-01   1.802241824e-01     5.661909673e-01     2.374312965e-01    3.000000000e+02   6.912348242e-26   0.000000000e+00   1.000000000e+00   
1.029760861e-03   2.898970938e-03   5.962283069e-01   3.554881940e-01   1.000766277e+00   1.116799099e+00   1.109778726e-01   1.519609968e-01   1.812068956e-01     5.692782521e-01     2.372463474e-01    3.000000000e+02   1.098141360e-26   0.000000000e+00   1.000000000e+00   
1.040504779e-03   2.929217094e-03   5.962266629e-01   3.554862336e-01   1.000760758e+00   1.116792940e+00   1.109769546e-01   1.539879465e-01   1.836234389e-01     5.768700467e-01     2.367883739e-01    3.000000000e+02   -1.057498002e-24  0.000000000e+00   1.000000000e+00   
1.045171669e-03   2.942355269e-03   5.962259420e-01   3.554853739e-01   1.000758338e+00   1.116790239e+00   1.109765520e-01   1.548406878e-01   1.846400699e-01     5.800638871e-01     2.365914017e-01    3.000000000e+02   -2.148546598e-27  0.000000000e+00   1.000000000e+00   
1.045776015e-03   2.944056615e-03   5.962258484e-01   3.554852623e-01   1.000758024e+00   1.116789888e+00   1.109764998e-01   1.549502498e-01   1.847706883e-01     5.804742370e-01     2.365659704e-01    3.000000000e+02   -6.963318458e-27  0.000000000e+00   1.000000000e+00   
1.048873285e-03   2.952776015e-03   5.962253675e-01   3.554846889e-01   1.000756410e+00   1.116788087e+00   1.109762313e-01   1.554223806e-01   1.853335320e-01     5.822424627e-01     2.364360046e-01    3.000000000e+02   1.024523685e-25   0.000000000e+00   1.000000000e+00   
1.048904761e-03   2.952864627e-03   5.962253627e-01   3.554846831e-01   1.000756393e+00   1.116788069e+00   1.109762286e-01   1.555259972e-01   1.854570882e-01     5.826306259e-01     2.364346148e-01    3.000000000e+02   -6.053044810e-32  0.000000000e+00   1.000000000e+00   
1.048965615e-03   2.953035943e-03   5.962253532e-01   3.554846718e-01   1.000756362e+00   1.116788033e+00   1.109762233e-01   1.555366107e-01   1.854697413e-01     5.826703766e-01     2.364320653e-01    3.000000000e+02   3.161846953e-29   0.000000000e+00   1.000000000e+00   
1.049569961e-03   2.954737289e-03   5.962252592e-01   3.554845597e-01   1.000756046e+00   1.116787681e+00   1.109761708e-01   1.556453605e-01   1.855993908e-01     5.830776827e-01     2.364067542e-01    3.000000000e+02   -1.618195577e-26  0.000000000e+00   1.000000000e+00   
1.052927436e-03   2.964189213e-03   5.962247354e-01   3.554839352e-01   1.000754288e+00   1.116785719e+00   1.109758783e-01   1.562560835e-01   1.863274841e-01     5.853650551e-01     2.362664970e-01    3.000000000e+02   -1.755596487e-31  0.000000000e+00   1.000000000e+00   
1.063402756e-03   2.993679216e-03   5.962230887e-01   3.554819715e-01   1.000748760e+00   1.116779550e+00   1.109749588e-01   1.581246260e-01   1.885551058e-01     5.923633353e-01     2.358325922e-01    3.000000000e+02   -7.878701185e-27  0.000000000e+00   1.000000000e+00   
1.068136796e-03   3.007006429e-03   5.962223380e-01   3.554810763e-01   1.000746240e+00   1.116776738e+00   1.109745396e-01   1.589724636e-01   1.895658678e-01     5.955387377e-01     2.356383381e-01    3.000000000e+02   -3.694311330e-28  0.000000000e+00   1.000000000e+00   
1.068741141e-03   3.008707775e-03   5.962222419e-01   3.554809617e-01   1.000745917e+00   1.116776378e+00   1.109744860e-01   1.590739211e-01   1.896868197e-01     5.959187194e-01     2.356136229e-01    3.000000000e+02   2.227700267e-26   0.000000000e+00   1.000000000e+00   
1.072904410e-03   3.020428161e-03   5.962215779e-01   3.554801699e-01   1.000743688e+00   1.116773890e+00   1.109741152e-01   1.598028520e-01   1.905558171e-01     5.986487551e-01     2.354438841e-01    3.000000000e+02   -3.769686715e-31  0.000000000e+00   1.000000000e+00   
1.082573936e-03   3.047649702e-03   5.962200242e-01   3.554783173e-01   1.000738473e+00   1.116768070e+00   1.109732476e-01   1.614597697e-01   1.925310956e-01     6.048542754e-01     2.350529858e-01    3.000000000e+02   1.697415222e-26   0.000000000e+00   1.000000000e+00   
1.091169072e-03   3.071846627e-03   5.962186297e-01   3.554766544e-01   1.000733791e+00   1.116762846e+00   1.109724690e-01   1.629255821e-01   1.942785347e-01     6.103440172e-01     2.347094015e-01    3.000000000e+02   2.924276077e-26   0.000000000e+00   1.000000000e+00   
1.093317855e-03   3.077895859e-03   5.962182792e-01   3.554762364e-01   1.000732615e+00   1.116761533e+00   1.109722732e-01   1.632780107e-01   1.946986691e-01     6.116639086e-01     2.346240678e-01    3.000000000e+02   5.562652122e-27   0.000000000e+00   1.000000000e+00   
1.096406732e-03   3.086591629e-03   5.962177740e-01   3.554756341e-01   1.000730919e+00   1.116759640e+00   1.109719912e-01   1.637973991e-01   1.953178414e-01     6.136090955e-01     2.345017707e-01    3.000000000e+02   -6.089080622e-28  0.000000000e+00   1.000000000e+00   
1.101241495e-03   3.100202399e-03   5.962169801e-01   3.554746873e-01   1.000728254e+00   1.116756666e+00   1.109715478e-01   1.645838279e-01   1.962553457e-01     6.165543521e-01     2.343113285e-01    3.000000000e+02   -2.581381396e-27  0.000000000e+00   1.000000000e+00   
1.115477188e-03   3.140278557e-03   5.962146203e-01   3.554718734e-01   1.000720332e+00   1.116747826e+00   1.109702302e-01   1.669112585e-01   1.990298651e-01     6.252707622e-01     2.337570965e-01    3.000000000e+02   -1.176505895e-26  0.000000000e+00   1.000000000e+00   
1.117625972e-03   3.146327788e-03   5.962142612e-01   3.554714453e-01   1.000719127e+00   1.116746481e+00   1.109700297e-01   1.672500824e-01   1.994337686e-01     6.265396624e-01     2.336742844e-01    3.000000000e+02   9.185403868e-27   0.000000000e+00   1.000000000e+00   
1.122460735e-03   3.159938559e-03   5.962134507e-01   3.554704788e-01   1.000716406e+00   1.116743445e+00   1.109695771e-01   1.680161489e-01   2.003469758e-01     6.294085874e-01     2.334887338e-01    3.000000000e+02   -1.294479087e-25  0.000000000e+00   1.000000000e+00   
1.136427830e-03   3.199258562e-03   5.962110888e-01   3.554676624e-01   1.000708477e+00   1.116734597e+00   1.109682583e-01   1.701803227e-01   2.029267910e-01     6.375133157e-01     2.329587426e-01    3.000000000e+02   -1.823248092e-24  0.000000000e+00   1.000000000e+00   
1.141128294e-03   3.212491256e-03   5.962102869e-01   3.554667062e-01   1.000705785e+00   1.116731593e+00   1.109678105e-01   1.709049545e-01   2.037905839e-01     6.402270013e-01     2.327824373e-01    3.000000000e+02   1.787411810e-26   0.000000000e+00   1.000000000e+00   
1.145560160e-03   3.224967796e-03   5.962095279e-01   3.554658012e-01   1.000703237e+00   1.116728750e+00   1.109673868e-01   1.715789736e-01   2.045940377e-01     6.427511259e-01     2.326170678e-01    3.000000000e+02   2.315434937e-26   0.000000000e+00   1.000000000e+00   
1.147708944e-03   3.231017027e-03   5.962091589e-01   3.554653611e-01   1.000701999e+00   1.116727367e+00   1.109671807e-01   1.719057946e-01   2.049836185e-01     6.439750298e-01     2.325372054e-01    3.000000000e+02   5.750658020e-26   0.000000000e+00   1.000000000e+00   
1.152006512e-03   3.243115490e-03   5.962084185e-01   3.554644783e-01   1.000699513e+00   1.116724594e+00   1.109667673e-01   1.725502582e-01   2.057518332e-01     6.463884475e-01     2.323781269e-01    3.000000000e+02   2.092066181e-26   0.000000000e+00   1.000000000e+00   
1.167047998e-03   3.285460109e-03   5.962058063e-01   3.554613635e-01   1.000690745e+00   1.116714808e+00   1.109653088e-01   1.747624763e-01   2.083888062e-01     6.546727428e-01     2.318276952e-01    3.000000000e+02   3.868420231e-31   0.000000000e+00   1.000000000e+00   
1.169465380e-03   3.292265494e-03   5.962053834e-01   3.554608592e-01   1.000689325e+00   1.116713224e+00   1.109650726e-01   1.751133941e-01   2.088070965e-01     6.559868405e-01     2.317401704e-01    3.000000000e+02   -4.448169545e-26  0.000000000e+00   1.000000000e+00   
1.171639345e-03   3.298385615e-03   5.962050023e-01   3.554604047e-01   1.000688045e+00   1.116711796e+00   1.109648598e-01   1.754331814e-01   2.091882806e-01     6.571843655e-01     2.316616875e-01    3.000000000e+02   2.348356122e-29   0.000000000e+00   1.000000000e+00   
1.171714888e-03   3.298598283e-03   5.962049890e-01   3.554603889e-01   1.000688001e+00   1.116711747e+00   1.109648524e-01   1.754436738e-01   2.092007872e-01     6.572236563e-01     2.316589636e-01    3.000000000e+02   5.548583614e-30   0.000000000e+00   1.000000000e+00   
1.172319233e-03   3.300299630e-03   5.962048830e-01   3.554602625e-01   1.000687645e+00   1.116711349e+00   1.109647932e-01   1.755184980e-01   2.092899711e-01     6.575038356e-01     2.316371886e-01    3.000000000e+02   -1.763493563e-26  0.000000000e+00   1.000000000e+00   
1.178094090e-03   3.316556939e-03   5.962038666e-01   3.554590506e-01   1.000684233e+00   1.116707542e+00   1.109642257e-01   1.763503652e-01   2.102815392e-01     6.606189388e-01     2.314299072e-01    3.000000000e+02   2.807916574e-33   0.000000000e+00   1.000000000e+00   
1.189912400e-03   3.349827711e-03   5.962017723e-01   3.554565533e-01   1.000677203e+00   1.116699696e+00   1.109630564e-01   1.780203983e-01   2.122721539e-01     6.668726394e-01     2.310100770e-01    3.000000000e+02   3.560760814e-25   0.000000000e+00   1.000000000e+00   
1.195313738e-03   3.365033494e-03   5.962008086e-01   3.554554042e-01   1.000673968e+00   1.116696086e+00   1.109625183e-01   1.787656529e-01   2.131604536e-01     6.696633152e-01     2.308201697e-01    3.000000000e+02   -6.923855418e-26  0.000000000e+00   1.000000000e+00   
1.195494202e-03   3.365541535e-03   5.962007763e-01   3.554553657e-01   1.000673860e+00   1.116695966e+00   1.109625003e-01   1.787897228e-01   2.131891431e-01     6.697534457e-01     2.308138447e-01    3.000000000e+02   4.602371732e-28   0.000000000e+00   1.000000000e+00   
1.197441537e-03   3.371023651e-03   5.962004279e-01   3.554549502e-01   1.000672690e+00   1.116694660e+00   1.109623057e-01   1.790578334e-01   2.135087138e-01     6.707574067e-01     2.307456743e-01    3.000000000e+02   2.943261123e-27   0.000000000e+00   1.000000000e+00   
1.202276301e-03   3.384634421e-03   5.961995604e-01   3.554539158e-01   1.000669778e+00   1.116691410e+00   1.109618213e-01   1.797200538e-01   2.142980342e-01     6.732371298e-01     2.305771632e-01    3.000000000e+02   -1.342340493e-29  0.000000000e+00   1.000000000e+00   
1.214094611e-03   3.417905194e-03   5.961974266e-01   3.554513715e-01   1.000662615e+00   1.116683417e+00   1.109606300e-01   1.813218542e-01   2.162072458e-01     6.792350950e-01     2.301692000e-01    3.000000000e+02   -3.928648663e-25  0.000000000e+00   1.000000000e+00   
1.224838530e-03   3.448151350e-03   5.961954707e-01   3.554490393e-01   1.000656050e+00   1.116676091e+00   1.109595379e-01   1.827388467e-01   2.178961454e-01     6.845409297e-01     2.298031927e-01    3.000000000e+02   4.384279991e-26   0.000000000e+00   1.000000000e+00   
1.228330304e-03   3.457981351e-03   5.961948315e-01   3.554482771e-01   1.000653904e+00   1.116673696e+00   1.109591810e-01   1.831967150e-01   2.184418693e-01     6.862553718e-01     2.296852877e-01    3.000000000e+02   2.900859103e-26   0.000000000e+00   1.000000000e+00   
1.232627871e-03   3.470079814e-03   5.961940429e-01   3.554473368e-01   1.000651257e+00   1.116670742e+00   1.109587407e-01   1.837555186e-01   2.191078910e-01     6.883477408e-01     2.295407748e-01    3.000000000e+02   1.474933305e-26   0.000000000e+00   1.000000000e+00   
1.250892533e-03   3.521498281e-03   5.961906650e-01   3.554433090e-01   1.000639918e+00   1.116658088e+00   1.109568547e-01   1.860830136e-01   2.218819112e-01     6.970625823e-01     2.289347459e-01    3.000000000e+02   5.203654451e-26   0.000000000e+00   1.000000000e+00   
1.256801689e-03   3.538133667e-03   5.961895631e-01   3.554419951e-01   1.000636219e+00   1.116653961e+00   1.109562395e-01   1.868235034e-01   2.227644457e-01     6.998351460e-01     2.287414512e-01    3.000000000e+02   3.599905671e-26   0.000000000e+00   1.000000000e+00   
1.268351401e-03   3.570648285e-03   5.961873968e-01   3.554394121e-01   1.000628947e+00   1.116645846e+00   1.109550300e-01   1.882405962e-01   2.244533421e-01     7.051409705e-01     2.283674634e-01    3.000000000e+02   -2.420985820e-31  0.000000000e+00   1.000000000e+00   
1.279229619e-03   3.601272519e-03   5.961853417e-01   3.554369617e-01   1.000622049e+00   1.116638148e+00   1.109538826e-01   1.895611181e-01   2.260271199e-01     7.100851395e-01     2.280197362e-01    3.000000000e+02   2.279546305e-26   0.000000000e+00   1.000000000e+00   
1.283124290e-03   3.612236751e-03   5.961846025e-01   3.554360803e-01   1.000619567e+00   1.116635379e+00   1.109534699e-01   1.900341420e-01   2.265908588e-01     7.118561773e-01     2.278962693e-01    3.000000000e+02   1.611009064e-25   0.000000000e+00   1.000000000e+00   
1.292793817e-03   3.639458292e-03   5.961827589e-01   3.554338820e-01   1.000613379e+00   1.116628473e+00   1.109524406e-01   1.911660972e-01   2.279398625e-01     7.160941975e-01     2.275922807e-01    3.000000000e+02   9.328845736e-26   0.000000000e+00   1.000000000e+00   
1.310789881e-03   3.690120604e-03   5.961792997e-01   3.554297574e-01   1.000601767e+00   1.116615515e+00   1.109505093e-01   1.932533083e-01   2.304272440e-01     7.239085369e-01     2.270351751e-01    3.000000000e+02   2.940978437e-26   0.000000000e+00   1.000000000e+00   
